"Value","LOCATION","TIME","INDICATOR","SUBJECT","MEASURE","FREQUENCY"
57209.9768151808,"HND",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
57343.2834463835,"HND",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
57351.5523591854,"HND",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
57356.2630623586,"HND",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
57357.6748365791,"HND",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
57356.0440673038,"HND",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
57351.6190521506,"HND",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
58571.5666908859,"HND",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2438,"HRV",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2332,"HRV",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2086,"HRV",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2119,"HRV",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2183,"HRV",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2160,"HRV",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2592,"HRV",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2743,"HRV",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2911,"HRV",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
3279,"HRV",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
3172,"HRV",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
50080.6964235267,"HTI",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
4118.699224,"CHL",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
4089.738747,"CHL",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
3981.463012,"CHL",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
4103.932874,"CHL",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
4085.724617,"CHL",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
4076.755917,"CHL",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
3760.2204401392,"CHL",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
3816.070253512,"CHL",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
3079.8397523271,"CHL",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
3585.4572606123,"CHL",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
114755.794875606,"CHL",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2946579,"CHN",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2918709,"CHN",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2917390,"CHN",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2753020,"CHN",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2375430,"CHN",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2379230,"CHN",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2696220,"CHN",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2882100,"CHN",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
3018200,"CHN",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
4141403.85293342,"CHN",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
4506404.22201338,"CHN",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
46970.3764638215,"CMR",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
46682.4078082831,"CMR",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
46367.9778102678,"CMR",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
46027.3235597316,"CMR",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
45660.6210535999,"CMR",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
45224.5599458114,"CMR",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
44763.3081737895,"CMR",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
44276.3518088357,"CMR",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
43765.1563868056,"CMR",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
43229.6319350764,"CMR",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
46460.097548091,"CMR",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
104767.838367868,"COL",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
108963.291744571,"COL",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
113147.998062442,"COL",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
117252.485975769,"COL",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
121231.671327386,"COL",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
121786.819502722,"COL",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
122214.96950126,"COL",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
122613.893507566,"COL",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
123122.255343479,"COL",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
123837.622014363,"COL",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
124845.579283833,"COL",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
55736.2020885457,"COM",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
55734.7602053617,"COM",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
55732.8276539363,"COM",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
55470.5059352638,"MWI",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
55421.037501001,"MWI",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
55360.0250099226,"MWI",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
55285.8556751585,"MWI",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
55196.1795556809,"MWI",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
54949.2558884623,"MWI",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
129160.866609466,"MYS",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
53982.7527883898,"IRQ",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
55851.2412370555,"CPV",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
55867.7540245013,"CPV",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
55884.0333703289,"CPV",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
55900.1737018416,"CPV",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
55916.3094247539,"CPV",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
55922.712306997,"CPV",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
55929.1198519073,"CPV",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
55935.5920902913,"CPV",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
55942.1535402831,"CPV",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
55948.8226945294,"CPV",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
56007.0199035108,"CPV",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
64068.1732266725,"CRI",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
64504.6217400779,"CRI",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
64944.8721161744,"CRI",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
65389.0771857447,"CRI",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
65837.2184133449,"CRI",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
66037.9686025298,"CRI",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
66242.9221360699,"CRI",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
66452.3075237711,"CRI",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
66666.5735854405,"CRI",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
66885.908988013,"CRI",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
66792.6971541747,"CRI",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
71339.931620289,"CUB",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
72126.677886375,"CUB",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
72915.683557488,"CUB",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
73709.3410875097,"CUB",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
74512.0626842522,"CUB",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
74594.3196440742,"CUB",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
74682.8597664323,"CUB",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
74776.3264958973,"CUB",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
74872.439192078,"CUB",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
74969.0058602457,"CUB",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
76024.7146376593,"CUB",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
62232.9143063629,"CYP",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
19037,"ITA",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
20157,"ITA",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
20781,"ITA",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
22712,"ITA",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
22335,"ITA",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
22070,"ITA",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
21309,"ITA",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
20750,"ITA",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
24262,"ITA",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
59543.3053973216,"JAM",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
59633.6164461923,"JAM",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
110065,"DEU",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
112613,"DEU",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
59898.2102144846,"JAM",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
59886.2774935922,"JAM",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
59873.9998635522,"JAM",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
59861.3065941339,"JAM",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
59848.2300755805,"JAM",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
59834.724870495,"JAM",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
60083.2321837949,"JAM",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
54704.5458824338,"JOR",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
55220.6592706451,"DJI",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
55229.2601758515,"DJI",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
55236.6222802008,"DJI",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
55243.4258875263,"DJI",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
55250.1604811841,"DJI",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
55274.1818274016,"DJI",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
55298.1783651812,"DJI",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
55322.1790552818,"DJI",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
55346.2207196279,"DJI",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
55370.2972851244,"DJI",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
55322.8893996078,"DJI",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2614,"DNK",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
21071,"JPN",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
21029,"JPN",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
67727.176892971,"SYR",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
68264.9708976243,"SYR",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
68517.9021470506,"SYR",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
68444.5557059415,"SYR",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
61584.1015667382,"SYR",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
55617.979141634,"TCD",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
15212.12270599,"GBR",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
55691.7644602377,"TCD",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
232939.6,"KAZ",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
229142.2,"KAZ",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
214110.9,"KAZ",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
235580.4,"KAZ",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
236971.7,"KAZ",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
262097.5,"KAZ",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
283117.8,"KAZ",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
289174,"KAZ",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
302156.1,"KAZ",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
122500.671950657,"KAZ",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
55140.4690552305,"KEN",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
55711.923019203,"KEN",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
85979.4119264563,"DZA",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
88091.2347026156,"DZA",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
90159.0599846038,"DZA",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
92192.9962867911,"DZA",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
91612.8213647599,"DZA",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
91007.7534330631,"DZA",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
90394.5520743186,"DZA",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
89797.303760391,"DZA",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
89233.4696563531,"DZA",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
93774.297317481,"DZA",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
69398.0561962091,"ECU",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
69784.6272576493,"ECU",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
70166.1662771084,"ECU",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
70533.4665549579,"ECU",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
70879.9467608731,"ECU",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
70390.7608345753,"ECU",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
69881.6375385599,"ECU",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
69360.2441907821,"ECU",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
68844.3575160215,"ECU",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
68346.0299407804,"ECU",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
70031.2964308263,"ECU",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
9593,"ESP",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
9390,"ESP",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
9366,"ESP",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
10303,"ESP",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
10812,"ESP",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
78142.5657421671,"OMN",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
77886.0597034341,"OMN",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
77654.4402544481,"OMN",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
81194.5546205992,"OMN",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
63755.0639315199,"PAK",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
66287.4419541698,"LBN",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
67597.8217781123,"LBN",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
5129,"EST",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
4722,"EST",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
3256,"EST",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
3114,"EST",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2339,"EST",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2325,"EST",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2594,"EST",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2155,"EST",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
1729,"EST",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2128,"EST",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
49236.4348929083,"ETH",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
49668.3945599742,"ETH",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
50050.9306606059,"ETH",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
50358.0569279125,"ETH",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
50595.5610351741,"ETH",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
51379.4990706577,"ETH",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
52093.6552075303,"ETH",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
52730.2324005243,"ETH",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
53286.3013338003,"ETH",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
53761.5022871737,"ETH",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
60509.2910595915,"ETH",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
9395,"FIN",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
9275,"FIN",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
9470,"FIN",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
9596,"FIN",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
8468,"FIN",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
9455,"FIN",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
10362,"FIN",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
11175,"FIN",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
10270,"FIN",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
87623.5682730033,"LBY",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
77604.7389385705,"LKA",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
56126.3743251469,"FJI",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
56150.7637871532,"FJI",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
56176.2799171473,"FJI",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
56201.4655091764,"FJI",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
56225.2291020583,"FJI",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
56220.6190698838,"FJI",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
56214.6015165363,"FJI",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
56207.4504941325,"FJI",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
56199.777577718,"FJI",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
56192.0398294912,"FJI",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
56185.753114394,"FJI",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
34202,"FRA",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
32539,"FRA",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
32230,"FRA",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
32596,"FRA",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
36328.056893,"FRA",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
34699.8,"FRA",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
35464.9,"FRA",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
33835.6,"FRA",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
33893.1,"FRA",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
31281.8,"FRA",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
35751.3,"FRA",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
59571.4180371896,"GAB",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
59814.4776891192,"GAB",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
60052.9644204746,"GAB",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
60292.1899379527,"GAB",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
60535.9957396845,"GAB",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
60547.910041058,"GAB",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
60565.3207806987,"GAB",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
60586.9824154625,"GAB",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
60610.7748751654,"GAB",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
60634.9267096859,"GAB",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
61699.0633996259,"GAB",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
20973.823473378,"GBR",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
21466.803050594,"GBR",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
22401.431120115,"GBR",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
22143.367020006,"GBR",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
19342.444761281,"GBR",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
17053.216554029,"GBR",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
17166.930314851,"GBR",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
17205.693315326,"GBR",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
16884.335172455,"GBR",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
48100.0035564931,"HTI",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
21410,"LVA",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
6055,"GEO",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
5976,"GEO",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
5526,"GEO",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
4988,"GEO",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
4261.2,"GEO",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
3424.2,"GEO",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2963.2,"GEO",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2598.2,"GEO",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2935.1,"GEO",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2925.6,"GEO",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
3322.145,"GEO",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
41757.5708015325,"GHA",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
41581.5286198899,"GHA",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
41389.2095055649,"GHA",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
41177.3767395016,"GHA",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
40943.6404394045,"GHA",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
40673.9987040519,"GHA",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
40383.8741927523,"GHA",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
40073.8885972594,"GHA",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
39745.690146624,"GHA",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
39399.5630772491,"GHA",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
40265.7326971483,"GHA",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
52366.3140826751,"GIN",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
52290.5182671552,"GIN",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
52205.8467938593,"GIN",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
52106.6947361748,"GIN",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
51986.1267511962,"GIN",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
