,Nation,iso_code3,Year,fuelefficiency_trns_rail_passenger_hydrogen_km_per_litre
624,Bahrain,BHR,2031,0.10388064733
625,Bahrain,BHR,2032,0.10388064733
626,Bahrain,BHR,2033,0.10388064733
627,Bahrain,BHR,2034,0.10388064733
628,Bahrain,BHR,2035,0.10388064733
629,Bahrain,BHR,2036,0.10388064733
630,Bahrain,BHR,2037,0.10388064733
631,Bahrain,BHR,2038,0.10388064733
632,Bahrain,BHR,2039,0.10388064733
633,Bahrain,BHR,2040,0.10388064733
634,Bahrain,BHR,2041,0.10388064733
635,Bahrain,BHR,2042,0.10388064733
636,Bahrain,BHR,2043,0.10388064733
637,Bahrain,BHR,2044,0.10388064733
638,Bahrain,BHR,2045,0.10388064733
639,Bahrain,BHR,2046,0.10388064733
640,Bahrain,BHR,2047,0.10388064733
641,Bahrain,BHR,2048,0.10388064733
642,Bahrain,BHR,2049,0.10388064733
643,Bahrain,BHR,2050,0.10388064733
644,"Bahamas, The",BHS,2023,0.10388064733
645,"Bahamas, The",BHS,2024,0.10388064733
646,"Bahamas, The",BHS,2025,0.10388064733
647,"Bahamas, The",BHS,2026,0.10388064733
648,"Bahamas, The",BHS,2027,0.10388064733
649,"Bahamas, The",BHS,2028,0.10388064733
650,"Bahamas, The",BHS,2029,0.10388064733
651,"Bahamas, The",BHS,2030,0.10388064733
652,"Bahamas, The",BHS,2031,0.10388064733
653,"Bahamas, The",BHS,2032,0.10388064733
654,"Bahamas, The",BHS,2033,0.10388064733
655,"Bahamas, The",BHS,2034,0.10388064733
656,"Bahamas, The",BHS,2035,0.10388064733
657,"Bahamas, The",BHS,2036,0.10388064733
658,"Bahamas, The",BHS,2037,0.10388064733
659,"Bahamas, The",BHS,2038,0.10388064733
660,"Bahamas, The",BHS,2039,0.10388064733
661,"Bahamas, The",BHS,2040,0.10388064733
662,"Bahamas, The",BHS,2041,0.10388064733
663,"Bahamas, The",BHS,2042,0.10388064733
664,"Bahamas, The",BHS,2043,0.10388064733
665,"Bahamas, The",BHS,2044,0.10388064733
666,"Bahamas, The",BHS,2045,0.10388064733
667,"Bahamas, The",BHS,2046,0.10388064733
668,"Bahamas, The",BHS,2047,0.10388064733
669,"Bahamas, The",BHS,2048,0.10388064733
670,"Bahamas, The",BHS,2049,0.10388064733
671,"Bahamas, The",BHS,2050,0.10388064733
672,Bosnia and Herzegovina,BIH,2023,0.10388064733
673,Bosnia and Herzegovina,BIH,2024,0.10388064733
674,Bosnia and Herzegovina,BIH,2025,0.10388064733
675,Bosnia and Herzegovina,BIH,2026,0.10388064733
676,Bosnia and Herzegovina,BIH,2027,0.10388064733
677,Bosnia and Herzegovina,BIH,2028,0.10388064733
678,Bosnia and Herzegovina,BIH,2029,0.10388064733
679,Bosnia and Herzegovina,BIH,2030,0.10388064733
680,Bosnia and Herzegovina,BIH,2031,0.10388064733
681,Bosnia and Herzegovina,BIH,2032,0.10388064733
682,Bosnia and Herzegovina,BIH,2033,0.10388064733
683,Bosnia and Herzegovina,BIH,2034,0.10388064733
684,Bosnia and Herzegovina,BIH,2035,0.10388064733
685,Bosnia and Herzegovina,BIH,2036,0.10388064733
686,Bosnia and Herzegovina,BIH,2037,0.10388064733
687,Bosnia and Herzegovina,BIH,2038,0.10388064733
688,Bosnia and Herzegovina,BIH,2039,0.10388064733
689,Bosnia and Herzegovina,BIH,2040,0.10388064733
690,Bosnia and Herzegovina,BIH,2041,0.10388064733
691,Bosnia and Herzegovina,BIH,2042,0.10388064733
692,Bosnia and Herzegovina,BIH,2043,0.10388064733
693,Bosnia and Herzegovina,BIH,2044,0.10388064733
694,Bosnia and Herzegovina,BIH,2045,0.10388064733
695,Bosnia and Herzegovina,BIH,2046,0.10388064733
696,Bosnia and Herzegovina,BIH,2047,0.10388064733
697,Bosnia and Herzegovina,BIH,2048,0.10388064733
698,Bosnia and Herzegovina,BIH,2049,0.10388064733
699,Bosnia and Herzegovina,BIH,2050,0.10388064733
700,Belarus,BLR,2023,0.10388064733
701,Belarus,BLR,2024,0.10388064733
702,Belarus,BLR,2025,0.10388064733
703,Belarus,BLR,2026,0.10388064733
704,Belarus,BLR,2027,0.10388064733
705,Belarus,BLR,2028,0.10388064733
706,Belarus,BLR,2029,0.10388064733
707,Belarus,BLR,2030,0.10388064733
708,Belarus,BLR,2031,0.10388064733
709,Belarus,BLR,2032,0.10388064733
710,Belarus,BLR,2033,0.10388064733
711,Belarus,BLR,2034,0.10388064733
712,Belarus,BLR,2035,0.10388064733
713,Belarus,BLR,2036,0.10388064733
714,Belarus,BLR,2037,0.10388064733
715,Belarus,BLR,2038,0.10388064733
716,Belarus,BLR,2039,0.10388064733
717,Belarus,BLR,2040,0.10388064733
718,Belarus,BLR,2041,0.10388064733
719,Belarus,BLR,2042,0.10388064733
720,Belarus,BLR,2043,0.10388064733
721,Belarus,BLR,2044,0.10388064733
722,Belarus,BLR,2045,0.10388064733
723,Belarus,BLR,2046,0.10388064733
724,Belarus,BLR,2047,0.10388064733
725,Belarus,BLR,2048,0.10388064733
726,Belarus,BLR,2049,0.10388064733
727,Belarus,BLR,2050,0.10388064733
728,Belize,BLZ,2023,0.10388064733
729,Belize,BLZ,2024,0.10388064733
730,Belize,BLZ,2025,0.10388064733
731,Belize,BLZ,2026,0.10388064733
732,Belize,BLZ,2027,0.10388064733
733,Belize,BLZ,2028,0.10388064733
734,Belize,BLZ,2029,0.10388064733
735,Belize,BLZ,2030,0.10388064733
736,Belize,BLZ,2031,0.10388064733
737,Belize,BLZ,2032,0.10388064733
738,Belize,BLZ,2033,0.10388064733
739,Belize,BLZ,2034,0.10388064733
740,Belize,BLZ,2035,0.10388064733
741,Belize,BLZ,2036,0.10388064733
742,Belize,BLZ,2037,0.10388064733
743,Belize,BLZ,2038,0.10388064733
744,Belize,BLZ,2039,0.10388064733
745,Belize,BLZ,2040,0.10388064733
746,Belize,BLZ,2041,0.10388064733
747,Belize,BLZ,2042,0.10388064733
748,Belize,BLZ,2043,0.10388064733
749,Belize,BLZ,2044,0.10388064733
750,Belize,BLZ,2045,0.10388064733
751,Belize,BLZ,2046,0.10388064733
752,Belize,BLZ,2047,0.10388064733
753,Belize,BLZ,2048,0.10388064733
754,Belize,BLZ,2049,0.10388064733
755,Belize,BLZ,2050,0.10388064733
756,Bermuda,BMU,2023,0.10388064733
757,Bermuda,BMU,2024,0.10388064733
758,Bermuda,BMU,2025,0.10388064733
759,Bermuda,BMU,2026,0.10388064733
760,Bermuda,BMU,2027,0.10388064733
761,Bermuda,BMU,2028,0.10388064733
762,Bermuda,BMU,2029,0.10388064733
763,Bermuda,BMU,2030,0.10388064733
764,Bermuda,BMU,2031,0.10388064733
765,Bermuda,BMU,2032,0.10388064733
766,Bermuda,BMU,2033,0.10388064733
767,Bermuda,BMU,2034,0.10388064733
768,Bermuda,BMU,2035,0.10388064733
769,Bermuda,BMU,2036,0.10388064733
770,Bermuda,BMU,2037,0.10388064733
771,Bermuda,BMU,2038,0.10388064733
772,Bermuda,BMU,2039,0.10388064733
773,Bermuda,BMU,2040,0.10388064733
774,Bermuda,BMU,2041,0.10388064733
775,Bermuda,BMU,2042,0.10388064733
776,Bermuda,BMU,2043,0.10388064733
777,Bermuda,BMU,2044,0.10388064733
778,Bermuda,BMU,2045,0.10388064733
779,Bermuda,BMU,2046,0.10388064733
780,Bermuda,BMU,2047,0.10388064733
781,Bermuda,BMU,2048,0.10388064733
782,Bermuda,BMU,2049,0.10388064733
783,Bermuda,BMU,2050,0.10388064733
784,Bolivia,BOL,2023,0.10388064733
785,Bolivia,BOL,2024,0.10388064733
786,Bolivia,BOL,2025,0.10388064733
787,Bolivia,BOL,2026,0.10388064733
788,Bolivia,BOL,2027,0.10388064733
789,Bolivia,BOL,2028,0.10388064733
790,Bolivia,BOL,2029,0.10388064733
791,Bolivia,BOL,2030,0.10388064733
792,Bolivia,BOL,2031,0.10388064733
793,Bolivia,BOL,2032,0.10388064733
794,Bolivia,BOL,2033,0.10388064733
795,Bolivia,BOL,2034,0.10388064733
796,Bolivia,BOL,2035,0.10388064733
797,Bolivia,BOL,2036,0.10388064733
798,Bolivia,BOL,2037,0.10388064733
799,Bolivia,BOL,2038,0.10388064733
800,Bolivia,BOL,2039,0.10388064733
801,Bolivia,BOL,2040,0.10388064733
802,Bolivia,BOL,2041,0.10388064733
803,Bolivia,BOL,2042,0.10388064733
804,Bolivia,BOL,2043,0.10388064733
805,Bolivia,BOL,2044,0.10388064733
806,Bolivia,BOL,2045,0.10388064733
807,Bolivia,BOL,2046,0.10388064733
808,Bolivia,BOL,2047,0.10388064733
809,Bolivia,BOL,2048,0.10388064733
810,Bolivia,BOL,2049,0.10388064733
811,Bolivia,BOL,2050,0.10388064733
812,Brazil,BRA,2023,0.10388064733
813,Brazil,BRA,2024,0.10388064733
814,Brazil,BRA,2025,0.10388064733
815,Brazil,BRA,2026,0.10388064733
816,Brazil,BRA,2027,0.10388064733
817,Brazil,BRA,2028,0.10388064733
818,Brazil,BRA,2029,0.10388064733
819,Brazil,BRA,2030,0.10388064733
820,Brazil,BRA,2031,0.10388064733
821,Brazil,BRA,2032,0.10388064733
822,Brazil,BRA,2033,0.10388064733
823,Brazil,BRA,2034,0.10388064733
824,Brazil,BRA,2035,0.10388064733
825,Brazil,BRA,2036,0.10388064733
826,Brazil,BRA,2037,0.10388064733
827,Brazil,BRA,2038,0.10388064733
828,Brazil,BRA,2039,0.10388064733
829,Brazil,BRA,2040,0.10388064733
830,Brazil,BRA,2041,0.10388064733
831,Brazil,BRA,2042,0.10388064733
832,Brazil,BRA,2043,0.10388064733
833,Brazil,BRA,2044,0.10388064733
834,Brazil,BRA,2045,0.10388064733
835,Brazil,BRA,2046,0.10388064733
836,Brazil,BRA,2047,0.10388064733
837,Brazil,BRA,2048,0.10388064733
838,Brazil,BRA,2049,0.10388064733
839,Brazil,BRA,2050,0.10388064733
840,Barbados,BRB,2023,0.10388064733
841,Barbados,BRB,2024,0.10388064733
842,Barbados,BRB,2025,0.10388064733
843,Barbados,BRB,2026,0.10388064733
844,Barbados,BRB,2027,0.10388064733
845,Barbados,BRB,2028,0.10388064733
846,Barbados,BRB,2029,0.10388064733
847,Barbados,BRB,2030,0.10388064733
848,Barbados,BRB,2031,0.10388064733
849,Barbados,BRB,2032,0.10388064733
850,Barbados,BRB,2033,0.10388064733
851,Barbados,BRB,2034,0.10388064733
852,Barbados,BRB,2035,0.10388064733
853,Barbados,BRB,2036,0.10388064733
854,Barbados,BRB,2037,0.10388064733
855,Barbados,BRB,2038,0.10388064733
856,Barbados,BRB,2039,0.10388064733
857,Barbados,BRB,2040,0.10388064733
858,Barbados,BRB,2041,0.10388064733
859,Barbados,BRB,2042,0.10388064733
860,Barbados,BRB,2043,0.10388064733
861,Barbados,BRB,2044,0.10388064733
862,Barbados,BRB,2045,0.10388064733
863,Barbados,BRB,2046,0.10388064733
864,Barbados,BRB,2047,0.10388064733
865,Barbados,BRB,2048,0.10388064733
866,Barbados,BRB,2049,0.10388064733
867,Barbados,BRB,2050,0.10388064733
868,Brunei Darussalam,BRN,2023,0.10388064733
869,Brunei Darussalam,BRN,2024,0.10388064733
870,Brunei Darussalam,BRN,2025,0.10388064733
871,Brunei Darussalam,BRN,2026,0.10388064733
872,Brunei Darussalam,BRN,2027,0.10388064733
873,Brunei Darussalam,BRN,2028,0.10388064733
874,Brunei Darussalam,BRN,2029,0.10388064733
875,Brunei Darussalam,BRN,2030,0.10388064733
876,Brunei Darussalam,BRN,2031,0.10388064733
877,Brunei Darussalam,BRN,2032,0.10388064733
878,Brunei Darussalam,BRN,2033,0.10388064733
879,Brunei Darussalam,BRN,2034,0.10388064733
880,Brunei Darussalam,BRN,2035,0.10388064733
881,Brunei Darussalam,BRN,2036,0.10388064733
882,Brunei Darussalam,BRN,2037,0.10388064733
883,Brunei Darussalam,BRN,2038,0.10388064733
884,Brunei Darussalam,BRN,2039,0.10388064733
885,Brunei Darussalam,BRN,2040,0.10388064733
886,Brunei Darussalam,BRN,2041,0.10388064733
887,Brunei Darussalam,BRN,2042,0.10388064733
888,Brunei Darussalam,BRN,2043,0.10388064733
889,Brunei Darussalam,BRN,2044,0.10388064733
890,Brunei Darussalam,BRN,2045,0.10388064733
891,Brunei Darussalam,BRN,2046,0.10388064733
892,Brunei Darussalam,BRN,2047,0.10388064733
893,Brunei Darussalam,BRN,2048,0.10388064733
894,Brunei Darussalam,BRN,2049,0.10388064733
895,Brunei Darussalam,BRN,2050,0.10388064733
896,Bhutan,BTN,2023,0.10388064733
897,Bhutan,BTN,2024,0.10388064733
898,Bhutan,BTN,2025,0.10388064733
899,Bhutan,BTN,2026,0.10388064733
900,Bhutan,BTN,2027,0.10388064733
901,Bhutan,BTN,2028,0.10388064733
902,Bhutan,BTN,2029,0.10388064733
903,Bhutan,BTN,2030,0.10388064733
904,Bhutan,BTN,2031,0.10388064733
905,Bhutan,BTN,2032,0.10388064733
906,Bhutan,BTN,2033,0.10388064733
907,Bhutan,BTN,2034,0.10388064733
908,Bhutan,BTN,2035,0.10388064733
909,Bhutan,BTN,2036,0.10388064733
910,Bhutan,BTN,2037,0.10388064733
911,Bhutan,BTN,2038,0.10388064733
912,Bhutan,BTN,2039,0.10388064733
913,Bhutan,BTN,2040,0.10388064733
914,Bhutan,BTN,2041,0.10388064733
915,Bhutan,BTN,2042,0.10388064733
916,Bhutan,BTN,2043,0.10388064733
917,Bhutan,BTN,2044,0.10388064733
918,Bhutan,BTN,2045,0.10388064733
919,Bhutan,BTN,2046,0.10388064733
920,Bhutan,BTN,2047,0.10388064733
921,Bhutan,BTN,2048,0.10388064733
922,Bhutan,BTN,2049,0.10388064733
923,Bhutan,BTN,2050,0.10388064733
924,Botswana,BWA,2023,0.10388064733
925,Botswana,BWA,2024,0.10388064733
926,Botswana,BWA,2025,0.10388064733
927,Botswana,BWA,2026,0.10388064733
928,Botswana,BWA,2027,0.10388064733
929,Botswana,BWA,2028,0.10388064733
930,Botswana,BWA,2029,0.10388064733
931,Botswana,BWA,2030,0.10388064733
932,Botswana,BWA,2031,0.10388064733
933,Botswana,BWA,2032,0.10388064733
934,Botswana,BWA,2033,0.10388064733
935,Botswana,BWA,2034,0.10388064733
936,Botswana,BWA,2035,0.10388064733
937,Botswana,BWA,2036,0.10388064733
938,Botswana,BWA,2037,0.10388064733
939,Botswana,BWA,2038,0.10388064733
940,Botswana,BWA,2039,0.10388064733
941,Botswana,BWA,2040,0.10388064733
942,Botswana,BWA,2041,0.10388064733
943,Botswana,BWA,2042,0.10388064733
944,Botswana,BWA,2043,0.10388064733
945,Botswana,BWA,2044,0.10388064733
946,Botswana,BWA,2045,0.10388064733
947,Botswana,BWA,2046,0.10388064733
948,Botswana,BWA,2047,0.10388064733
949,Botswana,BWA,2048,0.10388064733
950,Botswana,BWA,2049,0.10388064733
951,Botswana,BWA,2050,0.10388064733
952,Central African Republic,CAF,2023,0.10388064733
953,Central African Republic,CAF,2024,0.10388064733
954,Central African Republic,CAF,2025,0.10388064733
955,Central African Republic,CAF,2026,0.10388064733
956,Central African Republic,CAF,2027,0.10388064733
957,Central African Republic,CAF,2028,0.10388064733
958,Central African Republic,CAF,2029,0.10388064733
959,Central African Republic,CAF,2030,0.10388064733
960,Central African Republic,CAF,2031,0.10388064733
961,Central African Republic,CAF,2032,0.10388064733
962,Central African Republic,CAF,2033,0.10388064733
963,Central African Republic,CAF,2034,0.10388064733
964,Central African Republic,CAF,2035,0.10388064733
965,Central African Republic,CAF,2036,0.10388064733
966,Central African Republic,CAF,2037,0.10388064733
967,Central African Republic,CAF,2038,0.10388064733
968,Central African Republic,CAF,2039,0.10388064733
969,Central African Republic,CAF,2040,0.10388064733
970,Central African Republic,CAF,2041,0.10388064733
971,Central African Republic,CAF,2042,0.10388064733
972,Central African Republic,CAF,2043,0.10388064733
973,Central African Republic,CAF,2044,0.10388064733
974,Central African Republic,CAF,2045,0.10388064733
975,Central African Republic,CAF,2046,0.10388064733
976,Central African Republic,CAF,2047,0.10388064733
977,Central African Republic,CAF,2048,0.10388064733
978,Central African Republic,CAF,2049,0.10388064733
979,Central African Republic,CAF,2050,0.10388064733
980,Canada,CAN,2023,0.10388064733
981,Canada,CAN,2024,0.10388064733
982,Canada,CAN,2025,0.10388064733
983,Canada,CAN,2026,0.10388064733
984,Canada,CAN,2027,0.10388064733
985,Canada,CAN,2028,0.10388064733
986,Canada,CAN,2029,0.10388064733
987,Canada,CAN,2030,0.10388064733
988,Canada,CAN,2031,0.10388064733
989,Canada,CAN,2032,0.10388064733
990,Canada,CAN,2033,0.10388064733
991,Canada,CAN,2034,0.10388064733
992,Canada,CAN,2035,0.10388064733
993,Canada,CAN,2036,0.10388064733
994,Canada,CAN,2037,0.10388064733
995,Canada,CAN,2038,0.10388064733
996,Canada,CAN,2039,0.10388064733
997,Canada,CAN,2040,0.10388064733
998,Canada,CAN,2041,0.10388064733
999,Canada,CAN,2042,0.10388064733
1000,Canada,CAN,2043,0.10388064733
1001,Canada,CAN,2044,0.10388064733
1002,Canada,CAN,2045,0.10388064733
1003,Canada,CAN,2046,0.10388064733
1004,Canada,CAN,2047,0.10388064733
1005,Canada,CAN,2048,0.10388064733
1006,Canada,CAN,2049,0.10388064733
1007,Canada,CAN,2050,0.10388064733
1008,Central Europe and the Baltics,CEB,2023,0.10388064733
1009,Central Europe and the Baltics,CEB,2024,0.10388064733
1010,Central Europe and the Baltics,CEB,2025,0.10388064733
1011,Central Europe and the Baltics,CEB,2026,0.10388064733
1012,Central Europe and the Baltics,CEB,2027,0.10388064733
1013,Central Europe and the Baltics,CEB,2028,0.10388064733
1014,Central Europe and the Baltics,CEB,2029,0.10388064733
1015,Central Europe and the Baltics,CEB,2030,0.10388064733
1016,Central Europe and the Baltics,CEB,2031,0.10388064733
1017,Central Europe and the Baltics,CEB,2032,0.10388064733
1018,Central Europe and the Baltics,CEB,2033,0.10388064733
1019,Central Europe and the Baltics,CEB,2034,0.10388064733
1020,Central Europe and the Baltics,CEB,2035,0.10388064733
1021,Central Europe and the Baltics,CEB,2036,0.10388064733
1022,Central Europe and the Baltics,CEB,2037,0.10388064733
1023,Central Europe and the Baltics,CEB,2038,0.10388064733
1024,Central Europe and the Baltics,CEB,2039,0.10388064733
1025,Central Europe and the Baltics,CEB,2040,0.10388064733
1026,Central Europe and the Baltics,CEB,2041,0.10388064733
1027,Central Europe and the Baltics,CEB,2042,0.10388064733
1028,Central Europe and the Baltics,CEB,2043,0.10388064733
1029,Central Europe and the Baltics,CEB,2044,0.10388064733
1030,Central Europe and the Baltics,CEB,2045,0.10388064733
1031,Central Europe and the Baltics,CEB,2046,0.10388064733
1032,Central Europe and the Baltics,CEB,2047,0.10388064733
1033,Central Europe and the Baltics,CEB,2048,0.10388064733
1034,Central Europe and the Baltics,CEB,2049,0.10388064733
1035,Central Europe and the Baltics,CEB,2050,0.10388064733
1036,Switzerland,CHE,2023,0.10388064733
1037,Switzerland,CHE,2024,0.10388064733
1038,Switzerland,CHE,2025,0.10388064733
1039,Switzerland,CHE,2026,0.10388064733
1040,Switzerland,CHE,2027,0.10388064733
1041,Switzerland,CHE,2028,0.10388064733
1042,Switzerland,CHE,2029,0.10388064733
1043,Switzerland,CHE,2030,0.10388064733
1044,Switzerland,CHE,2031,0.10388064733
1045,Switzerland,CHE,2032,0.10388064733
1046,Switzerland,CHE,2033,0.10388064733
1047,Switzerland,CHE,2034,0.10388064733
1048,Switzerland,CHE,2035,0.10388064733
1049,Switzerland,CHE,2036,0.10388064733
1050,Switzerland,CHE,2037,0.10388064733
1051,Switzerland,CHE,2038,0.10388064733
1052,Switzerland,CHE,2039,0.10388064733
1053,Switzerland,CHE,2040,0.10388064733
1054,Switzerland,CHE,2041,0.10388064733
1055,Switzerland,CHE,2042,0.10388064733
1056,Switzerland,CHE,2043,0.10388064733
1057,Switzerland,CHE,2044,0.10388064733
1058,Switzerland,CHE,2045,0.10388064733
1059,Switzerland,CHE,2046,0.10388064733
1060,Switzerland,CHE,2047,0.10388064733
1061,Switzerland,CHE,2048,0.10388064733
1062,Switzerland,CHE,2049,0.10388064733
1063,Switzerland,CHE,2050,0.10388064733
1064,Channel Islands,CHI,2023,0.10388064733
1065,Channel Islands,CHI,2024,0.10388064733
1066,Channel Islands,CHI,2025,0.10388064733
1067,Channel Islands,CHI,2026,0.10388064733
1068,Channel Islands,CHI,2027,0.10388064733
1069,Channel Islands,CHI,2028,0.10388064733
1070,Channel Islands,CHI,2029,0.10388064733
1071,Channel Islands,CHI,2030,0.10388064733
1072,Channel Islands,CHI,2031,0.10388064733
1073,Channel Islands,CHI,2032,0.10388064733
1074,Channel Islands,CHI,2033,0.10388064733
1075,Channel Islands,CHI,2034,0.10388064733
1076,Channel Islands,CHI,2035,0.10388064733
1077,Channel Islands,CHI,2036,0.10388064733
1078,Channel Islands,CHI,2037,0.10388064733
1079,Channel Islands,CHI,2038,0.10388064733
1080,Channel Islands,CHI,2039,0.10388064733
1081,Channel Islands,CHI,2040,0.10388064733
1082,Channel Islands,CHI,2041,0.10388064733
1083,Channel Islands,CHI,2042,0.10388064733
1084,Channel Islands,CHI,2043,0.10388064733
1085,Channel Islands,CHI,2044,0.10388064733
1086,Channel Islands,CHI,2045,0.10388064733
1087,Channel Islands,CHI,2046,0.10388064733
1088,Channel Islands,CHI,2047,0.10388064733
1089,Channel Islands,CHI,2048,0.10388064733
1090,Channel Islands,CHI,2049,0.10388064733
1091,Channel Islands,CHI,2050,0.10388064733
1092,Chile,CHL,2023,0.10388064733
1093,Chile,CHL,2024,0.10388064733
1094,Chile,CHL,2025,0.10388064733
1095,Chile,CHL,2026,0.10388064733
1096,Chile,CHL,2027,0.10388064733
1097,Chile,CHL,2028,0.10388064733
1098,Chile,CHL,2029,0.10388064733
1099,Chile,CHL,2030,0.10388064733
1100,Chile,CHL,2031,0.10388064733
1101,Chile,CHL,2032,0.10388064733
1102,Chile,CHL,2033,0.10388064733
1103,Chile,CHL,2034,0.10388064733
1104,Chile,CHL,2035,0.10388064733
1105,Chile,CHL,2036,0.10388064733
1106,Chile,CHL,2037,0.10388064733
1107,Chile,CHL,2038,0.10388064733
1108,Chile,CHL,2039,0.10388064733
1109,Chile,CHL,2040,0.10388064733
1110,Chile,CHL,2041,0.10388064733
1111,Chile,CHL,2042,0.10388064733
1112,Chile,CHL,2043,0.10388064733
1113,Chile,CHL,2044,0.10388064733
1114,Chile,CHL,2045,0.10388064733
1115,Chile,CHL,2046,0.10388064733
1116,Chile,CHL,2047,0.10388064733
1117,Chile,CHL,2048,0.10388064733
1118,Chile,CHL,2049,0.10388064733
1119,Chile,CHL,2050,0.10388064733
1120,China,CHN,2023,0.10388064733
1121,China,CHN,2024,0.10388064733
1122,China,CHN,2025,0.10388064733
1123,China,CHN,2026,0.10388064733
1124,China,CHN,2027,0.10388064733
1125,China,CHN,2028,0.10388064733
1126,China,CHN,2029,0.10388064733
1127,China,CHN,2030,0.10388064733
1128,China,CHN,2031,0.10388064733
1129,China,CHN,2032,0.10388064733
1130,China,CHN,2033,0.10388064733
1131,China,CHN,2034,0.10388064733
1132,China,CHN,2035,0.10388064733
1133,China,CHN,2036,0.10388064733
1134,China,CHN,2037,0.10388064733
1135,China,CHN,2038,0.10388064733
1136,China,CHN,2039,0.10388064733
1137,China,CHN,2040,0.10388064733
1138,China,CHN,2041,0.10388064733
1139,China,CHN,2042,0.10388064733
1140,China,CHN,2043,0.10388064733
1141,China,CHN,2044,0.10388064733
1142,China,CHN,2045,0.10388064733
1143,China,CHN,2046,0.10388064733
1144,China,CHN,2047,0.10388064733
1145,China,CHN,2048,0.10388064733
1146,China,CHN,2049,0.10388064733
1147,China,CHN,2050,0.10388064733
1148,Cote d'Ivoire,CIV,2023,0.10388064733
