iso_code3,Nation,Year,yf_agrc_pulses_tonne_ha
HKG,"China, Hong Kong SAR",2031,85082.5
HKG,"China, Hong Kong SAR",2032,85082.5
HKG,"China, Hong Kong SAR",2033,85082.5
HKG,"China, Hong Kong SAR",2034,85082.5
HKG,"China, Hong Kong SAR",2035,85082.5
HKG,"China, Hong Kong SAR",2036,85082.5
HKG,"China, Hong Kong SAR",2037,85082.5
HKG,"China, Hong Kong SAR",2038,85082.5
HKG,"China, Hong Kong SAR",2039,85082.5
HKG,"China, Hong Kong SAR",2040,85082.5
HKG,"China, Hong Kong SAR",2041,85082.5
HKG,"China, Hong Kong SAR",2042,85082.5
HKG,"China, Hong Kong SAR",2043,85082.5
HKG,"China, Hong Kong SAR",2044,85082.5
HKG,"China, Hong Kong SAR",2045,85082.5
HKG,"China, Hong Kong SAR",2046,85082.5
HKG,"China, Hong Kong SAR",2047,85082.5
HKG,"China, Hong Kong SAR",2048,85082.5
HKG,"China, Hong Kong SAR",2049,85082.5
HKG,"China, Hong Kong SAR",2050,85082.5
HND,Honduras,2020,8009.0
HND,Honduras,2021,8009.0
HND,Honduras,2022,8009.0
HND,Honduras,2023,8009.0
HND,Honduras,2024,8009.0
HND,Honduras,2025,8009.0
HND,Honduras,2026,8009.0
HND,Honduras,2027,8009.0
HND,Honduras,2028,8009.0
HND,Honduras,2029,8009.0
HND,Honduras,2030,8009.0
HND,Honduras,2031,8009.0
HND,Honduras,2032,8009.0
HND,Honduras,2033,8009.0
HND,Honduras,2034,8009.0
HND,Honduras,2035,8009.0
HND,Honduras,2036,8009.0
HND,Honduras,2037,8009.0
HND,Honduras,2038,8009.0
HND,Honduras,2039,8009.0
HND,Honduras,2040,8009.0
HND,Honduras,2041,8009.0
HND,Honduras,2042,8009.0
HND,Honduras,2043,8009.0
HND,Honduras,2044,8009.0
HND,Honduras,2045,8009.0
HND,Honduras,2046,8009.0
HND,Honduras,2047,8009.0
HND,Honduras,2048,8009.0
HND,Honduras,2049,8009.0
HND,Honduras,2050,8009.0
HRV,Croatia,2020,40680.4
HRV,Croatia,2021,40680.4
HRV,Croatia,2022,40680.4
HRV,Croatia,2023,40680.4
HRV,Croatia,2024,40680.4
HRV,Croatia,2025,40680.4
HRV,Croatia,2026,40680.4
HRV,Croatia,2027,40680.4
HRV,Croatia,2028,40680.4
HRV,Croatia,2029,40680.4
HRV,Croatia,2030,40680.4
HRV,Croatia,2031,40680.4
HRV,Croatia,2032,40680.4
HRV,Croatia,2033,40680.4
HRV,Croatia,2034,40680.4
HRV,Croatia,2035,40680.4
HRV,Croatia,2036,40680.4
HRV,Croatia,2037,40680.4
HRV,Croatia,2038,40680.4
HRV,Croatia,2039,40680.4
HRV,Croatia,2040,40680.4
HRV,Croatia,2041,40680.4
HRV,Croatia,2042,40680.4
HRV,Croatia,2043,40680.4
HRV,Croatia,2044,40680.4
HRV,Croatia,2045,40680.4
HRV,Croatia,2046,40680.4
HRV,Croatia,2047,40680.4
HRV,Croatia,2048,40680.4
HRV,Croatia,2049,40680.4
HRV,Croatia,2050,40680.4
HTI,Haiti,2020,6566.0
HTI,Haiti,2021,6566.0
HTI,Haiti,2022,6566.0
HTI,Haiti,2023,6566.0
HTI,Haiti,2024,6566.0
HTI,Haiti,2025,6566.0
HTI,Haiti,2026,6566.0
HTI,Haiti,2027,6566.0
HTI,Haiti,2028,6566.0
HTI,Haiti,2029,6566.0
HTI,Haiti,2030,6566.0
HTI,Haiti,2031,6566.0
HTI,Haiti,2032,6566.0
HTI,Haiti,2033,6566.0
HTI,Haiti,2034,6566.0
HTI,Haiti,2035,6566.0
HTI,Haiti,2036,6566.0
HTI,Haiti,2037,6566.0
HTI,Haiti,2038,6566.0
HTI,Haiti,2039,6566.0
HTI,Haiti,2040,6566.0
HTI,Haiti,2041,6566.0
HTI,Haiti,2042,6566.0
HTI,Haiti,2043,6566.0
HTI,Haiti,2044,6566.0
HTI,Haiti,2045,6566.0
HTI,Haiti,2046,6566.0
HTI,Haiti,2047,6566.0
HTI,Haiti,2048,6566.0
HTI,Haiti,2049,6566.0
HTI,Haiti,2050,6566.0
HUN,Hungary,2020,38010.666666666664
HUN,Hungary,2021,38010.666666666664
HUN,Hungary,2022,38010.666666666664
HUN,Hungary,2023,38010.666666666664
HUN,Hungary,2024,38010.666666666664
HUN,Hungary,2025,38010.666666666664
HUN,Hungary,2026,38010.666666666664
HUN,Hungary,2027,38010.666666666664
HUN,Hungary,2028,38010.666666666664
HUN,Hungary,2029,38010.666666666664
HUN,Hungary,2030,38010.666666666664
HUN,Hungary,2031,38010.666666666664
HUN,Hungary,2032,38010.666666666664
HUN,Hungary,2033,38010.666666666664
HUN,Hungary,2034,38010.666666666664
HUN,Hungary,2035,38010.666666666664
HUN,Hungary,2036,38010.666666666664
HUN,Hungary,2037,38010.666666666664
HUN,Hungary,2038,38010.666666666664
HUN,Hungary,2039,38010.666666666664
HUN,Hungary,2040,38010.666666666664
HUN,Hungary,2041,38010.666666666664
HUN,Hungary,2042,38010.666666666664
HUN,Hungary,2043,38010.666666666664
HUN,Hungary,2044,38010.666666666664
HUN,Hungary,2045,38010.666666666664
HUN,Hungary,2046,38010.666666666664
HUN,Hungary,2047,38010.666666666664
HUN,Hungary,2048,38010.666666666664
HUN,Hungary,2049,38010.666666666664
HUN,Hungary,2050,38010.666666666664
IDN,Indonesia,2020,29225.333333333332
IDN,Indonesia,2021,29225.333333333332
IDN,Indonesia,2022,29225.333333333332
IDN,Indonesia,2023,29225.333333333332
IDN,Indonesia,2024,29225.333333333332
IDN,Indonesia,2025,29225.333333333332
IDN,Indonesia,2026,29225.333333333332
IDN,Indonesia,2027,29225.333333333332
IDN,Indonesia,2028,29225.333333333332
IDN,Indonesia,2029,29225.333333333332
IDN,Indonesia,2030,29225.333333333332
IDN,Indonesia,2031,29225.333333333332
IDN,Indonesia,2032,29225.333333333332
IDN,Indonesia,2033,29225.333333333332
IDN,Indonesia,2034,29225.333333333332
IDN,Indonesia,2035,29225.333333333332
IDN,Indonesia,2036,29225.333333333332
IDN,Indonesia,2037,29225.333333333332
IDN,Indonesia,2038,29225.333333333332
IDN,Indonesia,2039,29225.333333333332
IDN,Indonesia,2040,29225.333333333332
IDN,Indonesia,2041,29225.333333333332
IDN,Indonesia,2042,29225.333333333332
IDN,Indonesia,2043,29225.333333333332
IDN,Indonesia,2044,29225.333333333332
IDN,Indonesia,2045,29225.333333333332
IDN,Indonesia,2046,29225.333333333332
IDN,Indonesia,2047,29225.333333333332
IDN,Indonesia,2048,29225.333333333332
IDN,Indonesia,2049,29225.333333333332
IDN,Indonesia,2050,29225.333333333332
IND,India,2020,22200.25
IND,India,2021,22200.25
IND,India,2022,22200.25
IND,India,2023,22200.25
IND,India,2024,22200.25
IND,India,2025,22200.25
IND,India,2026,22200.25
IND,India,2027,22200.25
IND,India,2028,22200.25
IND,India,2029,22200.25
IND,India,2030,22200.25
IND,India,2031,22200.25
IND,India,2032,22200.25
IND,India,2033,22200.25
IND,India,2034,22200.25
IND,India,2035,22200.25
IND,India,2036,22200.25
IND,India,2037,22200.25
IND,India,2038,22200.25
IND,India,2039,22200.25
IND,India,2040,22200.25
IND,India,2041,22200.25
IND,India,2042,22200.25
IND,India,2043,22200.25
IND,India,2044,22200.25
IND,India,2045,22200.25
IND,India,2046,22200.25
IND,India,2047,22200.25
IND,India,2048,22200.25
IND,India,2049,22200.25
IND,India,2050,22200.25
IRL,Ireland,2020,47163.5
IRL,Ireland,2021,47163.5
IRL,Ireland,2022,47163.5
IRL,Ireland,2023,47163.5
IRL,Ireland,2024,47163.5
IRL,Ireland,2025,47163.5
IRL,Ireland,2026,47163.5
IRL,Ireland,2027,47163.5
IRL,Ireland,2028,47163.5
IRL,Ireland,2029,47163.5
IRL,Ireland,2030,47163.5
IRL,Ireland,2031,47163.5
IRL,Ireland,2032,47163.5
IRL,Ireland,2033,47163.5
IRL,Ireland,2034,47163.5
IRL,Ireland,2035,47163.5
IRL,Ireland,2036,47163.5
IRL,Ireland,2037,47163.5
IRL,Ireland,2038,47163.5
IRL,Ireland,2039,47163.5
IRL,Ireland,2040,47163.5
IRL,Ireland,2041,47163.5
IRL,Ireland,2042,47163.5
IRL,Ireland,2043,47163.5
IRL,Ireland,2044,47163.5
IRL,Ireland,2045,47163.5
IRL,Ireland,2046,47163.5
IRL,Ireland,2047,47163.5
IRL,Ireland,2048,47163.5
IRL,Ireland,2049,47163.5
IRL,Ireland,2050,47163.5
IRN,Iran (Islamic Republic of),2020,28900.285714285714
IRN,Iran (Islamic Republic of),2021,28900.285714285714
IRN,Iran (Islamic Republic of),2022,28900.285714285714
IRN,Iran (Islamic Republic of),2023,28900.285714285714
IRN,Iran (Islamic Republic of),2024,28900.285714285714
IRN,Iran (Islamic Republic of),2025,28900.285714285714
IRN,Iran (Islamic Republic of),2026,28900.285714285714
IRN,Iran (Islamic Republic of),2027,28900.285714285714
IRN,Iran (Islamic Republic of),2028,28900.285714285714
IRN,Iran (Islamic Republic of),2029,28900.285714285714
IRN,Iran (Islamic Republic of),2030,28900.285714285714
IRN,Iran (Islamic Republic of),2031,28900.285714285714
IRN,Iran (Islamic Republic of),2032,28900.285714285714
IRN,Iran (Islamic Republic of),2033,28900.285714285714
IRN,Iran (Islamic Republic of),2034,28900.285714285714
IRN,Iran (Islamic Republic of),2035,28900.285714285714
IRN,Iran (Islamic Republic of),2036,28900.285714285714
IRN,Iran (Islamic Republic of),2037,28900.285714285714
IRN,Iran (Islamic Republic of),2038,28900.285714285714
IRN,Iran (Islamic Republic of),2039,28900.285714285714
IRN,Iran (Islamic Republic of),2040,28900.285714285714
IRN,Iran (Islamic Republic of),2041,28900.285714285714
IRN,Iran (Islamic Republic of),2042,28900.285714285714
IRN,Iran (Islamic Republic of),2043,28900.285714285714
IRN,Iran (Islamic Republic of),2044,28900.285714285714
IRN,Iran (Islamic Republic of),2045,28900.285714285714
IRN,Iran (Islamic Republic of),2046,28900.285714285714
IRN,Iran (Islamic Republic of),2047,28900.285714285714
IRN,Iran (Islamic Republic of),2048,28900.285714285714
IRN,Iran (Islamic Republic of),2049,28900.285714285714
IRN,Iran (Islamic Republic of),2050,28900.285714285714
IRQ,Iraq,2020,30718.714285714286
IRQ,Iraq,2021,30718.714285714286
IRQ,Iraq,2022,30718.714285714286
IRQ,Iraq,2023,30718.714285714286
IRQ,Iraq,2024,30718.714285714286
IRQ,Iraq,2025,30718.714285714286
IRQ,Iraq,2026,30718.714285714286
IRQ,Iraq,2027,30718.714285714286
IRQ,Iraq,2028,30718.714285714286
IRQ,Iraq,2029,30718.714285714286
IRQ,Iraq,2030,30718.714285714286
IRQ,Iraq,2031,30718.714285714286
IRQ,Iraq,2032,30718.714285714286
IRQ,Iraq,2033,30718.714285714286
IRQ,Iraq,2034,30718.714285714286
IRQ,Iraq,2035,30718.714285714286
IRQ,Iraq,2036,30718.714285714286
IRQ,Iraq,2037,30718.714285714286
IRQ,Iraq,2038,30718.714285714286
IRQ,Iraq,2039,30718.714285714286
IRQ,Iraq,2040,30718.714285714286
IRQ,Iraq,2041,30718.714285714286
IRQ,Iraq,2042,30718.714285714286
IRQ,Iraq,2043,30718.714285714286
IRQ,Iraq,2044,30718.714285714286
IRQ,Iraq,2045,30718.714285714286
IRQ,Iraq,2046,30718.714285714286
IRQ,Iraq,2047,30718.714285714286
IRQ,Iraq,2048,30718.714285714286
IRQ,Iraq,2049,30718.714285714286
IRQ,Iraq,2050,30718.714285714286
ISL,Iceland,2020,0.0
ISL,Iceland,2021,0.0
ISL,Iceland,2022,0.0
ISL,Iceland,2023,0.0
ISL,Iceland,2024,0.0
ISL,Iceland,2025,0.0
ISL,Iceland,2026,0.0
ISL,Iceland,2027,0.0
ISL,Iceland,2028,0.0
ISL,Iceland,2029,0.0
ISL,Iceland,2030,0.0
ISL,Iceland,2031,0.0
ISL,Iceland,2032,0.0
ISL,Iceland,2033,0.0
ISL,Iceland,2034,0.0
ISL,Iceland,2035,0.0
ISL,Iceland,2036,0.0
ISL,Iceland,2037,0.0
ISL,Iceland,2038,0.0
ISL,Iceland,2039,0.0
ISL,Iceland,2040,0.0
ISL,Iceland,2041,0.0
ISL,Iceland,2042,0.0
ISL,Iceland,2043,0.0
ISL,Iceland,2044,0.0
ISL,Iceland,2045,0.0
ISL,Iceland,2046,0.0
ISL,Iceland,2047,0.0
ISL,Iceland,2048,0.0
ISL,Iceland,2049,0.0
ISL,Iceland,2050,0.0
ISR,Israel,2020,54394.166666666664
ISR,Israel,2021,54394.166666666664
ISR,Israel,2022,54394.166666666664
ISR,Israel,2023,54394.166666666664
ISR,Israel,2024,54394.166666666664
ISR,Israel,2025,54394.166666666664
ISR,Israel,2026,54394.166666666664
ISR,Israel,2027,54394.166666666664
ISR,Israel,2028,54394.166666666664
ISR,Israel,2029,54394.166666666664
ISR,Israel,2030,54394.166666666664
ISR,Israel,2031,54394.166666666664
ISR,Israel,2032,54394.166666666664
ISR,Israel,2033,54394.166666666664
ISR,Israel,2034,54394.166666666664
ISR,Israel,2035,54394.166666666664
ISR,Israel,2036,54394.166666666664
ISR,Israel,2037,54394.166666666664
ISR,Israel,2038,54394.166666666664
ISR,Israel,2039,54394.166666666664
ISR,Israel,2040,54394.166666666664
ISR,Israel,2041,54394.166666666664
ISR,Israel,2042,54394.166666666664
ISR,Israel,2043,54394.166666666664
ISR,Israel,2044,54394.166666666664
ISR,Israel,2045,54394.166666666664
ISR,Israel,2046,54394.166666666664
ISR,Israel,2047,54394.166666666664
ISR,Israel,2048,54394.166666666664
ISR,Israel,2049,54394.166666666664
ISR,Israel,2050,54394.166666666664
ITA,Italy,2020,36389.0
ITA,Italy,2021,36389.0
ITA,Italy,2022,36389.0
ITA,Italy,2023,36389.0
ITA,Italy,2024,36389.0
ITA,Italy,2025,36389.0
ITA,Italy,2026,36389.0
ITA,Italy,2027,36389.0
ITA,Italy,2028,36389.0
ITA,Italy,2029,36389.0
ITA,Italy,2030,36389.0
ITA,Italy,2031,36389.0
ITA,Italy,2032,36389.0
ITA,Italy,2033,36389.0
ITA,Italy,2034,36389.0
ITA,Italy,2035,36389.0
ITA,Italy,2036,36389.0
ITA,Italy,2037,36389.0
ITA,Italy,2038,36389.0
ITA,Italy,2039,36389.0
ITA,Italy,2040,36389.0
ITA,Italy,2041,36389.0
ITA,Italy,2042,36389.0
ITA,Italy,2043,36389.0
ITA,Italy,2044,36389.0
ITA,Italy,2045,36389.0
ITA,Italy,2046,36389.0
ITA,Italy,2047,36389.0
ITA,Italy,2048,36389.0
ITA,Italy,2049,36389.0
ITA,Italy,2050,36389.0
JAM,Jamaica,2020,10951.6
JAM,Jamaica,2021,10951.6
JAM,Jamaica,2022,10951.6
JAM,Jamaica,2023,10951.6
JAM,Jamaica,2024,10951.6
JAM,Jamaica,2025,10951.6
JAM,Jamaica,2026,10951.6
JAM,Jamaica,2027,10951.6
JAM,Jamaica,2028,10951.6
JAM,Jamaica,2029,10951.6
JAM,Jamaica,2030,10951.6
JAM,Jamaica,2031,10951.6
JAM,Jamaica,2032,10951.6
JAM,Jamaica,2033,10951.6
JAM,Jamaica,2034,10951.6
JAM,Jamaica,2035,10951.6
JAM,Jamaica,2036,10951.6
JAM,Jamaica,2037,10951.6
JAM,Jamaica,2038,10951.6
JAM,Jamaica,2039,10951.6
JAM,Jamaica,2040,10951.6
JAM,Jamaica,2041,10951.6
JAM,Jamaica,2042,10951.6
JAM,Jamaica,2043,10951.6
JAM,Jamaica,2044,10951.6
JAM,Jamaica,2045,10951.6
JAM,Jamaica,2046,10951.6
JAM,Jamaica,2047,10951.6
JAM,Jamaica,2048,10951.6
JAM,Jamaica,2049,10951.6
JAM,Jamaica,2050,10951.6
JOR,Jordan,2020,90942.8
JOR,Jordan,2021,90942.8
JOR,Jordan,2022,90942.8
JOR,Jordan,2023,90942.8
JOR,Jordan,2024,90942.8
JOR,Jordan,2025,90942.8
JOR,Jordan,2026,90942.8
JOR,Jordan,2027,90942.8
JOR,Jordan,2028,90942.8
JOR,Jordan,2029,90942.8
JOR,Jordan,2030,90942.8
JOR,Jordan,2031,90942.8
JOR,Jordan,2032,90942.8
JOR,Jordan,2033,90942.8
JOR,Jordan,2034,90942.8
JOR,Jordan,2035,90942.8
JOR,Jordan,2036,90942.8
JOR,Jordan,2037,90942.8
JOR,Jordan,2038,90942.8
JOR,Jordan,2039,90942.8
JOR,Jordan,2040,90942.8
JOR,Jordan,2041,90942.8
JOR,Jordan,2042,90942.8
JOR,Jordan,2043,90942.8
JOR,Jordan,2044,90942.8
JOR,Jordan,2045,90942.8
JOR,Jordan,2046,90942.8
JOR,Jordan,2047,90942.8
JOR,Jordan,2048,90942.8
JOR,Jordan,2049,90942.8
JOR,Jordan,2050,90942.8
JPN,Japan,2020,32642.25
JPN,Japan,2021,32642.25
JPN,Japan,2022,32642.25
JPN,Japan,2023,32642.25
JPN,Japan,2024,32642.25
JPN,Japan,2025,32642.25
JPN,Japan,2026,32642.25
JPN,Japan,2027,32642.25
JPN,Japan,2028,32642.25
JPN,Japan,2029,32642.25
JPN,Japan,2030,32642.25
JPN,Japan,2031,32642.25
JPN,Japan,2032,32642.25
JPN,Japan,2033,32642.25
JPN,Japan,2034,32642.25
JPN,Japan,2035,32642.25
JPN,Japan,2036,32642.25
JPN,Japan,2037,32642.25
JPN,Japan,2038,32642.25
JPN,Japan,2039,32642.25
JPN,Japan,2040,32642.25
JPN,Japan,2041,32642.25
JPN,Japan,2042,32642.25
JPN,Japan,2043,32642.25
JPN,Japan,2044,32642.25
JPN,Japan,2045,32642.25
JPN,Japan,2046,32642.25
JPN,Japan,2047,32642.25
JPN,Japan,2048,32642.25
JPN,Japan,2049,32642.25
JPN,Japan,2050,32642.25
KAZ,Kazakhstan,2020,16270.166666666666
KAZ,Kazakhstan,2021,16270.166666666666
KAZ,Kazakhstan,2022,16270.166666666666
KAZ,Kazakhstan,2023,16270.166666666666
KAZ,Kazakhstan,2024,16270.166666666666
KAZ,Kazakhstan,2025,16270.166666666666
KAZ,Kazakhstan,2026,16270.166666666666
KAZ,Kazakhstan,2027,16270.166666666666
KAZ,Kazakhstan,2028,16270.166666666666
KAZ,Kazakhstan,2029,16270.166666666666
KAZ,Kazakhstan,2030,16270.166666666666
KAZ,Kazakhstan,2031,16270.166666666666
KAZ,Kazakhstan,2032,16270.166666666666
KAZ,Kazakhstan,2033,16270.166666666666
KAZ,Kazakhstan,2034,16270.166666666666
KAZ,Kazakhstan,2035,16270.166666666666
KAZ,Kazakhstan,2036,16270.166666666666
KAZ,Kazakhstan,2037,16270.166666666666
KAZ,Kazakhstan,2038,16270.166666666666
KAZ,Kazakhstan,2039,16270.166666666666
KAZ,Kazakhstan,2040,16270.166666666666
KAZ,Kazakhstan,2041,16270.166666666666
KAZ,Kazakhstan,2042,16270.166666666666
KAZ,Kazakhstan,2043,16270.166666666666
KAZ,Kazakhstan,2044,16270.166666666666
KAZ,Kazakhstan,2045,16270.166666666666
KAZ,Kazakhstan,2046,16270.166666666666
KAZ,Kazakhstan,2047,16270.166666666666
KAZ,Kazakhstan,2048,16270.166666666666
KAZ,Kazakhstan,2049,16270.166666666666
KAZ,Kazakhstan,2050,16270.166666666666
KEN,Kenya,2020,28805.25
KEN,Kenya,2021,28805.25
KEN,Kenya,2022,28805.25
KEN,Kenya,2023,28805.25
KEN,Kenya,2024,28805.25
KEN,Kenya,2025,28805.25
KEN,Kenya,2026,28805.25
KEN,Kenya,2027,28805.25
KEN,Kenya,2028,28805.25
KEN,Kenya,2029,28805.25
KEN,Kenya,2030,28805.25
KEN,Kenya,2031,28805.25
KEN,Kenya,2032,28805.25
KEN,Kenya,2033,28805.25
KEN,Kenya,2034,28805.25
KEN,Kenya,2035,28805.25
KEN,Kenya,2036,28805.25
KEN,Kenya,2037,28805.25
KEN,Kenya,2038,28805.25
KEN,Kenya,2039,28805.25
KEN,Kenya,2040,28805.25
KEN,Kenya,2041,28805.25
KEN,Kenya,2042,28805.25
KEN,Kenya,2043,28805.25
KEN,Kenya,2044,28805.25
KEN,Kenya,2045,28805.25
KEN,Kenya,2046,28805.25
KEN,Kenya,2047,28805.25
KEN,Kenya,2048,28805.25
KEN,Kenya,2049,28805.25
KEN,Kenya,2050,28805.25
KGZ,Kyrgyzstan,2020,38544.8
KGZ,Kyrgyzstan,2021,38544.8
KGZ,Kyrgyzstan,2022,38544.8
KGZ,Kyrgyzstan,2023,38544.8
KGZ,Kyrgyzstan,2024,38544.8
KGZ,Kyrgyzstan,2025,38544.8
KGZ,Kyrgyzstan,2026,38544.8
KGZ,Kyrgyzstan,2027,38544.8
KGZ,Kyrgyzstan,2028,38544.8
KGZ,Kyrgyzstan,2029,38544.8
KGZ,Kyrgyzstan,2030,38544.8
KGZ,Kyrgyzstan,2031,38544.8
KGZ,Kyrgyzstan,2032,38544.8
KGZ,Kyrgyzstan,2033,38544.8
KGZ,Kyrgyzstan,2034,38544.8
KGZ,Kyrgyzstan,2035,38544.8
KGZ,Kyrgyzstan,2036,38544.8
KGZ,Kyrgyzstan,2037,38544.8
KGZ,Kyrgyzstan,2038,38544.8
KGZ,Kyrgyzstan,2039,38544.8
KGZ,Kyrgyzstan,2040,38544.8
KGZ,Kyrgyzstan,2041,38544.8
KGZ,Kyrgyzstan,2042,38544.8
KGZ,Kyrgyzstan,2043,38544.8
KGZ,Kyrgyzstan,2044,38544.8
KGZ,Kyrgyzstan,2045,38544.8
KGZ,Kyrgyzstan,2046,38544.8
KGZ,Kyrgyzstan,2047,38544.8
KGZ,Kyrgyzstan,2048,38544.8
KGZ,Kyrgyzstan,2049,38544.8
KGZ,Kyrgyzstan,2050,38544.8
KHM,Cambodia,2020,11579.0
KHM,Cambodia,2021,11579.0
KHM,Cambodia,2022,11579.0
KHM,Cambodia,2023,11579.0
KHM,Cambodia,2024,11579.0
KHM,Cambodia,2025,11579.0
KHM,Cambodia,2026,11579.0
KHM,Cambodia,2027,11579.0
KHM,Cambodia,2028,11579.0
KHM,Cambodia,2029,11579.0
KHM,Cambodia,2030,11579.0
KHM,Cambodia,2031,11579.0
KHM,Cambodia,2032,11579.0
KHM,Cambodia,2033,11579.0
KHM,Cambodia,2034,11579.0
KHM,Cambodia,2035,11579.0
KHM,Cambodia,2036,11579.0
KHM,Cambodia,2037,11579.0
KHM,Cambodia,2038,11579.0
KHM,Cambodia,2039,11579.0
KHM,Cambodia,2040,11579.0
KHM,Cambodia,2041,11579.0
KHM,Cambodia,2042,11579.0
KHM,Cambodia,2043,11579.0
KHM,Cambodia,2044,11579.0
KHM,Cambodia,2045,11579.0
KHM,Cambodia,2046,11579.0
KHM,Cambodia,2047,11579.0
KHM,Cambodia,2048,11579.0
KHM,Cambodia,2049,11579.0
KHM,Cambodia,2050,11579.0
KIR,Kiribati,2020,0.0
KIR,Kiribati,2021,0.0
KIR,Kiribati,2022,0.0
KIR,Kiribati,2023,0.0
KIR,Kiribati,2024,0.0
KIR,Kiribati,2025,0.0
KIR,Kiribati,2026,0.0
KIR,Kiribati,2027,0.0
KIR,Kiribati,2028,0.0
KIR,Kiribati,2029,0.0
KIR,Kiribati,2030,0.0
KIR,Kiribati,2031,0.0
KIR,Kiribati,2032,0.0
KIR,Kiribati,2033,0.0
KIR,Kiribati,2034,0.0
KIR,Kiribati,2035,0.0
KIR,Kiribati,2036,0.0
KIR,Kiribati,2037,0.0
KIR,Kiribati,2038,0.0
KIR,Kiribati,2039,0.0
KIR,Kiribati,2040,0.0
KIR,Kiribati,2041,0.0
KIR,Kiribati,2042,0.0
KIR,Kiribati,2043,0.0
KIR,Kiribati,2044,0.0
KIR,Kiribati,2045,0.0
KIR,Kiribati,2046,0.0
KIR,Kiribati,2047,0.0
KIR,Kiribati,2048,0.0
KIR,Kiribati,2049,0.0
KIR,Kiribati,2050,0.0
KNA,Saint Kitts and Nevis,2020,11311.0
KNA,Saint Kitts and Nevis,2021,11311.0
KNA,Saint Kitts and Nevis,2022,11311.0
KNA,Saint Kitts and Nevis,2023,11311.0
KNA,Saint Kitts and Nevis,2024,11311.0
KNA,Saint Kitts and Nevis,2025,11311.0
KNA,Saint Kitts and Nevis,2026,11311.0
KNA,Saint Kitts and Nevis,2027,11311.0
KNA,Saint Kitts and Nevis,2028,11311.0
KNA,Saint Kitts and Nevis,2029,11311.0
KNA,Saint Kitts and Nevis,2030,11311.0
KNA,Saint Kitts and Nevis,2031,11311.0
KNA,Saint Kitts and Nevis,2032,11311.0
KNA,Saint Kitts and Nevis,2033,11311.0
KNA,Saint Kitts and Nevis,2034,11311.0
KNA,Saint Kitts and Nevis,2035,11311.0
KNA,Saint Kitts and Nevis,2036,11311.0
KNA,Saint Kitts and Nevis,2037,11311.0
KNA,Saint Kitts and Nevis,2038,11311.0
KNA,Saint Kitts and Nevis,2039,11311.0
KNA,Saint Kitts and Nevis,2040,11311.0
KNA,Saint Kitts and Nevis,2041,11311.0
KNA,Saint Kitts and Nevis,2042,11311.0
KNA,Saint Kitts and Nevis,2043,11311.0
KNA,Saint Kitts and Nevis,2044,11311.0
KNA,Saint Kitts and Nevis,2045,11311.0
KNA,Saint Kitts and Nevis,2046,11311.0
KNA,Saint Kitts and Nevis,2047,11311.0
KNA,Saint Kitts and Nevis,2048,11311.0
KNA,Saint Kitts and Nevis,2049,11311.0
KNA,Saint Kitts and Nevis,2050,11311.0
KOR,Republic of Korea,2020,15330.333333333334
KOR,Republic of Korea,2021,15330.333333333334
KOR,Republic of Korea,2022,15330.333333333334
KOR,Republic of Korea,2023,15330.333333333334
KOR,Republic of Korea,2024,15330.333333333334
KOR,Republic of Korea,2025,15330.333333333334
KOR,Republic of Korea,2026,15330.333333333334
KOR,Republic of Korea,2027,15330.333333333334
KOR,Republic of Korea,2028,15330.333333333334
KOR,Republic of Korea,2029,15330.333333333334
KOR,Republic of Korea,2030,15330.333333333334
KOR,Republic of Korea,2031,15330.333333333334
KOR,Republic of Korea,2032,15330.333333333334
KOR,Republic of Korea,2033,15330.333333333334
KOR,Republic of Korea,2034,15330.333333333334
KOR,Republic of Korea,2035,15330.333333333334
KOR,Republic of Korea,2036,15330.333333333334
KOR,Republic of Korea,2037,15330.333333333334
KOR,Republic of Korea,2038,15330.333333333334
KOR,Republic of Korea,2039,15330.333333333334
KOR,Republic of Korea,2040,15330.333333333334
KOR,Republic of Korea,2041,15330.333333333334
KOR,Republic of Korea,2042,15330.333333333334
KOR,Republic of Korea,2043,15330.333333333334
KOR,Republic of Korea,2044,15330.333333333334
KOR,Republic of Korea,2045,15330.333333333334
KOR,Republic of Korea,2046,15330.333333333334
KOR,Republic of Korea,2047,15330.333333333334
KOR,Republic of Korea,2048,15330.333333333334
KOR,Republic of Korea,2049,15330.333333333334
KOR,Republic of Korea,2050,15330.333333333334
KWT,Kuwait,2020,246316.0
KWT,Kuwait,2021,246316.0
KWT,Kuwait,2022,246316.0
KWT,Kuwait,2023,246316.0
KWT,Kuwait,2024,246316.0
KWT,Kuwait,2025,246316.0
KWT,Kuwait,2026,246316.0
KWT,Kuwait,2027,246316.0
KWT,Kuwait,2028,246316.0
KWT,Kuwait,2029,246316.0
KWT,Kuwait,2030,246316.0
KWT,Kuwait,2031,246316.0
KWT,Kuwait,2032,246316.0
KWT,Kuwait,2033,246316.0
KWT,Kuwait,2034,246316.0
KWT,Kuwait,2035,246316.0
KWT,Kuwait,2036,246316.0
KWT,Kuwait,2037,246316.0
KWT,Kuwait,2038,246316.0
KWT,Kuwait,2039,246316.0
KWT,Kuwait,2040,246316.0
KWT,Kuwait,2041,246316.0
KWT,Kuwait,2042,246316.0
KWT,Kuwait,2043,246316.0
KWT,Kuwait,2044,246316.0
KWT,Kuwait,2045,246316.0
