Year,Nation,iso_code3,pij_lndu_other_to_croplands
2039,Rwanda,RWA,0.0122286419424397
2040,Rwanda,RWA,0.0122937374321699
2041,Rwanda,RWA,0.0123588329219002
2042,Rwanda,RWA,0.0124239284116304
2043,Rwanda,RWA,0.0124890239013607
2044,Rwanda,RWA,0.0125541193910909
2045,Rwanda,RWA,0.0126192148808212
2046,Rwanda,RWA,0.0126843103705514
2047,Rwanda,RWA,0.0127494058602816
2048,Rwanda,RWA,0.0128145013500119
2049,Rwanda,RWA,0.0128795968397421
2050,Rwanda,RWA,0.0129446923294724
2021,Réunion,REU,4.3101710001052254e-05
2022,Réunion,REU,5.387713750131532e-05
2023,Réunion,REU,6.465256500157838e-05
2024,Réunion,REU,7.542799250184145e-05
2025,Réunion,REU,8.620342000210451e-05
2026,Réunion,REU,9.697884750236757e-05
2027,Réunion,REU,0.0001077542750026
2028,Réunion,REU,0.0001185297025028
2029,Réunion,REU,0.0001293051300031
2030,Réunion,REU,0.0001400805575034
2031,Réunion,REU,0.0001508559850036
2032,Réunion,REU,0.0001616314125039
2033,Réunion,REU,0.0001724068400042
2034,Réunion,REU,0.0001831822675044
2035,Réunion,REU,0.0001939576950047
2036,Réunion,REU,0.0002047331225049
2037,Réunion,REU,0.0002155085500052
2038,Réunion,REU,0.0002262839775055
2039,Réunion,REU,0.0002370594050057
2040,Réunion,REU,0.000247834832506
2041,Réunion,REU,0.0002586102600063
2042,Réunion,REU,0.0002693856875065
2043,Réunion,REU,0.0002801611150068
2044,Réunion,REU,0.0002909365425071
2045,Réunion,REU,0.0003017119700073
2046,Réunion,REU,0.0003124873975076
2047,Réunion,REU,0.0003232628250078
2048,Réunion,REU,0.0003340382525081
2049,Réunion,REU,0.0003448136800084
2050,Réunion,REU,0.0003555891075086
2021,"Saint Helena, Ascension and Tristan da Cunha",SHN,1.6118971026301208e-18
2022,"Saint Helena, Ascension and Tristan da Cunha",SHN,2.011919026165426e-18
2023,"Saint Helena, Ascension and Tristan da Cunha",SHN,2.4119409497007325e-18
2024,"Saint Helena, Ascension and Tristan da Cunha",SHN,2.811962873236038e-18
2025,"Saint Helena, Ascension and Tristan da Cunha",SHN,3.2119847967713443e-18
2026,"Saint Helena, Ascension and Tristan da Cunha",SHN,3.612006720306648e-18
2027,"Saint Helena, Ascension and Tristan da Cunha",SHN,4.0120286438419535e-18
2028,"Saint Helena, Ascension and Tristan da Cunha",SHN,4.4120505673772594e-18
2029,"Saint Helena, Ascension and Tristan da Cunha",SHN,4.812072490912566e-18
2030,"Saint Helena, Ascension and Tristan da Cunha",SHN,5.212094414447871e-18
2031,"Saint Helena, Ascension and Tristan da Cunha",SHN,5.6121163379831764e-18
2032,"Saint Helena, Ascension and Tristan da Cunha",SHN,6.012138261518482e-18
2033,"Saint Helena, Ascension and Tristan da Cunha",SHN,6.4121601850537875e-18
2034,"Saint Helena, Ascension and Tristan da Cunha",SHN,6.8121821085890935e-18
2035,"Saint Helena, Ascension and Tristan da Cunha",SHN,7.212204032124401e-18
2036,"Saint Helena, Ascension and Tristan da Cunha",SHN,7.612225955659706e-18
2037,"Saint Helena, Ascension and Tristan da Cunha",SHN,8.012247879195011e-18
2038,"Saint Helena, Ascension and Tristan da Cunha",SHN,8.412269802730316e-18
2039,"Saint Helena, Ascension and Tristan da Cunha",SHN,8.812291726265622e-18
2040,"Saint Helena, Ascension and Tristan da Cunha",SHN,9.212313649800927e-18
2041,"Saint Helena, Ascension and Tristan da Cunha",SHN,9.612335573336237e-18
2042,"Saint Helena, Ascension and Tristan da Cunha",SHN,1.001235749687154e-17
2043,"Saint Helena, Ascension and Tristan da Cunha",SHN,1.0412379420406844e-17
2044,"Saint Helena, Ascension and Tristan da Cunha",SHN,1.0812401343942147e-17
2045,"Saint Helena, Ascension and Tristan da Cunha",SHN,1.1212423267477456e-17
2046,"Saint Helena, Ascension and Tristan da Cunha",SHN,1.1612445191012762e-17
2047,"Saint Helena, Ascension and Tristan da Cunha",SHN,1.2012467114548067e-17
2048,"Saint Helena, Ascension and Tristan da Cunha",SHN,1.2412489038083374e-17
2049,"Saint Helena, Ascension and Tristan da Cunha",SHN,1.281251096161868e-17
2050,"Saint Helena, Ascension and Tristan da Cunha",SHN,1.3212532885153984e-17
2021,Saint Lucia,LCA,0.0
2022,Saint Lucia,LCA,0.0
2023,Saint Lucia,LCA,0.0
2024,Saint Lucia,LCA,0.0
2025,Saint Lucia,LCA,0.0
2026,Saint Lucia,LCA,0.0
2027,Saint Lucia,LCA,0.0
2028,Saint Lucia,LCA,0.0
2029,Saint Lucia,LCA,0.0
2030,Saint Lucia,LCA,0.0
2031,Saint Lucia,LCA,0.0
2032,Saint Lucia,LCA,0.0
2033,Saint Lucia,LCA,0.0
2034,Saint Lucia,LCA,0.0
2035,Saint Lucia,LCA,0.0
2036,Saint Lucia,LCA,0.0
2037,Saint Lucia,LCA,0.0
2038,Saint Lucia,LCA,0.0
2039,Saint Lucia,LCA,0.0
2040,Saint Lucia,LCA,0.0
2041,Saint Lucia,LCA,0.0
2042,Saint Lucia,LCA,0.0
2043,Saint Lucia,LCA,0.0
2044,Saint Lucia,LCA,0.0
2045,Saint Lucia,LCA,0.0
2046,Saint Lucia,LCA,0.0
2047,Saint Lucia,LCA,0.0
2048,Saint Lucia,LCA,0.0
2049,Saint Lucia,LCA,0.0
2050,Saint Lucia,LCA,0.0
2021,Saint Vincent and the Grenadines,VCT,2.1775786728418256e-05
2022,Saint Vincent and the Grenadines,VCT,2.7219733410522822e-05
2023,Saint Vincent and the Grenadines,VCT,3.2663680092627385e-05
2024,Saint Vincent and the Grenadines,VCT,3.8107626774731955e-05
2025,Saint Vincent and the Grenadines,VCT,4.355157345683651e-05
2026,Saint Vincent and the Grenadines,VCT,4.899552013894107e-05
2027,Saint Vincent and the Grenadines,VCT,5.4439466821045644e-05
2028,Saint Vincent and the Grenadines,VCT,5.988341350315021e-05
2029,Saint Vincent and the Grenadines,VCT,6.532736018525477e-05
2030,Saint Vincent and the Grenadines,VCT,7.077130686735933e-05
2031,Saint Vincent and the Grenadines,VCT,7.621525354946391e-05
2032,Saint Vincent and the Grenadines,VCT,8.165920023156844e-05
2033,Saint Vincent and the Grenadines,VCT,8.710314691367302e-05
2034,Saint Vincent and the Grenadines,VCT,9.254709359577759e-05
2035,Saint Vincent and the Grenadines,VCT,9.799104027788216e-05
2036,Saint Vincent and the Grenadines,VCT,0.0001034349869599
2037,Saint Vincent and the Grenadines,VCT,0.00010887893364200001
2038,Saint Vincent and the Grenadines,VCT,0.0001143228803241
2039,Saint Vincent and the Grenadines,VCT,0.0001197668270063
2040,Saint Vincent and the Grenadines,VCT,0.0001252107736884
2041,Saint Vincent and the Grenadines,VCT,0.0001306547203705
2042,Saint Vincent and the Grenadines,VCT,0.0001360986670526
2043,Saint Vincent and the Grenadines,VCT,0.0001415426137347
2044,Saint Vincent and the Grenadines,VCT,0.0001469865604168
2045,Saint Vincent and the Grenadines,VCT,0.0001524305070989
2046,Saint Vincent and the Grenadines,VCT,0.000157874453781
2047,Saint Vincent and the Grenadines,VCT,0.0001633184004631
2048,Saint Vincent and the Grenadines,VCT,0.0001687623471452
2049,Saint Vincent and the Grenadines,VCT,0.0001742062938273
2050,Saint Vincent and the Grenadines,VCT,0.0001796502405094
2021,Samoa,WSM,0.0052146527025203
2022,Samoa,WSM,0.0052116433961982
2023,Samoa,WSM,0.0052086340898761
2024,Samoa,WSM,0.005205624783553999
2025,Samoa,WSM,0.005202615477232
2026,Samoa,WSM,0.0051996061709099
2027,Samoa,WSM,0.0051965968645878
2028,Samoa,WSM,0.0051935875582658
2029,Samoa,WSM,0.0051905782519437
2030,Samoa,WSM,0.0051875689456216
2031,Samoa,WSM,0.0051845596392995
2032,Samoa,WSM,0.0051815503329775
2033,Samoa,WSM,0.0051785410266554
2034,Samoa,WSM,0.0051755317203333
2035,Samoa,WSM,0.0051725224140113
2036,Samoa,WSM,0.0051695131076892
2037,Samoa,WSM,0.0051665038013671
2038,Samoa,WSM,0.005163494495045
2039,Samoa,WSM,0.005160485188722999
2040,Samoa,WSM,0.0051574758824009
2041,Samoa,WSM,0.0051544665760788
2042,Samoa,WSM,0.0051514572697568
2043,Samoa,WSM,0.0051484479634347
2044,Samoa,WSM,0.0051454386571126
2045,Samoa,WSM,0.0051424293507905
2046,Samoa,WSM,0.0051394200444685
2047,Samoa,WSM,0.0051364107381464
2048,Samoa,WSM,0.0051334014318243
2049,Samoa,WSM,0.0051303921255023
2050,Samoa,WSM,0.0051273828191802
2021,Saudi Arabia,SAU,2.834717076302959e-05
2022,Saudi Arabia,SAU,2.833081198996138e-05
2023,Saudi Arabia,SAU,2.8314453216893184e-05
2024,Saudi Arabia,SAU,2.8298094443824983e-05
2025,Saudi Arabia,SAU,2.8281735670756768e-05
2026,Saudi Arabia,SAU,2.8265376897688567e-05
2027,Saudi Arabia,SAU,2.824901812462037e-05
2028,Saudi Arabia,SAU,2.823265935155216e-05
2029,Saudi Arabia,SAU,2.821630057848396e-05
2030,Saudi Arabia,SAU,2.8199941805415748e-05
2031,Saudi Arabia,SAU,2.8183583032347554e-05
2032,Saudi Arabia,SAU,2.8167224259279346e-05
2033,Saudi Arabia,SAU,2.8150865486211134e-05
2034,Saudi Arabia,SAU,2.8134506713142933e-05
2035,Saudi Arabia,SAU,2.8118147940074732e-05
2036,Saudi Arabia,SAU,2.810178916700653e-05
2037,Saudi Arabia,SAU,2.8085430393938323e-05
2038,Saudi Arabia,SAU,2.8069071620870118e-05
2039,Saudi Arabia,SAU,2.8052712847801924e-05
2040,Saudi Arabia,SAU,2.803635407473371e-05
2041,Saudi Arabia,SAU,2.8019995301665504e-05
2042,Saudi Arabia,SAU,2.8003636528597303e-05
2043,Saudi Arabia,SAU,2.798727775552909e-05
2044,Saudi Arabia,SAU,2.7970918982460887e-05
2045,Saudi Arabia,SAU,2.795456020939269e-05
2046,Saudi Arabia,SAU,2.7938201436324488e-05
2047,Saudi Arabia,SAU,2.792184266325628e-05
2048,Saudi Arabia,SAU,2.790548389018808e-05
2049,Saudi Arabia,SAU,2.7889125117119875e-05
2050,Saudi Arabia,SAU,2.7872766344051673e-05
2021,Senegal,SEN,0.0033699172199779
2022,Senegal,SEN,0.0035974207757584
2023,Senegal,SEN,0.0038249243315389
2024,Senegal,SEN,0.0040524278873194
2025,Senegal,SEN,0.0042799314430999
2026,Senegal,SEN,0.0045074349988804
2027,Senegal,SEN,0.0047349385546609
2028,Senegal,SEN,0.0049624421104414
2029,Senegal,SEN,0.0051899456662219
2030,Senegal,SEN,0.0054174492220024
2031,Senegal,SEN,0.0056449527777829
2032,Senegal,SEN,0.0058724563335634
2033,Senegal,SEN,0.0060999598893439
2034,Senegal,SEN,0.0063274634451243
2035,Senegal,SEN,0.0065549670009048
2036,Senegal,SEN,0.0067824705566853
2037,Senegal,SEN,0.0070099741124658
2038,Senegal,SEN,0.0072374776682463
2039,Senegal,SEN,0.0074649812240268
2040,Senegal,SEN,0.0076924847798073
2041,Senegal,SEN,0.0079199883355878
2042,Senegal,SEN,0.0081474918913683
2043,Senegal,SEN,0.0083749954471488
2044,Senegal,SEN,0.0086024990029293
2045,Senegal,SEN,0.0088300025587098
2046,Senegal,SEN,0.0090575061144903
2047,Senegal,SEN,0.0092850096702708
2048,Senegal,SEN,0.0095125132260513
2049,Senegal,SEN,0.0097400167818318
2050,Senegal,SEN,0.0099675203376122
2021,Serbia,SRB,0.0102157885682217
2022,Serbia,SRB,0.010209893173288
2023,Serbia,SRB,0.0102039977783543
2024,Serbia,SRB,0.0101981023834206
2025,Serbia,SRB,0.010192206988487
2026,Serbia,SRB,0.0101863115935533
2027,Serbia,SRB,0.0101804161986196
2028,Serbia,SRB,0.010174520803685999
2029,Serbia,SRB,0.0101686254087523
2030,Serbia,SRB,0.0101627300138186
2031,Serbia,SRB,0.0101568346188849
2032,Serbia,SRB,0.0101509392239513
2033,Serbia,SRB,0.0101450438290176
2034,Serbia,SRB,0.0101391484340839
2035,Serbia,SRB,0.0101332530391503
2036,Serbia,SRB,0.0101273576442166
2037,Serbia,SRB,0.0101214622492829
2038,Serbia,SRB,0.0101155668543492
2039,Serbia,SRB,0.0101096714594156
2040,Serbia,SRB,0.0101037760644819
2041,Serbia,SRB,0.0100978806695482
2042,Serbia,SRB,0.0100919852746146
2043,Serbia,SRB,0.0100860898796809
2044,Serbia,SRB,0.0100801944847472
2045,Serbia,SRB,0.0100742990898135
2046,Serbia,SRB,0.0100684036948799
2047,Serbia,SRB,0.0100625082999462
2048,Serbia,SRB,0.0100566129050125
2049,Serbia,SRB,0.0100507175100789
2050,Serbia,SRB,0.0100448221151452
2021,Sierra Leone,SLE,0.0075492097346965
2022,Sierra Leone,SLE,0.0088115121683706
2023,Sierra Leone,SLE,0.0100738146020448
2024,Sierra Leone,SLE,0.0113361170357189
2025,Sierra Leone,SLE,0.0125984194693931
2026,Sierra Leone,SLE,0.0138607219030672
2027,Sierra Leone,SLE,0.0151230243367414
2028,Sierra Leone,SLE,0.0163853267704156
2029,Sierra Leone,SLE,0.0176476292040897
2030,Sierra Leone,SLE,0.0189099316377639
2031,Sierra Leone,SLE,0.020172234071438002
2032,Sierra Leone,SLE,0.0214345365051122
2033,Sierra Leone,SLE,0.0226968389387863
2034,Sierra Leone,SLE,0.0239591413724605
2035,Sierra Leone,SLE,0.0252214438061346
2036,Sierra Leone,SLE,0.0264837462398088
2037,Sierra Leone,SLE,0.027746048673482997
2038,Sierra Leone,SLE,0.0290083511071571
2039,Sierra Leone,SLE,0.0302706535408313
2040,Sierra Leone,SLE,0.0315329559745054
2041,Sierra Leone,SLE,0.0327952584081796
2042,Sierra Leone,SLE,0.0340575608418537
2043,Sierra Leone,SLE,0.0353198632755279
2044,Sierra Leone,SLE,0.036582165709202
2045,Sierra Leone,SLE,0.0378444681428762
2046,Sierra Leone,SLE,0.0391067705765504
2047,Sierra Leone,SLE,0.0403690730102245
2048,Sierra Leone,SLE,0.0416313754438987
2049,Sierra Leone,SLE,0.0428936778775728
2050,Sierra Leone,SLE,0.044155980311247
2021,Solomon Islands,SLB,0.0017138529385739
2022,Solomon Islands,SLB,0.0021423161732173
2023,Solomon Islands,SLB,0.0025707794078608
2024,Solomon Islands,SLB,0.0029992426425043
2025,Solomon Islands,SLB,0.0034277058771478
2026,Solomon Islands,SLB,0.0038561691117912
2027,Solomon Islands,SLB,0.0042846323464347
2028,Solomon Islands,SLB,0.0047130955810782
2029,Solomon Islands,SLB,0.0051415588157217
2030,Solomon Islands,SLB,0.0055700220503651
2031,Solomon Islands,SLB,0.0059984852850086
2032,Solomon Islands,SLB,0.0064269485196521
2033,Solomon Islands,SLB,0.0068554117542956
2034,Solomon Islands,SLB,0.007283874988938999
2035,Solomon Islands,SLB,0.0077123382235825
2036,Solomon Islands,SLB,0.008140801458226
2037,Solomon Islands,SLB,0.0085692646928695
2038,Solomon Islands,SLB,0.008997727927513001
2039,Solomon Islands,SLB,0.0094261911621564
2040,Solomon Islands,SLB,0.0098546543967999
2041,Solomon Islands,SLB,0.0102831176314434
2042,Solomon Islands,SLB,0.0107115808660869
2043,Solomon Islands,SLB,0.0111400441007303
2044,Solomon Islands,SLB,0.0115685073353738
2045,Solomon Islands,SLB,0.0119969705700173
2046,Solomon Islands,SLB,0.0124254338046608
2047,Solomon Islands,SLB,0.0128538970393042
2048,Solomon Islands,SLB,0.0132823602739477
2049,Solomon Islands,SLB,0.0137108235085912
2050,Solomon Islands,SLB,0.0141392867432347
2021,Somalia,SOM,0.0
2022,Somalia,SOM,0.0
2023,Somalia,SOM,0.0
2024,Somalia,SOM,0.0
2025,Somalia,SOM,0.0
2026,Somalia,SOM,0.0
2027,Somalia,SOM,0.0
2028,Somalia,SOM,0.0
2029,Somalia,SOM,0.0
2030,Somalia,SOM,0.0
2031,Somalia,SOM,0.0
2032,Somalia,SOM,0.0
2033,Somalia,SOM,0.0
2034,Somalia,SOM,0.0
2035,Somalia,SOM,0.0
2036,Somalia,SOM,0.0
2037,Somalia,SOM,0.0
2038,Somalia,SOM,0.0
2039,Somalia,SOM,0.0
2040,Somalia,SOM,0.0
2041,Somalia,SOM,0.0
2042,Somalia,SOM,0.0
2043,Somalia,SOM,0.0
2044,Somalia,SOM,0.0
2045,Somalia,SOM,0.0
2046,Somalia,SOM,0.0
2047,Somalia,SOM,0.0
2048,Somalia,SOM,0.0
2049,Somalia,SOM,0.0
2050,Somalia,SOM,0.0
2021,South Africa,ZAF,3.8138078164422336e-05
2022,South Africa,ZAF,4.7672597705527915e-05
2023,South Africa,ZAF,5.720711724663349e-05
2024,South Africa,ZAF,6.674163678773909e-05
2025,South Africa,ZAF,7.627615632884467e-05
2026,South Africa,ZAF,8.581067586995025e-05
2027,South Africa,ZAF,9.534519541105583e-05
2028,South Africa,ZAF,0.0001048797149521
2029,South Africa,ZAF,0.0001144142344932
2030,South Africa,ZAF,0.0001239487540343
2031,South Africa,ZAF,0.0001334832735754
2032,South Africa,ZAF,0.0001430177931165
2033,South Africa,ZAF,0.0001525523126576
2034,South Africa,ZAF,0.0001620868321987
2035,South Africa,ZAF,0.0001716213517399
2036,South Africa,ZAF,0.000181155871281
2037,South Africa,ZAF,0.0001906903908221
2038,South Africa,ZAF,0.0002002249103632
2039,South Africa,ZAF,0.0002097594299043
2040,South Africa,ZAF,0.0002192939494454
2041,South Africa,ZAF,0.0002288284689865
2042,South Africa,ZAF,0.0002383629885276
2043,South Africa,ZAF,0.0002478975080687
2044,South Africa,ZAF,0.0002574320276098
2045,South Africa,ZAF,0.0002669665471509
2046,South Africa,ZAF,0.00027650106669200003
2047,South Africa,ZAF,0.0002860355862331
2048,South Africa,ZAF,0.0002955701057742
2049,South Africa,ZAF,0.0003051046253153
2050,South Africa,ZAF,0.0003146391448564
2021,Sri Lanka,LKA,0.0206194056848399
2022,Sri Lanka,LKA,0.0206075065016298
2023,Sri Lanka,LKA,0.0205956073184196
2024,Sri Lanka,LKA,0.0205837081352094
2025,Sri Lanka,LKA,0.0205718089519992
2026,Sri Lanka,LKA,0.020559909768789
2027,Sri Lanka,LKA,0.0205480105855789
2028,Sri Lanka,LKA,0.0205361114023687
2029,Sri Lanka,LKA,0.0205242122191585
2030,Sri Lanka,LKA,0.0205123130359483
2031,Sri Lanka,LKA,0.0205004138527381
2032,Sri Lanka,LKA,0.020488514669528002
2033,Sri Lanka,LKA,0.0204766154863178
2034,Sri Lanka,LKA,0.0204647163031076
2035,Sri Lanka,LKA,0.0204528171198974
2036,Sri Lanka,LKA,0.0204409179366872
2037,Sri Lanka,LKA,0.0204290187534771
2038,Sri Lanka,LKA,0.0204171195702669
2039,Sri Lanka,LKA,0.0204052203870567
2040,Sri Lanka,LKA,0.0203933212038465
2041,Sri Lanka,LKA,0.0203814220206363
2042,Sri Lanka,LKA,0.0203695228374262
2043,Sri Lanka,LKA,0.020357623654216
2044,Sri Lanka,LKA,0.0203457244710058
2045,Sri Lanka,LKA,0.0203338252877956
2046,Sri Lanka,LKA,0.0203219261045854
2047,Sri Lanka,LKA,0.0203100269213753
2048,Sri Lanka,LKA,0.0202981277381651
2049,Sri Lanka,LKA,0.0202862285549549
2050,Sri Lanka,LKA,0.0202743293717447
2021,Sudan,SDN,0.0021127816447818
2022,Sudan,SDN,0.0020847664477771
