Year,Nation,iso_code3,pij_lndu_forests_mangroves_to_croplands
2021,Réunion,REU,0.0277350499216175
2022,Réunion,REU,0.0271252323280396
2023,Réunion,REU,0.0265154147344618
2024,Réunion,REU,0.0259055971408839
2025,Réunion,REU,0.025295779547306
2026,Réunion,REU,0.0246859619537281
2027,Réunion,REU,0.0240761443601502
2028,Réunion,REU,0.0234663267665723
2029,Réunion,REU,0.0228565091729944
2030,Réunion,REU,0.0222466915794166
2031,Réunion,REU,0.0216368739858387
2032,Réunion,REU,0.0210270563922608
2033,Réunion,REU,0.0204172387986829
2034,Réunion,REU,0.019807421205104998
2035,Réunion,REU,0.0191976036115271
2036,Réunion,REU,0.0185877860179493
2037,Réunion,REU,0.0179779684243714
2038,Réunion,REU,0.0173681508307935
2039,Réunion,REU,0.0167583332372156
2040,Réunion,REU,0.0161485156436377
2041,Réunion,REU,0.0155386980500598
2042,Réunion,REU,0.014928880456482
2043,Réunion,REU,0.0143190628629041
2044,Réunion,REU,0.0137092452693262
2045,Réunion,REU,0.0130994276757483
2046,Réunion,REU,0.0124896100821704
2047,Réunion,REU,0.0118797924885925
2048,Réunion,REU,0.0112699748950147
2049,Réunion,REU,0.0106601573014368
2050,Réunion,REU,0.0100503397078589
2021,"Saint Helena, Ascension and Tristan da Cunha",SHN,0.0
2022,"Saint Helena, Ascension and Tristan da Cunha",SHN,0.0
2023,"Saint Helena, Ascension and Tristan da Cunha",SHN,0.0
2024,"Saint Helena, Ascension and Tristan da Cunha",SHN,0.0
2025,"Saint Helena, Ascension and Tristan da Cunha",SHN,0.0
2026,"Saint Helena, Ascension and Tristan da Cunha",SHN,0.0
2027,"Saint Helena, Ascension and Tristan da Cunha",SHN,0.0
2028,"Saint Helena, Ascension and Tristan da Cunha",SHN,0.0
2029,"Saint Helena, Ascension and Tristan da Cunha",SHN,0.0
2030,"Saint Helena, Ascension and Tristan da Cunha",SHN,0.0
2031,"Saint Helena, Ascension and Tristan da Cunha",SHN,0.0
2032,"Saint Helena, Ascension and Tristan da Cunha",SHN,0.0
2033,"Saint Helena, Ascension and Tristan da Cunha",SHN,0.0
2034,"Saint Helena, Ascension and Tristan da Cunha",SHN,0.0
2035,"Saint Helena, Ascension and Tristan da Cunha",SHN,0.0
2036,"Saint Helena, Ascension and Tristan da Cunha",SHN,0.0
2037,"Saint Helena, Ascension and Tristan da Cunha",SHN,0.0
2038,"Saint Helena, Ascension and Tristan da Cunha",SHN,0.0
2039,"Saint Helena, Ascension and Tristan da Cunha",SHN,0.0
2040,"Saint Helena, Ascension and Tristan da Cunha",SHN,0.0
2041,"Saint Helena, Ascension and Tristan da Cunha",SHN,0.0
2042,"Saint Helena, Ascension and Tristan da Cunha",SHN,0.0
2043,"Saint Helena, Ascension and Tristan da Cunha",SHN,0.0
2044,"Saint Helena, Ascension and Tristan da Cunha",SHN,0.0
2045,"Saint Helena, Ascension and Tristan da Cunha",SHN,0.0
2046,"Saint Helena, Ascension and Tristan da Cunha",SHN,0.0
2047,"Saint Helena, Ascension and Tristan da Cunha",SHN,0.0
2048,"Saint Helena, Ascension and Tristan da Cunha",SHN,0.0
2049,"Saint Helena, Ascension and Tristan da Cunha",SHN,0.0
2050,"Saint Helena, Ascension and Tristan da Cunha",SHN,0.0
2021,Saint Lucia,LCA,0.0001152012508981
2022,Saint Lucia,LCA,0.0001440015636223
2023,Saint Lucia,LCA,0.0001728018763464
2024,Saint Lucia,LCA,0.0002016021890705
2025,Saint Lucia,LCA,0.0002304025017946
2026,Saint Lucia,LCA,0.0002592028145187
2027,Saint Lucia,LCA,0.0002880031272428
2028,Saint Lucia,LCA,0.000316803439967
2029,Saint Lucia,LCA,0.0003456037526911
2030,Saint Lucia,LCA,0.0003744040654152
2031,Saint Lucia,LCA,0.0004032043781393
2032,Saint Lucia,LCA,0.0004320046908634
2033,Saint Lucia,LCA,0.0004608050035875
2034,Saint Lucia,LCA,0.0004896053163117
2035,Saint Lucia,LCA,0.0005184056290358
2036,Saint Lucia,LCA,0.0005472059417599
2037,Saint Lucia,LCA,0.000576006254484
2038,Saint Lucia,LCA,0.0006048065672081
2039,Saint Lucia,LCA,0.0006336068799322
2040,Saint Lucia,LCA,0.0006624071926564
2041,Saint Lucia,LCA,0.0006912075053805
2042,Saint Lucia,LCA,0.0007200078181046
2043,Saint Lucia,LCA,0.0007488081308287
2044,Saint Lucia,LCA,0.0007776084435528
2045,Saint Lucia,LCA,0.0008064087562769
2046,Saint Lucia,LCA,0.0008352090690011
2047,Saint Lucia,LCA,0.0008640093817252
2048,Saint Lucia,LCA,0.0008928096944493
2049,Saint Lucia,LCA,0.0009216100071734
2050,Saint Lucia,LCA,0.0009504103198975
2021,Saint Vincent and the Grenadines,VCT,0.0003422148807006
2022,Saint Vincent and the Grenadines,VCT,0.0004277686008758
2023,Saint Vincent and the Grenadines,VCT,0.0005133223210509
2024,Saint Vincent and the Grenadines,VCT,0.0005988760412261
2025,Saint Vincent and the Grenadines,VCT,0.0006844297614013
2026,Saint Vincent and the Grenadines,VCT,0.0007699834815764
2027,Saint Vincent and the Grenadines,VCT,0.0008555372017516
2028,Saint Vincent and the Grenadines,VCT,0.0009410909219268
2029,Saint Vincent and the Grenadines,VCT,0.0010266446421019
2030,Saint Vincent and the Grenadines,VCT,0.0011121983622771
2031,Saint Vincent and the Grenadines,VCT,0.0011977520824523
2032,Saint Vincent and the Grenadines,VCT,0.0012833058026274
2033,Saint Vincent and the Grenadines,VCT,0.0013688595228026
2034,Saint Vincent and the Grenadines,VCT,0.0014544132429778
2035,Saint Vincent and the Grenadines,VCT,0.0015399669631529
2036,Saint Vincent and the Grenadines,VCT,0.0016255206833281
2037,Saint Vincent and the Grenadines,VCT,0.0017110744035033
2038,Saint Vincent and the Grenadines,VCT,0.0017966281236784
2039,Saint Vincent and the Grenadines,VCT,0.0018821818438536
2040,Saint Vincent and the Grenadines,VCT,0.0019677355640288
2041,Saint Vincent and the Grenadines,VCT,0.0020532892842039
2042,Saint Vincent and the Grenadines,VCT,0.0021388430043791
2043,Saint Vincent and the Grenadines,VCT,0.0022243967245543
2044,Saint Vincent and the Grenadines,VCT,0.0023099504447294
2045,Saint Vincent and the Grenadines,VCT,0.0023955041649046
2046,Saint Vincent and the Grenadines,VCT,0.0024810578850798
2047,Saint Vincent and the Grenadines,VCT,0.0025666116052549
2048,Saint Vincent and the Grenadines,VCT,0.0026521653254301
2049,Saint Vincent and the Grenadines,VCT,0.0027377190456053
2050,Saint Vincent and the Grenadines,VCT,0.0028232727657804
2021,Samoa,WSM,0.0095195846727369
2022,Samoa,WSM,0.0095140910477587
2023,Samoa,WSM,0.0095085974227805
2024,Samoa,WSM,0.0095031037978023
2025,Samoa,WSM,0.0094976101728241
2026,Samoa,WSM,0.0094921165478459
2027,Samoa,WSM,0.0094866229228677
2028,Samoa,WSM,0.0094811292978895
2029,Samoa,WSM,0.0094756356729113
2030,Samoa,WSM,0.0094701420479332
2031,Samoa,WSM,0.009464648422955
2032,Samoa,WSM,0.0094591547979768
2033,Samoa,WSM,0.0094536611729986
2034,Samoa,WSM,0.0094481675480204
2035,Samoa,WSM,0.0094426739230422
2036,Samoa,WSM,0.009437180298064
2037,Samoa,WSM,0.0094316866730858
2038,Samoa,WSM,0.0094261930481076
2039,Samoa,WSM,0.0094206994231294
2040,Samoa,WSM,0.0094152057981512
2041,Samoa,WSM,0.009409712173173001
2042,Samoa,WSM,0.0094042185481948
2043,Samoa,WSM,0.0093987249232167
2044,Samoa,WSM,0.0093932312982385
2045,Samoa,WSM,0.0093877376732603
2046,Samoa,WSM,0.0093822440482821
2047,Samoa,WSM,0.0093767504233039
2048,Samoa,WSM,0.0093712567983257
2049,Samoa,WSM,0.0093657631733475
2050,Samoa,WSM,0.0093602695483693
2021,Saudi Arabia,SAU,3.091447803591787e-05
2022,Saudi Arabia,SAU,3.089663770416345e-05
2023,Saudi Arabia,SAU,3.087879737240904e-05
2024,Saudi Arabia,SAU,3.086095704065462e-05
2025,Saudi Arabia,SAU,3.08431167089002e-05
2026,Saudi Arabia,SAU,3.082527637714578e-05
2027,Saudi Arabia,SAU,3.080743604539137e-05
2028,Saudi Arabia,SAU,3.078959571363695e-05
2029,Saudi Arabia,SAU,3.0771755381882533e-05
2030,Saudi Arabia,SAU,3.075391505012811e-05
2031,Saudi Arabia,SAU,3.07360747183737e-05
2032,Saudi Arabia,SAU,3.071823438661928e-05
2033,Saudi Arabia,SAU,3.0700394054864864e-05
2034,Saudi Arabia,SAU,3.0682553723110436e-05
2035,Saudi Arabia,SAU,3.0664713391356015e-05
2036,Saudi Arabia,SAU,3.0646873059601615e-05
2037,Saudi Arabia,SAU,3.0629032727847194e-05
2038,Saudi Arabia,SAU,3.0611192396092766e-05
2039,Saudi Arabia,SAU,3.0593352064338345e-05
2040,Saudi Arabia,SAU,3.0575511732583945e-05
2041,Saudi Arabia,SAU,3.0557671400829524e-05
2042,Saudi Arabia,SAU,3.05398310690751e-05
2043,Saudi Arabia,SAU,3.0521990737320676e-05
2044,Saudi Arabia,SAU,3.0504150405566265e-05
2045,Saudi Arabia,SAU,3.0486310073811854e-05
2046,Saudi Arabia,SAU,3.0468469742057427e-05
2047,Saudi Arabia,SAU,3.045062941030301e-05
2048,Saudi Arabia,SAU,3.0432789078548595e-05
2049,Saudi Arabia,SAU,3.0414948746794178e-05
2050,Saudi Arabia,SAU,3.0397108415039757e-05
2021,Senegal,SEN,0.0077820728722179
2022,Senegal,SEN,0.0078025762971056
2023,Senegal,SEN,0.0078230797219933
2024,Senegal,SEN,0.007843583146881
2025,Senegal,SEN,0.0078640865717687
2026,Senegal,SEN,0.0078845899966564
2027,Senegal,SEN,0.0079050934215441
2028,Senegal,SEN,0.0079255968464318
2029,Senegal,SEN,0.0079461002713195
2030,Senegal,SEN,0.0079666036962072
2031,Senegal,SEN,0.007987107121095
2032,Senegal,SEN,0.0080076105459827
2033,Senegal,SEN,0.0080281139708704
2034,Senegal,SEN,0.0080486173957581
2035,Senegal,SEN,0.0080691208206458
2036,Senegal,SEN,0.0080896242455335
2037,Senegal,SEN,0.0081101276704212
2038,Senegal,SEN,0.0081306310953089
2039,Senegal,SEN,0.0081511345201966
2040,Senegal,SEN,0.0081716379450843
2041,Senegal,SEN,0.008192141369972
2042,Senegal,SEN,0.0082126447948597
2043,Senegal,SEN,0.0082331482197474
2044,Senegal,SEN,0.0082536516446352
2045,Senegal,SEN,0.0082741550695229
2046,Senegal,SEN,0.0082946584944106
2047,Senegal,SEN,0.0083151619192983
2048,Senegal,SEN,0.008335665344186
2049,Senegal,SEN,0.0083561687690737
2050,Senegal,SEN,0.0083766721939614
2021,Serbia,SRB,0.0013856902356901
2022,Serbia,SRB,0.0013848905723904
2023,Serbia,SRB,0.0013840909090908
2024,Serbia,SRB,0.0013832912457911
2025,Serbia,SRB,0.0013824915824914
2026,Serbia,SRB,0.0013816919191918
2027,Serbia,SRB,0.0013808922558921
2028,Serbia,SRB,0.0013800925925925
2029,Serbia,SRB,0.0013792929292928
2030,Serbia,SRB,0.0013784932659931
2031,Serbia,SRB,0.0013776936026935
2032,Serbia,SRB,0.0013768939393938
2033,Serbia,SRB,0.0013760942760941
2034,Serbia,SRB,0.0013752946127945
2035,Serbia,SRB,0.0013744949494948
2036,Serbia,SRB,0.0013736952861951
2037,Serbia,SRB,0.0013728956228955
2038,Serbia,SRB,0.0013720959595958
2039,Serbia,SRB,0.0013712962962962
2040,Serbia,SRB,0.0013704966329965
2041,Serbia,SRB,0.0013696969696968
2042,Serbia,SRB,0.0013688973063972
2043,Serbia,SRB,0.0013680976430975
2044,Serbia,SRB,0.0013672979797978
2045,Serbia,SRB,0.0013664983164982
2046,Serbia,SRB,0.0013656986531985
2047,Serbia,SRB,0.0013648989898989
2048,Serbia,SRB,0.0013640993265992
2049,Serbia,SRB,0.0013632996632995
2050,Serbia,SRB,0.0013624999999999
2021,Sierra Leone,SLE,0.0073901616645291
2022,Sierra Leone,SLE,0.0086127020806614
2023,Sierra Leone,SLE,0.0098352424967938
2024,Sierra Leone,SLE,0.0110577829129261
2025,Sierra Leone,SLE,0.0122803233290584
2026,Sierra Leone,SLE,0.0135028637451907
2027,Sierra Leone,SLE,0.014725404161323
2028,Sierra Leone,SLE,0.0159479445774553
2029,Sierra Leone,SLE,0.0171704849935877
2030,Sierra Leone,SLE,0.01839302540972
2031,Sierra Leone,SLE,0.0196155658258523
2032,Sierra Leone,SLE,0.0208381062419846
2033,Sierra Leone,SLE,0.0220606466581169
2034,Sierra Leone,SLE,0.0232831870742493
2035,Sierra Leone,SLE,0.0245057274903816
2036,Sierra Leone,SLE,0.0257282679065139
2037,Sierra Leone,SLE,0.0269508083226462
2038,Sierra Leone,SLE,0.0281733487387785
2039,Sierra Leone,SLE,0.0293958891549108
2040,Sierra Leone,SLE,0.0306184295710432
2041,Sierra Leone,SLE,0.0318409699871755
2042,Sierra Leone,SLE,0.0330635104033078
2043,Sierra Leone,SLE,0.0342860508194401
2044,Sierra Leone,SLE,0.0355085912355724
2045,Sierra Leone,SLE,0.0367311316517048
2046,Sierra Leone,SLE,0.0379536720678371
2047,Sierra Leone,SLE,0.0391762124839694
2048,Sierra Leone,SLE,0.0403987529001017
2049,Sierra Leone,SLE,0.041621293316234
2050,Sierra Leone,SLE,0.0428438337323663
2021,Solomon Islands,SLB,0.0009025374151219
2022,Solomon Islands,SLB,0.0011281717689024
2023,Solomon Islands,SLB,0.0013538061226829
2024,Solomon Islands,SLB,0.0015794404764634
2025,Solomon Islands,SLB,0.0018050748302439
2026,Solomon Islands,SLB,0.0020307091840243
2027,Solomon Islands,SLB,0.0022563435378048
2028,Solomon Islands,SLB,0.0024819778915853
2029,Solomon Islands,SLB,0.0027076122453658
2030,Solomon Islands,SLB,0.0029332465991463
2031,Solomon Islands,SLB,0.0031588809529268
2032,Solomon Islands,SLB,0.0033845153067073
2033,Solomon Islands,SLB,0.0036101496604878
2034,Solomon Islands,SLB,0.0038357840142682
2035,Solomon Islands,SLB,0.0040614183680487
2036,Solomon Islands,SLB,0.0042870527218292
2037,Solomon Islands,SLB,0.0045126870756097
2038,Solomon Islands,SLB,0.0047383214293902
2039,Solomon Islands,SLB,0.0049639557831707
2040,Solomon Islands,SLB,0.0051895901369512
2041,Solomon Islands,SLB,0.0054152244907317
2042,Solomon Islands,SLB,0.0056408588445121
2043,Solomon Islands,SLB,0.0058664931982926
2044,Solomon Islands,SLB,0.0060921275520731
2045,Solomon Islands,SLB,0.0063177619058536
2046,Solomon Islands,SLB,0.0065433962596341
2047,Solomon Islands,SLB,0.0067690306134146
2048,Solomon Islands,SLB,0.0069946649671951
2049,Solomon Islands,SLB,0.0072202993209756
2050,Solomon Islands,SLB,0.007445933674755999
2021,Somalia,SOM,4.677066883371949e-05
2022,Somalia,SOM,5.846333604214937e-05
2023,Somalia,SOM,7.015600325057923e-05
2024,Somalia,SOM,8.184867045900909e-05
2025,Somalia,SOM,9.354133766743898e-05
2026,Somalia,SOM,0.0001052340048758
2027,Somalia,SOM,0.0001169266720842
2028,Somalia,SOM,0.0001286193392927
2029,Somalia,SOM,0.0001403120065011
2030,Somalia,SOM,0.0001520046737095
2031,Somalia,SOM,0.000163697340918
2032,Somalia,SOM,0.0001753900081264
2033,Somalia,SOM,0.0001870826753348
2034,Somalia,SOM,0.0001987753425433
2035,Somalia,SOM,0.0002104680097517
2036,Somalia,SOM,0.0002221606769601
2037,Somalia,SOM,0.0002338533441685
2038,Somalia,SOM,0.000245546011377
2039,Somalia,SOM,0.0002572386785854
2040,Somalia,SOM,0.0002689313457938
2041,Somalia,SOM,0.0002806240130023
2042,Somalia,SOM,0.0002923166802107
2043,Somalia,SOM,0.0003040093474191
2044,Somalia,SOM,0.0003157020146276
2045,Somalia,SOM,0.000327394681836
2046,Somalia,SOM,0.0003390873490444
2047,Somalia,SOM,0.0003507800162528
2048,Somalia,SOM,0.0003624726834613
2049,Somalia,SOM,0.0003741653506697
2050,Somalia,SOM,0.0003858580178781
2021,South Africa,ZAF,0.0001529993062315
2022,South Africa,ZAF,0.0001912491327894
2023,South Africa,ZAF,0.0002294989593473
2024,South Africa,ZAF,0.0002677487859052
2025,South Africa,ZAF,0.0003059986124631
2026,South Africa,ZAF,0.00034424843902099996
2027,South Africa,ZAF,0.0003824982655789
2028,South Africa,ZAF,0.0004207480921368
2029,South Africa,ZAF,0.0004589979186947
2030,South Africa,ZAF,0.0004972477452526
2031,South Africa,ZAF,0.0005354975718105
2032,South Africa,ZAF,0.0005737473983684
2033,South Africa,ZAF,0.0006119972249263
2034,South Africa,ZAF,0.0006502470514842
2035,South Africa,ZAF,0.0006884968780419999
2036,South Africa,ZAF,0.0007267467045999
2037,South Africa,ZAF,0.0007649965311578
2038,South Africa,ZAF,0.0008032463577157
2039,South Africa,ZAF,0.0008414961842736
2040,South Africa,ZAF,0.0008797460108315
2041,South Africa,ZAF,0.0009179958373894
2042,South Africa,ZAF,0.0009562456639473
2043,South Africa,ZAF,0.0009944954905052
2044,South Africa,ZAF,0.0010327453170631
2045,South Africa,ZAF,0.001070995143621
2046,South Africa,ZAF,0.0011092449701789
2047,South Africa,ZAF,0.0011474947967368
2048,South Africa,ZAF,0.0011857446232947
2049,South Africa,ZAF,0.0012239944498526
2050,South Africa,ZAF,0.0012622442764105
2021,Sri Lanka,LKA,0.0252407120283162
2022,Sri Lanka,LKA,0.025226145951031002
2023,Sri Lanka,LKA,0.0252115798737458
2024,Sri Lanka,LKA,0.0251970137964606
2025,Sri Lanka,LKA,0.0251824477191754
2026,Sri Lanka,LKA,0.0251678816418902
2027,Sri Lanka,LKA,0.025153315564604997
2028,Sri Lanka,LKA,0.0251387494873198
2029,Sri Lanka,LKA,0.0251241834100346
2030,Sri Lanka,LKA,0.0251096173327494
2031,Sri Lanka,LKA,0.0250950512554642
2032,Sri Lanka,LKA,0.025080485178179
2033,Sri Lanka,LKA,0.0250659191008938
2034,Sri Lanka,LKA,0.0250513530236086
2035,Sri Lanka,LKA,0.0250367869463234
2036,Sri Lanka,LKA,0.0250222208690382
2037,Sri Lanka,LKA,0.025007654791752997
2038,Sri Lanka,LKA,0.0249930887144678
2039,Sri Lanka,LKA,0.0249785226371826
2040,Sri Lanka,LKA,0.0249639565598974
2041,Sri Lanka,LKA,0.0249493904826122
2042,Sri Lanka,LKA,0.024934824405327002
2043,Sri Lanka,LKA,0.0249202583280418
2044,Sri Lanka,LKA,0.0249056922507566
2045,Sri Lanka,LKA,0.0248911261734714
2046,Sri Lanka,LKA,0.0248765600961862
2047,Sri Lanka,LKA,0.024861994018901
2048,Sri Lanka,LKA,0.0248474279416158
2049,Sri Lanka,LKA,0.0248328618643306
2050,Sri Lanka,LKA,0.0248182957870454
2021,Sudan,SDN,0.0031935536299940006
2022,Sudan,SDN,0.0033669420374925
2023,Sudan,SDN,0.0035403304449911
2024,Sudan,SDN,0.0037137188524896
2025,Sudan,SDN,0.0038871072599881
2026,Sudan,SDN,0.0040604956674867
