Year,iso_code3,nemomod_entc_residual_capacity_pp_oil_gw
2031,FIN,1.1750747886006427
2032,FIN,1.1750747886006427
2033,FIN,0.8599410952941068
2034,FIN,0.8599410952941068
2035,FIN,0.8599410952941068
2036,FIN,0.8599410952941068
2037,FIN,0.8599410952941068
2038,FIN,0.8599410952941068
2039,FIN,0.8599410952941068
2040,FIN,0.8599410952941068
2041,FIN,0.8599410952941068
2042,FIN,0.8599410952941068
2043,FIN,0.7531161145122303
2044,FIN,0.7531161145122303
2045,FIN,0.6836798770040103
2046,FIN,0.6836798770040103
2047,FIN,0.6836798770040103
2048,FIN,0.6836798770040103
2049,FIN,0.6836798770040103
2050,FIN,0.6836798770040103
2051,FIN,0.6836798770040103
2052,FIN,0.6836798770040103
2053,FIN,0.6836798770040103
2054,FIN,0.6836798770040103
2055,FIN,0.4807124135184447
1983,FJI,0.0
1984,FJI,0.0
1985,FJI,0.0
1986,FJI,0.0
1987,FJI,0.0
1988,FJI,0.0
1989,FJI,0.0
1990,FJI,0.0
1991,FJI,0.0
1992,FJI,0.0
1993,FJI,0.0
1994,FJI,0.0
1995,FJI,0.0
1996,FJI,0.0
1997,FJI,0.0
1998,FJI,0.0
1999,FJI,0.02
2000,FJI,0.02
2001,FJI,0.02
2002,FJI,0.02
2003,FJI,0.0205555555555555
2004,FJI,0.02
2005,FJI,0.0232217939368684
2006,FJI,0.0232217939368684
2007,FJI,0.0256157933118033
2008,FJI,0.024471971496437
2009,FJI,0.024471971496437
2021,FJI,0.084963482261012
2022,FJI,0.084963482261012
2023,FJI,0.084963482261012
2024,FJI,0.084963482261012
2025,FJI,0.084963482261012
2026,FJI,0.084963482261012
2027,FJI,0.084963482261012
2028,FJI,0.084963482261012
2029,FJI,0.084963482261012
2030,FJI,0.084963482261012
2031,FJI,0.084963482261012
2032,FJI,0.084963482261012
2033,FJI,0.084963482261012
2034,FJI,0.084963482261012
2035,FJI,0.084963482261012
2036,FJI,0.084963482261012
2037,FJI,0.084963482261012
2038,FJI,0.084963482261012
2039,FJI,0.0619941710252694
2040,FJI,0.0619941710252694
2041,FJI,0.0619941710252694
2042,FJI,0.0619941710252694
2043,FJI,0.0619941710252694
2044,FJI,0.0619941710252694
2045,FJI,0.0585717436511437
2046,FJI,0.0585717436511437
2047,FJI,0.0585717436511437
2048,FJI,0.0585717436511437
2049,FJI,0.0585717436511437
2050,FJI,0.0585717436511437
2051,FJI,0.0585717436511437
2052,FJI,0.0585717436511437
2053,FJI,0.0585717436511437
2054,FJI,0.0585717436511437
2055,FJI,0.0034453966853613
1920,FRA,0.0
1921,FRA,0.0
1922,FRA,0.0
1923,FRA,0.0
1924,FRA,0.0
1925,FRA,0.0
1926,FRA,0.0
1927,FRA,0.0
1928,FRA,0.0
1929,FRA,0.0
1930,FRA,0.0
1931,FRA,0.0
1932,FRA,0.0
1933,FRA,0.0
1934,FRA,0.0
1935,FRA,0.0
1936,FRA,0.0
1937,FRA,0.0
1938,FRA,0.0
1939,FRA,0.0
1940,FRA,0.0
1941,FRA,0.0
1942,FRA,0.0
1943,FRA,0.0
1944,FRA,0.0
1945,FRA,0.0
1946,FRA,0.0
1947,FRA,0.0
1948,FRA,0.0
1949,FRA,0.0
1950,FRA,0.0
1951,FRA,0.0
1952,FRA,0.0
1953,FRA,0.0
1954,FRA,0.0
1955,FRA,0.0
1956,FRA,0.0
1957,FRA,0.0
1958,FRA,0.0
1959,FRA,0.0
1960,FRA,0.0
1961,FRA,0.0
1962,FRA,0.0
1963,FRA,0.0
1964,FRA,0.0
1965,FRA,0.0
1966,FRA,0.0
1967,FRA,0.0
1968,FRA,0.0
1969,FRA,0.0
1970,FRA,0.0
1971,FRA,0.0
1972,FRA,0.0
1973,FRA,0.0
1974,FRA,0.0
1975,FRA,0.0
1976,FRA,0.0
1977,FRA,0.0
1978,FRA,0.4196682827204033
1979,FRA,0.4196682827204033
1980,FRA,0.4196682827204033
1981,FRA,0.4196682827204033
1982,FRA,0.4196682827204033
1983,FRA,0.4196682827204033
1984,FRA,0.7005486294230354
1985,FRA,0.7005486294230354
1986,FRA,0.7005486294230354
1987,FRA,0.7005486294230354
1988,FRA,0.7005486294230354
1989,FRA,0.7005486294230354
1990,FRA,0.7005486294230354
1991,FRA,4.030681180895789
1992,FRA,3.7722133746521536
1993,FRA,3.763110646820579
1994,FRA,3.7478056274951945
1995,FRA,3.841091531688204
1996,FRA,3.9113630420400862
1997,FRA,4.065373508746566
1998,FRA,3.655912330484004
1999,FRA,3.8883919617475793
2000,FRA,4.22460092917371
2001,FRA,4.254228628815118
2002,FRA,4.423741181278772
2003,FRA,4.391662545285771
2004,FRA,4.4081703623080415
2005,FRA,4.345579493713362
2006,FRA,4.286738232372415
2007,FRA,6.037205908520889
2008,FRA,6.15526811119672
2009,FRA,6.456789422481073
2021,FRA,9.111096272238138
2022,FRA,9.111096272238138
2023,FRA,9.111096272238138
2024,FRA,8.736426130418959
2025,FRA,8.736426130418959
2026,FRA,8.736426130418959
2027,FRA,8.736426130418959
2028,FRA,8.736426130418959
2029,FRA,8.736426130418959
2030,FRA,8.736426130418959
2031,FRA,3.689398925913556
2032,FRA,3.689398925913556
2033,FRA,3.689398925913556
2034,FRA,3.689398925913556
2035,FRA,3.689398925913556
2036,FRA,3.689398925913556
2037,FRA,3.689398925913556
2038,FRA,3.689398925913556
2039,FRA,3.689398925913556
2040,FRA,3.019400554660437
2041,FRA,3.019400554660437
2042,FRA,3.019400554660437
2043,FRA,3.019400554660437
2044,FRA,3.019400554660437
2045,FRA,3.019400554660437
2046,FRA,3.019400554660437
2047,FRA,0.0
2048,FRA,0.0
2049,FRA,0.0
2050,FRA,0.0
2051,FRA,0.0
2052,FRA,0.0
2053,FRA,0.0
2054,FRA,0.0
2055,FRA,0.0
1973,GAB,0.0
1974,GAB,0.0
1975,GAB,0.0
1976,GAB,0.0
1977,GAB,0.0
1978,GAB,0.0
1979,GAB,0.0
1980,GAB,0.0
1981,GAB,0.0
1982,GAB,0.0
1983,GAB,0.0
1984,GAB,0.0
1985,GAB,0.0
1986,GAB,0.0
1987,GAB,0.0
1988,GAB,0.0
1989,GAB,0.0
1990,GAB,0.0
1991,GAB,0.0
1992,GAB,0.0
1993,GAB,0.0
1994,GAB,0.0
1995,GAB,0.0
1996,GAB,0.0
1997,GAB,0.0
1998,GAB,0.0
1999,GAB,0.0
2000,GAB,0.0
2001,GAB,0.0
2002,GAB,0.0
2003,GAB,0.0
2004,GAB,0.0
2005,GAB,0.0
2006,GAB,0.01551
2007,GAB,0.01551
2008,GAB,0.01551
2009,GAB,0.01551
2021,GAB,0.0321255448997384
2022,GAB,0.0321255448997384
2023,GAB,0.0321255448997384
2024,GAB,0.0321255448997384
2025,GAB,0.0321255448997384
2026,GAB,0.0321255448997384
2027,GAB,0.0321255448997384
2028,GAB,0.0321255448997384
2029,GAB,0.0321255448997384
2030,GAB,0.0321255448997384
2031,GAB,0.0321255448997384
2032,GAB,0.0321255448997384
2033,GAB,0.0321255448997384
2034,GAB,0.0321255448997384
2035,GAB,0.0321255448997384
2036,GAB,0.0321255448997384
2037,GAB,0.0321255448997384
2038,GAB,0.0321255448997384
2039,GAB,0.0321255448997384
2040,GAB,0.0321255448997384
2041,GAB,0.0321255448997384
2042,GAB,0.0321255448997384
2043,GAB,0.0321255448997384
2044,GAB,0.0321255448997384
2045,GAB,0.0321255448997384
2046,GAB,0.0
2047,GAB,0.0
2048,GAB,0.0
2049,GAB,0.0
2050,GAB,0.0
2051,GAB,0.0
2052,GAB,0.0
2053,GAB,0.0
2054,GAB,0.0
2055,GAB,0.0
1920,GBR,0.0
1921,GBR,0.0
1922,GBR,0.0
1923,GBR,0.0
1924,GBR,0.0
1925,GBR,0.0
1926,GBR,0.0
1927,GBR,0.0
1928,GBR,0.0
1929,GBR,0.0
1930,GBR,0.0
1931,GBR,0.0
1932,GBR,0.0
1933,GBR,0.0
1934,GBR,0.0
1935,GBR,0.0
1936,GBR,0.0
1937,GBR,0.0
1938,GBR,0.0
1939,GBR,0.0
1940,GBR,0.0
1941,GBR,0.0
1942,GBR,0.0
1943,GBR,0.0
1944,GBR,0.0
1945,GBR,0.0
1946,GBR,0.0
1947,GBR,0.0
1948,GBR,0.0
1949,GBR,0.0
1950,GBR,0.0
1951,GBR,0.0
1952,GBR,0.0
1953,GBR,0.0
1954,GBR,0.0
1955,GBR,0.0
1956,GBR,0.0
1957,GBR,0.0
1958,GBR,0.0
1959,GBR,0.1361952385185124
1960,GBR,0.1361952385185124
1961,GBR,0.1361952385185124
1962,GBR,0.1361952385185124
1963,GBR,0.1361952385185124
1964,GBR,0.1361952385185124
1965,GBR,0.1361952385185124
1966,GBR,0.1361952385185124
1967,GBR,0.1361952385185124
1968,GBR,0.1625263179654248
1969,GBR,0.1625263179654248
1970,GBR,0.1625263179654248
1971,GBR,0.1625263179654248
1972,GBR,0.1625263179654248
1973,GBR,0.1625263179654248
1974,GBR,0.1625263179654248
1975,GBR,0.1625263179654248
1976,GBR,0.1625263179654248
1977,GBR,0.1625263179654248
1978,GBR,0.1625263179654248
1979,GBR,0.1716060005333256
1980,GBR,0.1716060005333256
1981,GBR,0.1716060005333256
1982,GBR,0.1716060005333256
1983,GBR,0.1716060005333256
1984,GBR,0.1716060005333256
1985,GBR,0.1716060005333256
1986,GBR,0.1716060005333256
1987,GBR,0.3743855778831108
1988,GBR,0.3743855778831108
1989,GBR,0.3743855778831108
1990,GBR,0.3743855778831108
1991,GBR,0.3320266503760834
1992,GBR,0.2946019590131541
1993,GBR,0.2700229688596922
1994,GBR,0.2432026753303597
1995,GBR,0.2406001875216761
1996,GBR,0.2539423841115847
1997,GBR,0.2590054138594941
1998,GBR,0.3124370657619007
1999,GBR,0.2550483381553702
2000,GBR,0.2396983040189619
2001,GBR,0.237310519261325
2002,GBR,0.2107390143857659
2003,GBR,0.2063457864958941
2004,GBR,0.4405022152292627
2005,GBR,0.4538635649302033
2006,GBR,0.4624902866493251
2007,GBR,0.4553771092069483
2008,GBR,0.4246917561549813
2009,GBR,0.416014356658746
2021,GBR,0.5157678001479349
2022,GBR,0.5157678001479349
2023,GBR,0.5157678001479349
2024,GBR,0.5157678001479349
2025,GBR,0.5157678001479349
2026,GBR,0.5157678001479349
2027,GBR,0.4063080516211321
2028,GBR,0.4063080516211321
2029,GBR,0.4063080516211321
2030,GBR,0.4063080516211321
2031,GBR,0.4063080516211321
2032,GBR,0.4063080516211321
2033,GBR,0.4063080516211321
2034,GBR,0.4063080516211321
2035,GBR,0.4063080516211321
2036,GBR,0.4063080516211321
2037,GBR,0.4063080516211321
2038,GBR,0.3670985894622774
2039,GBR,0.3572962239225637
2040,GBR,0.3572962239225637
2041,GBR,0.3572962239225637
2042,GBR,0.3572962239225637
2043,GBR,0.3572962239225637
2044,GBR,0.1285743613292445
2045,GBR,0.1285743613292445
2046,GBR,0.1285743613292445
2047,GBR,0.1285743613292445
2048,GBR,0.1285743613292445
2049,GBR,0.1285743613292445
2050,GBR,0.0877311715804374
2051,GBR,0.0877311715804374
2052,GBR,0.0877311715804374
2053,GBR,0.0877311715804374
2054,GBR,0.0877311715804374
2055,GBR,0.0877311715804374
1920,GEO,0.0
1921,GEO,0.0
1922,GEO,0.0
1923,GEO,0.0
1924,GEO,0.0
1925,GEO,0.0
1926,GEO,0.0
1927,GEO,0.0
1928,GEO,0.0
1929,GEO,0.0
1930,GEO,0.0
1931,GEO,0.0
1932,GEO,0.0
1933,GEO,0.0
1934,GEO,0.0
1935,GEO,0.0
1936,GEO,0.0
1937,GEO,0.0
1938,GEO,0.0
1939,GEO,0.0
1940,GEO,0.0
1941,GEO,0.0
1942,GEO,0.0
1943,GEO,0.0
1944,GEO,0.0
1945,GEO,0.0
1946,GEO,0.0
1947,GEO,0.0
1948,GEO,0.0
1949,GEO,0.0
1950,GEO,0.0
1951,GEO,0.0
1952,GEO,0.0
1953,GEO,0.0
1954,GEO,0.0
1955,GEO,0.0
1956,GEO,0.0
1957,GEO,0.0
1958,GEO,0.0
1959,GEO,0.0
1960,GEO,0.0
1961,GEO,0.0
1962,GEO,0.0
1963,GEO,0.0
1964,GEO,0.0
1965,GEO,0.0
1966,GEO,0.0
1967,GEO,0.0
1968,GEO,0.0
1969,GEO,0.0
1970,GEO,0.0
1971,GEO,0.0
1972,GEO,0.0
1973,GEO,0.0
1974,GEO,0.0
1975,GEO,0.0
1976,GEO,0.0
1977,GEO,0.0
1978,GEO,0.0
1979,GEO,0.0
1980,GEO,0.0
1981,GEO,0.0
1982,GEO,0.0
1983,GEO,0.0
1984,GEO,0.0
1985,GEO,0.0
1986,GEO,0.0
1987,GEO,0.0
1988,GEO,0.0
1989,GEO,0.0
1990,GEO,0.0
1991,GEO,0.0
1992,GEO,0.0
1993,GEO,0.0
1994,GEO,0.0
1995,GEO,0.0
1996,GEO,0.0
1997,GEO,0.0
1998,GEO,0.0
1999,GEO,0.0
2000,GEO,0.0
2001,GEO,0.0
2002,GEO,0.0
2003,GEO,0.0
2004,GEO,0.0
2005,GEO,0.0
2006,GEO,0.0
2007,GEO,0.0
2008,GEO,0.0
2009,GEO,0.0
2021,GEO,0.0
2022,GEO,0.0
2023,GEO,0.0
2024,GEO,0.0
2025,GEO,0.0
2026,GEO,0.0
2027,GEO,0.0
2028,GEO,0.0
2029,GEO,0.0
2030,GEO,0.0
2031,GEO,0.0
2032,GEO,0.0
2033,GEO,0.0
2034,GEO,0.0
2035,GEO,0.0
2036,GEO,0.0
2037,GEO,0.0
2038,GEO,0.0
2039,GEO,0.0
2040,GEO,0.0
2041,GEO,0.0
2042,GEO,0.0
2043,GEO,0.0
2044,GEO,0.0
2045,GEO,0.0
2046,GEO,0.0
2047,GEO,0.0
2048,GEO,0.0
2049,GEO,0.0
2050,GEO,0.0
2051,GEO,0.0
2052,GEO,0.0
2053,GEO,0.0
2054,GEO,0.0
2055,GEO,0.0
1961,GHA,0.0
1962,GHA,0.0
1963,GHA,0.0
1964,GHA,0.0
1965,GHA,0.0
1966,GHA,0.0
1967,GHA,0.0
1968,GHA,0.0
1969,GHA,0.0
1970,GHA,0.0
1971,GHA,0.0
1972,GHA,0.0
1973,GHA,0.0
1974,GHA,0.0
1975,GHA,0.0
1976,GHA,0.0
1977,GHA,0.0
1978,GHA,0.0
1979,GHA,0.0
1980,GHA,0.0
1981,GHA,0.0
1982,GHA,0.0
1983,GHA,0.0
1984,GHA,0.0
1985,GHA,0.0
1986,GHA,0.0
1987,GHA,0.0
1988,GHA,0.0
1989,GHA,0.0
1990,GHA,0.0
1991,GHA,0.0
1992,GHA,0.0
1993,GHA,0.0
1994,GHA,0.0
1995,GHA,0.0
1996,GHA,0.0
1997,GHA,0.0
1998,GHA,0.0
1999,GHA,0.0
2000,GHA,0.0
2001,GHA,0.0
2002,GHA,0.0
2003,GHA,0.0
2004,GHA,0.0
2005,GHA,0.0
2006,GHA,0.0
2007,GHA,0.0
2008,GHA,0.0
2009,GHA,0.0
2021,GHA,0.0
2022,GHA,0.0
2023,GHA,0.0
2024,GHA,0.0
2025,GHA,0.0
2026,GHA,0.0
2027,GHA,0.0
2028,GHA,0.0
2029,GHA,0.0
2030,GHA,0.0
2031,GHA,0.0
2032,GHA,0.0
2033,GHA,0.0
2034,GHA,0.0
2035,GHA,0.0
2036,GHA,0.0
2037,GHA,0.0
2038,GHA,0.0
2039,GHA,0.0
2040,GHA,0.0
2041,GHA,0.0
2042,GHA,0.0
2043,GHA,0.0
2044,GHA,0.0
2045,GHA,0.0
2046,GHA,0.0
2047,GHA,0.0
2048,GHA,0.0
2049,GHA,0.0
2050,GHA,0.0
2051,GHA,0.0
2052,GHA,0.0
2053,GHA,0.0
2054,GHA,0.0
2055,GHA,0.0
1931,GIN,0.0
1932,GIN,0.0
1933,GIN,0.0
1934,GIN,0.0
1935,GIN,0.0
1936,GIN,0.0
1937,GIN,0.0
1938,GIN,0.0
1939,GIN,0.0
1940,GIN,0.0
1941,GIN,0.0
1942,GIN,0.0
1943,GIN,0.0
1944,GIN,0.0
1945,GIN,0.0
1946,GIN,0.0
1947,GIN,0.0
1948,GIN,0.0
1949,GIN,0.0
1950,GIN,0.0
1951,GIN,0.0
1952,GIN,0.0
1953,GIN,0.0
1954,GIN,0.0
1955,GIN,0.0
1956,GIN,0.0
1957,GIN,0.0
1958,GIN,0.0
1959,GIN,0.0
1960,GIN,0.0
1961,GIN,0.0
1962,GIN,0.0
1963,GIN,0.0
1964,GIN,0.0
1965,GIN,0.0
1966,GIN,0.0
1967,GIN,0.0
1968,GIN,0.0
1969,GIN,0.0
1970,GIN,0.0
1971,GIN,0.02628
1972,GIN,0.02628
1973,GIN,0.02628
1974,GIN,0.02628
1975,GIN,0.02628
1976,GIN,0.02628
1977,GIN,0.02628
1978,GIN,0.02628
1979,GIN,0.02628
1980,GIN,0.02628
1981,GIN,0.02628
1982,GIN,0.02628
1983,GIN,0.02628
1984,GIN,0.02628
1985,GIN,0.02628
1986,GIN,0.02628
1987,GIN,0.02628
1988,GIN,0.02628
1989,GIN,0.02628
1990,GIN,0.04285
1991,GIN,0.04285
1992,GIN,0.04285
1993,GIN,0.04285
1994,GIN,0.04285
1995,GIN,0.04285
1996,GIN,0.04285
1997,GIN,0.04285
1998,GIN,0.04285
1999,GIN,0.04285
2000,GIN,0.04285
2001,GIN,0.04285
2002,GIN,0.04285
2003,GIN,0.04285
2004,GIN,0.04285
2005,GIN,0.04285
2006,GIN,0.04285
2007,GIN,0.04285
2008,GIN,0.04285
2009,GIN,0.04285
2021,GIN,0.1307862188623125
2022,GIN,0.1307862188623125
2023,GIN,0.1307862188623125
2024,GIN,0.1307862188623125
2025,GIN,0.1307862188623125
2026,GIN,0.1307862188623125
2027,GIN,0.1307862188623125
2028,GIN,0.1307862188623125
2029,GIN,0.1307862188623125
2030,GIN,0.0978611558640062
2031,GIN,0.0978611558640062
2032,GIN,0.0978611558640062
2033,GIN,0.0978611558640062
2034,GIN,0.0978611558640062
2035,GIN,0.0978611558640062
2036,GIN,0.0978611558640062
2037,GIN,0.0978611558640062
2038,GIN,0.0978611558640062
2039,GIN,0.0978611558640062
2040,GIN,0.0978611558640062
2041,GIN,0.0978611558640062
2042,GIN,0.0978611558640062
2043,GIN,0.0978611558640062
2044,GIN,0.0978611558640062
2045,GIN,0.0978611558640062
2046,GIN,0.0978611558640062
2047,GIN,0.0978611558640062
2048,GIN,0.0978611558640062
2049,GIN,0.0978611558640062
2050,GIN,0.0978611558640062
2051,GIN,0.0978611558640062
2052,GIN,0.0978611558640062
2053,GIN,0.0978611558640062
2054,GIN,0.0978611558640062
2055,GIN,0.0978611558640062
1990,GMB,0.029
1991,GMB,0.029
1992,GMB,0.029
1993,GMB,0.029
1994,GMB,0.029
1995,GMB,0.029
1996,GMB,0.029
1997,GMB,0.029
1998,GMB,0.029
1999,GMB,0.029
2000,GMB,0.029
2001,GMB,0.029
2002,GMB,0.0321
2003,GMB,0.0352
2004,GMB,0.0404
2005,GMB,0.0446
2006,GMB,0.0487
2007,GMB,0.0704
2008,GMB,0.0704
2009,GMB,0.0704
2021,GMB,0.1394
2022,GMB,0.1394
2023,GMB,0.1394
2024,GMB,0.1394
2025,GMB,0.1394
2026,GMB,0.1394
2027,GMB,0.1394
2028,GMB,0.1394
2029,GMB,0.1394
2030,GMB,0.0819767045454545
2031,GMB,0.0819767045454545
2032,GMB,0.0819767045454545
2033,GMB,0.0819767045454545
2034,GMB,0.0819767045454545
2035,GMB,0.0819767045454545
2036,GMB,0.0819767045454545
2037,GMB,0.0819767045454545
2038,GMB,0.0819767045454545
2039,GMB,0.0819767045454545
2040,GMB,0.0819767045454545
2041,GMB,0.0819767045454545
2042,GMB,0.0819767045454545
2043,GMB,0.0819767045454545
2044,GMB,0.0819767045454545
2045,GMB,0.0819767045454545
2046,GMB,0.0819767045454545
2006,GNB,0.023
2007,GNB,0.023
2008,GNB,0.0272
2009,GNB,0.0272
2021,GNB,0.0276
2022,GNB,0.0276
2023,GNB,0.0276
2024,GNB,0.0276
2025,GNB,0.0276
2026,GNB,0.0276
2027,GNB,0.0276
2028,GNB,0.0276
2029,GNB,0.0276
2030,GNB,0.0276
2031,GNB,0.0276
2032,GNB,0.0276
2033,GNB,0.0276
2034,GNB,0.0276
2035,GNB,0.0276
2036,GNB,0.0276
2037,GNB,0.0276
2038,GNB,0.0276
2039,GNB,0.0276
2040,GNB,0.0276
2041,GNB,0.0276
2042,GNB,0.0276
2043,GNB,0.0276
2044,GNB,0.0276
2045,GNB,0.0276
1965,GNQ,0.0
1966,GNQ,0.0
1967,GNQ,0.0
1968,GNQ,0.0
1969,GNQ,0.0
1970,GNQ,0.0
1971,GNQ,0.0
1972,GNQ,0.0
1973,GNQ,0.0
1974,GNQ,0.0
1975,GNQ,0.0
1976,GNQ,0.0
1977,GNQ,0.0
1978,GNQ,0.0
1979,GNQ,0.0
1980,GNQ,0.0
1981,GNQ,0.0
1982,GNQ,0.0
1983,GNQ,0.0
1984,GNQ,0.0
1985,GNQ,0.0
1986,GNQ,0.0
1987,GNQ,0.0
1988,GNQ,0.0
1989,GNQ,0.0
1990,GNQ,0.0
1991,GNQ,0.0
1992,GNQ,0.0
1993,GNQ,0.0
1994,GNQ,0.0
1995,GNQ,0.0
1996,GNQ,0.0
1997,GNQ,0.0
1998,GNQ,0.0
1999,GNQ,0.0
2000,GNQ,0.0
2001,GNQ,0.0
2002,GNQ,0.0
2003,GNQ,0.0
2004,GNQ,0.0
2005,GNQ,0.0
2006,GNQ,0.0
2007,GNQ,0.0
2008,GNQ,0.0
2009,GNQ,0.0
2021,GNQ,0.0
2022,GNQ,0.0
2023,GNQ,0.0
2024,GNQ,0.0
2025,GNQ,0.0
2026,GNQ,0.0
2027,GNQ,0.0
2028,GNQ,0.0
2029,GNQ,0.0
2030,GNQ,0.0
2031,GNQ,0.0
2032,GNQ,0.0
2033,GNQ,0.0
2034,GNQ,0.0
2035,GNQ,0.0
2036,GNQ,0.0
2037,GNQ,0.0
2038,GNQ,0.0
2039,GNQ,0.0
2040,GNQ,0.0
2041,GNQ,0.0
2042,GNQ,0.0
2043,GNQ,0.0
2044,GNQ,0.0
2045,GNQ,0.0
2046,GNQ,0.0
2047,GNQ,0.0
2048,GNQ,0.0
2049,GNQ,0.0
2050,GNQ,0.0
2051,GNQ,0.0
2052,GNQ,0.0
2053,GNQ,0.0
2054,GNQ,0.0
2055,GNQ,0.0
1954,GRC,0.0
1955,GRC,0.0
1956,GRC,0.0
1957,GRC,0.0
1958,GRC,0.0
1959,GRC,0.0
1960,GRC,0.0
1961,GRC,0.0
1962,GRC,0.0
1963,GRC,0.0
1964,GRC,0.0
1965,GRC,0.0
1966,GRC,0.0
1967,GRC,0.0
1968,GRC,0.0
1969,GRC,0.0
1970,GRC,0.0
1971,GRC,0.0
1972,GRC,0.0
1973,GRC,0.0
1974,GRC,0.0
1975,GRC,0.0
1976,GRC,0.0
1977,GRC,0.0
1978,GRC,0.0
1979,GRC,0.0
1980,GRC,0.0
1981,GRC,0.0
1982,GRC,0.0
1983,GRC,0.0
1984,GRC,0.0
1985,GRC,0.0
1986,GRC,0.0
1987,GRC,0.0
1988,GRC,0.0
1989,GRC,0.0
1990,GRC,0.0
1991,GRC,0.0
1992,GRC,0.0
1993,GRC,0.2516165216190082
1994,GRC,0.253571251207063
1995,GRC,0.2486235659333243
1996,GRC,0.2405618121320706
1997,GRC,0.2281369577790631
1998,GRC,0.4282451778825547
1999,GRC,0.5714182743269028
2000,GRC,0.5770470053871344
2001,GRC,0.5806858155130965
2002,GRC,0.5817844030255002
2003,GRC,0.5876604587031248
2004,GRC,0.604735692230012
2005,GRC,0.5783912334281948
2006,GRC,0.5713684210526317
2007,GRC,0.5762526315789475
2008,GRC,0.6001263157894737
2009,GRC,0.6158736842105265
2021,GRC,0.7123399835220998
2022,GRC,0.7123399835220998
2023,GRC,0.7123399835220998
2024,GRC,0.7123399835220998
2025,GRC,0.7123399835220998
2026,GRC,0.7123399835220998
2027,GRC,0.7123399835220998
2028,GRC,0.7123399835220998
2029,GRC,0.7123399835220998
2030,GRC,0.7123399835220998
2031,GRC,0.7123399835220998
2032,GRC,0.7123399835220998
2033,GRC,0.4194417068643102
2034,GRC,0.4194417068643102
2035,GRC,0.4194417068643102
2036,GRC,0.4194417068643102
2037,GRC,0.4194417068643102
2038,GRC,0.1450273020344395
2039,GRC,0.0
2040,GRC,0.0
2041,GRC,0.0
2042,GRC,0.0
2043,GRC,0.0
2044,GRC,0.0
2045,GRC,0.0
2046,GRC,0.0
2047,GRC,0.0
2048,GRC,0.0
2049,GRC,0.0
2050,GRC,0.0
2051,GRC,0.0
2052,GRC,0.0
2053,GRC,0.0
2054,GRC,0.0
2055,GRC,0.0
1920,GTM,0.01
1921,GTM,0.01
1922,GTM,0.01
1923,GTM,0.01
1924,GTM,0.01
1925,GTM,0.01
1926,GTM,0.01
1927,GTM,0.01
1928,GTM,0.01
1929,GTM,0.01
1930,GTM,0.01
1931,GTM,0.01
1932,GTM,0.01
1933,GTM,0.01
1934,GTM,0.01
1935,GTM,0.01
1936,GTM,0.01
1937,GTM,0.01
1938,GTM,0.01
1939,GTM,0.01
1940,GTM,0.01
1941,GTM,0.01
1942,GTM,0.01
1943,GTM,0.01
1944,GTM,0.01
1945,GTM,0.0
1946,GTM,0.0
1947,GTM,0.0
1948,GTM,0.0
1949,GTM,0.0
1950,GTM,0.0
1951,GTM,0.0
1952,GTM,0.059
1953,GTM,0.059
1954,GTM,0.059
1955,GTM,0.059
1956,GTM,0.059
1957,GTM,0.059
1958,GTM,0.059
1959,GTM,0.059
1960,GTM,0.059
1961,GTM,0.059
1962,GTM,0.059
1963,GTM,0.059
1964,GTM,0.059
1965,GTM,0.059
1966,GTM,0.059
1967,GTM,0.059
1968,GTM,0.059
1969,GTM,0.059
1970,GTM,0.059
1971,GTM,0.059
1972,GTM,0.059
1973,GTM,0.059
1974,GTM,0.059
1975,GTM,0.076
1976,GTM,0.076
1977,GTM,0.076
1978,GTM,0.076
1979,GTM,0.076
1980,GTM,0.12
1981,GTM,0.142
1982,GTM,0.142
1983,GTM,0.142
1984,GTM,0.142
1985,GTM,0.1839
1986,GTM,0.1839
1987,GTM,0.2189
1988,GTM,0.2189
1989,GTM,0.2189
1990,GTM,0.2189
1991,GTM,0.2189
1992,GTM,0.1599
1993,GTM,0.1699506035798529
1994,GTM,0.1599
1995,GTM,0.2109
1996,GTM,0.2109
1997,GTM,0.2909
1998,GTM,0.4261
1999,GTM,0.4261
2000,GTM,0.5815
2001,GTM,0.5815
2002,GTM,0.5815
2003,GTM,0.6221534613361388
2004,GTM,0.5972999999999999
2005,GTM,0.6279384561333065
2006,GTM,0.6288806963441929
2007,GTM,0.7521182866868381
2008,GTM,0.923453409682457
2009,GTM,0.893425294712024
2021,GTM,1.1081951385285542
2022,GTM,1.1081951385285542
2023,GTM,1.1081951385285542
2024,GTM,1.1081951385285542
2025,GTM,1.052345515838698
2026,GTM,1.052345515838698
2027,GTM,1.0056930863841644
2028,GTM,1.0056930863841644
2029,GTM,1.0056930863841644
2030,GTM,1.0056930863841644
2031,GTM,1.0056930863841644
2032,GTM,1.0056930863841644
2033,GTM,1.0056930863841644
2034,GTM,1.0056930863841644
2035,GTM,0.9377138320361292
2036,GTM,0.9377138320361292
2037,GTM,0.8310797075686236
2038,GTM,0.6508680372185387
2039,GTM,0.6508680372185387
2040,GTM,0.4437312504404085
2041,GTM,0.4437312504404085
2042,GTM,0.4437312504404085
2043,GTM,0.4226710108580763
2044,GTM,0.4226710108580763
2045,GTM,0.4226710108580763
2046,GTM,0.4226710108580763
2047,GTM,0.3513594401204317
2048,GTM,0.1247619256269818
