iso_code3,Nation,Year,frac_trns_fuelmix_road_heavy_freight_biofuels
PER,Peru,2042,0.022618717235594738
PER,Peru,2043,0.02217183635162278
PER,Peru,2044,0.021743620940164445
PER,Peru,2045,0.021332925485669414
PER,Peru,2046,0.02091465256136616
PER,Peru,2047,0.020513208208014236
PER,Peru,2048,0.020127596845735264
PER,Peru,2049,0.019756899907425275
PER,Peru,2050,0.019400268533405953
PHL,Philippines,2021,0.018741997402590724
PHL,Philippines,2022,0.018510201427507998
PHL,Philippines,2023,0.018291647177210796
PHL,Philippines,2024,0.018085231479139117
PHL,Philippines,2025,0.017889970390610157
PHL,Philippines,2026,0.017654231977640197
PHL,Philippines,2027,0.01743166919352731
PHL,Philippines,2028,0.017221207471162264
PHL,Philippines,2029,0.017021886002364876
PHL,Philippines,2030,0.016832843072184037
PHL,Philippines,2031,0.016605990260982962
PHL,Philippines,2032,0.016391303029047528
PHL,Philippines,2033,0.016187828314769694
PHL,Philippines,2034,0.015994710074570137
PHL,Philippines,2035,0.01581117724419127
PHL,Philippines,2036,0.015564855727445218
PHL,Philippines,2037,0.015332032065287573
PHL,Philippines,2038,0.015111626368208633
PHL,Philippines,2039,0.014902670949199217
PHL,Philippines,2040,0.014704296120139017
PHL,Philippines,2041,0.014450595497960423
PHL,Philippines,2042,0.014210951065140557
PHL,Philippines,2043,0.013984226143324612
PHL,Philippines,2044,0.013769403396527448
PHL,Philippines,2045,0.01356556956920596
PHL,Philippines,2046,0.013313468106125818
PHL,Philippines,2047,0.013075336611021497
PHL,Philippines,2048,0.01285004519071957
PHL,Philippines,2049,0.012636582601173181
PHL,Philippines,2050,0.01243404107180228
PNG,Papua New Guinea,2021,0.027726470652740687
PNG,Papua New Guinea,2022,0.02740078090870935
PNG,Papua New Guinea,2023,0.027084103985902126
PNG,Papua New Guinea,2024,0.02677607087208832
PNG,Papua New Guinea,2025,0.02647633242845068
PNG,Papua New Guinea,2026,0.025956368217396684
PNG,Papua New Guinea,2027,0.025458689135760666
PNG,Papua New Guinea,2028,0.024981892564476596
PNG,Papua New Guinea,2029,0.024524691172944847
PNG,Papua New Guinea,2030,0.0240859013123462
PNG,Papua New Guinea,2031,0.023609012100047705
PNG,Papua New Guinea,2032,0.0231526171137348
PNG,Papua New Guinea,2033,0.02271542303998488
PNG,Papua New Guinea,2034,0.02229624314494971
PNG,Papua New Guinea,2035,0.021893986517192005
PNG,Papua New Guinea,2036,0.021447120774409474
PNG,Papua New Guinea,2037,0.02101982505384358
PNG,Papua New Guinea,2038,0.02061084132920302
PNG,Papua New Guinea,2039,0.020219017139010833
PNG,Papua New Guinea,2040,0.01984329474128926
PNG,Papua New Guinea,2041,0.019418852029637956
PNG,Papua New Guinea,2042,0.01901365804173726
PNG,Papua New Guinea,2043,0.01862643239931631
PNG,Papua New Guinea,2044,0.018256005817741235
PNG,Papua New Guinea,2045,0.017901308312852755
PNG,Papua New Guinea,2046,0.017501682257063677
PNG,Papua New Guinea,2047,0.017120754396179216
PNG,Papua New Guinea,2048,0.01675724241821812
PNG,Papua New Guinea,2049,0.01640997864437812
PNG,Papua New Guinea,2050,0.016077897499417664
POL,Poland,2021,0.0
POL,Poland,2022,0.0
POL,Poland,2023,0.0
POL,Poland,2024,0.0
POL,Poland,2025,0.0
POL,Poland,2026,0.0
POL,Poland,2027,0.0
POL,Poland,2028,0.0
POL,Poland,2029,0.0
POL,Poland,2030,0.0
POL,Poland,2031,0.0
POL,Poland,2032,0.0
POL,Poland,2033,0.0
POL,Poland,2034,0.0
POL,Poland,2035,0.0
POL,Poland,2036,0.0
POL,Poland,2037,0.0
POL,Poland,2038,0.0
POL,Poland,2039,0.0
POL,Poland,2040,0.0
POL,Poland,2041,0.0
POL,Poland,2042,0.0
POL,Poland,2043,0.0
POL,Poland,2044,0.0
POL,Poland,2045,0.0
POL,Poland,2046,0.0
POL,Poland,2047,0.0
POL,Poland,2048,0.0
POL,Poland,2049,0.0
POL,Poland,2050,0.0
PRI,Puerto Rico,2021,0.013081726123358194
PRI,Puerto Rico,2022,0.013134483566562384
PRI,Puerto Rico,2023,0.013187752960976434
PRI,Puerto Rico,2024,0.013241541794792205
PRI,Puerto Rico,2025,0.013295857702954484
PRI,Puerto Rico,2026,0.013237996068372997
PRI,Puerto Rico,2027,0.013180424473650008
PRI,Puerto Rico,2028,0.01312314074343712
PRI,Puerto Rico,2029,0.013066142724085782
PRI,Puerto Rico,2030,0.013009428283377143
PRI,Puerto Rico,2031,0.012945909065214043
PRI,Puerto Rico,2032,0.012882640046454948
PRI,Puerto Rico,2033,0.012819619751719004
PRI,Puerto Rico,2034,0.012756846717202534
PRI,Puerto Rico,2035,0.012694319490565981
PRI,Puerto Rico,2036,0.012631219037320658
PRI,Puerto Rico,2037,0.012568254508833927
PRI,Puerto Rico,2038,0.012505425466384761
PRI,Puerto Rico,2039,0.012442731473138166
PRI,Puerto Rico,2040,0.01238017209413517
PRI,Puerto Rico,2041,0.01224702090843456
PRI,Puerto Rico,2042,0.012114174049482533
PRI,Puerto Rico,2043,0.011981630475128647
PRI,Puerto Rico,2044,0.011849389147975259
PRI,Puerto Rico,2045,0.011717449035350774
PRI,Puerto Rico,2046,0.011623958141894267
PRI,Puerto Rico,2047,0.011530335782509926
PRI,Puerto Rico,2048,0.011436581679703607
PRI,Puerto Rico,2049,0.011342695555199647
PRI,Puerto Rico,2050,0.01124867712993811
PRT,Portugal,2021,0.0
PRT,Portugal,2022,0.0
PRT,Portugal,2023,0.0
PRT,Portugal,2024,0.0
PRT,Portugal,2025,0.0
PRT,Portugal,2026,0.0
PRT,Portugal,2027,0.0
PRT,Portugal,2028,0.0
PRT,Portugal,2029,0.0
PRT,Portugal,2030,0.0
PRT,Portugal,2031,0.0
PRT,Portugal,2032,0.0
PRT,Portugal,2033,0.0
PRT,Portugal,2034,0.0
PRT,Portugal,2035,0.0
PRT,Portugal,2036,0.0
PRT,Portugal,2037,0.0
PRT,Portugal,2038,0.0
PRT,Portugal,2039,0.0
PRT,Portugal,2040,0.0
PRT,Portugal,2041,0.0
PRT,Portugal,2042,0.0
PRT,Portugal,2043,0.0
PRT,Portugal,2044,0.0
PRT,Portugal,2045,0.0
PRT,Portugal,2046,0.0
PRT,Portugal,2047,0.0
PRT,Portugal,2048,0.0
PRT,Portugal,2049,0.0
PRT,Portugal,2050,0.0
PRY,Paraguay,2021,0.049173013544525405
PRY,Paraguay,2022,0.04865531765070535
PRY,Paraguay,2023,0.048155294719775664
PRY,Paraguay,2024,0.04767205496708478
PRY,Paraguay,2025,0.04720476735301649
PRY,Paraguay,2026,0.046125340566703525
PRY,Paraguay,2027,0.04510722915385534
PRY,Paraguay,2028,0.0441453529942905
PRY,Paraguay,2029,0.04323517808504324
PRY,Paraguay,2030,0.04237264507590808
PRY,Paraguay,2031,0.041370838241270115
PRY,Paraguay,2032,0.04042665040910626
PRY,Paraguay,2033,0.03953524959296728
PRY,Paraguay,2034,0.03869232940098463
PRY,Paraguay,2035,0.03789403946398055
PRY,Paraguay,2036,0.03696043269985564
PRY,Paraguay,2037,0.036081489395685756
PRY,Paraguay,2038,0.03525254521467003
PRY,Paraguay,2039,0.034469451810030895
PRY,Paraguay,2040,0.03372850739377696
PRY,Paraguay,2041,0.032889717505308946
PRY,Paraguay,2042,0.032099615055272174
PRY,Paraguay,2043,0.031354080519226994
PRY,Paraguay,2044,0.030649446370968503
PRY,Paraguay,2045,0.02998243674547794
PRY,Paraguay,2046,0.029243219373598747
PRY,Paraguay,2047,0.028545892178047746
PRY,Paraguay,2048,0.027886992503869484
PRY,Paraguay,2049,0.027263429094969018
PRY,Paraguay,2050,0.02667243359990127
PYF,French Polynesia,2021,0.006044977385638146
PYF,French Polynesia,2022,0.005903945203277696
PYF,French Polynesia,2023,0.0057714690033368625
PYF,French Polynesia,2024,0.005646793110902806
PYF,French Polynesia,2025,0.005529248295619032
PYF,French Polynesia,2026,0.005575876783077687
PYF,French Polynesia,2027,0.005622622185139148
PYF,French Polynesia,2028,0.0056694849420766205
PYF,French Polynesia,2029,0.005716465496376714
PYF,French Polynesia,2030,0.005763564292753361
PYF,French Polynesia,2031,0.005796618969479726
PYF,French Polynesia,2032,0.005829645817645544
PYF,French Polynesia,2033,0.0058626448723791075
PYF,French Polynesia,2034,0.005895616168749613
PYF,French Polynesia,2035,0.005928559741767279
PYF,French Polynesia,2036,0.005943985357112685
PYF,French Polynesia,2037,0.005959325116458906
PYF,French Polynesia,2038,0.005974579734603621
PYF,French Polynesia,2039,0.005989749918431701
PYF,French Polynesia,2040,0.006004836367024395
PYF,French Polynesia,2041,0.006005690566964916
PYF,French Polynesia,2042,0.006006536968220936
PYF,French Polynesia,2043,0.006007375677107917
PYF,French Polynesia,2044,0.006008206798017598
PYF,French Polynesia,2045,0.006009030433461323
PYF,French Polynesia,2046,0.005999551536114204
PYF,French Polynesia,2047,0.0059901785885291174
PYF,French Polynesia,2048,0.005980909824208595
PYF,French Polynesia,2049,0.005971743515708484
PYF,French Polynesia,2050,0.0059626779735646365
QAT,Qatar,2021,0.0033340827745969026
QAT,Qatar,2022,0.003328453085535364
QAT,Qatar,2023,0.0033230384780992103
QAT,Qatar,2024,0.0033178268575737822
QAT,Qatar,2025,0.003312807019390826
QAT,Qatar,2026,0.0033159155884444507
QAT,Qatar,2027,0.0033189312426383064
QAT,Qatar,2028,0.0033218580864567077
QAT,Qatar,2029,0.003324699986139739
QAT,Qatar,2030,0.00332746058672201
QAT,Qatar,2031,0.0033379681745613534
QAT,Qatar,2032,0.0033482923589062677
QAT,Qatar,2033,0.003358437900006205
QAT,Qatar,2034,0.00336840939478691
QAT,Qatar,2035,0.0033782112837952975
QAT,Qatar,2036,0.003398067278363611
QAT,Qatar,2037,0.0034176937618186336
QAT,Qatar,2038,0.0034370946905979654
QAT,Qatar,2039,0.00345627393072113
QAT,Qatar,2040,0.0034752352603578496
QAT,Qatar,2041,0.0034905579100304673
QAT,Qatar,2042,0.0035057224474967265
QAT,Qatar,2043,0.0035207313075002336
QAT,Qatar,2044,0.0035355868750502665
QAT,Qatar,2045,0.0035502914866852135
QAT,Qatar,2046,0.0035584355421669203
QAT,Qatar,2047,0.003566495791090065
QAT,Qatar,2048,0.0035744735204522025
QAT,Qatar,2049,0.003582369991032935
QAT,Qatar,2050,0.003590186438058152
ROU,Romania,2021,0.0
ROU,Romania,2022,0.0
ROU,Romania,2023,0.0
ROU,Romania,2024,0.0
ROU,Romania,2025,0.0
ROU,Romania,2026,0.0
ROU,Romania,2027,0.0
ROU,Romania,2028,0.0
ROU,Romania,2029,0.0
ROU,Romania,2030,0.0
ROU,Romania,2031,0.0
ROU,Romania,2032,0.0
ROU,Romania,2033,0.0
ROU,Romania,2034,0.0
ROU,Romania,2035,0.0
ROU,Romania,2036,0.0
ROU,Romania,2037,0.0
ROU,Romania,2038,0.0
ROU,Romania,2039,0.0
ROU,Romania,2040,0.0
ROU,Romania,2041,0.0
ROU,Romania,2042,0.0
ROU,Romania,2043,0.0
ROU,Romania,2044,0.0
ROU,Romania,2045,0.0
ROU,Romania,2046,0.0
ROU,Romania,2047,0.0
ROU,Romania,2048,0.0
ROU,Romania,2049,0.0
ROU,Romania,2050,0.0
RUS,Russian Federation,2021,0.03998158024040955
RUS,Russian Federation,2022,0.039551743537946084
RUS,Russian Federation,2023,0.03913107327956833
RUS,Russian Federation,2024,0.03871927934150762
RUS,Russian Federation,2025,0.038316083715640666
RUS,Russian Federation,2026,0.03749455165531205
RUS,Russian Federation,2027,0.03670741603350787
RUS,Russian Federation,2028,0.03595256094656039
RUS,Russian Federation,2029,0.03522804055068569
RUS,Russian Federation,2030,0.03453206231339959
RUS,Russian Federation,2031,0.033893350891542
RUS,Russian Federation,2032,0.033277816547723146
RUS,Russian Federation,2033,0.03268422021463871
RUS,Russian Federation,2034,0.03211140960080692
RUS,Russian Federation,2035,0.031558311724798616
RUS,Russian Federation,2036,0.031079021568789326
RUS,Russian Federation,2037,0.03061420368327726
RUS,Russian Federation,2038,0.030163212327373172
RUS,Russian Federation,2039,0.02972543961376378
RUS,Russian Federation,2040,0.029300312775035788
RUS,Russian Federation,2041,0.02896674158735348
RUS,Russian Federation,2042,0.028640804880175025
RUS,Russian Federation,2043,0.028322243522091024
RUS,Russian Federation,2044,0.028010809977828247
RUS,Russian Federation,2045,0.027706267666767
RUS,Russian Federation,2046,0.02746644387653479
RUS,Russian Federation,2047,0.027230830525278943
RUS,Russian Federation,2048,0.026999317697720612
RUS,Russian Federation,2049,0.02677179927142248
RUS,Russian Federation,2050,0.026548172754588664
RWA,Rwanda,2021,0.007346792972012946
RWA,Rwanda,2022,0.007296570014314607
RWA,Rwanda,2023,0.0072490727864478344
RWA,Rwanda,2024,0.007204085252220667
RWA,Rwanda,2025,0.007161413617967795
RWA,Rwanda,2026,0.007098794697420338
RWA,Rwanda,2027,0.0070396578963338365
RWA,Rwanda,2028,0.006983720620869279
RWA,Rwanda,2029,0.006930730050561899
RWA,Rwanda,2030,0.006880459317889692
RWA,Rwanda,2031,0.006814641339472234
RWA,Rwanda,2032,0.0067524658863271966
RWA,Rwanda,2033,0.006693638721186012
RWA,Rwanda,2034,0.00663789646652414
RWA,Rwanda,2035,0.0065850026621998075
RWA,Rwanda,2036,0.006513252809959314
RWA,Rwanda,2037,0.006445518202480519
RWA,Rwanda,2038,0.00638147096403459
RWA,Rwanda,2039,0.006320817971076976
RWA,Rwanda,2040,0.006263296366788587
RWA,Rwanda,2041,0.006185721054295545
RWA,Rwanda,2042,0.006112489568883166
RWA,Rwanda,2043,0.006043246998512895
RWA,Rwanda,2044,0.005977676070128543
RWA,Rwanda,2045,0.005915492288936098
RWA,Rwanda,2046,0.005832563432817973
RWA,Rwanda,2047,0.00575426528200808
RWA,Rwanda,2048,0.0056802205070908265
RWA,Rwanda,2049,0.0056100916897991295
RWA,Rwanda,2050,0.005543576182070122
SAU,Saudi Arabia,2021,0.025077767179085077
SAU,Saudi Arabia,2022,0.024883496817917718
SAU,Saudi Arabia,2023,0.02469597844167304
SAU,Saudi Arabia,2024,0.024514866058890337
SAU,Saudi Arabia,2025,0.024339836920590864
SAU,Saudi Arabia,2026,0.02377646996074083
SAU,Saudi Arabia,2027,0.023248682083048387
SAU,Saudi Arabia,2028,0.02275320599784597
SAU,Saudi Arabia,2029,0.022287162587886624
SAU,Saudi Arabia,2030,0.021848004924796303
SAU,Saudi Arabia,2031,0.02148215420338277
SAU,Saudi Arabia,2032,0.021134745108030838
SAU,Saudi Arabia,2033,0.02080441752390683
SAU,Saudi Arabia,2034,0.020489941876008614
SAU,Saudi Arabia,2035,0.02019020383509808
SAU,Saudi Arabia,2036,0.01988599143248493
SAU,Saudi Arabia,2037,0.01959584293904002
SAU,Saudi Arabia,2038,0.019318805115596863
SAU,Saudi Arabia,2039,0.019054008965947337
SAU,Saudi Arabia,2040,0.01880066063174492
SAU,Saudi Arabia,2041,0.018564049283778732
SAU,Saudi Arabia,2042,0.01833692280722797
SAU,Saudi Arabia,2043,0.018118722088510095
SAU,Saudi Arabia,2044,0.017908931111985722
SAU,Saudi Arabia,2045,0.01770707288584123
SAU,Saudi Arabia,2046,0.0175259377984057
SAU,Saudi Arabia,2047,0.017350993510947762
SAU,Saudi Arabia,2048,0.017181927974102795
SAU,Saudi Arabia,2049,0.01701844976390105
SAU,Saudi Arabia,2050,0.016860286405383503
SDN,Sudan,2021,0.035343854669396206
SDN,Sudan,2022,0.03521572378793741
SDN,Sudan,2023,0.035090905768801785
SDN,Sudan,2024,0.034969273769196896
SDN,Sudan,2025,0.03485070734013337
SDN,Sudan,2026,0.034472664019743395
SDN,Sudan,2027,0.03410961415503374
SDN,Sudan,2028,0.033760683114247014
SDN,Sudan,2029,0.033425062996035634
SDN,Sudan,2030,0.03310200638454373
SDN,Sudan,2031,0.032730941820119076
SDN,Sudan,2032,0.03237463626978257
SDN,Sudan,2033,0.03203222634903441
SDN,Sudan,2034,0.03170291472793847
SDN,Sudan,2035,0.031385963932669195
SDN,Sudan,2036,0.030995548515005494
SDN,Sudan,2037,0.030621224035646596
SDN,Sudan,2038,0.030262015800573232
SDN,Sudan,2039,0.029917026279338597
SDN,Sudan,2040,0.029585427617257392
SDN,Sudan,2041,0.029171630675337974
SDN,Sudan,2042,0.028775608600298486
SDN,Sudan,2043,0.028396240180032242
SDN,Sudan,2044,0.028032496559697768
SDN,Sudan,2045,0.027683431923954324
SDN,Sudan,2046,0.0272481193415896
SDN,Sudan,2047,0.02683239563597542
SDN,Sudan,2048,0.026434967666110448
SDN,Sudan,2049,0.026054653660957768
SDN,Sudan,2050,0.025690371482670088
SEN,Senegal,2021,0.029304733751599685
SEN,Senegal,2022,0.029093005484675413
SEN,Senegal,2023,0.028892403201630435
SEN,Senegal,2024,0.02870207237533425
SEN,Senegal,2025,0.028521243803078387
SEN,Senegal,2026,0.02834956288812796
SEN,Senegal,2027,0.02818631781956555
SEN,Senegal,2028,0.028030901741441776
SEN,Senegal,2029,0.027882764642528722
SEN,Senegal,2030,0.027741406852750956
SEN,Senegal,2031,0.027520427659546272
SEN,Senegal,2032,0.027310732833365523
SEN,Senegal,2033,0.02711147953488126
SEN,Senegal,2034,0.026921906822316957
SEN,Senegal,2035,0.0267413259400156
SEN,Senegal,2036,0.02643952054158872
SEN,Senegal,2037,0.026154237292244722
SEN,Senegal,2038,0.02588415559736546
SEN,Senegal,2039,0.025628091947931086
SEN,Senegal,2040,0.025384982582586875
SEN,Senegal,2041,0.0250085381925856
SEN,Senegal,2042,0.024654180856065366
SEN,Senegal,2043,0.024320022109242924
SEN,Senegal,2044,0.024004382809839075
SEN,Senegal,2045,0.023705764916999328
SEN,Senegal,2046,0.02326884660774659
SEN,Senegal,2047,0.02285926075501358
SEN,Senegal,2048,0.022474520378720157
SEN,Senegal,2049,0.022112431337398552
SEN,Senegal,2050,0.021771050459004137
SGP,Singapore,2021,0.005576524259308465
SGP,Singapore,2022,0.005499692584751208
SGP,Singapore,2023,0.005425896599986287
SGP,Singapore,2024,0.0053549598761234
SGP,Singapore,2025,0.005286719396092847
SGP,Singapore,2026,0.005213729243169796
SGP,Singapore,2027,0.005143571752398967
SGP,Singapore,2028,0.005076085164190926
SGP,Singapore,2029,0.005011119805299018
SGP,Singapore,2030,0.004948536980685494
SGP,Singapore,2031,0.004903118529280694
SGP,Singapore,2032,0.004858982212811044
SGP,Singapore,2033,0.004816074496088855
SGP,Singapore,2034,0.00477434478347558
SGP,Singapore,2035,0.004733745219855257
SGP,Singapore,2036,0.004698665599918614
SGP,Singapore,2037,0.00466437757816878
SGP,Singapore,2038,0.004630854659033336
SGP,Singapore,2039,0.004598071516336839
SGP,Singapore,2040,0.004566003929489927
SGP,Singapore,2041,0.004538903588338331
SGP,Singapore,2042,0.004512277587466968
SGP,Singapore,2043,0.004486113581273175
SGP,Singapore,2044,0.004460399648892952
SGP,Singapore,2045,0.004435124276090809
SGP,Singapore,2046,0.0044150128040247715
SGP,Singapore,2047,0.004395159771535592
SGP,Singapore,2048,0.004375560228865475
SGP,Singapore,2049,0.004356209351854942
SGP,Singapore,2050,0.004337102437984171
SLB,Solomon Islands,2021,0.0217552321405815
SLB,Solomon Islands,2022,0.0217267009428322
SLB,Solomon Islands,2023,0.02169875494534891
SLB,Solomon Islands,2024,0.021671376326433425
SLB,Solomon Islands,2025,0.021644547980771645
SLB,Solomon Islands,2026,0.021505356982794818
SLB,Solomon Islands,2027,0.0213704817283248
SLB,Solomon Islands,2028,0.021239724561284985
SLB,Solomon Islands,2029,0.021112899714000936
SLB,Solomon Islands,2030,0.02098983242662801
SLB,Solomon Islands,2031,0.02084640801311046
SLB,Solomon Islands,2032,0.02070757675728163
SLB,Solomon Islands,2033,0.02057312149313258
SLB,Solomon Islands,2034,0.020442838532482924
SLB,Solomon Islands,2035,0.020316536635373965
SLB,Solomon Islands,2036,0.020159990495917424
SLB,Solomon Islands,2037,0.020008668755702248
SLB,Solomon Islands,2038,0.019862314177053145
SLB,Solomon Islands,2039,0.019720686137338884
SLB,Solomon Islands,2040,0.01958355930882727
SLB,Solomon Islands,2041,0.019408965648881553
SLB,Solomon Islands,2042,0.019240465167724773
SLB,Solomon Islands,2043,0.019077744365224848
SLB,Solomon Islands,2044,0.01892051088515115
SLB,Solomon Islands,2045,0.018768491762178652
SLB,Solomon Islands,2046,0.018572085281589733
SLB,Solomon Islands,2047,0.018382970413314128
SLB,Solomon Islands,2048,0.018200748504497204
SLB,Solomon Islands,2049,0.018025049442777934
SLB,Solomon Islands,2050,0.01785552914709754
SLE,Sierra Leone,2021,0.027943208501912994
SLE,Sierra Leone,2022,0.028131283779053603
SLE,Sierra Leone,2023,0.02831413466324173
SLE,Sierra Leone,2024,0.028491975858788064
SLE,Sierra Leone,2025,0.02866501046419264
SLE,Sierra Leone,2026,0.028729168089806974
SLE,Sierra Leone,2027,0.02879109451081825
SLE,Sierra Leone,2028,0.02885090412958115
SLE,Sierra Leone,2029,0.028908703658751367
SLE,Sierra Leone,2030,0.028964592756699117
SLE,Sierra Leone,2031,0.028983453544138383
SLE,Sierra Leone,2032,0.029001636327075885
SLE,Sierra Leone,2033,0.029019177019194365
SLE,Sierra Leone,2034,0.029036109041736057
SLE,Sierra Leone,2035,0.029052463536037094
SLE,Sierra Leone,2036,0.029001366118612946
SLE,Sierra Leone,2037,0.028952224774210417
SLE,Sierra Leone,2038,0.028904929290972128
SLE,Sierra Leone,2039,0.028859377584025087
SLE,Sierra Leone,2040,0.02881547495993888
SLE,Sierra Leone,2041,0.028680750016660726
SLE,Sierra Leone,2042,0.028551547447978158
SLE,Sierra Leone,2043,0.028427534529916972
SLE,Sierra Leone,2044,0.028308404741163414
SLE,Sierra Leone,2045,0.028193875233478456
SLE,Sierra Leone,2046,0.027968272193253974
SLE,Sierra Leone,2047,0.027752646384244604
SLE,Sierra Leone,2048,0.027546350264744904
SLE,Sierra Leone,2049,0.02734879114206777
SLE,Sierra Leone,2050,0.02715942548559402
SLV,El Salvador,2021,0.02533552096708608
SLV,El Salvador,2022,0.025436898999103737
SLV,El Salvador,2023,0.025536962060327493
SLV,El Salvador,2024,0.025635735570555578
SLV,El Salvador,2025,0.025733244298591938
SLV,El Salvador,2026,0.025727520236025342
SLV,El Salvador,2027,0.025721898385765576
SLV,El Salvador,2028,0.025716376034293074
SLV,El Salvador,2029,0.025710950563296607
SLV,El Salvador,2030,0.02570561944553395
SLV,El Salvador,2031,0.025636890884549273
SLV,El Salvador,2032,0.02556955571345863
SLV,El Salvador,2033,0.02550357198350643
SLV,El Salvador,2034,0.0254388994130604
SLV,El Salvador,2035,0.025375499305608163
SLV,El Salvador,2036,0.025225370282270777
SLV,El Salvador,2037,0.025078940678633678
SLV,El Salvador,2038,0.024936075419487683
SLV,El Salvador,2039,0.024796645926470094
SLV,El Salvador,2040,0.02466052973209911
SLV,El Salvador,2041,0.02444786184163616
SLV,El Salvador,2042,0.024241040365504014
SLV,El Salvador,2043,0.024039827488498953
SLV,El Salvador,2044,0.023843998121048388
SLV,El Salvador,2045,0.023653339059252564
SLV,El Salvador,2046,0.023402857090197245
SLV,El Salvador,2047,0.02315959953329983
SLV,El Salvador,2048,0.0229232582815504
SLV,El Salvador,2049,0.022693542502575506
SLV,El Salvador,2050,0.022470177444701957
SOM,Somalia,2021,0.05773350654783086
SOM,Somalia,2022,0.05783587474202863
SOM,Somalia,2023,0.05793668024407815
SOM,Somalia,2024,0.058035958565627065
SOM,Somalia,2025,0.058133744150425354
SOM,Somalia,2026,0.05869676618583981
SOM,Somalia,2027,0.05925951723338572
SOM,Somalia,2028,0.059821997488659594
SOM,Somalia,2029,0.06038420714706974
SOM,Somalia,2030,0.060946146403836485
SOM,Somalia,2031,0.061590938965189884
SOM,Somalia,2032,0.06223670736526236
SOM,Somalia,2033,0.0628834538210049
SOM,Somalia,2034,0.06353118055608895
SOM,Somalia,2035,0.06417988980093199
SOM,Somalia,2036,0.0649063058665213
SOM,Somalia,2037,0.06563587154739997
SOM,Somalia,2038,0.066368607372359
SOM,Somalia,2039,0.06710453404898328
SOM,Somalia,2040,0.06784367246560223
SOM,Somalia,2041,0.06862990429205137
SOM,Somalia,2042,0.06942124866340794
SOM,Somalia,2043,0.07021775560952542
SOM,Somalia,2044,0.07101947581516332
SOM,Somalia,2045,0.07182646063073858
SOM,Somalia,2046,0.07262723394837371
SOM,Somalia,2047,0.07343343622806132
SOM,Somalia,2048,0.07424512286727517
SOM,Somalia,2049,0.07506235001976704
SOM,Somalia,2050,0.07588517460851726
SRB,Serbia,2021,0.0
SRB,Serbia,2022,0.0
SRB,Serbia,2023,0.0
SRB,Serbia,2024,0.0
SRB,Serbia,2025,0.0
SRB,Serbia,2026,0.0
SRB,Serbia,2027,0.0
SRB,Serbia,2028,0.0
SRB,Serbia,2029,0.0
SRB,Serbia,2030,0.0
SRB,Serbia,2031,0.0
SRB,Serbia,2032,0.0
SRB,Serbia,2033,0.0
SRB,Serbia,2034,0.0
SRB,Serbia,2035,0.0
SRB,Serbia,2036,0.0
SRB,Serbia,2037,0.0
SRB,Serbia,2038,0.0
SRB,Serbia,2039,0.0
SRB,Serbia,2040,0.0
SRB,Serbia,2041,0.0
SRB,Serbia,2042,0.0
SRB,Serbia,2043,0.0
SRB,Serbia,2044,0.0
SRB,Serbia,2045,0.0
SRB,Serbia,2046,0.0
SRB,Serbia,2047,0.0
SRB,Serbia,2048,0.0
SRB,Serbia,2049,0.0
SRB,Serbia,2050,0.0
STP,Sao Tome and Principe,2021,0.014748893695807036
STP,Sao Tome and Principe,2022,0.015000937995456475
STP,Sao Tome and Principe,2023,0.01525236376199115
STP,Sao Tome and Principe,2024,0.01550317326950146
STP,Sao Tome and Principe,2025,0.015753368780943595
STP,Sao Tome and Principe,2026,0.0159074259483209
STP,Sao Tome and Principe,2027,0.016059339596184274
STP,Sao Tome and Principe,2028,0.016209154152184883
STP,Sao Tome and Principe,2029,0.01635691282462538
STP,Sao Tome and Principe,2030,0.016502657644007185
STP,Sao Tome and Principe,2031,0.016624601103570072
STP,Sao Tome and Principe,2032,0.01674478718049644
STP,Sao Tome and Principe,2033,0.0168632535926618
STP,Sao Tome and Principe,2034,0.016980036986247414
STP,Sao Tome and Principe,2035,0.01709517297353502
STP,Sao Tome and Principe,2036,0.017179929155645035
STP,Sao Tome and Principe,2037,0.017263390766619344
STP,Sao Tome and Principe,2038,0.017345587241698764
STP,Sao Tome and Principe,2039,0.017426547130460452
STP,Sao Tome and Principe,2040,0.0175062981298796
STP,Sao Tome and Principe,2041,0.017559750034490264
STP,Sao Tome and Principe,2042,0.01761236066832341
STP,Sao Tome and Principe,2043,0.017664149737239985
STP,Sao Tome and Principe,2044,0.017715136336417713
STP,Sao Tome and Principe,2045,0.01776533897382557
STP,Sao Tome and Principe,2046,0.0176691249578366
STP,Sao Tome and Principe,2047,0.017574859125690356
STP,Sao Tome and Principe,2048,0.01748248289891927
STP,Sao Tome and Principe,2049,0.01739194002422012
STP,Sao Tome and Principe,2050,0.017303176459221227
SUR,Suriname,2021,0.06952706031911432
SUR,Suriname,2022,0.06942428871821595
SUR,Suriname,2023,0.06932211365527774
SUR,Suriname,2024,0.0692205299514214
SUR,Suriname,2025,0.06911953248754342
SUR,Suriname,2026,0.0684239183447426
SUR,Suriname,2027,0.0677440121084925
SUR,Suriname,2028,0.06707928766041713
SUR,Suriname,2029,0.06642924211836172
SUR,Suriname,2030,0.06579339456760616
SUR,Suriname,2031,0.06511227739261645
SUR,Suriname,2032,0.06444679313592296
SUR,Suriname,2033,0.0637964096966331
SUR,Suriname,2034,0.06316061885125258
SUR,Suriname,2035,0.06253893492920674
SUR,Suriname,2036,0.06185457331045548
