,Nation,iso_code3,Year,fuelefficiency_trns_public_natural_gas_km_per_litre
625,Bahrain,BHR,2032,1.00172921265
626,Bahrain,BHR,2033,1.00172921265
627,Bahrain,BHR,2034,1.00172921265
628,Bahrain,BHR,2035,1.00172921265
629,Bahrain,BHR,2036,1.00172921265
630,Bahrain,BHR,2037,1.00172921265
631,Bahrain,BHR,2038,1.00172921265
632,Bahrain,BHR,2039,1.00172921265
633,Bahrain,BHR,2040,1.00172921265
634,Bahrain,BHR,2041,1.00172921265
635,Bahrain,BHR,2042,1.00172921265
636,Bahrain,BHR,2043,1.00172921265
637,Bahrain,BHR,2044,1.00172921265
638,Bahrain,BHR,2045,1.00172921265
639,Bahrain,BHR,2046,1.00172921265
640,Bahrain,BHR,2047,1.00172921265
641,Bahrain,BHR,2048,1.00172921265
642,Bahrain,BHR,2049,1.00172921265
643,Bahrain,BHR,2050,1.00172921265
644,"Bahamas, The",BHS,2023,1.00172921265
645,"Bahamas, The",BHS,2024,1.00172921265
646,"Bahamas, The",BHS,2025,1.00172921265
647,"Bahamas, The",BHS,2026,1.00172921265
648,"Bahamas, The",BHS,2027,1.00172921265
649,"Bahamas, The",BHS,2028,1.00172921265
650,"Bahamas, The",BHS,2029,1.00172921265
651,"Bahamas, The",BHS,2030,1.00172921265
652,"Bahamas, The",BHS,2031,1.00172921265
653,"Bahamas, The",BHS,2032,1.00172921265
654,"Bahamas, The",BHS,2033,1.00172921265
655,"Bahamas, The",BHS,2034,1.00172921265
656,"Bahamas, The",BHS,2035,1.00172921265
657,"Bahamas, The",BHS,2036,1.00172921265
658,"Bahamas, The",BHS,2037,1.00172921265
659,"Bahamas, The",BHS,2038,1.00172921265
660,"Bahamas, The",BHS,2039,1.00172921265
661,"Bahamas, The",BHS,2040,1.00172921265
662,"Bahamas, The",BHS,2041,1.00172921265
663,"Bahamas, The",BHS,2042,1.00172921265
664,"Bahamas, The",BHS,2043,1.00172921265
665,"Bahamas, The",BHS,2044,1.00172921265
666,"Bahamas, The",BHS,2045,1.00172921265
667,"Bahamas, The",BHS,2046,1.00172921265
668,"Bahamas, The",BHS,2047,1.00172921265
669,"Bahamas, The",BHS,2048,1.00172921265
670,"Bahamas, The",BHS,2049,1.00172921265
671,"Bahamas, The",BHS,2050,1.00172921265
672,Bosnia and Herzegovina,BIH,2023,1.00172921265
673,Bosnia and Herzegovina,BIH,2024,1.00172921265
674,Bosnia and Herzegovina,BIH,2025,1.00172921265
675,Bosnia and Herzegovina,BIH,2026,1.00172921265
676,Bosnia and Herzegovina,BIH,2027,1.00172921265
677,Bosnia and Herzegovina,BIH,2028,1.00172921265
678,Bosnia and Herzegovina,BIH,2029,1.00172921265
679,Bosnia and Herzegovina,BIH,2030,1.00172921265
680,Bosnia and Herzegovina,BIH,2031,1.00172921265
681,Bosnia and Herzegovina,BIH,2032,1.00172921265
682,Bosnia and Herzegovina,BIH,2033,1.00172921265
683,Bosnia and Herzegovina,BIH,2034,1.00172921265
684,Bosnia and Herzegovina,BIH,2035,1.00172921265
685,Bosnia and Herzegovina,BIH,2036,1.00172921265
686,Bosnia and Herzegovina,BIH,2037,1.00172921265
687,Bosnia and Herzegovina,BIH,2038,1.00172921265
688,Bosnia and Herzegovina,BIH,2039,1.00172921265
689,Bosnia and Herzegovina,BIH,2040,1.00172921265
690,Bosnia and Herzegovina,BIH,2041,1.00172921265
691,Bosnia and Herzegovina,BIH,2042,1.00172921265
692,Bosnia and Herzegovina,BIH,2043,1.00172921265
693,Bosnia and Herzegovina,BIH,2044,1.00172921265
694,Bosnia and Herzegovina,BIH,2045,1.00172921265
695,Bosnia and Herzegovina,BIH,2046,1.00172921265
696,Bosnia and Herzegovina,BIH,2047,1.00172921265
697,Bosnia and Herzegovina,BIH,2048,1.00172921265
698,Bosnia and Herzegovina,BIH,2049,1.00172921265
699,Bosnia and Herzegovina,BIH,2050,1.00172921265
700,Belarus,BLR,2023,1.00172921265
701,Belarus,BLR,2024,1.00172921265
702,Belarus,BLR,2025,1.00172921265
703,Belarus,BLR,2026,1.00172921265
704,Belarus,BLR,2027,1.00172921265
705,Belarus,BLR,2028,1.00172921265
706,Belarus,BLR,2029,1.00172921265
707,Belarus,BLR,2030,1.00172921265
708,Belarus,BLR,2031,1.00172921265
709,Belarus,BLR,2032,1.00172921265
710,Belarus,BLR,2033,1.00172921265
711,Belarus,BLR,2034,1.00172921265
712,Belarus,BLR,2035,1.00172921265
713,Belarus,BLR,2036,1.00172921265
714,Belarus,BLR,2037,1.00172921265
715,Belarus,BLR,2038,1.00172921265
716,Belarus,BLR,2039,1.00172921265
717,Belarus,BLR,2040,1.00172921265
718,Belarus,BLR,2041,1.00172921265
719,Belarus,BLR,2042,1.00172921265
720,Belarus,BLR,2043,1.00172921265
721,Belarus,BLR,2044,1.00172921265
722,Belarus,BLR,2045,1.00172921265
723,Belarus,BLR,2046,1.00172921265
724,Belarus,BLR,2047,1.00172921265
725,Belarus,BLR,2048,1.00172921265
726,Belarus,BLR,2049,1.00172921265
727,Belarus,BLR,2050,1.00172921265
728,Belize,BLZ,2023,1.00172921265
729,Belize,BLZ,2024,1.00172921265
730,Belize,BLZ,2025,1.00172921265
731,Belize,BLZ,2026,1.00172921265
732,Belize,BLZ,2027,1.00172921265
733,Belize,BLZ,2028,1.00172921265
734,Belize,BLZ,2029,1.00172921265
735,Belize,BLZ,2030,1.00172921265
736,Belize,BLZ,2031,1.00172921265
737,Belize,BLZ,2032,1.00172921265
738,Belize,BLZ,2033,1.00172921265
739,Belize,BLZ,2034,1.00172921265
740,Belize,BLZ,2035,1.00172921265
741,Belize,BLZ,2036,1.00172921265
742,Belize,BLZ,2037,1.00172921265
743,Belize,BLZ,2038,1.00172921265
744,Belize,BLZ,2039,1.00172921265
745,Belize,BLZ,2040,1.00172921265
746,Belize,BLZ,2041,1.00172921265
747,Belize,BLZ,2042,1.00172921265
748,Belize,BLZ,2043,1.00172921265
749,Belize,BLZ,2044,1.00172921265
750,Belize,BLZ,2045,1.00172921265
751,Belize,BLZ,2046,1.00172921265
752,Belize,BLZ,2047,1.00172921265
753,Belize,BLZ,2048,1.00172921265
754,Belize,BLZ,2049,1.00172921265
755,Belize,BLZ,2050,1.00172921265
756,Bermuda,BMU,2023,1.00172921265
757,Bermuda,BMU,2024,1.00172921265
758,Bermuda,BMU,2025,1.00172921265
759,Bermuda,BMU,2026,1.00172921265
760,Bermuda,BMU,2027,1.00172921265
761,Bermuda,BMU,2028,1.00172921265
762,Bermuda,BMU,2029,1.00172921265
763,Bermuda,BMU,2030,1.00172921265
764,Bermuda,BMU,2031,1.00172921265
765,Bermuda,BMU,2032,1.00172921265
766,Bermuda,BMU,2033,1.00172921265
767,Bermuda,BMU,2034,1.00172921265
768,Bermuda,BMU,2035,1.00172921265
769,Bermuda,BMU,2036,1.00172921265
770,Bermuda,BMU,2037,1.00172921265
771,Bermuda,BMU,2038,1.00172921265
772,Bermuda,BMU,2039,1.00172921265
773,Bermuda,BMU,2040,1.00172921265
774,Bermuda,BMU,2041,1.00172921265
775,Bermuda,BMU,2042,1.00172921265
776,Bermuda,BMU,2043,1.00172921265
777,Bermuda,BMU,2044,1.00172921265
778,Bermuda,BMU,2045,1.00172921265
779,Bermuda,BMU,2046,1.00172921265
780,Bermuda,BMU,2047,1.00172921265
781,Bermuda,BMU,2048,1.00172921265
782,Bermuda,BMU,2049,1.00172921265
783,Bermuda,BMU,2050,1.00172921265
784,Bolivia,BOL,2023,1.00172921265
785,Bolivia,BOL,2024,1.00172921265
786,Bolivia,BOL,2025,1.00172921265
787,Bolivia,BOL,2026,1.00172921265
788,Bolivia,BOL,2027,1.00172921265
789,Bolivia,BOL,2028,1.00172921265
790,Bolivia,BOL,2029,1.00172921265
791,Bolivia,BOL,2030,1.00172921265
792,Bolivia,BOL,2031,1.00172921265
793,Bolivia,BOL,2032,1.00172921265
794,Bolivia,BOL,2033,1.00172921265
795,Bolivia,BOL,2034,1.00172921265
796,Bolivia,BOL,2035,1.00172921265
797,Bolivia,BOL,2036,1.00172921265
798,Bolivia,BOL,2037,1.00172921265
799,Bolivia,BOL,2038,1.00172921265
800,Bolivia,BOL,2039,1.00172921265
801,Bolivia,BOL,2040,1.00172921265
802,Bolivia,BOL,2041,1.00172921265
803,Bolivia,BOL,2042,1.00172921265
804,Bolivia,BOL,2043,1.00172921265
805,Bolivia,BOL,2044,1.00172921265
806,Bolivia,BOL,2045,1.00172921265
807,Bolivia,BOL,2046,1.00172921265
808,Bolivia,BOL,2047,1.00172921265
809,Bolivia,BOL,2048,1.00172921265
810,Bolivia,BOL,2049,1.00172921265
811,Bolivia,BOL,2050,1.00172921265
812,Brazil,BRA,2023,1.00172921265
813,Brazil,BRA,2024,1.00172921265
814,Brazil,BRA,2025,1.00172921265
815,Brazil,BRA,2026,1.00172921265
816,Brazil,BRA,2027,1.00172921265
817,Brazil,BRA,2028,1.00172921265
818,Brazil,BRA,2029,1.00172921265
819,Brazil,BRA,2030,1.00172921265
820,Brazil,BRA,2031,1.00172921265
821,Brazil,BRA,2032,1.00172921265
822,Brazil,BRA,2033,1.00172921265
823,Brazil,BRA,2034,1.00172921265
824,Brazil,BRA,2035,1.00172921265
825,Brazil,BRA,2036,1.00172921265
826,Brazil,BRA,2037,1.00172921265
827,Brazil,BRA,2038,1.00172921265
828,Brazil,BRA,2039,1.00172921265
829,Brazil,BRA,2040,1.00172921265
830,Brazil,BRA,2041,1.00172921265
831,Brazil,BRA,2042,1.00172921265
832,Brazil,BRA,2043,1.00172921265
833,Brazil,BRA,2044,1.00172921265
834,Brazil,BRA,2045,1.00172921265
835,Brazil,BRA,2046,1.00172921265
836,Brazil,BRA,2047,1.00172921265
837,Brazil,BRA,2048,1.00172921265
838,Brazil,BRA,2049,1.00172921265
839,Brazil,BRA,2050,1.00172921265
840,Barbados,BRB,2023,1.00172921265
841,Barbados,BRB,2024,1.00172921265
842,Barbados,BRB,2025,1.00172921265
843,Barbados,BRB,2026,1.00172921265
844,Barbados,BRB,2027,1.00172921265
845,Barbados,BRB,2028,1.00172921265
846,Barbados,BRB,2029,1.00172921265
847,Barbados,BRB,2030,1.00172921265
848,Barbados,BRB,2031,1.00172921265
849,Barbados,BRB,2032,1.00172921265
850,Barbados,BRB,2033,1.00172921265
851,Barbados,BRB,2034,1.00172921265
852,Barbados,BRB,2035,1.00172921265
853,Barbados,BRB,2036,1.00172921265
854,Barbados,BRB,2037,1.00172921265
855,Barbados,BRB,2038,1.00172921265
856,Barbados,BRB,2039,1.00172921265
857,Barbados,BRB,2040,1.00172921265
858,Barbados,BRB,2041,1.00172921265
859,Barbados,BRB,2042,1.00172921265
860,Barbados,BRB,2043,1.00172921265
861,Barbados,BRB,2044,1.00172921265
862,Barbados,BRB,2045,1.00172921265
863,Barbados,BRB,2046,1.00172921265
864,Barbados,BRB,2047,1.00172921265
865,Barbados,BRB,2048,1.00172921265
866,Barbados,BRB,2049,1.00172921265
867,Barbados,BRB,2050,1.00172921265
868,Brunei Darussalam,BRN,2023,1.00172921265
869,Brunei Darussalam,BRN,2024,1.00172921265
870,Brunei Darussalam,BRN,2025,1.00172921265
871,Brunei Darussalam,BRN,2026,1.00172921265
872,Brunei Darussalam,BRN,2027,1.00172921265
873,Brunei Darussalam,BRN,2028,1.00172921265
874,Brunei Darussalam,BRN,2029,1.00172921265
875,Brunei Darussalam,BRN,2030,1.00172921265
876,Brunei Darussalam,BRN,2031,1.00172921265
877,Brunei Darussalam,BRN,2032,1.00172921265
878,Brunei Darussalam,BRN,2033,1.00172921265
879,Brunei Darussalam,BRN,2034,1.00172921265
880,Brunei Darussalam,BRN,2035,1.00172921265
881,Brunei Darussalam,BRN,2036,1.00172921265
882,Brunei Darussalam,BRN,2037,1.00172921265
883,Brunei Darussalam,BRN,2038,1.00172921265
884,Brunei Darussalam,BRN,2039,1.00172921265
885,Brunei Darussalam,BRN,2040,1.00172921265
886,Brunei Darussalam,BRN,2041,1.00172921265
887,Brunei Darussalam,BRN,2042,1.00172921265
888,Brunei Darussalam,BRN,2043,1.00172921265
889,Brunei Darussalam,BRN,2044,1.00172921265
890,Brunei Darussalam,BRN,2045,1.00172921265
891,Brunei Darussalam,BRN,2046,1.00172921265
892,Brunei Darussalam,BRN,2047,1.00172921265
893,Brunei Darussalam,BRN,2048,1.00172921265
894,Brunei Darussalam,BRN,2049,1.00172921265
895,Brunei Darussalam,BRN,2050,1.00172921265
896,Bhutan,BTN,2023,1.00172921265
897,Bhutan,BTN,2024,1.00172921265
898,Bhutan,BTN,2025,1.00172921265
899,Bhutan,BTN,2026,1.00172921265
900,Bhutan,BTN,2027,1.00172921265
901,Bhutan,BTN,2028,1.00172921265
902,Bhutan,BTN,2029,1.00172921265
903,Bhutan,BTN,2030,1.00172921265
904,Bhutan,BTN,2031,1.00172921265
905,Bhutan,BTN,2032,1.00172921265
906,Bhutan,BTN,2033,1.00172921265
907,Bhutan,BTN,2034,1.00172921265
908,Bhutan,BTN,2035,1.00172921265
909,Bhutan,BTN,2036,1.00172921265
910,Bhutan,BTN,2037,1.00172921265
911,Bhutan,BTN,2038,1.00172921265
912,Bhutan,BTN,2039,1.00172921265
913,Bhutan,BTN,2040,1.00172921265
914,Bhutan,BTN,2041,1.00172921265
915,Bhutan,BTN,2042,1.00172921265
916,Bhutan,BTN,2043,1.00172921265
917,Bhutan,BTN,2044,1.00172921265
918,Bhutan,BTN,2045,1.00172921265
919,Bhutan,BTN,2046,1.00172921265
920,Bhutan,BTN,2047,1.00172921265
921,Bhutan,BTN,2048,1.00172921265
922,Bhutan,BTN,2049,1.00172921265
923,Bhutan,BTN,2050,1.00172921265
924,Botswana,BWA,2023,1.00172921265
925,Botswana,BWA,2024,1.00172921265
926,Botswana,BWA,2025,1.00172921265
927,Botswana,BWA,2026,1.00172921265
928,Botswana,BWA,2027,1.00172921265
929,Botswana,BWA,2028,1.00172921265
930,Botswana,BWA,2029,1.00172921265
931,Botswana,BWA,2030,1.00172921265
932,Botswana,BWA,2031,1.00172921265
933,Botswana,BWA,2032,1.00172921265
934,Botswana,BWA,2033,1.00172921265
935,Botswana,BWA,2034,1.00172921265
936,Botswana,BWA,2035,1.00172921265
937,Botswana,BWA,2036,1.00172921265
938,Botswana,BWA,2037,1.00172921265
939,Botswana,BWA,2038,1.00172921265
940,Botswana,BWA,2039,1.00172921265
941,Botswana,BWA,2040,1.00172921265
942,Botswana,BWA,2041,1.00172921265
943,Botswana,BWA,2042,1.00172921265
944,Botswana,BWA,2043,1.00172921265
945,Botswana,BWA,2044,1.00172921265
946,Botswana,BWA,2045,1.00172921265
947,Botswana,BWA,2046,1.00172921265
948,Botswana,BWA,2047,1.00172921265
949,Botswana,BWA,2048,1.00172921265
950,Botswana,BWA,2049,1.00172921265
951,Botswana,BWA,2050,1.00172921265
952,Central African Republic,CAF,2023,1.00172921265
953,Central African Republic,CAF,2024,1.00172921265
954,Central African Republic,CAF,2025,1.00172921265
955,Central African Republic,CAF,2026,1.00172921265
956,Central African Republic,CAF,2027,1.00172921265
957,Central African Republic,CAF,2028,1.00172921265
958,Central African Republic,CAF,2029,1.00172921265
959,Central African Republic,CAF,2030,1.00172921265
960,Central African Republic,CAF,2031,1.00172921265
961,Central African Republic,CAF,2032,1.00172921265
962,Central African Republic,CAF,2033,1.00172921265
963,Central African Republic,CAF,2034,1.00172921265
964,Central African Republic,CAF,2035,1.00172921265
965,Central African Republic,CAF,2036,1.00172921265
966,Central African Republic,CAF,2037,1.00172921265
967,Central African Republic,CAF,2038,1.00172921265
968,Central African Republic,CAF,2039,1.00172921265
969,Central African Republic,CAF,2040,1.00172921265
970,Central African Republic,CAF,2041,1.00172921265
971,Central African Republic,CAF,2042,1.00172921265
972,Central African Republic,CAF,2043,1.00172921265
973,Central African Republic,CAF,2044,1.00172921265
974,Central African Republic,CAF,2045,1.00172921265
975,Central African Republic,CAF,2046,1.00172921265
976,Central African Republic,CAF,2047,1.00172921265
977,Central African Republic,CAF,2048,1.00172921265
978,Central African Republic,CAF,2049,1.00172921265
979,Central African Republic,CAF,2050,1.00172921265
980,Canada,CAN,2023,1.00172921265
981,Canada,CAN,2024,1.00172921265
982,Canada,CAN,2025,1.00172921265
983,Canada,CAN,2026,1.00172921265
984,Canada,CAN,2027,1.00172921265
985,Canada,CAN,2028,1.00172921265
986,Canada,CAN,2029,1.00172921265
987,Canada,CAN,2030,1.00172921265
988,Canada,CAN,2031,1.00172921265
989,Canada,CAN,2032,1.00172921265
990,Canada,CAN,2033,1.00172921265
991,Canada,CAN,2034,1.00172921265
992,Canada,CAN,2035,1.00172921265
993,Canada,CAN,2036,1.00172921265
994,Canada,CAN,2037,1.00172921265
995,Canada,CAN,2038,1.00172921265
996,Canada,CAN,2039,1.00172921265
997,Canada,CAN,2040,1.00172921265
998,Canada,CAN,2041,1.00172921265
999,Canada,CAN,2042,1.00172921265
1000,Canada,CAN,2043,1.00172921265
1001,Canada,CAN,2044,1.00172921265
1002,Canada,CAN,2045,1.00172921265
1003,Canada,CAN,2046,1.00172921265
1004,Canada,CAN,2047,1.00172921265
1005,Canada,CAN,2048,1.00172921265
1006,Canada,CAN,2049,1.00172921265
1007,Canada,CAN,2050,1.00172921265
1008,Central Europe and the Baltics,CEB,2023,1.00172921265
1009,Central Europe and the Baltics,CEB,2024,1.00172921265
1010,Central Europe and the Baltics,CEB,2025,1.00172921265
1011,Central Europe and the Baltics,CEB,2026,1.00172921265
1012,Central Europe and the Baltics,CEB,2027,1.00172921265
1013,Central Europe and the Baltics,CEB,2028,1.00172921265
1014,Central Europe and the Baltics,CEB,2029,1.00172921265
1015,Central Europe and the Baltics,CEB,2030,1.00172921265
1016,Central Europe and the Baltics,CEB,2031,1.00172921265
1017,Central Europe and the Baltics,CEB,2032,1.00172921265
1018,Central Europe and the Baltics,CEB,2033,1.00172921265
1019,Central Europe and the Baltics,CEB,2034,1.00172921265
1020,Central Europe and the Baltics,CEB,2035,1.00172921265
1021,Central Europe and the Baltics,CEB,2036,1.00172921265
1022,Central Europe and the Baltics,CEB,2037,1.00172921265
1023,Central Europe and the Baltics,CEB,2038,1.00172921265
1024,Central Europe and the Baltics,CEB,2039,1.00172921265
1025,Central Europe and the Baltics,CEB,2040,1.00172921265
1026,Central Europe and the Baltics,CEB,2041,1.00172921265
1027,Central Europe and the Baltics,CEB,2042,1.00172921265
1028,Central Europe and the Baltics,CEB,2043,1.00172921265
1029,Central Europe and the Baltics,CEB,2044,1.00172921265
1030,Central Europe and the Baltics,CEB,2045,1.00172921265
1031,Central Europe and the Baltics,CEB,2046,1.00172921265
1032,Central Europe and the Baltics,CEB,2047,1.00172921265
1033,Central Europe and the Baltics,CEB,2048,1.00172921265
1034,Central Europe and the Baltics,CEB,2049,1.00172921265
1035,Central Europe and the Baltics,CEB,2050,1.00172921265
1036,Switzerland,CHE,2023,1.00172921265
1037,Switzerland,CHE,2024,1.00172921265
1038,Switzerland,CHE,2025,1.00172921265
1039,Switzerland,CHE,2026,1.00172921265
1040,Switzerland,CHE,2027,1.00172921265
1041,Switzerland,CHE,2028,1.00172921265
1042,Switzerland,CHE,2029,1.00172921265
1043,Switzerland,CHE,2030,1.00172921265
1044,Switzerland,CHE,2031,1.00172921265
1045,Switzerland,CHE,2032,1.00172921265
1046,Switzerland,CHE,2033,1.00172921265
1047,Switzerland,CHE,2034,1.00172921265
1048,Switzerland,CHE,2035,1.00172921265
1049,Switzerland,CHE,2036,1.00172921265
1050,Switzerland,CHE,2037,1.00172921265
1051,Switzerland,CHE,2038,1.00172921265
1052,Switzerland,CHE,2039,1.00172921265
1053,Switzerland,CHE,2040,1.00172921265
1054,Switzerland,CHE,2041,1.00172921265
1055,Switzerland,CHE,2042,1.00172921265
1056,Switzerland,CHE,2043,1.00172921265
1057,Switzerland,CHE,2044,1.00172921265
1058,Switzerland,CHE,2045,1.00172921265
1059,Switzerland,CHE,2046,1.00172921265
1060,Switzerland,CHE,2047,1.00172921265
1061,Switzerland,CHE,2048,1.00172921265
1062,Switzerland,CHE,2049,1.00172921265
1063,Switzerland,CHE,2050,1.00172921265
1064,Channel Islands,CHI,2023,1.00172921265
1065,Channel Islands,CHI,2024,1.00172921265
1066,Channel Islands,CHI,2025,1.00172921265
1067,Channel Islands,CHI,2026,1.00172921265
1068,Channel Islands,CHI,2027,1.00172921265
1069,Channel Islands,CHI,2028,1.00172921265
1070,Channel Islands,CHI,2029,1.00172921265
1071,Channel Islands,CHI,2030,1.00172921265
1072,Channel Islands,CHI,2031,1.00172921265
1073,Channel Islands,CHI,2032,1.00172921265
1074,Channel Islands,CHI,2033,1.00172921265
1075,Channel Islands,CHI,2034,1.00172921265
1076,Channel Islands,CHI,2035,1.00172921265
1077,Channel Islands,CHI,2036,1.00172921265
1078,Channel Islands,CHI,2037,1.00172921265
1079,Channel Islands,CHI,2038,1.00172921265
1080,Channel Islands,CHI,2039,1.00172921265
1081,Channel Islands,CHI,2040,1.00172921265
1082,Channel Islands,CHI,2041,1.00172921265
1083,Channel Islands,CHI,2042,1.00172921265
1084,Channel Islands,CHI,2043,1.00172921265
1085,Channel Islands,CHI,2044,1.00172921265
1086,Channel Islands,CHI,2045,1.00172921265
1087,Channel Islands,CHI,2046,1.00172921265
1088,Channel Islands,CHI,2047,1.00172921265
1089,Channel Islands,CHI,2048,1.00172921265
1090,Channel Islands,CHI,2049,1.00172921265
1091,Channel Islands,CHI,2050,1.00172921265
1092,Chile,CHL,2023,1.00172921265
1093,Chile,CHL,2024,1.00172921265
1094,Chile,CHL,2025,1.00172921265
1095,Chile,CHL,2026,1.00172921265
1096,Chile,CHL,2027,1.00172921265
1097,Chile,CHL,2028,1.00172921265
1098,Chile,CHL,2029,1.00172921265
1099,Chile,CHL,2030,1.00172921265
1100,Chile,CHL,2031,1.00172921265
1101,Chile,CHL,2032,1.00172921265
1102,Chile,CHL,2033,1.00172921265
1103,Chile,CHL,2034,1.00172921265
1104,Chile,CHL,2035,1.00172921265
1105,Chile,CHL,2036,1.00172921265
1106,Chile,CHL,2037,1.00172921265
1107,Chile,CHL,2038,1.00172921265
1108,Chile,CHL,2039,1.00172921265
1109,Chile,CHL,2040,1.00172921265
1110,Chile,CHL,2041,1.00172921265
1111,Chile,CHL,2042,1.00172921265
1112,Chile,CHL,2043,1.00172921265
1113,Chile,CHL,2044,1.00172921265
1114,Chile,CHL,2045,1.00172921265
1115,Chile,CHL,2046,1.00172921265
1116,Chile,CHL,2047,1.00172921265
1117,Chile,CHL,2048,1.00172921265
1118,Chile,CHL,2049,1.00172921265
1119,Chile,CHL,2050,1.00172921265
1120,China,CHN,2023,1.00172921265
1121,China,CHN,2024,1.00172921265
1122,China,CHN,2025,1.00172921265
1123,China,CHN,2026,1.00172921265
1124,China,CHN,2027,1.00172921265
1125,China,CHN,2028,1.00172921265
1126,China,CHN,2029,1.00172921265
1127,China,CHN,2030,1.00172921265
1128,China,CHN,2031,1.00172921265
1129,China,CHN,2032,1.00172921265
1130,China,CHN,2033,1.00172921265
1131,China,CHN,2034,1.00172921265
1132,China,CHN,2035,1.00172921265
1133,China,CHN,2036,1.00172921265
1134,China,CHN,2037,1.00172921265
1135,China,CHN,2038,1.00172921265
1136,China,CHN,2039,1.00172921265
1137,China,CHN,2040,1.00172921265
1138,China,CHN,2041,1.00172921265
1139,China,CHN,2042,1.00172921265
1140,China,CHN,2043,1.00172921265
1141,China,CHN,2044,1.00172921265
1142,China,CHN,2045,1.00172921265
1143,China,CHN,2046,1.00172921265
1144,China,CHN,2047,1.00172921265
1145,China,CHN,2048,1.00172921265
1146,China,CHN,2049,1.00172921265
1147,China,CHN,2050,1.00172921265
1148,Cote d'Ivoire,CIV,2023,1.00172921265
