,Nation,iso_code3,Year,fuelefficiency_trns_aviation_kerosene_km_per_litre
709,Belarus,BLR,2032,0.087
710,Belarus,BLR,2033,0.087
711,Belarus,BLR,2034,0.087
712,Belarus,BLR,2035,0.087
713,Belarus,BLR,2036,0.087
714,Belarus,BLR,2037,0.087
715,Belarus,BLR,2038,0.087
716,Belarus,BLR,2039,0.087
717,Belarus,BLR,2040,0.087
718,Belarus,BLR,2041,0.087
719,Belarus,BLR,2042,0.087
720,Belarus,BLR,2043,0.087
721,Belarus,BLR,2044,0.087
722,Belarus,BLR,2045,0.087
723,Belarus,BLR,2046,0.087
724,Belarus,BLR,2047,0.087
725,Belarus,BLR,2048,0.087
726,Belarus,BLR,2049,0.087
727,Belarus,BLR,2050,0.087
728,Belize,BLZ,2023,0.087
729,Belize,BLZ,2024,0.087
730,Belize,BLZ,2025,0.087
731,Belize,BLZ,2026,0.087
732,Belize,BLZ,2027,0.087
733,Belize,BLZ,2028,0.087
734,Belize,BLZ,2029,0.087
735,Belize,BLZ,2030,0.087
736,Belize,BLZ,2031,0.087
737,Belize,BLZ,2032,0.087
738,Belize,BLZ,2033,0.087
739,Belize,BLZ,2034,0.087
740,Belize,BLZ,2035,0.087
741,Belize,BLZ,2036,0.087
742,Belize,BLZ,2037,0.087
743,Belize,BLZ,2038,0.087
744,Belize,BLZ,2039,0.087
745,Belize,BLZ,2040,0.087
746,Belize,BLZ,2041,0.087
747,Belize,BLZ,2042,0.087
748,Belize,BLZ,2043,0.087
749,Belize,BLZ,2044,0.087
750,Belize,BLZ,2045,0.087
751,Belize,BLZ,2046,0.087
752,Belize,BLZ,2047,0.087
753,Belize,BLZ,2048,0.087
754,Belize,BLZ,2049,0.087
755,Belize,BLZ,2050,0.087
756,Bermuda,BMU,2023,0.087
757,Bermuda,BMU,2024,0.087
758,Bermuda,BMU,2025,0.087
759,Bermuda,BMU,2026,0.087
760,Bermuda,BMU,2027,0.087
761,Bermuda,BMU,2028,0.087
762,Bermuda,BMU,2029,0.087
763,Bermuda,BMU,2030,0.087
764,Bermuda,BMU,2031,0.087
765,Bermuda,BMU,2032,0.087
766,Bermuda,BMU,2033,0.087
767,Bermuda,BMU,2034,0.087
768,Bermuda,BMU,2035,0.087
769,Bermuda,BMU,2036,0.087
770,Bermuda,BMU,2037,0.087
771,Bermuda,BMU,2038,0.087
772,Bermuda,BMU,2039,0.087
773,Bermuda,BMU,2040,0.087
774,Bermuda,BMU,2041,0.087
775,Bermuda,BMU,2042,0.087
776,Bermuda,BMU,2043,0.087
777,Bermuda,BMU,2044,0.087
778,Bermuda,BMU,2045,0.087
779,Bermuda,BMU,2046,0.087
780,Bermuda,BMU,2047,0.087
781,Bermuda,BMU,2048,0.087
782,Bermuda,BMU,2049,0.087
783,Bermuda,BMU,2050,0.087
784,Bolivia,BOL,2023,0.087
785,Bolivia,BOL,2024,0.087
786,Bolivia,BOL,2025,0.087
787,Bolivia,BOL,2026,0.087
788,Bolivia,BOL,2027,0.087
789,Bolivia,BOL,2028,0.087
790,Bolivia,BOL,2029,0.087
791,Bolivia,BOL,2030,0.087
792,Bolivia,BOL,2031,0.087
793,Bolivia,BOL,2032,0.087
794,Bolivia,BOL,2033,0.087
795,Bolivia,BOL,2034,0.087
796,Bolivia,BOL,2035,0.087
797,Bolivia,BOL,2036,0.087
798,Bolivia,BOL,2037,0.087
799,Bolivia,BOL,2038,0.087
800,Bolivia,BOL,2039,0.087
801,Bolivia,BOL,2040,0.087
802,Bolivia,BOL,2041,0.087
803,Bolivia,BOL,2042,0.087
804,Bolivia,BOL,2043,0.087
805,Bolivia,BOL,2044,0.087
806,Bolivia,BOL,2045,0.087
807,Bolivia,BOL,2046,0.087
808,Bolivia,BOL,2047,0.087
809,Bolivia,BOL,2048,0.087
810,Bolivia,BOL,2049,0.087
811,Bolivia,BOL,2050,0.087
812,Brazil,BRA,2023,0.087
813,Brazil,BRA,2024,0.087
814,Brazil,BRA,2025,0.087
815,Brazil,BRA,2026,0.087
816,Brazil,BRA,2027,0.087
817,Brazil,BRA,2028,0.087
818,Brazil,BRA,2029,0.087
819,Brazil,BRA,2030,0.087
820,Brazil,BRA,2031,0.087
821,Brazil,BRA,2032,0.087
822,Brazil,BRA,2033,0.087
823,Brazil,BRA,2034,0.087
824,Brazil,BRA,2035,0.087
825,Brazil,BRA,2036,0.087
826,Brazil,BRA,2037,0.087
827,Brazil,BRA,2038,0.087
828,Brazil,BRA,2039,0.087
829,Brazil,BRA,2040,0.087
830,Brazil,BRA,2041,0.087
831,Brazil,BRA,2042,0.087
832,Brazil,BRA,2043,0.087
833,Brazil,BRA,2044,0.087
834,Brazil,BRA,2045,0.087
835,Brazil,BRA,2046,0.087
836,Brazil,BRA,2047,0.087
837,Brazil,BRA,2048,0.087
838,Brazil,BRA,2049,0.087
839,Brazil,BRA,2050,0.087
840,Barbados,BRB,2023,0.087
841,Barbados,BRB,2024,0.087
842,Barbados,BRB,2025,0.087
843,Barbados,BRB,2026,0.087
844,Barbados,BRB,2027,0.087
845,Barbados,BRB,2028,0.087
846,Barbados,BRB,2029,0.087
847,Barbados,BRB,2030,0.087
848,Barbados,BRB,2031,0.087
849,Barbados,BRB,2032,0.087
850,Barbados,BRB,2033,0.087
851,Barbados,BRB,2034,0.087
852,Barbados,BRB,2035,0.087
853,Barbados,BRB,2036,0.087
854,Barbados,BRB,2037,0.087
855,Barbados,BRB,2038,0.087
856,Barbados,BRB,2039,0.087
857,Barbados,BRB,2040,0.087
858,Barbados,BRB,2041,0.087
859,Barbados,BRB,2042,0.087
860,Barbados,BRB,2043,0.087
861,Barbados,BRB,2044,0.087
862,Barbados,BRB,2045,0.087
863,Barbados,BRB,2046,0.087
864,Barbados,BRB,2047,0.087
865,Barbados,BRB,2048,0.087
866,Barbados,BRB,2049,0.087
867,Barbados,BRB,2050,0.087
868,Brunei Darussalam,BRN,2023,0.087
869,Brunei Darussalam,BRN,2024,0.087
870,Brunei Darussalam,BRN,2025,0.087
871,Brunei Darussalam,BRN,2026,0.087
872,Brunei Darussalam,BRN,2027,0.087
873,Brunei Darussalam,BRN,2028,0.087
874,Brunei Darussalam,BRN,2029,0.087
875,Brunei Darussalam,BRN,2030,0.087
876,Brunei Darussalam,BRN,2031,0.087
877,Brunei Darussalam,BRN,2032,0.087
878,Brunei Darussalam,BRN,2033,0.087
879,Brunei Darussalam,BRN,2034,0.087
880,Brunei Darussalam,BRN,2035,0.087
881,Brunei Darussalam,BRN,2036,0.087
882,Brunei Darussalam,BRN,2037,0.087
883,Brunei Darussalam,BRN,2038,0.087
884,Brunei Darussalam,BRN,2039,0.087
885,Brunei Darussalam,BRN,2040,0.087
886,Brunei Darussalam,BRN,2041,0.087
887,Brunei Darussalam,BRN,2042,0.087
888,Brunei Darussalam,BRN,2043,0.087
889,Brunei Darussalam,BRN,2044,0.087
890,Brunei Darussalam,BRN,2045,0.087
891,Brunei Darussalam,BRN,2046,0.087
892,Brunei Darussalam,BRN,2047,0.087
893,Brunei Darussalam,BRN,2048,0.087
894,Brunei Darussalam,BRN,2049,0.087
895,Brunei Darussalam,BRN,2050,0.087
896,Bhutan,BTN,2023,0.087
897,Bhutan,BTN,2024,0.087
898,Bhutan,BTN,2025,0.087
899,Bhutan,BTN,2026,0.087
900,Bhutan,BTN,2027,0.087
901,Bhutan,BTN,2028,0.087
902,Bhutan,BTN,2029,0.087
903,Bhutan,BTN,2030,0.087
904,Bhutan,BTN,2031,0.087
905,Bhutan,BTN,2032,0.087
906,Bhutan,BTN,2033,0.087
907,Bhutan,BTN,2034,0.087
908,Bhutan,BTN,2035,0.087
909,Bhutan,BTN,2036,0.087
910,Bhutan,BTN,2037,0.087
911,Bhutan,BTN,2038,0.087
912,Bhutan,BTN,2039,0.087
913,Bhutan,BTN,2040,0.087
914,Bhutan,BTN,2041,0.087
915,Bhutan,BTN,2042,0.087
916,Bhutan,BTN,2043,0.087
917,Bhutan,BTN,2044,0.087
918,Bhutan,BTN,2045,0.087
919,Bhutan,BTN,2046,0.087
920,Bhutan,BTN,2047,0.087
921,Bhutan,BTN,2048,0.087
922,Bhutan,BTN,2049,0.087
923,Bhutan,BTN,2050,0.087
924,Botswana,BWA,2023,0.087
925,Botswana,BWA,2024,0.087
926,Botswana,BWA,2025,0.087
927,Botswana,BWA,2026,0.087
928,Botswana,BWA,2027,0.087
929,Botswana,BWA,2028,0.087
930,Botswana,BWA,2029,0.087
931,Botswana,BWA,2030,0.087
932,Botswana,BWA,2031,0.087
933,Botswana,BWA,2032,0.087
934,Botswana,BWA,2033,0.087
935,Botswana,BWA,2034,0.087
936,Botswana,BWA,2035,0.087
937,Botswana,BWA,2036,0.087
938,Botswana,BWA,2037,0.087
939,Botswana,BWA,2038,0.087
940,Botswana,BWA,2039,0.087
941,Botswana,BWA,2040,0.087
942,Botswana,BWA,2041,0.087
943,Botswana,BWA,2042,0.087
944,Botswana,BWA,2043,0.087
945,Botswana,BWA,2044,0.087
946,Botswana,BWA,2045,0.087
947,Botswana,BWA,2046,0.087
948,Botswana,BWA,2047,0.087
949,Botswana,BWA,2048,0.087
950,Botswana,BWA,2049,0.087
951,Botswana,BWA,2050,0.087
952,Central African Republic,CAF,2023,0.087
953,Central African Republic,CAF,2024,0.087
954,Central African Republic,CAF,2025,0.087
955,Central African Republic,CAF,2026,0.087
956,Central African Republic,CAF,2027,0.087
957,Central African Republic,CAF,2028,0.087
958,Central African Republic,CAF,2029,0.087
959,Central African Republic,CAF,2030,0.087
960,Central African Republic,CAF,2031,0.087
961,Central African Republic,CAF,2032,0.087
962,Central African Republic,CAF,2033,0.087
963,Central African Republic,CAF,2034,0.087
964,Central African Republic,CAF,2035,0.087
965,Central African Republic,CAF,2036,0.087
966,Central African Republic,CAF,2037,0.087
967,Central African Republic,CAF,2038,0.087
968,Central African Republic,CAF,2039,0.087
969,Central African Republic,CAF,2040,0.087
970,Central African Republic,CAF,2041,0.087
971,Central African Republic,CAF,2042,0.087
972,Central African Republic,CAF,2043,0.087
973,Central African Republic,CAF,2044,0.087
974,Central African Republic,CAF,2045,0.087
975,Central African Republic,CAF,2046,0.087
976,Central African Republic,CAF,2047,0.087
977,Central African Republic,CAF,2048,0.087
978,Central African Republic,CAF,2049,0.087
979,Central African Republic,CAF,2050,0.087
980,Canada,CAN,2023,0.087
981,Canada,CAN,2024,0.087
982,Canada,CAN,2025,0.087
983,Canada,CAN,2026,0.087
984,Canada,CAN,2027,0.087
985,Canada,CAN,2028,0.087
986,Canada,CAN,2029,0.087
987,Canada,CAN,2030,0.087
988,Canada,CAN,2031,0.087
989,Canada,CAN,2032,0.087
990,Canada,CAN,2033,0.087
991,Canada,CAN,2034,0.087
992,Canada,CAN,2035,0.087
993,Canada,CAN,2036,0.087
994,Canada,CAN,2037,0.087
995,Canada,CAN,2038,0.087
996,Canada,CAN,2039,0.087
997,Canada,CAN,2040,0.087
998,Canada,CAN,2041,0.087
999,Canada,CAN,2042,0.087
1000,Canada,CAN,2043,0.087
1001,Canada,CAN,2044,0.087
1002,Canada,CAN,2045,0.087
1003,Canada,CAN,2046,0.087
1004,Canada,CAN,2047,0.087
1005,Canada,CAN,2048,0.087
1006,Canada,CAN,2049,0.087
1007,Canada,CAN,2050,0.087
1008,Central Europe and the Baltics,CEB,2023,0.087
1009,Central Europe and the Baltics,CEB,2024,0.087
1010,Central Europe and the Baltics,CEB,2025,0.087
1011,Central Europe and the Baltics,CEB,2026,0.087
1012,Central Europe and the Baltics,CEB,2027,0.087
1013,Central Europe and the Baltics,CEB,2028,0.087
1014,Central Europe and the Baltics,CEB,2029,0.087
1015,Central Europe and the Baltics,CEB,2030,0.087
1016,Central Europe and the Baltics,CEB,2031,0.087
1017,Central Europe and the Baltics,CEB,2032,0.087
1018,Central Europe and the Baltics,CEB,2033,0.087
1019,Central Europe and the Baltics,CEB,2034,0.087
1020,Central Europe and the Baltics,CEB,2035,0.087
1021,Central Europe and the Baltics,CEB,2036,0.087
1022,Central Europe and the Baltics,CEB,2037,0.087
1023,Central Europe and the Baltics,CEB,2038,0.087
1024,Central Europe and the Baltics,CEB,2039,0.087
1025,Central Europe and the Baltics,CEB,2040,0.087
1026,Central Europe and the Baltics,CEB,2041,0.087
1027,Central Europe and the Baltics,CEB,2042,0.087
1028,Central Europe and the Baltics,CEB,2043,0.087
1029,Central Europe and the Baltics,CEB,2044,0.087
1030,Central Europe and the Baltics,CEB,2045,0.087
1031,Central Europe and the Baltics,CEB,2046,0.087
1032,Central Europe and the Baltics,CEB,2047,0.087
1033,Central Europe and the Baltics,CEB,2048,0.087
1034,Central Europe and the Baltics,CEB,2049,0.087
1035,Central Europe and the Baltics,CEB,2050,0.087
1036,Switzerland,CHE,2023,0.087
1037,Switzerland,CHE,2024,0.087
1038,Switzerland,CHE,2025,0.087
1039,Switzerland,CHE,2026,0.087
1040,Switzerland,CHE,2027,0.087
1041,Switzerland,CHE,2028,0.087
1042,Switzerland,CHE,2029,0.087
1043,Switzerland,CHE,2030,0.087
1044,Switzerland,CHE,2031,0.087
1045,Switzerland,CHE,2032,0.087
1046,Switzerland,CHE,2033,0.087
1047,Switzerland,CHE,2034,0.087
1048,Switzerland,CHE,2035,0.087
1049,Switzerland,CHE,2036,0.087
1050,Switzerland,CHE,2037,0.087
1051,Switzerland,CHE,2038,0.087
1052,Switzerland,CHE,2039,0.087
1053,Switzerland,CHE,2040,0.087
1054,Switzerland,CHE,2041,0.087
1055,Switzerland,CHE,2042,0.087
1056,Switzerland,CHE,2043,0.087
1057,Switzerland,CHE,2044,0.087
1058,Switzerland,CHE,2045,0.087
1059,Switzerland,CHE,2046,0.087
1060,Switzerland,CHE,2047,0.087
1061,Switzerland,CHE,2048,0.087
1062,Switzerland,CHE,2049,0.087
1063,Switzerland,CHE,2050,0.087
1064,Channel Islands,CHI,2023,0.087
1065,Channel Islands,CHI,2024,0.087
1066,Channel Islands,CHI,2025,0.087
1067,Channel Islands,CHI,2026,0.087
1068,Channel Islands,CHI,2027,0.087
1069,Channel Islands,CHI,2028,0.087
1070,Channel Islands,CHI,2029,0.087
1071,Channel Islands,CHI,2030,0.087
1072,Channel Islands,CHI,2031,0.087
1073,Channel Islands,CHI,2032,0.087
1074,Channel Islands,CHI,2033,0.087
1075,Channel Islands,CHI,2034,0.087
1076,Channel Islands,CHI,2035,0.087
1077,Channel Islands,CHI,2036,0.087
1078,Channel Islands,CHI,2037,0.087
1079,Channel Islands,CHI,2038,0.087
1080,Channel Islands,CHI,2039,0.087
1081,Channel Islands,CHI,2040,0.087
1082,Channel Islands,CHI,2041,0.087
1083,Channel Islands,CHI,2042,0.087
1084,Channel Islands,CHI,2043,0.087
1085,Channel Islands,CHI,2044,0.087
1086,Channel Islands,CHI,2045,0.087
1087,Channel Islands,CHI,2046,0.087
1088,Channel Islands,CHI,2047,0.087
1089,Channel Islands,CHI,2048,0.087
1090,Channel Islands,CHI,2049,0.087
1091,Channel Islands,CHI,2050,0.087
1092,Chile,CHL,2023,0.087
1093,Chile,CHL,2024,0.087
1094,Chile,CHL,2025,0.087
1095,Chile,CHL,2026,0.087
1096,Chile,CHL,2027,0.087
1097,Chile,CHL,2028,0.087
1098,Chile,CHL,2029,0.087
1099,Chile,CHL,2030,0.087
1100,Chile,CHL,2031,0.087
1101,Chile,CHL,2032,0.087
1102,Chile,CHL,2033,0.087
1103,Chile,CHL,2034,0.087
1104,Chile,CHL,2035,0.087
1105,Chile,CHL,2036,0.087
1106,Chile,CHL,2037,0.087
1107,Chile,CHL,2038,0.087
1108,Chile,CHL,2039,0.087
1109,Chile,CHL,2040,0.087
1110,Chile,CHL,2041,0.087
1111,Chile,CHL,2042,0.087
1112,Chile,CHL,2043,0.087
1113,Chile,CHL,2044,0.087
1114,Chile,CHL,2045,0.087
1115,Chile,CHL,2046,0.087
1116,Chile,CHL,2047,0.087
1117,Chile,CHL,2048,0.087
1118,Chile,CHL,2049,0.087
1119,Chile,CHL,2050,0.087
1120,China,CHN,2023,0.087
1121,China,CHN,2024,0.087
1122,China,CHN,2025,0.087
1123,China,CHN,2026,0.087
1124,China,CHN,2027,0.087
1125,China,CHN,2028,0.087
1126,China,CHN,2029,0.087
1127,China,CHN,2030,0.087
1128,China,CHN,2031,0.087
1129,China,CHN,2032,0.087
1130,China,CHN,2033,0.087
1131,China,CHN,2034,0.087
1132,China,CHN,2035,0.087
1133,China,CHN,2036,0.087
1134,China,CHN,2037,0.087
1135,China,CHN,2038,0.087
1136,China,CHN,2039,0.087
1137,China,CHN,2040,0.087
1138,China,CHN,2041,0.087
1139,China,CHN,2042,0.087
1140,China,CHN,2043,0.087
1141,China,CHN,2044,0.087
1142,China,CHN,2045,0.087
1143,China,CHN,2046,0.087
1144,China,CHN,2047,0.087
1145,China,CHN,2048,0.087
1146,China,CHN,2049,0.087
1147,China,CHN,2050,0.087
1148,Cote d'Ivoire,CIV,2023,0.087
1149,Cote d'Ivoire,CIV,2024,0.087
1150,Cote d'Ivoire,CIV,2025,0.087
1151,Cote d'Ivoire,CIV,2026,0.087
1152,Cote d'Ivoire,CIV,2027,0.087
1153,Cote d'Ivoire,CIV,2028,0.087
1154,Cote d'Ivoire,CIV,2029,0.087
1155,Cote d'Ivoire,CIV,2030,0.087
1156,Cote d'Ivoire,CIV,2031,0.087
1157,Cote d'Ivoire,CIV,2032,0.087
1158,Cote d'Ivoire,CIV,2033,0.087
1159,Cote d'Ivoire,CIV,2034,0.087
1160,Cote d'Ivoire,CIV,2035,0.087
1161,Cote d'Ivoire,CIV,2036,0.087
1162,Cote d'Ivoire,CIV,2037,0.087
1163,Cote d'Ivoire,CIV,2038,0.087
1164,Cote d'Ivoire,CIV,2039,0.087
1165,Cote d'Ivoire,CIV,2040,0.087
1166,Cote d'Ivoire,CIV,2041,0.087
1167,Cote d'Ivoire,CIV,2042,0.087
1168,Cote d'Ivoire,CIV,2043,0.087
1169,Cote d'Ivoire,CIV,2044,0.087
1170,Cote d'Ivoire,CIV,2045,0.087
1171,Cote d'Ivoire,CIV,2046,0.087
1172,Cote d'Ivoire,CIV,2047,0.087
1173,Cote d'Ivoire,CIV,2048,0.087
1174,Cote d'Ivoire,CIV,2049,0.087
1175,Cote d'Ivoire,CIV,2050,0.087
1176,Cameroon,CMR,2023,0.087
1177,Cameroon,CMR,2024,0.087
1178,Cameroon,CMR,2025,0.087
1179,Cameroon,CMR,2026,0.087
1180,Cameroon,CMR,2027,0.087
1181,Cameroon,CMR,2028,0.087
1182,Cameroon,CMR,2029,0.087
1183,Cameroon,CMR,2030,0.087
1184,Cameroon,CMR,2031,0.087
1185,Cameroon,CMR,2032,0.087
1186,Cameroon,CMR,2033,0.087
1187,Cameroon,CMR,2034,0.087
1188,Cameroon,CMR,2035,0.087
1189,Cameroon,CMR,2036,0.087
1190,Cameroon,CMR,2037,0.087
1191,Cameroon,CMR,2038,0.087
1192,Cameroon,CMR,2039,0.087
1193,Cameroon,CMR,2040,0.087
1194,Cameroon,CMR,2041,0.087
1195,Cameroon,CMR,2042,0.087
1196,Cameroon,CMR,2043,0.087
1197,Cameroon,CMR,2044,0.087
1198,Cameroon,CMR,2045,0.087
1199,Cameroon,CMR,2046,0.087
1200,Cameroon,CMR,2047,0.087
1201,Cameroon,CMR,2048,0.087
1202,Cameroon,CMR,2049,0.087
1203,Cameroon,CMR,2050,0.087
1204,"Congo, Dem. Rep.",COD,2023,0.087
1205,"Congo, Dem. Rep.",COD,2024,0.087
1206,"Congo, Dem. Rep.",COD,2025,0.087
1207,"Congo, Dem. Rep.",COD,2026,0.087
1208,"Congo, Dem. Rep.",COD,2027,0.087
1209,"Congo, Dem. Rep.",COD,2028,0.087
1210,"Congo, Dem. Rep.",COD,2029,0.087
1211,"Congo, Dem. Rep.",COD,2030,0.087
1212,"Congo, Dem. Rep.",COD,2031,0.087
1213,"Congo, Dem. Rep.",COD,2032,0.087
1214,"Congo, Dem. Rep.",COD,2033,0.087
1215,"Congo, Dem. Rep.",COD,2034,0.087
1216,"Congo, Dem. Rep.",COD,2035,0.087
1217,"Congo, Dem. Rep.",COD,2036,0.087
1218,"Congo, Dem. Rep.",COD,2037,0.087
1219,"Congo, Dem. Rep.",COD,2038,0.087
1220,"Congo, Dem. Rep.",COD,2039,0.087
1221,"Congo, Dem. Rep.",COD,2040,0.087
1222,"Congo, Dem. Rep.",COD,2041,0.087
1223,"Congo, Dem. Rep.",COD,2042,0.087
1224,"Congo, Dem. Rep.",COD,2043,0.087
1225,"Congo, Dem. Rep.",COD,2044,0.087
1226,"Congo, Dem. Rep.",COD,2045,0.087
1227,"Congo, Dem. Rep.",COD,2046,0.087
1228,"Congo, Dem. Rep.",COD,2047,0.087
1229,"Congo, Dem. Rep.",COD,2048,0.087
1230,"Congo, Dem. Rep.",COD,2049,0.087
1231,"Congo, Dem. Rep.",COD,2050,0.087
1232,"Congo, Rep.",COG,2023,0.087
1233,"Congo, Rep.",COG,2024,0.087
1234,"Congo, Rep.",COG,2025,0.087
1235,"Congo, Rep.",COG,2026,0.087
1236,"Congo, Rep.",COG,2027,0.087
1237,"Congo, Rep.",COG,2028,0.087
1238,"Congo, Rep.",COG,2029,0.087
1239,"Congo, Rep.",COG,2030,0.087
1240,"Congo, Rep.",COG,2031,0.087
1241,"Congo, Rep.",COG,2032,0.087
1242,"Congo, Rep.",COG,2033,0.087
1243,"Congo, Rep.",COG,2034,0.087
1244,"Congo, Rep.",COG,2035,0.087
1245,"Congo, Rep.",COG,2036,0.087
1246,"Congo, Rep.",COG,2037,0.087
1247,"Congo, Rep.",COG,2038,0.087
1248,"Congo, Rep.",COG,2039,0.087
1249,"Congo, Rep.",COG,2040,0.087
1250,"Congo, Rep.",COG,2041,0.087
1251,"Congo, Rep.",COG,2042,0.087
1252,"Congo, Rep.",COG,2043,0.087
1253,"Congo, Rep.",COG,2044,0.087
1254,"Congo, Rep.",COG,2045,0.087
1255,"Congo, Rep.",COG,2046,0.087
1256,"Congo, Rep.",COG,2047,0.087
1257,"Congo, Rep.",COG,2048,0.087
1258,"Congo, Rep.",COG,2049,0.087
1259,"Congo, Rep.",COG,2050,0.087
1260,Colombia,COL,2023,0.087
1261,Colombia,COL,2024,0.087
1262,Colombia,COL,2025,0.087
1263,Colombia,COL,2026,0.087
1264,Colombia,COL,2027,0.087
1265,Colombia,COL,2028,0.087
1266,Colombia,COL,2029,0.087
1267,Colombia,COL,2030,0.087
1268,Colombia,COL,2031,0.087
1269,Colombia,COL,2032,0.087
1270,Colombia,COL,2033,0.087
1271,Colombia,COL,2034,0.087
1272,Colombia,COL,2035,0.087
1273,Colombia,COL,2036,0.087
1274,Colombia,COL,2037,0.087
1275,Colombia,COL,2038,0.087
1276,Colombia,COL,2039,0.087
1277,Colombia,COL,2040,0.087
1278,Colombia,COL,2041,0.087
1279,Colombia,COL,2042,0.087
1280,Colombia,COL,2043,0.087
1281,Colombia,COL,2044,0.087
1282,Colombia,COL,2045,0.087
1283,Colombia,COL,2046,0.087
1284,Colombia,COL,2047,0.087
1285,Colombia,COL,2048,0.087
1286,Colombia,COL,2049,0.087
1287,Colombia,COL,2050,0.087
1288,Comoros,COM,2023,0.087
1289,Comoros,COM,2024,0.087
1290,Comoros,COM,2025,0.087
1291,Comoros,COM,2026,0.087
1292,Comoros,COM,2027,0.087
1293,Comoros,COM,2028,0.087
1294,Comoros,COM,2029,0.087
1295,Comoros,COM,2030,0.087
1296,Comoros,COM,2031,0.087
1297,Comoros,COM,2032,0.087
1298,Comoros,COM,2033,0.087
1299,Comoros,COM,2034,0.087
1300,Comoros,COM,2035,0.087
1301,Comoros,COM,2036,0.087
1302,Comoros,COM,2037,0.087
1303,Comoros,COM,2038,0.087
1304,Comoros,COM,2039,0.087
1305,Comoros,COM,2040,0.087
1306,Comoros,COM,2041,0.087
1307,Comoros,COM,2042,0.087
1308,Comoros,COM,2043,0.087
1309,Comoros,COM,2044,0.087
1310,Comoros,COM,2045,0.087
1311,Comoros,COM,2046,0.087
1312,Comoros,COM,2047,0.087
1313,Comoros,COM,2048,0.087
1314,Comoros,COM,2049,0.087
1315,Comoros,COM,2050,0.087
1316,Cabo Verde,CPV,2023,0.087
1317,Cabo Verde,CPV,2024,0.087
1318,Cabo Verde,CPV,2025,0.087
1319,Cabo Verde,CPV,2026,0.087
1320,Cabo Verde,CPV,2027,0.087
1321,Cabo Verde,CPV,2028,0.087
1322,Cabo Verde,CPV,2029,0.087
1323,Cabo Verde,CPV,2030,0.087
1324,Cabo Verde,CPV,2031,0.087
1325,Cabo Verde,CPV,2032,0.087
1326,Cabo Verde,CPV,2033,0.087
1327,Cabo Verde,CPV,2034,0.087
1328,Cabo Verde,CPV,2035,0.087
1329,Cabo Verde,CPV,2036,0.087
1330,Cabo Verde,CPV,2037,0.087
1331,Cabo Verde,CPV,2038,0.087
1332,Cabo Verde,CPV,2039,0.087
1333,Cabo Verde,CPV,2040,0.087
1334,Cabo Verde,CPV,2041,0.087
1335,Cabo Verde,CPV,2042,0.087
1336,Cabo Verde,CPV,2043,0.087
1337,Cabo Verde,CPV,2044,0.087
1338,Cabo Verde,CPV,2045,0.087
1339,Cabo Verde,CPV,2046,0.087
1340,Cabo Verde,CPV,2047,0.087
1341,Cabo Verde,CPV,2048,0.087
1342,Cabo Verde,CPV,2049,0.087
1343,Cabo Verde,CPV,2050,0.087
1344,Costa Rica,CRI,2023,0.087
1345,Costa Rica,CRI,2024,0.087
1346,Costa Rica,CRI,2025,0.087
1347,Costa Rica,CRI,2026,0.087
1348,Costa Rica,CRI,2027,0.087
1349,Costa Rica,CRI,2028,0.087
1350,Costa Rica,CRI,2029,0.087
1351,Costa Rica,CRI,2030,0.087
1352,Costa Rica,CRI,2031,0.087
1353,Costa Rica,CRI,2032,0.087
1354,Costa Rica,CRI,2033,0.087
1355,Costa Rica,CRI,2034,0.087
1356,Costa Rica,CRI,2035,0.087
1357,Costa Rica,CRI,2036,0.087
1358,Costa Rica,CRI,2037,0.087
1359,Costa Rica,CRI,2038,0.087
1360,Costa Rica,CRI,2039,0.087
1361,Costa Rica,CRI,2040,0.087
1362,Costa Rica,CRI,2041,0.087
1363,Costa Rica,CRI,2042,0.087
1364,Costa Rica,CRI,2043,0.087
1365,Costa Rica,CRI,2044,0.087
1366,Costa Rica,CRI,2045,0.087
1367,Costa Rica,CRI,2046,0.087
1368,Costa Rica,CRI,2047,0.087
1369,Costa Rica,CRI,2048,0.087
1370,Costa Rica,CRI,2049,0.087
1371,Costa Rica,CRI,2050,0.087
1372,Caribbean small states,CSS,2023,0.087
1373,Caribbean small states,CSS,2024,0.087
1374,Caribbean small states,CSS,2025,0.087
1375,Caribbean small states,CSS,2026,0.087
1376,Caribbean small states,CSS,2027,0.087
1377,Caribbean small states,CSS,2028,0.087
1378,Caribbean small states,CSS,2029,0.087
1379,Caribbean small states,CSS,2030,0.087
1380,Caribbean small states,CSS,2031,0.087
1381,Caribbean small states,CSS,2032,0.087
1382,Caribbean small states,CSS,2033,0.087
1383,Caribbean small states,CSS,2034,0.087
1384,Caribbean small states,CSS,2035,0.087
1385,Caribbean small states,CSS,2036,0.087
1386,Caribbean small states,CSS,2037,0.087
1387,Caribbean small states,CSS,2038,0.087
1388,Caribbean small states,CSS,2039,0.087
1389,Caribbean small states,CSS,2040,0.087
1390,Caribbean small states,CSS,2041,0.087
1391,Caribbean small states,CSS,2042,0.087
1392,Caribbean small states,CSS,2043,0.087
1393,Caribbean small states,CSS,2044,0.087
1394,Caribbean small states,CSS,2045,0.087
1395,Caribbean small states,CSS,2046,0.087
1396,Caribbean small states,CSS,2047,0.087
1397,Caribbean small states,CSS,2048,0.087
1398,Caribbean small states,CSS,2049,0.087
1399,Caribbean small states,CSS,2050,0.087
