,Nation,iso_code3,Year,frac_scoe_heat_energy_other_se_coal
583,Benin,BEN,2045,0.0581930696526838
584,Benin,BEN,2046,0.0581930696526838
585,Benin,BEN,2047,0.0581930696526838
586,Benin,BEN,2048,0.0581930696526838
587,Benin,BEN,2049,0.0581930696526838
588,Benin,BEN,2050,0.0581930696526838
589,Burkina Faso,BFA,2020,0.0581930696526838
590,Burkina Faso,BFA,2021,0.0581930696526838
591,Burkina Faso,BFA,2022,0.0581930696526838
592,Burkina Faso,BFA,2023,0.0581930696526838
593,Burkina Faso,BFA,2024,0.0581930696526838
594,Burkina Faso,BFA,2025,0.0581930696526838
595,Burkina Faso,BFA,2026,0.0581930696526838
596,Burkina Faso,BFA,2027,0.0581930696526838
597,Burkina Faso,BFA,2028,0.0581930696526838
598,Burkina Faso,BFA,2029,0.0581930696526838
599,Burkina Faso,BFA,2030,0.0581930696526838
600,Burkina Faso,BFA,2031,0.0581930696526838
601,Burkina Faso,BFA,2032,0.0581930696526838
602,Burkina Faso,BFA,2033,0.0581930696526838
603,Burkina Faso,BFA,2034,0.0581930696526838
604,Burkina Faso,BFA,2035,0.0581930696526838
605,Burkina Faso,BFA,2036,0.0581930696526838
606,Burkina Faso,BFA,2037,0.0581930696526838
607,Burkina Faso,BFA,2038,0.0581930696526838
608,Burkina Faso,BFA,2039,0.0581930696526838
609,Burkina Faso,BFA,2040,0.0581930696526838
610,Burkina Faso,BFA,2041,0.0581930696526838
611,Burkina Faso,BFA,2042,0.0581930696526838
612,Burkina Faso,BFA,2043,0.0581930696526838
613,Burkina Faso,BFA,2044,0.0581930696526838
614,Burkina Faso,BFA,2045,0.0581930696526838
615,Burkina Faso,BFA,2046,0.0581930696526838
616,Burkina Faso,BFA,2047,0.0581930696526838
617,Burkina Faso,BFA,2048,0.0581930696526838
618,Burkina Faso,BFA,2049,0.0581930696526838
619,Burkina Faso,BFA,2050,0.0581930696526838
620,Bangladesh,BGD,2020,0.0581930696526838
621,Bangladesh,BGD,2021,0.0581930696526838
622,Bangladesh,BGD,2022,0.0581930696526838
623,Bangladesh,BGD,2023,0.0581930696526838
624,Bangladesh,BGD,2024,0.0581930696526838
625,Bangladesh,BGD,2025,0.0581930696526838
626,Bangladesh,BGD,2026,0.0581930696526838
627,Bangladesh,BGD,2027,0.0581930696526838
628,Bangladesh,BGD,2028,0.0581930696526838
629,Bangladesh,BGD,2029,0.0581930696526838
630,Bangladesh,BGD,2030,0.0581930696526838
631,Bangladesh,BGD,2031,0.0581930696526838
632,Bangladesh,BGD,2032,0.0581930696526838
633,Bangladesh,BGD,2033,0.0581930696526838
634,Bangladesh,BGD,2034,0.0581930696526838
635,Bangladesh,BGD,2035,0.0581930696526838
636,Bangladesh,BGD,2036,0.0581930696526838
637,Bangladesh,BGD,2037,0.0581930696526838
638,Bangladesh,BGD,2038,0.0581930696526838
639,Bangladesh,BGD,2039,0.0581930696526838
640,Bangladesh,BGD,2040,0.0581930696526838
641,Bangladesh,BGD,2041,0.0581930696526838
642,Bangladesh,BGD,2042,0.0581930696526838
643,Bangladesh,BGD,2043,0.0581930696526838
644,Bangladesh,BGD,2044,0.0581930696526838
645,Bangladesh,BGD,2045,0.0581930696526838
646,Bangladesh,BGD,2046,0.0581930696526838
647,Bangladesh,BGD,2047,0.0581930696526838
648,Bangladesh,BGD,2048,0.0581930696526838
649,Bangladesh,BGD,2049,0.0581930696526838
650,Bangladesh,BGD,2050,0.0581930696526838
651,Bulgaria,BGR,2020,0.0581930696526838
652,Bulgaria,BGR,2021,0.0581930696526838
653,Bulgaria,BGR,2022,0.0581930696526838
654,Bulgaria,BGR,2023,0.0581930696526838
655,Bulgaria,BGR,2024,0.0581930696526838
656,Bulgaria,BGR,2025,0.0581930696526838
657,Bulgaria,BGR,2026,0.0581930696526838
658,Bulgaria,BGR,2027,0.0581930696526838
659,Bulgaria,BGR,2028,0.0581930696526838
660,Bulgaria,BGR,2029,0.0581930696526838
661,Bulgaria,BGR,2030,0.0581930696526838
662,Bulgaria,BGR,2031,0.0581930696526838
663,Bulgaria,BGR,2032,0.0581930696526838
664,Bulgaria,BGR,2033,0.0581930696526838
665,Bulgaria,BGR,2034,0.0581930696526838
666,Bulgaria,BGR,2035,0.0581930696526838
667,Bulgaria,BGR,2036,0.0581930696526838
668,Bulgaria,BGR,2037,0.0581930696526838
669,Bulgaria,BGR,2038,0.0581930696526838
670,Bulgaria,BGR,2039,0.0581930696526838
671,Bulgaria,BGR,2040,0.0581930696526838
672,Bulgaria,BGR,2041,0.0581930696526838
673,Bulgaria,BGR,2042,0.0581930696526838
674,Bulgaria,BGR,2043,0.0581930696526838
675,Bulgaria,BGR,2044,0.0581930696526838
676,Bulgaria,BGR,2045,0.0581930696526838
677,Bulgaria,BGR,2046,0.0581930696526838
678,Bulgaria,BGR,2047,0.0581930696526838
679,Bulgaria,BGR,2048,0.0581930696526838
680,Bulgaria,BGR,2049,0.0581930696526838
681,Bulgaria,BGR,2050,0.0581930696526838
682,Bahrain,BHR,2020,0.0581930696526838
683,Bahrain,BHR,2021,0.0581930696526838
684,Bahrain,BHR,2022,0.0581930696526838
685,Bahrain,BHR,2023,0.0581930696526838
686,Bahrain,BHR,2024,0.0581930696526838
687,Bahrain,BHR,2025,0.0581930696526838
688,Bahrain,BHR,2026,0.0581930696526838
689,Bahrain,BHR,2027,0.0581930696526838
690,Bahrain,BHR,2028,0.0581930696526838
691,Bahrain,BHR,2029,0.0581930696526838
692,Bahrain,BHR,2030,0.0581930696526838
693,Bahrain,BHR,2031,0.0581930696526838
694,Bahrain,BHR,2032,0.0581930696526838
695,Bahrain,BHR,2033,0.0581930696526838
696,Bahrain,BHR,2034,0.0581930696526838
697,Bahrain,BHR,2035,0.0581930696526838
698,Bahrain,BHR,2036,0.0581930696526838
699,Bahrain,BHR,2037,0.0581930696526838
700,Bahrain,BHR,2038,0.0581930696526838
701,Bahrain,BHR,2039,0.0581930696526838
702,Bahrain,BHR,2040,0.0581930696526838
703,Bahrain,BHR,2041,0.0581930696526838
704,Bahrain,BHR,2042,0.0581930696526838
705,Bahrain,BHR,2043,0.0581930696526838
706,Bahrain,BHR,2044,0.0581930696526838
707,Bahrain,BHR,2045,0.0581930696526838
708,Bahrain,BHR,2046,0.0581930696526838
709,Bahrain,BHR,2047,0.0581930696526838
710,Bahrain,BHR,2048,0.0581930696526838
711,Bahrain,BHR,2049,0.0581930696526838
712,Bahrain,BHR,2050,0.0581930696526838
713,"Bahamas, The",BHS,2020,0.0581930696526838
714,"Bahamas, The",BHS,2021,0.0581930696526838
715,"Bahamas, The",BHS,2022,0.0581930696526838
716,"Bahamas, The",BHS,2023,0.0581930696526838
717,"Bahamas, The",BHS,2024,0.0581930696526838
718,"Bahamas, The",BHS,2025,0.0581930696526838
719,"Bahamas, The",BHS,2026,0.0581930696526838
720,"Bahamas, The",BHS,2027,0.0581930696526838
721,"Bahamas, The",BHS,2028,0.0581930696526838
722,"Bahamas, The",BHS,2029,0.0581930696526838
723,"Bahamas, The",BHS,2030,0.0581930696526838
724,"Bahamas, The",BHS,2031,0.0581930696526838
725,"Bahamas, The",BHS,2032,0.0581930696526838
726,"Bahamas, The",BHS,2033,0.0581930696526838
727,"Bahamas, The",BHS,2034,0.0581930696526838
728,"Bahamas, The",BHS,2035,0.0581930696526838
729,"Bahamas, The",BHS,2036,0.0581930696526838
730,"Bahamas, The",BHS,2037,0.0581930696526838
731,"Bahamas, The",BHS,2038,0.0581930696526838
732,"Bahamas, The",BHS,2039,0.0581930696526838
733,"Bahamas, The",BHS,2040,0.0581930696526838
734,"Bahamas, The",BHS,2041,0.0581930696526838
735,"Bahamas, The",BHS,2042,0.0581930696526838
736,"Bahamas, The",BHS,2043,0.0581930696526838
737,"Bahamas, The",BHS,2044,0.0581930696526838
738,"Bahamas, The",BHS,2045,0.0581930696526838
739,"Bahamas, The",BHS,2046,0.0581930696526838
740,"Bahamas, The",BHS,2047,0.0581930696526838
741,"Bahamas, The",BHS,2048,0.0581930696526838
742,"Bahamas, The",BHS,2049,0.0581930696526838
743,"Bahamas, The",BHS,2050,0.0581930696526838
744,Bosnia and Herzegovina,BIH,2020,0.0581930696526838
745,Bosnia and Herzegovina,BIH,2021,0.0581930696526838
746,Bosnia and Herzegovina,BIH,2022,0.0581930696526838
747,Bosnia and Herzegovina,BIH,2023,0.0581930696526838
748,Bosnia and Herzegovina,BIH,2024,0.0581930696526838
749,Bosnia and Herzegovina,BIH,2025,0.0581930696526838
750,Bosnia and Herzegovina,BIH,2026,0.0581930696526838
751,Bosnia and Herzegovina,BIH,2027,0.0581930696526838
752,Bosnia and Herzegovina,BIH,2028,0.0581930696526838
753,Bosnia and Herzegovina,BIH,2029,0.0581930696526838
754,Bosnia and Herzegovina,BIH,2030,0.0581930696526838
755,Bosnia and Herzegovina,BIH,2031,0.0581930696526838
756,Bosnia and Herzegovina,BIH,2032,0.0581930696526838
757,Bosnia and Herzegovina,BIH,2033,0.0581930696526838
758,Bosnia and Herzegovina,BIH,2034,0.0581930696526838
759,Bosnia and Herzegovina,BIH,2035,0.0581930696526838
760,Bosnia and Herzegovina,BIH,2036,0.0581930696526838
761,Bosnia and Herzegovina,BIH,2037,0.0581930696526838
762,Bosnia and Herzegovina,BIH,2038,0.0581930696526838
763,Bosnia and Herzegovina,BIH,2039,0.0581930696526838
764,Bosnia and Herzegovina,BIH,2040,0.0581930696526838
765,Bosnia and Herzegovina,BIH,2041,0.0581930696526838
766,Bosnia and Herzegovina,BIH,2042,0.0581930696526838
767,Bosnia and Herzegovina,BIH,2043,0.0581930696526838
768,Bosnia and Herzegovina,BIH,2044,0.0581930696526838
769,Bosnia and Herzegovina,BIH,2045,0.0581930696526838
770,Bosnia and Herzegovina,BIH,2046,0.0581930696526838
771,Bosnia and Herzegovina,BIH,2047,0.0581930696526838
772,Bosnia and Herzegovina,BIH,2048,0.0581930696526838
773,Bosnia and Herzegovina,BIH,2049,0.0581930696526838
774,Bosnia and Herzegovina,BIH,2050,0.0581930696526838
775,Belarus,BLR,2020,0.0581930696526838
776,Belarus,BLR,2021,0.0581930696526838
777,Belarus,BLR,2022,0.0581930696526838
778,Belarus,BLR,2023,0.0581930696526838
779,Belarus,BLR,2024,0.0581930696526838
780,Belarus,BLR,2025,0.0581930696526838
781,Belarus,BLR,2026,0.0581930696526838
782,Belarus,BLR,2027,0.0581930696526838
783,Belarus,BLR,2028,0.0581930696526838
784,Belarus,BLR,2029,0.0581930696526838
785,Belarus,BLR,2030,0.0581930696526838
786,Belarus,BLR,2031,0.0581930696526838
787,Belarus,BLR,2032,0.0581930696526838
788,Belarus,BLR,2033,0.0581930696526838
789,Belarus,BLR,2034,0.0581930696526838
790,Belarus,BLR,2035,0.0581930696526838
791,Belarus,BLR,2036,0.0581930696526838
792,Belarus,BLR,2037,0.0581930696526838
793,Belarus,BLR,2038,0.0581930696526838
794,Belarus,BLR,2039,0.0581930696526838
795,Belarus,BLR,2040,0.0581930696526838
796,Belarus,BLR,2041,0.0581930696526838
797,Belarus,BLR,2042,0.0581930696526838
798,Belarus,BLR,2043,0.0581930696526838
799,Belarus,BLR,2044,0.0581930696526838
800,Belarus,BLR,2045,0.0581930696526838
801,Belarus,BLR,2046,0.0581930696526838
802,Belarus,BLR,2047,0.0581930696526838
803,Belarus,BLR,2048,0.0581930696526838
804,Belarus,BLR,2049,0.0581930696526838
805,Belarus,BLR,2050,0.0581930696526838
806,Belize,BLZ,2020,0.0581930696526838
807,Belize,BLZ,2021,0.0581930696526838
808,Belize,BLZ,2022,0.0581930696526838
809,Belize,BLZ,2023,0.0581930696526838
810,Belize,BLZ,2024,0.0581930696526838
811,Belize,BLZ,2025,0.0581930696526838
812,Belize,BLZ,2026,0.0581930696526838
813,Belize,BLZ,2027,0.0581930696526838
814,Belize,BLZ,2028,0.0581930696526838
815,Belize,BLZ,2029,0.0581930696526838
816,Belize,BLZ,2030,0.0581930696526838
817,Belize,BLZ,2031,0.0581930696526838
818,Belize,BLZ,2032,0.0581930696526838
819,Belize,BLZ,2033,0.0581930696526838
820,Belize,BLZ,2034,0.0581930696526838
821,Belize,BLZ,2035,0.0581930696526838
822,Belize,BLZ,2036,0.0581930696526838
823,Belize,BLZ,2037,0.0581930696526838
824,Belize,BLZ,2038,0.0581930696526838
825,Belize,BLZ,2039,0.0581930696526838
826,Belize,BLZ,2040,0.0581930696526838
827,Belize,BLZ,2041,0.0581930696526838
828,Belize,BLZ,2042,0.0581930696526838
829,Belize,BLZ,2043,0.0581930696526838
830,Belize,BLZ,2044,0.0581930696526838
831,Belize,BLZ,2045,0.0581930696526838
832,Belize,BLZ,2046,0.0581930696526838
833,Belize,BLZ,2047,0.0581930696526838
834,Belize,BLZ,2048,0.0581930696526838
835,Belize,BLZ,2049,0.0581930696526838
836,Belize,BLZ,2050,0.0581930696526838
837,Bermuda,BMU,2020,0.0581930696526838
838,Bermuda,BMU,2021,0.0581930696526838
839,Bermuda,BMU,2022,0.0581930696526838
840,Bermuda,BMU,2023,0.0581930696526838
841,Bermuda,BMU,2024,0.0581930696526838
842,Bermuda,BMU,2025,0.0581930696526838
843,Bermuda,BMU,2026,0.0581930696526838
844,Bermuda,BMU,2027,0.0581930696526838
845,Bermuda,BMU,2028,0.0581930696526838
846,Bermuda,BMU,2029,0.0581930696526838
847,Bermuda,BMU,2030,0.0581930696526838
848,Bermuda,BMU,2031,0.0581930696526838
849,Bermuda,BMU,2032,0.0581930696526838
850,Bermuda,BMU,2033,0.0581930696526838
851,Bermuda,BMU,2034,0.0581930696526838
852,Bermuda,BMU,2035,0.0581930696526838
853,Bermuda,BMU,2036,0.0581930696526838
854,Bermuda,BMU,2037,0.0581930696526838
855,Bermuda,BMU,2038,0.0581930696526838
856,Bermuda,BMU,2039,0.0581930696526838
857,Bermuda,BMU,2040,0.0581930696526838
858,Bermuda,BMU,2041,0.0581930696526838
859,Bermuda,BMU,2042,0.0581930696526838
860,Bermuda,BMU,2043,0.0581930696526838
861,Bermuda,BMU,2044,0.0581930696526838
862,Bermuda,BMU,2045,0.0581930696526838
863,Bermuda,BMU,2046,0.0581930696526838
864,Bermuda,BMU,2047,0.0581930696526838
865,Bermuda,BMU,2048,0.0581930696526838
866,Bermuda,BMU,2049,0.0581930696526838
867,Bermuda,BMU,2050,0.0581930696526838
868,Bolivia,BOL,2020,0.0581930696526838
869,Bolivia,BOL,2021,0.0581930696526838
870,Bolivia,BOL,2022,0.0581930696526838
871,Bolivia,BOL,2023,0.0581930696526838
872,Bolivia,BOL,2024,0.0581930696526838
873,Bolivia,BOL,2025,0.0581930696526838
874,Bolivia,BOL,2026,0.0581930696526838
875,Bolivia,BOL,2027,0.0581930696526838
876,Bolivia,BOL,2028,0.0581930696526838
877,Bolivia,BOL,2029,0.0581930696526838
878,Bolivia,BOL,2030,0.0581930696526838
879,Bolivia,BOL,2031,0.0581930696526838
880,Bolivia,BOL,2032,0.0581930696526838
881,Bolivia,BOL,2033,0.0581930696526838
882,Bolivia,BOL,2034,0.0581930696526838
883,Bolivia,BOL,2035,0.0581930696526838
884,Bolivia,BOL,2036,0.0581930696526838
885,Bolivia,BOL,2037,0.0581930696526838
886,Bolivia,BOL,2038,0.0581930696526838
887,Bolivia,BOL,2039,0.0581930696526838
888,Bolivia,BOL,2040,0.0581930696526838
889,Bolivia,BOL,2041,0.0581930696526838
890,Bolivia,BOL,2042,0.0581930696526838
891,Bolivia,BOL,2043,0.0581930696526838
892,Bolivia,BOL,2044,0.0581930696526838
893,Bolivia,BOL,2045,0.0581930696526838
894,Bolivia,BOL,2046,0.0581930696526838
895,Bolivia,BOL,2047,0.0581930696526838
896,Bolivia,BOL,2048,0.0581930696526838
897,Bolivia,BOL,2049,0.0581930696526838
898,Bolivia,BOL,2050,0.0581930696526838
899,Brazil,BRA,2020,0.0048472008230968
900,Brazil,BRA,2021,0.0048472008230968
901,Brazil,BRA,2022,0.0048472008230968
902,Brazil,BRA,2023,0.0048472008230968
903,Brazil,BRA,2024,0.0048472008230968
904,Brazil,BRA,2025,0.0048472008230968
905,Brazil,BRA,2026,0.0048472008230968
906,Brazil,BRA,2027,0.0048472008230968
907,Brazil,BRA,2028,0.0048472008230968
908,Brazil,BRA,2029,0.0048472008230968
909,Brazil,BRA,2030,0.0048472008230968
910,Brazil,BRA,2031,0.0048472008230968
911,Brazil,BRA,2032,0.0048472008230968
912,Brazil,BRA,2033,0.0048472008230968
913,Brazil,BRA,2034,0.0048472008230968
914,Brazil,BRA,2035,0.0048472008230968
915,Brazil,BRA,2036,0.0048472008230968
916,Brazil,BRA,2037,0.0048472008230968
917,Brazil,BRA,2038,0.0048472008230968
918,Brazil,BRA,2039,0.0048472008230968
919,Brazil,BRA,2040,0.0048472008230968
920,Brazil,BRA,2041,0.0048472008230968
921,Brazil,BRA,2042,0.0048472008230968
922,Brazil,BRA,2043,0.0048472008230968
923,Brazil,BRA,2044,0.0048472008230968
924,Brazil,BRA,2045,0.0048472008230968
925,Brazil,BRA,2046,0.0048472008230968
926,Brazil,BRA,2047,0.0048472008230968
927,Brazil,BRA,2048,0.0048472008230968
928,Brazil,BRA,2049,0.0048472008230968
929,Brazil,BRA,2050,0.0048472008230968
930,Barbados,BRB,2020,0.0581930696526838
931,Barbados,BRB,2021,0.0581930696526838
932,Barbados,BRB,2022,0.0581930696526838
933,Barbados,BRB,2023,0.0581930696526838
934,Barbados,BRB,2024,0.0581930696526838
935,Barbados,BRB,2025,0.0581930696526838
936,Barbados,BRB,2026,0.0581930696526838
937,Barbados,BRB,2027,0.0581930696526838
938,Barbados,BRB,2028,0.0581930696526838
939,Barbados,BRB,2029,0.0581930696526838
940,Barbados,BRB,2030,0.0581930696526838
941,Barbados,BRB,2031,0.0581930696526838
942,Barbados,BRB,2032,0.0581930696526838
943,Barbados,BRB,2033,0.0581930696526838
944,Barbados,BRB,2034,0.0581930696526838
945,Barbados,BRB,2035,0.0581930696526838
946,Barbados,BRB,2036,0.0581930696526838
947,Barbados,BRB,2037,0.0581930696526838
948,Barbados,BRB,2038,0.0581930696526838
949,Barbados,BRB,2039,0.0581930696526838
950,Barbados,BRB,2040,0.0581930696526838
951,Barbados,BRB,2041,0.0581930696526838
952,Barbados,BRB,2042,0.0581930696526838
953,Barbados,BRB,2043,0.0581930696526838
954,Barbados,BRB,2044,0.0581930696526838
955,Barbados,BRB,2045,0.0581930696526838
956,Barbados,BRB,2046,0.0581930696526838
957,Barbados,BRB,2047,0.0581930696526838
958,Barbados,BRB,2048,0.0581930696526838
959,Barbados,BRB,2049,0.0581930696526838
960,Barbados,BRB,2050,0.0581930696526838
961,Brunei Darussalam,BRN,2020,0.0581930696526838
962,Brunei Darussalam,BRN,2021,0.0581930696526838
963,Brunei Darussalam,BRN,2022,0.0581930696526838
964,Brunei Darussalam,BRN,2023,0.0581930696526838
965,Brunei Darussalam,BRN,2024,0.0581930696526838
966,Brunei Darussalam,BRN,2025,0.0581930696526838
967,Brunei Darussalam,BRN,2026,0.0581930696526838
968,Brunei Darussalam,BRN,2027,0.0581930696526838
969,Brunei Darussalam,BRN,2028,0.0581930696526838
970,Brunei Darussalam,BRN,2029,0.0581930696526838
971,Brunei Darussalam,BRN,2030,0.0581930696526838
972,Brunei Darussalam,BRN,2031,0.0581930696526838
973,Brunei Darussalam,BRN,2032,0.0581930696526838
974,Brunei Darussalam,BRN,2033,0.0581930696526838
975,Brunei Darussalam,BRN,2034,0.0581930696526838
976,Brunei Darussalam,BRN,2035,0.0581930696526838
977,Brunei Darussalam,BRN,2036,0.0581930696526838
978,Brunei Darussalam,BRN,2037,0.0581930696526838
979,Brunei Darussalam,BRN,2038,0.0581930696526838
980,Brunei Darussalam,BRN,2039,0.0581930696526838
981,Brunei Darussalam,BRN,2040,0.0581930696526838
982,Brunei Darussalam,BRN,2041,0.0581930696526838
983,Brunei Darussalam,BRN,2042,0.0581930696526838
984,Brunei Darussalam,BRN,2043,0.0581930696526838
985,Brunei Darussalam,BRN,2044,0.0581930696526838
986,Brunei Darussalam,BRN,2045,0.0581930696526838
987,Brunei Darussalam,BRN,2046,0.0581930696526838
988,Brunei Darussalam,BRN,2047,0.0581930696526838
989,Brunei Darussalam,BRN,2048,0.0581930696526838
990,Brunei Darussalam,BRN,2049,0.0581930696526838
991,Brunei Darussalam,BRN,2050,0.0581930696526838
992,Bhutan,BTN,2020,0.0581930696526838
993,Bhutan,BTN,2021,0.0581930696526838
994,Bhutan,BTN,2022,0.0581930696526838
995,Bhutan,BTN,2023,0.0581930696526838
996,Bhutan,BTN,2024,0.0581930696526838
997,Bhutan,BTN,2025,0.0581930696526838
998,Bhutan,BTN,2026,0.0581930696526838
999,Bhutan,BTN,2027,0.0581930696526838
1000,Bhutan,BTN,2028,0.0581930696526838
1001,Bhutan,BTN,2029,0.0581930696526838
1002,Bhutan,BTN,2030,0.0581930696526838
1003,Bhutan,BTN,2031,0.0581930696526838
1004,Bhutan,BTN,2032,0.0581930696526838
1005,Bhutan,BTN,2033,0.0581930696526838
1006,Bhutan,BTN,2034,0.0581930696526838
1007,Bhutan,BTN,2035,0.0581930696526838
1008,Bhutan,BTN,2036,0.0581930696526838
1009,Bhutan,BTN,2037,0.0581930696526838
1010,Bhutan,BTN,2038,0.0581930696526838
1011,Bhutan,BTN,2039,0.0581930696526838
1012,Bhutan,BTN,2040,0.0581930696526838
1013,Bhutan,BTN,2041,0.0581930696526838
1014,Bhutan,BTN,2042,0.0581930696526838
1015,Bhutan,BTN,2043,0.0581930696526838
1016,Bhutan,BTN,2044,0.0581930696526838
1017,Bhutan,BTN,2045,0.0581930696526838
1018,Bhutan,BTN,2046,0.0581930696526838
1019,Bhutan,BTN,2047,0.0581930696526838
1020,Bhutan,BTN,2048,0.0581930696526838
1021,Bhutan,BTN,2049,0.0581930696526838
1022,Bhutan,BTN,2050,0.0581930696526838
1023,Botswana,BWA,2020,0.0581930696526838
1024,Botswana,BWA,2021,0.0581930696526838
1025,Botswana,BWA,2022,0.0581930696526838
1026,Botswana,BWA,2023,0.0581930696526838
1027,Botswana,BWA,2024,0.0581930696526838
1028,Botswana,BWA,2025,0.0581930696526838
1029,Botswana,BWA,2026,0.0581930696526838
1030,Botswana,BWA,2027,0.0581930696526838
1031,Botswana,BWA,2028,0.0581930696526838
1032,Botswana,BWA,2029,0.0581930696526838
1033,Botswana,BWA,2030,0.0581930696526838
1034,Botswana,BWA,2031,0.0581930696526838
1035,Botswana,BWA,2032,0.0581930696526838
1036,Botswana,BWA,2033,0.0581930696526838
1037,Botswana,BWA,2034,0.0581930696526838
1038,Botswana,BWA,2035,0.0581930696526838
1039,Botswana,BWA,2036,0.0581930696526838
1040,Botswana,BWA,2037,0.0581930696526838
1041,Botswana,BWA,2038,0.0581930696526838
1042,Botswana,BWA,2039,0.0581930696526838
1043,Botswana,BWA,2040,0.0581930696526838
1044,Botswana,BWA,2041,0.0581930696526838
