,Nation,iso_code3,Year,fuelefficiency_trns_rail_freight_natural_gas_km_per_litre
624,Bahrain,BHR,2031,3.76647834275
625,Bahrain,BHR,2032,3.76647834275
626,Bahrain,BHR,2033,3.76647834275
627,Bahrain,BHR,2034,3.76647834275
628,Bahrain,BHR,2035,3.76647834275
629,Bahrain,BHR,2036,3.76647834275
630,Bahrain,BHR,2037,3.76647834275
631,Bahrain,BHR,2038,3.76647834275
632,Bahrain,BHR,2039,3.76647834275
633,Bahrain,BHR,2040,3.76647834275
634,Bahrain,BHR,2041,3.76647834275
635,Bahrain,BHR,2042,3.76647834275
636,Bahrain,BHR,2043,3.76647834275
637,Bahrain,BHR,2044,3.76647834275
638,Bahrain,BHR,2045,3.76647834275
639,Bahrain,BHR,2046,3.76647834275
640,Bahrain,BHR,2047,3.76647834275
641,Bahrain,BHR,2048,3.76647834275
642,Bahrain,BHR,2049,3.76647834275
643,Bahrain,BHR,2050,3.76647834275
644,"Bahamas, The",BHS,2023,3.76647834275
645,"Bahamas, The",BHS,2024,3.76647834275
646,"Bahamas, The",BHS,2025,3.76647834275
647,"Bahamas, The",BHS,2026,3.76647834275
648,"Bahamas, The",BHS,2027,3.76647834275
649,"Bahamas, The",BHS,2028,3.76647834275
650,"Bahamas, The",BHS,2029,3.76647834275
651,"Bahamas, The",BHS,2030,3.76647834275
652,"Bahamas, The",BHS,2031,3.76647834275
653,"Bahamas, The",BHS,2032,3.76647834275
654,"Bahamas, The",BHS,2033,3.76647834275
655,"Bahamas, The",BHS,2034,3.76647834275
656,"Bahamas, The",BHS,2035,3.76647834275
657,"Bahamas, The",BHS,2036,3.76647834275
658,"Bahamas, The",BHS,2037,3.76647834275
659,"Bahamas, The",BHS,2038,3.76647834275
660,"Bahamas, The",BHS,2039,3.76647834275
661,"Bahamas, The",BHS,2040,3.76647834275
662,"Bahamas, The",BHS,2041,3.76647834275
663,"Bahamas, The",BHS,2042,3.76647834275
664,"Bahamas, The",BHS,2043,3.76647834275
665,"Bahamas, The",BHS,2044,3.76647834275
666,"Bahamas, The",BHS,2045,3.76647834275
667,"Bahamas, The",BHS,2046,3.76647834275
668,"Bahamas, The",BHS,2047,3.76647834275
669,"Bahamas, The",BHS,2048,3.76647834275
670,"Bahamas, The",BHS,2049,3.76647834275
671,"Bahamas, The",BHS,2050,3.76647834275
672,Bosnia and Herzegovina,BIH,2023,3.76647834275
673,Bosnia and Herzegovina,BIH,2024,3.76647834275
674,Bosnia and Herzegovina,BIH,2025,3.76647834275
675,Bosnia and Herzegovina,BIH,2026,3.76647834275
676,Bosnia and Herzegovina,BIH,2027,3.76647834275
677,Bosnia and Herzegovina,BIH,2028,3.76647834275
678,Bosnia and Herzegovina,BIH,2029,3.76647834275
679,Bosnia and Herzegovina,BIH,2030,3.76647834275
680,Bosnia and Herzegovina,BIH,2031,3.76647834275
681,Bosnia and Herzegovina,BIH,2032,3.76647834275
682,Bosnia and Herzegovina,BIH,2033,3.76647834275
683,Bosnia and Herzegovina,BIH,2034,3.76647834275
684,Bosnia and Herzegovina,BIH,2035,3.76647834275
685,Bosnia and Herzegovina,BIH,2036,3.76647834275
686,Bosnia and Herzegovina,BIH,2037,3.76647834275
687,Bosnia and Herzegovina,BIH,2038,3.76647834275
688,Bosnia and Herzegovina,BIH,2039,3.76647834275
689,Bosnia and Herzegovina,BIH,2040,3.76647834275
690,Bosnia and Herzegovina,BIH,2041,3.76647834275
691,Bosnia and Herzegovina,BIH,2042,3.76647834275
692,Bosnia and Herzegovina,BIH,2043,3.76647834275
693,Bosnia and Herzegovina,BIH,2044,3.76647834275
694,Bosnia and Herzegovina,BIH,2045,3.76647834275
695,Bosnia and Herzegovina,BIH,2046,3.76647834275
696,Bosnia and Herzegovina,BIH,2047,3.76647834275
697,Bosnia and Herzegovina,BIH,2048,3.76647834275
698,Bosnia and Herzegovina,BIH,2049,3.76647834275
699,Bosnia and Herzegovina,BIH,2050,3.76647834275
700,Belarus,BLR,2023,3.76647834275
701,Belarus,BLR,2024,3.76647834275
702,Belarus,BLR,2025,3.76647834275
703,Belarus,BLR,2026,3.76647834275
704,Belarus,BLR,2027,3.76647834275
705,Belarus,BLR,2028,3.76647834275
706,Belarus,BLR,2029,3.76647834275
707,Belarus,BLR,2030,3.76647834275
708,Belarus,BLR,2031,3.76647834275
709,Belarus,BLR,2032,3.76647834275
710,Belarus,BLR,2033,3.76647834275
711,Belarus,BLR,2034,3.76647834275
712,Belarus,BLR,2035,3.76647834275
713,Belarus,BLR,2036,3.76647834275
714,Belarus,BLR,2037,3.76647834275
715,Belarus,BLR,2038,3.76647834275
716,Belarus,BLR,2039,3.76647834275
717,Belarus,BLR,2040,3.76647834275
718,Belarus,BLR,2041,3.76647834275
719,Belarus,BLR,2042,3.76647834275
720,Belarus,BLR,2043,3.76647834275
721,Belarus,BLR,2044,3.76647834275
722,Belarus,BLR,2045,3.76647834275
723,Belarus,BLR,2046,3.76647834275
724,Belarus,BLR,2047,3.76647834275
725,Belarus,BLR,2048,3.76647834275
726,Belarus,BLR,2049,3.76647834275
727,Belarus,BLR,2050,3.76647834275
728,Belize,BLZ,2023,3.76647834275
729,Belize,BLZ,2024,3.76647834275
730,Belize,BLZ,2025,3.76647834275
731,Belize,BLZ,2026,3.76647834275
732,Belize,BLZ,2027,3.76647834275
733,Belize,BLZ,2028,3.76647834275
734,Belize,BLZ,2029,3.76647834275
735,Belize,BLZ,2030,3.76647834275
736,Belize,BLZ,2031,3.76647834275
737,Belize,BLZ,2032,3.76647834275
738,Belize,BLZ,2033,3.76647834275
739,Belize,BLZ,2034,3.76647834275
740,Belize,BLZ,2035,3.76647834275
741,Belize,BLZ,2036,3.76647834275
742,Belize,BLZ,2037,3.76647834275
743,Belize,BLZ,2038,3.76647834275
744,Belize,BLZ,2039,3.76647834275
745,Belize,BLZ,2040,3.76647834275
746,Belize,BLZ,2041,3.76647834275
747,Belize,BLZ,2042,3.76647834275
748,Belize,BLZ,2043,3.76647834275
749,Belize,BLZ,2044,3.76647834275
750,Belize,BLZ,2045,3.76647834275
751,Belize,BLZ,2046,3.76647834275
752,Belize,BLZ,2047,3.76647834275
753,Belize,BLZ,2048,3.76647834275
754,Belize,BLZ,2049,3.76647834275
755,Belize,BLZ,2050,3.76647834275
756,Bermuda,BMU,2023,3.76647834275
757,Bermuda,BMU,2024,3.76647834275
758,Bermuda,BMU,2025,3.76647834275
759,Bermuda,BMU,2026,3.76647834275
760,Bermuda,BMU,2027,3.76647834275
761,Bermuda,BMU,2028,3.76647834275
762,Bermuda,BMU,2029,3.76647834275
763,Bermuda,BMU,2030,3.76647834275
764,Bermuda,BMU,2031,3.76647834275
765,Bermuda,BMU,2032,3.76647834275
766,Bermuda,BMU,2033,3.76647834275
767,Bermuda,BMU,2034,3.76647834275
768,Bermuda,BMU,2035,3.76647834275
769,Bermuda,BMU,2036,3.76647834275
770,Bermuda,BMU,2037,3.76647834275
771,Bermuda,BMU,2038,3.76647834275
772,Bermuda,BMU,2039,3.76647834275
773,Bermuda,BMU,2040,3.76647834275
774,Bermuda,BMU,2041,3.76647834275
775,Bermuda,BMU,2042,3.76647834275
776,Bermuda,BMU,2043,3.76647834275
777,Bermuda,BMU,2044,3.76647834275
778,Bermuda,BMU,2045,3.76647834275
779,Bermuda,BMU,2046,3.76647834275
780,Bermuda,BMU,2047,3.76647834275
781,Bermuda,BMU,2048,3.76647834275
782,Bermuda,BMU,2049,3.76647834275
783,Bermuda,BMU,2050,3.76647834275
784,Bolivia,BOL,2023,3.76647834275
785,Bolivia,BOL,2024,3.76647834275
786,Bolivia,BOL,2025,3.76647834275
787,Bolivia,BOL,2026,3.76647834275
788,Bolivia,BOL,2027,3.76647834275
789,Bolivia,BOL,2028,3.76647834275
790,Bolivia,BOL,2029,3.76647834275
791,Bolivia,BOL,2030,3.76647834275
792,Bolivia,BOL,2031,3.76647834275
793,Bolivia,BOL,2032,3.76647834275
794,Bolivia,BOL,2033,3.76647834275
795,Bolivia,BOL,2034,3.76647834275
796,Bolivia,BOL,2035,3.76647834275
797,Bolivia,BOL,2036,3.76647834275
798,Bolivia,BOL,2037,3.76647834275
799,Bolivia,BOL,2038,3.76647834275
800,Bolivia,BOL,2039,3.76647834275
801,Bolivia,BOL,2040,3.76647834275
802,Bolivia,BOL,2041,3.76647834275
803,Bolivia,BOL,2042,3.76647834275
804,Bolivia,BOL,2043,3.76647834275
805,Bolivia,BOL,2044,3.76647834275
806,Bolivia,BOL,2045,3.76647834275
807,Bolivia,BOL,2046,3.76647834275
808,Bolivia,BOL,2047,3.76647834275
809,Bolivia,BOL,2048,3.76647834275
810,Bolivia,BOL,2049,3.76647834275
811,Bolivia,BOL,2050,3.76647834275
812,Brazil,BRA,2023,3.76647834275
813,Brazil,BRA,2024,3.76647834275
814,Brazil,BRA,2025,3.76647834275
815,Brazil,BRA,2026,3.76647834275
816,Brazil,BRA,2027,3.76647834275
817,Brazil,BRA,2028,3.76647834275
818,Brazil,BRA,2029,3.76647834275
819,Brazil,BRA,2030,3.76647834275
820,Brazil,BRA,2031,3.76647834275
821,Brazil,BRA,2032,3.76647834275
822,Brazil,BRA,2033,3.76647834275
823,Brazil,BRA,2034,3.76647834275
824,Brazil,BRA,2035,3.76647834275
825,Brazil,BRA,2036,3.76647834275
826,Brazil,BRA,2037,3.76647834275
827,Brazil,BRA,2038,3.76647834275
828,Brazil,BRA,2039,3.76647834275
829,Brazil,BRA,2040,3.76647834275
830,Brazil,BRA,2041,3.76647834275
831,Brazil,BRA,2042,3.76647834275
832,Brazil,BRA,2043,3.76647834275
833,Brazil,BRA,2044,3.76647834275
834,Brazil,BRA,2045,3.76647834275
835,Brazil,BRA,2046,3.76647834275
836,Brazil,BRA,2047,3.76647834275
837,Brazil,BRA,2048,3.76647834275
838,Brazil,BRA,2049,3.76647834275
839,Brazil,BRA,2050,3.76647834275
840,Barbados,BRB,2023,3.76647834275
841,Barbados,BRB,2024,3.76647834275
842,Barbados,BRB,2025,3.76647834275
843,Barbados,BRB,2026,3.76647834275
844,Barbados,BRB,2027,3.76647834275
845,Barbados,BRB,2028,3.76647834275
846,Barbados,BRB,2029,3.76647834275
847,Barbados,BRB,2030,3.76647834275
848,Barbados,BRB,2031,3.76647834275
849,Barbados,BRB,2032,3.76647834275
850,Barbados,BRB,2033,3.76647834275
851,Barbados,BRB,2034,3.76647834275
852,Barbados,BRB,2035,3.76647834275
853,Barbados,BRB,2036,3.76647834275
854,Barbados,BRB,2037,3.76647834275
855,Barbados,BRB,2038,3.76647834275
856,Barbados,BRB,2039,3.76647834275
857,Barbados,BRB,2040,3.76647834275
858,Barbados,BRB,2041,3.76647834275
859,Barbados,BRB,2042,3.76647834275
860,Barbados,BRB,2043,3.76647834275
861,Barbados,BRB,2044,3.76647834275
862,Barbados,BRB,2045,3.76647834275
863,Barbados,BRB,2046,3.76647834275
864,Barbados,BRB,2047,3.76647834275
865,Barbados,BRB,2048,3.76647834275
866,Barbados,BRB,2049,3.76647834275
867,Barbados,BRB,2050,3.76647834275
868,Brunei Darussalam,BRN,2023,3.76647834275
869,Brunei Darussalam,BRN,2024,3.76647834275
870,Brunei Darussalam,BRN,2025,3.76647834275
871,Brunei Darussalam,BRN,2026,3.76647834275
872,Brunei Darussalam,BRN,2027,3.76647834275
873,Brunei Darussalam,BRN,2028,3.76647834275
874,Brunei Darussalam,BRN,2029,3.76647834275
875,Brunei Darussalam,BRN,2030,3.76647834275
876,Brunei Darussalam,BRN,2031,3.76647834275
877,Brunei Darussalam,BRN,2032,3.76647834275
878,Brunei Darussalam,BRN,2033,3.76647834275
879,Brunei Darussalam,BRN,2034,3.76647834275
880,Brunei Darussalam,BRN,2035,3.76647834275
881,Brunei Darussalam,BRN,2036,3.76647834275
882,Brunei Darussalam,BRN,2037,3.76647834275
883,Brunei Darussalam,BRN,2038,3.76647834275
884,Brunei Darussalam,BRN,2039,3.76647834275
885,Brunei Darussalam,BRN,2040,3.76647834275
886,Brunei Darussalam,BRN,2041,3.76647834275
887,Brunei Darussalam,BRN,2042,3.76647834275
888,Brunei Darussalam,BRN,2043,3.76647834275
889,Brunei Darussalam,BRN,2044,3.76647834275
890,Brunei Darussalam,BRN,2045,3.76647834275
891,Brunei Darussalam,BRN,2046,3.76647834275
892,Brunei Darussalam,BRN,2047,3.76647834275
893,Brunei Darussalam,BRN,2048,3.76647834275
894,Brunei Darussalam,BRN,2049,3.76647834275
895,Brunei Darussalam,BRN,2050,3.76647834275
896,Bhutan,BTN,2023,3.76647834275
897,Bhutan,BTN,2024,3.76647834275
898,Bhutan,BTN,2025,3.76647834275
899,Bhutan,BTN,2026,3.76647834275
900,Bhutan,BTN,2027,3.76647834275
901,Bhutan,BTN,2028,3.76647834275
902,Bhutan,BTN,2029,3.76647834275
903,Bhutan,BTN,2030,3.76647834275
904,Bhutan,BTN,2031,3.76647834275
905,Bhutan,BTN,2032,3.76647834275
906,Bhutan,BTN,2033,3.76647834275
907,Bhutan,BTN,2034,3.76647834275
908,Bhutan,BTN,2035,3.76647834275
909,Bhutan,BTN,2036,3.76647834275
910,Bhutan,BTN,2037,3.76647834275
911,Bhutan,BTN,2038,3.76647834275
912,Bhutan,BTN,2039,3.76647834275
913,Bhutan,BTN,2040,3.76647834275
914,Bhutan,BTN,2041,3.76647834275
915,Bhutan,BTN,2042,3.76647834275
916,Bhutan,BTN,2043,3.76647834275
917,Bhutan,BTN,2044,3.76647834275
918,Bhutan,BTN,2045,3.76647834275
919,Bhutan,BTN,2046,3.76647834275
920,Bhutan,BTN,2047,3.76647834275
921,Bhutan,BTN,2048,3.76647834275
922,Bhutan,BTN,2049,3.76647834275
923,Bhutan,BTN,2050,3.76647834275
924,Botswana,BWA,2023,3.76647834275
925,Botswana,BWA,2024,3.76647834275
926,Botswana,BWA,2025,3.76647834275
927,Botswana,BWA,2026,3.76647834275
928,Botswana,BWA,2027,3.76647834275
929,Botswana,BWA,2028,3.76647834275
930,Botswana,BWA,2029,3.76647834275
931,Botswana,BWA,2030,3.76647834275
932,Botswana,BWA,2031,3.76647834275
933,Botswana,BWA,2032,3.76647834275
934,Botswana,BWA,2033,3.76647834275
935,Botswana,BWA,2034,3.76647834275
936,Botswana,BWA,2035,3.76647834275
937,Botswana,BWA,2036,3.76647834275
938,Botswana,BWA,2037,3.76647834275
939,Botswana,BWA,2038,3.76647834275
940,Botswana,BWA,2039,3.76647834275
941,Botswana,BWA,2040,3.76647834275
942,Botswana,BWA,2041,3.76647834275
943,Botswana,BWA,2042,3.76647834275
944,Botswana,BWA,2043,3.76647834275
945,Botswana,BWA,2044,3.76647834275
946,Botswana,BWA,2045,3.76647834275
947,Botswana,BWA,2046,3.76647834275
948,Botswana,BWA,2047,3.76647834275
949,Botswana,BWA,2048,3.76647834275
950,Botswana,BWA,2049,3.76647834275
951,Botswana,BWA,2050,3.76647834275
952,Central African Republic,CAF,2023,3.76647834275
953,Central African Republic,CAF,2024,3.76647834275
954,Central African Republic,CAF,2025,3.76647834275
955,Central African Republic,CAF,2026,3.76647834275
956,Central African Republic,CAF,2027,3.76647834275
957,Central African Republic,CAF,2028,3.76647834275
958,Central African Republic,CAF,2029,3.76647834275
959,Central African Republic,CAF,2030,3.76647834275
960,Central African Republic,CAF,2031,3.76647834275
961,Central African Republic,CAF,2032,3.76647834275
962,Central African Republic,CAF,2033,3.76647834275
963,Central African Republic,CAF,2034,3.76647834275
964,Central African Republic,CAF,2035,3.76647834275
965,Central African Republic,CAF,2036,3.76647834275
966,Central African Republic,CAF,2037,3.76647834275
967,Central African Republic,CAF,2038,3.76647834275
968,Central African Republic,CAF,2039,3.76647834275
969,Central African Republic,CAF,2040,3.76647834275
970,Central African Republic,CAF,2041,3.76647834275
971,Central African Republic,CAF,2042,3.76647834275
972,Central African Republic,CAF,2043,3.76647834275
973,Central African Republic,CAF,2044,3.76647834275
974,Central African Republic,CAF,2045,3.76647834275
975,Central African Republic,CAF,2046,3.76647834275
976,Central African Republic,CAF,2047,3.76647834275
977,Central African Republic,CAF,2048,3.76647834275
978,Central African Republic,CAF,2049,3.76647834275
979,Central African Republic,CAF,2050,3.76647834275
980,Canada,CAN,2023,3.76647834275
981,Canada,CAN,2024,3.76647834275
982,Canada,CAN,2025,3.76647834275
983,Canada,CAN,2026,3.76647834275
984,Canada,CAN,2027,3.76647834275
985,Canada,CAN,2028,3.76647834275
986,Canada,CAN,2029,3.76647834275
987,Canada,CAN,2030,3.76647834275
988,Canada,CAN,2031,3.76647834275
989,Canada,CAN,2032,3.76647834275
990,Canada,CAN,2033,3.76647834275
991,Canada,CAN,2034,3.76647834275
992,Canada,CAN,2035,3.76647834275
993,Canada,CAN,2036,3.76647834275
994,Canada,CAN,2037,3.76647834275
995,Canada,CAN,2038,3.76647834275
996,Canada,CAN,2039,3.76647834275
997,Canada,CAN,2040,3.76647834275
998,Canada,CAN,2041,3.76647834275
999,Canada,CAN,2042,3.76647834275
1000,Canada,CAN,2043,3.76647834275
1001,Canada,CAN,2044,3.76647834275
1002,Canada,CAN,2045,3.76647834275
1003,Canada,CAN,2046,3.76647834275
1004,Canada,CAN,2047,3.76647834275
1005,Canada,CAN,2048,3.76647834275
1006,Canada,CAN,2049,3.76647834275
1007,Canada,CAN,2050,3.76647834275
1008,Central Europe and the Baltics,CEB,2023,3.76647834275
1009,Central Europe and the Baltics,CEB,2024,3.76647834275
1010,Central Europe and the Baltics,CEB,2025,3.76647834275
1011,Central Europe and the Baltics,CEB,2026,3.76647834275
1012,Central Europe and the Baltics,CEB,2027,3.76647834275
1013,Central Europe and the Baltics,CEB,2028,3.76647834275
1014,Central Europe and the Baltics,CEB,2029,3.76647834275
1015,Central Europe and the Baltics,CEB,2030,3.76647834275
1016,Central Europe and the Baltics,CEB,2031,3.76647834275
1017,Central Europe and the Baltics,CEB,2032,3.76647834275
1018,Central Europe and the Baltics,CEB,2033,3.76647834275
1019,Central Europe and the Baltics,CEB,2034,3.76647834275
1020,Central Europe and the Baltics,CEB,2035,3.76647834275
1021,Central Europe and the Baltics,CEB,2036,3.76647834275
1022,Central Europe and the Baltics,CEB,2037,3.76647834275
1023,Central Europe and the Baltics,CEB,2038,3.76647834275
1024,Central Europe and the Baltics,CEB,2039,3.76647834275
1025,Central Europe and the Baltics,CEB,2040,3.76647834275
1026,Central Europe and the Baltics,CEB,2041,3.76647834275
1027,Central Europe and the Baltics,CEB,2042,3.76647834275
1028,Central Europe and the Baltics,CEB,2043,3.76647834275
1029,Central Europe and the Baltics,CEB,2044,3.76647834275
1030,Central Europe and the Baltics,CEB,2045,3.76647834275
1031,Central Europe and the Baltics,CEB,2046,3.76647834275
1032,Central Europe and the Baltics,CEB,2047,3.76647834275
1033,Central Europe and the Baltics,CEB,2048,3.76647834275
1034,Central Europe and the Baltics,CEB,2049,3.76647834275
1035,Central Europe and the Baltics,CEB,2050,3.76647834275
1036,Switzerland,CHE,2023,3.76647834275
1037,Switzerland,CHE,2024,3.76647834275
1038,Switzerland,CHE,2025,3.76647834275
1039,Switzerland,CHE,2026,3.76647834275
1040,Switzerland,CHE,2027,3.76647834275
1041,Switzerland,CHE,2028,3.76647834275
1042,Switzerland,CHE,2029,3.76647834275
1043,Switzerland,CHE,2030,3.76647834275
1044,Switzerland,CHE,2031,3.76647834275
1045,Switzerland,CHE,2032,3.76647834275
1046,Switzerland,CHE,2033,3.76647834275
1047,Switzerland,CHE,2034,3.76647834275
1048,Switzerland,CHE,2035,3.76647834275
1049,Switzerland,CHE,2036,3.76647834275
1050,Switzerland,CHE,2037,3.76647834275
1051,Switzerland,CHE,2038,3.76647834275
1052,Switzerland,CHE,2039,3.76647834275
1053,Switzerland,CHE,2040,3.76647834275
1054,Switzerland,CHE,2041,3.76647834275
1055,Switzerland,CHE,2042,3.76647834275
1056,Switzerland,CHE,2043,3.76647834275
1057,Switzerland,CHE,2044,3.76647834275
1058,Switzerland,CHE,2045,3.76647834275
1059,Switzerland,CHE,2046,3.76647834275
1060,Switzerland,CHE,2047,3.76647834275
1061,Switzerland,CHE,2048,3.76647834275
1062,Switzerland,CHE,2049,3.76647834275
1063,Switzerland,CHE,2050,3.76647834275
1064,Channel Islands,CHI,2023,3.76647834275
1065,Channel Islands,CHI,2024,3.76647834275
1066,Channel Islands,CHI,2025,3.76647834275
1067,Channel Islands,CHI,2026,3.76647834275
1068,Channel Islands,CHI,2027,3.76647834275
1069,Channel Islands,CHI,2028,3.76647834275
1070,Channel Islands,CHI,2029,3.76647834275
1071,Channel Islands,CHI,2030,3.76647834275
1072,Channel Islands,CHI,2031,3.76647834275
1073,Channel Islands,CHI,2032,3.76647834275
1074,Channel Islands,CHI,2033,3.76647834275
1075,Channel Islands,CHI,2034,3.76647834275
1076,Channel Islands,CHI,2035,3.76647834275
1077,Channel Islands,CHI,2036,3.76647834275
1078,Channel Islands,CHI,2037,3.76647834275
1079,Channel Islands,CHI,2038,3.76647834275
1080,Channel Islands,CHI,2039,3.76647834275
1081,Channel Islands,CHI,2040,3.76647834275
1082,Channel Islands,CHI,2041,3.76647834275
1083,Channel Islands,CHI,2042,3.76647834275
1084,Channel Islands,CHI,2043,3.76647834275
1085,Channel Islands,CHI,2044,3.76647834275
1086,Channel Islands,CHI,2045,3.76647834275
1087,Channel Islands,CHI,2046,3.76647834275
1088,Channel Islands,CHI,2047,3.76647834275
1089,Channel Islands,CHI,2048,3.76647834275
1090,Channel Islands,CHI,2049,3.76647834275
1091,Channel Islands,CHI,2050,3.76647834275
1092,Chile,CHL,2023,3.76647834275
1093,Chile,CHL,2024,3.76647834275
1094,Chile,CHL,2025,3.76647834275
1095,Chile,CHL,2026,3.76647834275
1096,Chile,CHL,2027,3.76647834275
1097,Chile,CHL,2028,3.76647834275
1098,Chile,CHL,2029,3.76647834275
1099,Chile,CHL,2030,3.76647834275
1100,Chile,CHL,2031,3.76647834275
1101,Chile,CHL,2032,3.76647834275
1102,Chile,CHL,2033,3.76647834275
1103,Chile,CHL,2034,3.76647834275
1104,Chile,CHL,2035,3.76647834275
1105,Chile,CHL,2036,3.76647834275
1106,Chile,CHL,2037,3.76647834275
1107,Chile,CHL,2038,3.76647834275
1108,Chile,CHL,2039,3.76647834275
1109,Chile,CHL,2040,3.76647834275
1110,Chile,CHL,2041,3.76647834275
1111,Chile,CHL,2042,3.76647834275
1112,Chile,CHL,2043,3.76647834275
1113,Chile,CHL,2044,3.76647834275
1114,Chile,CHL,2045,3.76647834275
1115,Chile,CHL,2046,3.76647834275
1116,Chile,CHL,2047,3.76647834275
1117,Chile,CHL,2048,3.76647834275
1118,Chile,CHL,2049,3.76647834275
1119,Chile,CHL,2050,3.76647834275
1120,China,CHN,2023,3.76647834275
1121,China,CHN,2024,3.76647834275
1122,China,CHN,2025,3.76647834275
1123,China,CHN,2026,3.76647834275
1124,China,CHN,2027,3.76647834275
1125,China,CHN,2028,3.76647834275
1126,China,CHN,2029,3.76647834275
1127,China,CHN,2030,3.76647834275
1128,China,CHN,2031,3.76647834275
1129,China,CHN,2032,3.76647834275
1130,China,CHN,2033,3.76647834275
1131,China,CHN,2034,3.76647834275
1132,China,CHN,2035,3.76647834275
1133,China,CHN,2036,3.76647834275
1134,China,CHN,2037,3.76647834275
1135,China,CHN,2038,3.76647834275
1136,China,CHN,2039,3.76647834275
1137,China,CHN,2040,3.76647834275
1138,China,CHN,2041,3.76647834275
1139,China,CHN,2042,3.76647834275
1140,China,CHN,2043,3.76647834275
1141,China,CHN,2044,3.76647834275
1142,China,CHN,2045,3.76647834275
1143,China,CHN,2046,3.76647834275
1144,China,CHN,2047,3.76647834275
1145,China,CHN,2048,3.76647834275
1146,China,CHN,2049,3.76647834275
1147,China,CHN,2050,3.76647834275
1148,Cote d'Ivoire,CIV,2023,3.76647834275
