Year,iso_code3,pij_lndu_croplands_to_forests_mangroves
2035,URY,0.0
2036,URY,0.0
2037,URY,0.0
2038,URY,0.0
2039,URY,0.0
2040,URY,0.0
2041,URY,0.0
2042,URY,0.0
2043,URY,0.0
2044,URY,0.0
2045,URY,0.0
2046,URY,0.0
2047,URY,0.0
2048,URY,0.0
2049,URY,0.0
2050,URY,0.0
2019,USA,3.512546296566775e-05
2020,USA,5.5582063667547726e-05
2021,USA,5.5582063667547726e-05
2022,USA,5.5582063667547726e-05
2023,USA,5.5582063667547726e-05
2024,USA,5.5582063667547726e-05
2025,USA,5.5582063667547726e-05
2026,USA,5.5582063667547726e-05
2027,USA,5.5582063667547726e-05
2028,USA,5.5582063667547726e-05
2029,USA,5.5582063667547726e-05
2030,USA,5.5582063667547726e-05
2031,USA,5.5582063667547726e-05
2032,USA,5.5582063667547726e-05
2033,USA,5.5582063667547726e-05
2034,USA,5.5582063667547726e-05
2035,USA,5.5582063667547726e-05
2036,USA,5.5582063667547726e-05
2037,USA,5.5582063667547726e-05
2038,USA,5.5582063667547726e-05
2039,USA,5.5582063667547726e-05
2040,USA,5.5582063667547726e-05
2041,USA,5.5582063667547726e-05
2042,USA,5.5582063667547726e-05
2043,USA,5.5582063667547726e-05
2044,USA,5.5582063667547726e-05
2045,USA,5.5582063667547726e-05
2046,USA,5.5582063667547726e-05
2047,USA,5.5582063667547726e-05
2048,USA,5.5582063667547726e-05
2049,USA,5.5582063667547726e-05
2050,USA,5.5582063667547726e-05
2019,UZB,0.0
2020,UZB,0.0
2021,UZB,0.0
2022,UZB,0.0
2023,UZB,0.0
2024,UZB,0.0
2025,UZB,0.0
2026,UZB,0.0
2027,UZB,0.0
2028,UZB,0.0
2029,UZB,0.0
2030,UZB,0.0
2031,UZB,0.0
2032,UZB,0.0
2033,UZB,0.0
2034,UZB,0.0
2035,UZB,0.0
2036,UZB,0.0
2037,UZB,0.0
2038,UZB,0.0
2039,UZB,0.0
2040,UZB,0.0
2041,UZB,0.0
2042,UZB,0.0
2043,UZB,0.0
2044,UZB,0.0
2045,UZB,0.0
2046,UZB,0.0
2047,UZB,0.0
2048,UZB,0.0
2049,UZB,0.0
2050,UZB,0.0
2019,VEN,0.0003567287940263
2020,VEN,0.0002422182379838
2021,VEN,0.0002422182379838
2022,VEN,0.0002422182379838
2023,VEN,0.0002422182379838
2024,VEN,0.0002422182379838
2025,VEN,0.0002422182379838
2026,VEN,0.0002422182379838
2027,VEN,0.0002422182379838
2028,VEN,0.0002422182379838
2029,VEN,0.0002422182379838
2030,VEN,0.0002422182379838
2031,VEN,0.0002422182379838
2032,VEN,0.0002422182379838
2033,VEN,0.0002422182379838
2034,VEN,0.0002422182379838
2035,VEN,0.0002422182379838
2036,VEN,0.0002422182379838
2037,VEN,0.0002422182379838
2038,VEN,0.0002422182379838
2039,VEN,0.0002422182379838
2040,VEN,0.0002422182379838
2041,VEN,0.0002422182379838
2042,VEN,0.0002422182379838
2043,VEN,0.0002422182379838
2044,VEN,0.0002422182379838
2045,VEN,0.0002422182379838
2046,VEN,0.0002422182379838
2047,VEN,0.0002422182379838
2048,VEN,0.0002422182379838
2049,VEN,0.0002422182379838
2050,VEN,0.0002422182379838
2019,VIR,0.4901882052141814
2020,VIR,0.490188346280648
2021,VIR,0.490188346280648
2022,VIR,0.490188346280648
2023,VIR,0.490188346280648
2024,VIR,0.490188346280648
2025,VIR,0.490188346280648
2026,VIR,0.490188346280648
2027,VIR,0.490188346280648
2028,VIR,0.490188346280648
2029,VIR,0.490188346280648
2030,VIR,0.490188346280648
2031,VIR,0.490188346280648
2032,VIR,0.490188346280648
2033,VIR,0.490188346280648
2034,VIR,0.490188346280648
2035,VIR,0.490188346280648
2036,VIR,0.490188346280648
2037,VIR,0.490188346280648
2038,VIR,0.490188346280648
2039,VIR,0.490188346280648
2040,VIR,0.490188346280648
2041,VIR,0.490188346280648
2042,VIR,0.490188346280648
2043,VIR,0.490188346280648
2044,VIR,0.490188346280648
2045,VIR,0.490188346280648
2046,VIR,0.490188346280648
2047,VIR,0.490188346280648
2048,VIR,0.490188346280648
2049,VIR,0.490188346280648
2050,VIR,0.490188346280648
2019,VNM,0.0063850176164026
2020,VNM,0.0063900775335161
2021,VNM,0.0063900775335161
2022,VNM,0.0063900775335161
2023,VNM,0.0063900775335161
2024,VNM,0.0063900775335161
2025,VNM,0.0063900775335161
2026,VNM,0.0063900775335161
2027,VNM,0.0063900775335161
2028,VNM,0.0063900775335161
2029,VNM,0.0063900775335161
2030,VNM,0.0063900775335161
2031,VNM,0.0063900775335161
2032,VNM,0.0063900775335161
2033,VNM,0.0063900775335161
2034,VNM,0.0063900775335161
2035,VNM,0.0063900775335161
2036,VNM,0.0063900775335161
2037,VNM,0.0063900775335161
2038,VNM,0.0063900775335161
2039,VNM,0.0063900775335161
2040,VNM,0.0063900775335161
2041,VNM,0.0063900775335161
2042,VNM,0.0063900775335161
2043,VNM,0.0063900775335161
2044,VNM,0.0063900775335161
2045,VNM,0.0063900775335161
2046,VNM,0.0063900775335161
2047,VNM,0.0063900775335161
2048,VNM,0.0063900775335161
2049,VNM,0.0063900775335161
2050,VNM,0.0063900775335161
2019,VUT,0.4901882108650389
2020,VUT,0.4901884561353132
2021,VUT,0.4901884561353132
2022,VUT,0.4901884561353132
2023,VUT,0.4901884561353132
2024,VUT,0.4901884561353132
2025,VUT,0.4901884561353132
2026,VUT,0.4901884561353132
2027,VUT,0.4901884561353132
2028,VUT,0.4901884561353132
2029,VUT,0.4901884561353132
2030,VUT,0.4901884561353132
2031,VUT,0.4901884561353132
2032,VUT,0.4901884561353132
2033,VUT,0.4901884561353132
2034,VUT,0.4901884561353132
2035,VUT,0.4901884561353132
2036,VUT,0.4901884561353132
2037,VUT,0.4901884561353132
2038,VUT,0.4901884561353132
2039,VUT,0.4901884561353132
2040,VUT,0.4901884561353132
2041,VUT,0.4901884561353132
2042,VUT,0.4901884561353132
2043,VUT,0.4901884561353132
2044,VUT,0.4901884561353132
2045,VUT,0.4901884561353132
2046,VUT,0.4901884561353132
2047,VUT,0.4901884561353132
2048,VUT,0.4901884561353132
2049,VUT,0.4901884561353132
2050,VUT,0.4901884561353132
2019,ZAF,0.0002013448963957
2020,ZAF,9.696084250002782e-05
2021,ZAF,9.696084250002782e-05
2022,ZAF,9.696084250002782e-05
2023,ZAF,9.696084250002782e-05
2024,ZAF,9.696084250002782e-05
2025,ZAF,9.696084250002782e-05
2026,ZAF,9.696084250002782e-05
2027,ZAF,9.696084250002782e-05
2028,ZAF,9.696084250002782e-05
2029,ZAF,9.696084250002782e-05
2030,ZAF,9.696084250002782e-05
2031,ZAF,9.696084250002782e-05
2032,ZAF,9.696084250002782e-05
2033,ZAF,9.696084250002782e-05
2034,ZAF,9.696084250002782e-05
2035,ZAF,9.696084250002782e-05
2036,ZAF,9.696084250002782e-05
2037,ZAF,9.696084250002782e-05
2038,ZAF,9.696084250002782e-05
2039,ZAF,9.696084250002782e-05
2040,ZAF,9.696084250002782e-05
2041,ZAF,9.696084250002782e-05
2042,ZAF,9.696084250002782e-05
2043,ZAF,9.696084250002782e-05
2044,ZAF,9.696084250002782e-05
2045,ZAF,9.696084250002782e-05
2046,ZAF,9.696084250002782e-05
2047,ZAF,9.696084250002782e-05
2048,ZAF,9.696084250002782e-05
2049,ZAF,9.696084250002782e-05
2050,ZAF,9.696084250002782e-05
2019,ZMB,0.0
2020,ZMB,0.0
2021,ZMB,0.0
2022,ZMB,0.0
2023,ZMB,0.0
2024,ZMB,0.0
2025,ZMB,0.0
2026,ZMB,0.0
2027,ZMB,0.0
2028,ZMB,0.0
2029,ZMB,0.0
2030,ZMB,0.0
2031,ZMB,0.0
2032,ZMB,0.0
2033,ZMB,0.0
2034,ZMB,0.0
2035,ZMB,0.0
2036,ZMB,0.0
2037,ZMB,0.0
2038,ZMB,0.0
2039,ZMB,0.0
2040,ZMB,0.0
2041,ZMB,0.0
2042,ZMB,0.0
2043,ZMB,0.0
2044,ZMB,0.0
2045,ZMB,0.0
2046,ZMB,0.0
2047,ZMB,0.0
2048,ZMB,0.0
2049,ZMB,0.0
2050,ZMB,0.0
2019,ZWE,0.0
2020,ZWE,0.0
2021,ZWE,0.0
2022,ZWE,0.0
2023,ZWE,0.0
2024,ZWE,0.0
2025,ZWE,0.0
2026,ZWE,0.0
2027,ZWE,0.0
2028,ZWE,0.0
2029,ZWE,0.0
2030,ZWE,0.0
2031,ZWE,0.0
2032,ZWE,0.0
2033,ZWE,0.0
2034,ZWE,0.0
2035,ZWE,0.0
2036,ZWE,0.0
2037,ZWE,0.0
2038,ZWE,0.0
2039,ZWE,0.0
2040,ZWE,0.0
2041,ZWE,0.0
2042,ZWE,0.0
2043,ZWE,0.0
2044,ZWE,0.0
2045,ZWE,0.0
2046,ZWE,0.0
2047,ZWE,0.0
2048,ZWE,0.0
2049,ZWE,0.0
2050,ZWE,0.0
