,Nation,iso_code3,Year,fuelefficiency_trns_public_diesel_km_per_litre
709,Belarus,BLR,2032,2.5
710,Belarus,BLR,2033,2.5
711,Belarus,BLR,2034,2.5
712,Belarus,BLR,2035,2.5
713,Belarus,BLR,2036,2.5
714,Belarus,BLR,2037,2.5
715,Belarus,BLR,2038,2.5
716,Belarus,BLR,2039,2.5
717,Belarus,BLR,2040,2.5
718,Belarus,BLR,2041,2.5
719,Belarus,BLR,2042,2.5
720,Belarus,BLR,2043,2.5
721,Belarus,BLR,2044,2.5
722,Belarus,BLR,2045,2.5
723,Belarus,BLR,2046,2.5
724,Belarus,BLR,2047,2.5
725,Belarus,BLR,2048,2.5
726,Belarus,BLR,2049,2.5
727,Belarus,BLR,2050,2.5
728,Belize,BLZ,2023,2.5
729,Belize,BLZ,2024,2.5
730,Belize,BLZ,2025,2.5
731,Belize,BLZ,2026,2.5
732,Belize,BLZ,2027,2.5
733,Belize,BLZ,2028,2.5
734,Belize,BLZ,2029,2.5
735,Belize,BLZ,2030,2.5
736,Belize,BLZ,2031,2.5
737,Belize,BLZ,2032,2.5
738,Belize,BLZ,2033,2.5
739,Belize,BLZ,2034,2.5
740,Belize,BLZ,2035,2.5
741,Belize,BLZ,2036,2.5
742,Belize,BLZ,2037,2.5
743,Belize,BLZ,2038,2.5
744,Belize,BLZ,2039,2.5
745,Belize,BLZ,2040,2.5
746,Belize,BLZ,2041,2.5
747,Belize,BLZ,2042,2.5
748,Belize,BLZ,2043,2.5
749,Belize,BLZ,2044,2.5
750,Belize,BLZ,2045,2.5
751,Belize,BLZ,2046,2.5
752,Belize,BLZ,2047,2.5
753,Belize,BLZ,2048,2.5
754,Belize,BLZ,2049,2.5
755,Belize,BLZ,2050,2.5
756,Bermuda,BMU,2023,2.5
757,Bermuda,BMU,2024,2.5
758,Bermuda,BMU,2025,2.5
759,Bermuda,BMU,2026,2.5
760,Bermuda,BMU,2027,2.5
761,Bermuda,BMU,2028,2.5
762,Bermuda,BMU,2029,2.5
763,Bermuda,BMU,2030,2.5
764,Bermuda,BMU,2031,2.5
765,Bermuda,BMU,2032,2.5
766,Bermuda,BMU,2033,2.5
767,Bermuda,BMU,2034,2.5
768,Bermuda,BMU,2035,2.5
769,Bermuda,BMU,2036,2.5
770,Bermuda,BMU,2037,2.5
771,Bermuda,BMU,2038,2.5
772,Bermuda,BMU,2039,2.5
773,Bermuda,BMU,2040,2.5
774,Bermuda,BMU,2041,2.5
775,Bermuda,BMU,2042,2.5
776,Bermuda,BMU,2043,2.5
777,Bermuda,BMU,2044,2.5
778,Bermuda,BMU,2045,2.5
779,Bermuda,BMU,2046,2.5
780,Bermuda,BMU,2047,2.5
781,Bermuda,BMU,2048,2.5
782,Bermuda,BMU,2049,2.5
783,Bermuda,BMU,2050,2.5
784,Bolivia,BOL,2023,2.5
785,Bolivia,BOL,2024,2.5
786,Bolivia,BOL,2025,2.5
787,Bolivia,BOL,2026,2.5
788,Bolivia,BOL,2027,2.5
789,Bolivia,BOL,2028,2.5
790,Bolivia,BOL,2029,2.5
791,Bolivia,BOL,2030,2.5
792,Bolivia,BOL,2031,2.5
793,Bolivia,BOL,2032,2.5
794,Bolivia,BOL,2033,2.5
795,Bolivia,BOL,2034,2.5
796,Bolivia,BOL,2035,2.5
797,Bolivia,BOL,2036,2.5
798,Bolivia,BOL,2037,2.5
799,Bolivia,BOL,2038,2.5
800,Bolivia,BOL,2039,2.5
801,Bolivia,BOL,2040,2.5
802,Bolivia,BOL,2041,2.5
803,Bolivia,BOL,2042,2.5
804,Bolivia,BOL,2043,2.5
805,Bolivia,BOL,2044,2.5
806,Bolivia,BOL,2045,2.5
807,Bolivia,BOL,2046,2.5
808,Bolivia,BOL,2047,2.5
809,Bolivia,BOL,2048,2.5
810,Bolivia,BOL,2049,2.5
811,Bolivia,BOL,2050,2.5
812,Brazil,BRA,2023,2.5
813,Brazil,BRA,2024,2.5
814,Brazil,BRA,2025,2.5
815,Brazil,BRA,2026,2.5
816,Brazil,BRA,2027,2.5
817,Brazil,BRA,2028,2.5
818,Brazil,BRA,2029,2.5
819,Brazil,BRA,2030,2.5
820,Brazil,BRA,2031,2.5
821,Brazil,BRA,2032,2.5
822,Brazil,BRA,2033,2.5
823,Brazil,BRA,2034,2.5
824,Brazil,BRA,2035,2.5
825,Brazil,BRA,2036,2.5
826,Brazil,BRA,2037,2.5
827,Brazil,BRA,2038,2.5
828,Brazil,BRA,2039,2.5
829,Brazil,BRA,2040,2.5
830,Brazil,BRA,2041,2.5
831,Brazil,BRA,2042,2.5
832,Brazil,BRA,2043,2.5
833,Brazil,BRA,2044,2.5
834,Brazil,BRA,2045,2.5
835,Brazil,BRA,2046,2.5
836,Brazil,BRA,2047,2.5
837,Brazil,BRA,2048,2.5
838,Brazil,BRA,2049,2.5
839,Brazil,BRA,2050,2.5
840,Barbados,BRB,2023,2.5
841,Barbados,BRB,2024,2.5
842,Barbados,BRB,2025,2.5
843,Barbados,BRB,2026,2.5
844,Barbados,BRB,2027,2.5
845,Barbados,BRB,2028,2.5
846,Barbados,BRB,2029,2.5
847,Barbados,BRB,2030,2.5
848,Barbados,BRB,2031,2.5
849,Barbados,BRB,2032,2.5
850,Barbados,BRB,2033,2.5
851,Barbados,BRB,2034,2.5
852,Barbados,BRB,2035,2.5
853,Barbados,BRB,2036,2.5
854,Barbados,BRB,2037,2.5
855,Barbados,BRB,2038,2.5
856,Barbados,BRB,2039,2.5
857,Barbados,BRB,2040,2.5
858,Barbados,BRB,2041,2.5
859,Barbados,BRB,2042,2.5
860,Barbados,BRB,2043,2.5
861,Barbados,BRB,2044,2.5
862,Barbados,BRB,2045,2.5
863,Barbados,BRB,2046,2.5
864,Barbados,BRB,2047,2.5
865,Barbados,BRB,2048,2.5
866,Barbados,BRB,2049,2.5
867,Barbados,BRB,2050,2.5
868,Brunei Darussalam,BRN,2023,2.5
869,Brunei Darussalam,BRN,2024,2.5
870,Brunei Darussalam,BRN,2025,2.5
871,Brunei Darussalam,BRN,2026,2.5
872,Brunei Darussalam,BRN,2027,2.5
873,Brunei Darussalam,BRN,2028,2.5
874,Brunei Darussalam,BRN,2029,2.5
875,Brunei Darussalam,BRN,2030,2.5
876,Brunei Darussalam,BRN,2031,2.5
877,Brunei Darussalam,BRN,2032,2.5
878,Brunei Darussalam,BRN,2033,2.5
879,Brunei Darussalam,BRN,2034,2.5
880,Brunei Darussalam,BRN,2035,2.5
881,Brunei Darussalam,BRN,2036,2.5
882,Brunei Darussalam,BRN,2037,2.5
883,Brunei Darussalam,BRN,2038,2.5
884,Brunei Darussalam,BRN,2039,2.5
885,Brunei Darussalam,BRN,2040,2.5
886,Brunei Darussalam,BRN,2041,2.5
887,Brunei Darussalam,BRN,2042,2.5
888,Brunei Darussalam,BRN,2043,2.5
889,Brunei Darussalam,BRN,2044,2.5
890,Brunei Darussalam,BRN,2045,2.5
891,Brunei Darussalam,BRN,2046,2.5
892,Brunei Darussalam,BRN,2047,2.5
893,Brunei Darussalam,BRN,2048,2.5
894,Brunei Darussalam,BRN,2049,2.5
895,Brunei Darussalam,BRN,2050,2.5
896,Bhutan,BTN,2023,2.5
897,Bhutan,BTN,2024,2.5
898,Bhutan,BTN,2025,2.5
899,Bhutan,BTN,2026,2.5
900,Bhutan,BTN,2027,2.5
901,Bhutan,BTN,2028,2.5
902,Bhutan,BTN,2029,2.5
903,Bhutan,BTN,2030,2.5
904,Bhutan,BTN,2031,2.5
905,Bhutan,BTN,2032,2.5
906,Bhutan,BTN,2033,2.5
907,Bhutan,BTN,2034,2.5
908,Bhutan,BTN,2035,2.5
909,Bhutan,BTN,2036,2.5
910,Bhutan,BTN,2037,2.5
911,Bhutan,BTN,2038,2.5
912,Bhutan,BTN,2039,2.5
913,Bhutan,BTN,2040,2.5
914,Bhutan,BTN,2041,2.5
915,Bhutan,BTN,2042,2.5
916,Bhutan,BTN,2043,2.5
917,Bhutan,BTN,2044,2.5
918,Bhutan,BTN,2045,2.5
919,Bhutan,BTN,2046,2.5
920,Bhutan,BTN,2047,2.5
921,Bhutan,BTN,2048,2.5
922,Bhutan,BTN,2049,2.5
923,Bhutan,BTN,2050,2.5
924,Botswana,BWA,2023,2.5
925,Botswana,BWA,2024,2.5
926,Botswana,BWA,2025,2.5
927,Botswana,BWA,2026,2.5
928,Botswana,BWA,2027,2.5
929,Botswana,BWA,2028,2.5
930,Botswana,BWA,2029,2.5
931,Botswana,BWA,2030,2.5
932,Botswana,BWA,2031,2.5
933,Botswana,BWA,2032,2.5
934,Botswana,BWA,2033,2.5
935,Botswana,BWA,2034,2.5
936,Botswana,BWA,2035,2.5
937,Botswana,BWA,2036,2.5
938,Botswana,BWA,2037,2.5
939,Botswana,BWA,2038,2.5
940,Botswana,BWA,2039,2.5
941,Botswana,BWA,2040,2.5
942,Botswana,BWA,2041,2.5
943,Botswana,BWA,2042,2.5
944,Botswana,BWA,2043,2.5
945,Botswana,BWA,2044,2.5
946,Botswana,BWA,2045,2.5
947,Botswana,BWA,2046,2.5
948,Botswana,BWA,2047,2.5
949,Botswana,BWA,2048,2.5
950,Botswana,BWA,2049,2.5
951,Botswana,BWA,2050,2.5
952,Central African Republic,CAF,2023,2.5
953,Central African Republic,CAF,2024,2.5
954,Central African Republic,CAF,2025,2.5
955,Central African Republic,CAF,2026,2.5
956,Central African Republic,CAF,2027,2.5
957,Central African Republic,CAF,2028,2.5
958,Central African Republic,CAF,2029,2.5
959,Central African Republic,CAF,2030,2.5
960,Central African Republic,CAF,2031,2.5
961,Central African Republic,CAF,2032,2.5
962,Central African Republic,CAF,2033,2.5
963,Central African Republic,CAF,2034,2.5
964,Central African Republic,CAF,2035,2.5
965,Central African Republic,CAF,2036,2.5
966,Central African Republic,CAF,2037,2.5
967,Central African Republic,CAF,2038,2.5
968,Central African Republic,CAF,2039,2.5
969,Central African Republic,CAF,2040,2.5
970,Central African Republic,CAF,2041,2.5
971,Central African Republic,CAF,2042,2.5
972,Central African Republic,CAF,2043,2.5
973,Central African Republic,CAF,2044,2.5
974,Central African Republic,CAF,2045,2.5
975,Central African Republic,CAF,2046,2.5
976,Central African Republic,CAF,2047,2.5
977,Central African Republic,CAF,2048,2.5
978,Central African Republic,CAF,2049,2.5
979,Central African Republic,CAF,2050,2.5
980,Canada,CAN,2023,2.5
981,Canada,CAN,2024,2.5
982,Canada,CAN,2025,2.5
983,Canada,CAN,2026,2.5
984,Canada,CAN,2027,2.5
985,Canada,CAN,2028,2.5
986,Canada,CAN,2029,2.5
987,Canada,CAN,2030,2.5
988,Canada,CAN,2031,2.5
989,Canada,CAN,2032,2.5
990,Canada,CAN,2033,2.5
991,Canada,CAN,2034,2.5
992,Canada,CAN,2035,2.5
993,Canada,CAN,2036,2.5
994,Canada,CAN,2037,2.5
995,Canada,CAN,2038,2.5
996,Canada,CAN,2039,2.5
997,Canada,CAN,2040,2.5
998,Canada,CAN,2041,2.5
999,Canada,CAN,2042,2.5
1000,Canada,CAN,2043,2.5
1001,Canada,CAN,2044,2.5
1002,Canada,CAN,2045,2.5
1003,Canada,CAN,2046,2.5
1004,Canada,CAN,2047,2.5
1005,Canada,CAN,2048,2.5
1006,Canada,CAN,2049,2.5
1007,Canada,CAN,2050,2.5
1008,Central Europe and the Baltics,CEB,2023,2.5
1009,Central Europe and the Baltics,CEB,2024,2.5
1010,Central Europe and the Baltics,CEB,2025,2.5
1011,Central Europe and the Baltics,CEB,2026,2.5
1012,Central Europe and the Baltics,CEB,2027,2.5
1013,Central Europe and the Baltics,CEB,2028,2.5
1014,Central Europe and the Baltics,CEB,2029,2.5
1015,Central Europe and the Baltics,CEB,2030,2.5
1016,Central Europe and the Baltics,CEB,2031,2.5
1017,Central Europe and the Baltics,CEB,2032,2.5
1018,Central Europe and the Baltics,CEB,2033,2.5
1019,Central Europe and the Baltics,CEB,2034,2.5
1020,Central Europe and the Baltics,CEB,2035,2.5
1021,Central Europe and the Baltics,CEB,2036,2.5
1022,Central Europe and the Baltics,CEB,2037,2.5
1023,Central Europe and the Baltics,CEB,2038,2.5
1024,Central Europe and the Baltics,CEB,2039,2.5
1025,Central Europe and the Baltics,CEB,2040,2.5
1026,Central Europe and the Baltics,CEB,2041,2.5
1027,Central Europe and the Baltics,CEB,2042,2.5
1028,Central Europe and the Baltics,CEB,2043,2.5
1029,Central Europe and the Baltics,CEB,2044,2.5
1030,Central Europe and the Baltics,CEB,2045,2.5
1031,Central Europe and the Baltics,CEB,2046,2.5
1032,Central Europe and the Baltics,CEB,2047,2.5
1033,Central Europe and the Baltics,CEB,2048,2.5
1034,Central Europe and the Baltics,CEB,2049,2.5
1035,Central Europe and the Baltics,CEB,2050,2.5
1036,Switzerland,CHE,2023,2.5
1037,Switzerland,CHE,2024,2.5
1038,Switzerland,CHE,2025,2.5
1039,Switzerland,CHE,2026,2.5
1040,Switzerland,CHE,2027,2.5
1041,Switzerland,CHE,2028,2.5
1042,Switzerland,CHE,2029,2.5
1043,Switzerland,CHE,2030,2.5
1044,Switzerland,CHE,2031,2.5
1045,Switzerland,CHE,2032,2.5
1046,Switzerland,CHE,2033,2.5
1047,Switzerland,CHE,2034,2.5
1048,Switzerland,CHE,2035,2.5
1049,Switzerland,CHE,2036,2.5
1050,Switzerland,CHE,2037,2.5
1051,Switzerland,CHE,2038,2.5
1052,Switzerland,CHE,2039,2.5
1053,Switzerland,CHE,2040,2.5
1054,Switzerland,CHE,2041,2.5
1055,Switzerland,CHE,2042,2.5
1056,Switzerland,CHE,2043,2.5
1057,Switzerland,CHE,2044,2.5
1058,Switzerland,CHE,2045,2.5
1059,Switzerland,CHE,2046,2.5
1060,Switzerland,CHE,2047,2.5
1061,Switzerland,CHE,2048,2.5
1062,Switzerland,CHE,2049,2.5
1063,Switzerland,CHE,2050,2.5
1064,Channel Islands,CHI,2023,2.5
1065,Channel Islands,CHI,2024,2.5
1066,Channel Islands,CHI,2025,2.5
1067,Channel Islands,CHI,2026,2.5
1068,Channel Islands,CHI,2027,2.5
1069,Channel Islands,CHI,2028,2.5
1070,Channel Islands,CHI,2029,2.5
1071,Channel Islands,CHI,2030,2.5
1072,Channel Islands,CHI,2031,2.5
1073,Channel Islands,CHI,2032,2.5
1074,Channel Islands,CHI,2033,2.5
1075,Channel Islands,CHI,2034,2.5
1076,Channel Islands,CHI,2035,2.5
1077,Channel Islands,CHI,2036,2.5
1078,Channel Islands,CHI,2037,2.5
1079,Channel Islands,CHI,2038,2.5
1080,Channel Islands,CHI,2039,2.5
1081,Channel Islands,CHI,2040,2.5
1082,Channel Islands,CHI,2041,2.5
1083,Channel Islands,CHI,2042,2.5
1084,Channel Islands,CHI,2043,2.5
1085,Channel Islands,CHI,2044,2.5
1086,Channel Islands,CHI,2045,2.5
1087,Channel Islands,CHI,2046,2.5
1088,Channel Islands,CHI,2047,2.5
1089,Channel Islands,CHI,2048,2.5
1090,Channel Islands,CHI,2049,2.5
1091,Channel Islands,CHI,2050,2.5
1092,Chile,CHL,2023,2.5
1093,Chile,CHL,2024,2.5
1094,Chile,CHL,2025,2.5
1095,Chile,CHL,2026,2.5
1096,Chile,CHL,2027,2.5
1097,Chile,CHL,2028,2.5
1098,Chile,CHL,2029,2.5
1099,Chile,CHL,2030,2.5
1100,Chile,CHL,2031,2.5
1101,Chile,CHL,2032,2.5
1102,Chile,CHL,2033,2.5
1103,Chile,CHL,2034,2.5
1104,Chile,CHL,2035,2.5
1105,Chile,CHL,2036,2.5
1106,Chile,CHL,2037,2.5
1107,Chile,CHL,2038,2.5
1108,Chile,CHL,2039,2.5
1109,Chile,CHL,2040,2.5
1110,Chile,CHL,2041,2.5
1111,Chile,CHL,2042,2.5
1112,Chile,CHL,2043,2.5
1113,Chile,CHL,2044,2.5
1114,Chile,CHL,2045,2.5
1115,Chile,CHL,2046,2.5
1116,Chile,CHL,2047,2.5
1117,Chile,CHL,2048,2.5
1118,Chile,CHL,2049,2.5
1119,Chile,CHL,2050,2.5
1120,China,CHN,2023,2.5
1121,China,CHN,2024,2.5
1122,China,CHN,2025,2.5
1123,China,CHN,2026,2.5
1124,China,CHN,2027,2.5
1125,China,CHN,2028,2.5
1126,China,CHN,2029,2.5
1127,China,CHN,2030,2.5
1128,China,CHN,2031,2.5
1129,China,CHN,2032,2.5
1130,China,CHN,2033,2.5
1131,China,CHN,2034,2.5
1132,China,CHN,2035,2.5
1133,China,CHN,2036,2.5
1134,China,CHN,2037,2.5
1135,China,CHN,2038,2.5
1136,China,CHN,2039,2.5
1137,China,CHN,2040,2.5
1138,China,CHN,2041,2.5
1139,China,CHN,2042,2.5
1140,China,CHN,2043,2.5
1141,China,CHN,2044,2.5
1142,China,CHN,2045,2.5
1143,China,CHN,2046,2.5
1144,China,CHN,2047,2.5
1145,China,CHN,2048,2.5
1146,China,CHN,2049,2.5
1147,China,CHN,2050,2.5
1148,Cote d'Ivoire,CIV,2023,2.5
1149,Cote d'Ivoire,CIV,2024,2.5
1150,Cote d'Ivoire,CIV,2025,2.5
1151,Cote d'Ivoire,CIV,2026,2.5
1152,Cote d'Ivoire,CIV,2027,2.5
1153,Cote d'Ivoire,CIV,2028,2.5
1154,Cote d'Ivoire,CIV,2029,2.5
1155,Cote d'Ivoire,CIV,2030,2.5
1156,Cote d'Ivoire,CIV,2031,2.5
1157,Cote d'Ivoire,CIV,2032,2.5
1158,Cote d'Ivoire,CIV,2033,2.5
1159,Cote d'Ivoire,CIV,2034,2.5
1160,Cote d'Ivoire,CIV,2035,2.5
1161,Cote d'Ivoire,CIV,2036,2.5
1162,Cote d'Ivoire,CIV,2037,2.5
1163,Cote d'Ivoire,CIV,2038,2.5
1164,Cote d'Ivoire,CIV,2039,2.5
1165,Cote d'Ivoire,CIV,2040,2.5
1166,Cote d'Ivoire,CIV,2041,2.5
1167,Cote d'Ivoire,CIV,2042,2.5
1168,Cote d'Ivoire,CIV,2043,2.5
1169,Cote d'Ivoire,CIV,2044,2.5
1170,Cote d'Ivoire,CIV,2045,2.5
1171,Cote d'Ivoire,CIV,2046,2.5
1172,Cote d'Ivoire,CIV,2047,2.5
1173,Cote d'Ivoire,CIV,2048,2.5
1174,Cote d'Ivoire,CIV,2049,2.5
1175,Cote d'Ivoire,CIV,2050,2.5
1176,Cameroon,CMR,2023,2.5
1177,Cameroon,CMR,2024,2.5
1178,Cameroon,CMR,2025,2.5
1179,Cameroon,CMR,2026,2.5
1180,Cameroon,CMR,2027,2.5
1181,Cameroon,CMR,2028,2.5
1182,Cameroon,CMR,2029,2.5
1183,Cameroon,CMR,2030,2.5
1184,Cameroon,CMR,2031,2.5
1185,Cameroon,CMR,2032,2.5
1186,Cameroon,CMR,2033,2.5
1187,Cameroon,CMR,2034,2.5
1188,Cameroon,CMR,2035,2.5
1189,Cameroon,CMR,2036,2.5
1190,Cameroon,CMR,2037,2.5
1191,Cameroon,CMR,2038,2.5
1192,Cameroon,CMR,2039,2.5
1193,Cameroon,CMR,2040,2.5
1194,Cameroon,CMR,2041,2.5
1195,Cameroon,CMR,2042,2.5
1196,Cameroon,CMR,2043,2.5
1197,Cameroon,CMR,2044,2.5
1198,Cameroon,CMR,2045,2.5
1199,Cameroon,CMR,2046,2.5
1200,Cameroon,CMR,2047,2.5
1201,Cameroon,CMR,2048,2.5
1202,Cameroon,CMR,2049,2.5
1203,Cameroon,CMR,2050,2.5
1204,"Congo, Dem. Rep.",COD,2023,2.5
1205,"Congo, Dem. Rep.",COD,2024,2.5
1206,"Congo, Dem. Rep.",COD,2025,2.5
1207,"Congo, Dem. Rep.",COD,2026,2.5
1208,"Congo, Dem. Rep.",COD,2027,2.5
1209,"Congo, Dem. Rep.",COD,2028,2.5
1210,"Congo, Dem. Rep.",COD,2029,2.5
1211,"Congo, Dem. Rep.",COD,2030,2.5
1212,"Congo, Dem. Rep.",COD,2031,2.5
1213,"Congo, Dem. Rep.",COD,2032,2.5
1214,"Congo, Dem. Rep.",COD,2033,2.5
1215,"Congo, Dem. Rep.",COD,2034,2.5
1216,"Congo, Dem. Rep.",COD,2035,2.5
1217,"Congo, Dem. Rep.",COD,2036,2.5
1218,"Congo, Dem. Rep.",COD,2037,2.5
1219,"Congo, Dem. Rep.",COD,2038,2.5
1220,"Congo, Dem. Rep.",COD,2039,2.5
1221,"Congo, Dem. Rep.",COD,2040,2.5
1222,"Congo, Dem. Rep.",COD,2041,2.5
1223,"Congo, Dem. Rep.",COD,2042,2.5
1224,"Congo, Dem. Rep.",COD,2043,2.5
1225,"Congo, Dem. Rep.",COD,2044,2.5
1226,"Congo, Dem. Rep.",COD,2045,2.5
1227,"Congo, Dem. Rep.",COD,2046,2.5
1228,"Congo, Dem. Rep.",COD,2047,2.5
1229,"Congo, Dem. Rep.",COD,2048,2.5
1230,"Congo, Dem. Rep.",COD,2049,2.5
1231,"Congo, Dem. Rep.",COD,2050,2.5
1232,"Congo, Rep.",COG,2023,2.5
1233,"Congo, Rep.",COG,2024,2.5
1234,"Congo, Rep.",COG,2025,2.5
1235,"Congo, Rep.",COG,2026,2.5
1236,"Congo, Rep.",COG,2027,2.5
1237,"Congo, Rep.",COG,2028,2.5
1238,"Congo, Rep.",COG,2029,2.5
1239,"Congo, Rep.",COG,2030,2.5
1240,"Congo, Rep.",COG,2031,2.5
1241,"Congo, Rep.",COG,2032,2.5
1242,"Congo, Rep.",COG,2033,2.5
1243,"Congo, Rep.",COG,2034,2.5
1244,"Congo, Rep.",COG,2035,2.5
1245,"Congo, Rep.",COG,2036,2.5
1246,"Congo, Rep.",COG,2037,2.5
1247,"Congo, Rep.",COG,2038,2.5
1248,"Congo, Rep.",COG,2039,2.5
1249,"Congo, Rep.",COG,2040,2.5
1250,"Congo, Rep.",COG,2041,2.5
1251,"Congo, Rep.",COG,2042,2.5
1252,"Congo, Rep.",COG,2043,2.5
1253,"Congo, Rep.",COG,2044,2.5
1254,"Congo, Rep.",COG,2045,2.5
1255,"Congo, Rep.",COG,2046,2.5
1256,"Congo, Rep.",COG,2047,2.5
1257,"Congo, Rep.",COG,2048,2.5
1258,"Congo, Rep.",COG,2049,2.5
1259,"Congo, Rep.",COG,2050,2.5
1260,Colombia,COL,2023,2.5
1261,Colombia,COL,2024,2.5
1262,Colombia,COL,2025,2.5
1263,Colombia,COL,2026,2.5
1264,Colombia,COL,2027,2.5
1265,Colombia,COL,2028,2.5
1266,Colombia,COL,2029,2.5
1267,Colombia,COL,2030,2.5
1268,Colombia,COL,2031,2.5
1269,Colombia,COL,2032,2.5
1270,Colombia,COL,2033,2.5
1271,Colombia,COL,2034,2.5
1272,Colombia,COL,2035,2.5
1273,Colombia,COL,2036,2.5
1274,Colombia,COL,2037,2.5
1275,Colombia,COL,2038,2.5
1276,Colombia,COL,2039,2.5
1277,Colombia,COL,2040,2.5
1278,Colombia,COL,2041,2.5
1279,Colombia,COL,2042,2.5
1280,Colombia,COL,2043,2.5
1281,Colombia,COL,2044,2.5
1282,Colombia,COL,2045,2.5
1283,Colombia,COL,2046,2.5
1284,Colombia,COL,2047,2.5
1285,Colombia,COL,2048,2.5
1286,Colombia,COL,2049,2.5
1287,Colombia,COL,2050,2.5
1288,Comoros,COM,2023,2.5
1289,Comoros,COM,2024,2.5
1290,Comoros,COM,2025,2.5
1291,Comoros,COM,2026,2.5
1292,Comoros,COM,2027,2.5
1293,Comoros,COM,2028,2.5
1294,Comoros,COM,2029,2.5
1295,Comoros,COM,2030,2.5
1296,Comoros,COM,2031,2.5
1297,Comoros,COM,2032,2.5
1298,Comoros,COM,2033,2.5
1299,Comoros,COM,2034,2.5
1300,Comoros,COM,2035,2.5
1301,Comoros,COM,2036,2.5
1302,Comoros,COM,2037,2.5
1303,Comoros,COM,2038,2.5
1304,Comoros,COM,2039,2.5
1305,Comoros,COM,2040,2.5
1306,Comoros,COM,2041,2.5
1307,Comoros,COM,2042,2.5
1308,Comoros,COM,2043,2.5
1309,Comoros,COM,2044,2.5
1310,Comoros,COM,2045,2.5
1311,Comoros,COM,2046,2.5
1312,Comoros,COM,2047,2.5
1313,Comoros,COM,2048,2.5
1314,Comoros,COM,2049,2.5
1315,Comoros,COM,2050,2.5
1316,Cabo Verde,CPV,2023,2.5
1317,Cabo Verde,CPV,2024,2.5
1318,Cabo Verde,CPV,2025,2.5
1319,Cabo Verde,CPV,2026,2.5
1320,Cabo Verde,CPV,2027,2.5
1321,Cabo Verde,CPV,2028,2.5
1322,Cabo Verde,CPV,2029,2.5
1323,Cabo Verde,CPV,2030,2.5
1324,Cabo Verde,CPV,2031,2.5
1325,Cabo Verde,CPV,2032,2.5
1326,Cabo Verde,CPV,2033,2.5
1327,Cabo Verde,CPV,2034,2.5
1328,Cabo Verde,CPV,2035,2.5
1329,Cabo Verde,CPV,2036,2.5
1330,Cabo Verde,CPV,2037,2.5
1331,Cabo Verde,CPV,2038,2.5
1332,Cabo Verde,CPV,2039,2.5
1333,Cabo Verde,CPV,2040,2.5
1334,Cabo Verde,CPV,2041,2.5
1335,Cabo Verde,CPV,2042,2.5
1336,Cabo Verde,CPV,2043,2.5
1337,Cabo Verde,CPV,2044,2.5
1338,Cabo Verde,CPV,2045,2.5
1339,Cabo Verde,CPV,2046,2.5
1340,Cabo Verde,CPV,2047,2.5
1341,Cabo Verde,CPV,2048,2.5
1342,Cabo Verde,CPV,2049,2.5
1343,Cabo Verde,CPV,2050,2.5
1344,Costa Rica,CRI,2023,2.5
1345,Costa Rica,CRI,2024,2.5
1346,Costa Rica,CRI,2025,2.5
1347,Costa Rica,CRI,2026,2.5
1348,Costa Rica,CRI,2027,2.5
1349,Costa Rica,CRI,2028,2.5
1350,Costa Rica,CRI,2029,2.5
1351,Costa Rica,CRI,2030,2.5
1352,Costa Rica,CRI,2031,2.5
1353,Costa Rica,CRI,2032,2.5
1354,Costa Rica,CRI,2033,2.5
1355,Costa Rica,CRI,2034,2.5
1356,Costa Rica,CRI,2035,2.5
1357,Costa Rica,CRI,2036,2.5
1358,Costa Rica,CRI,2037,2.5
1359,Costa Rica,CRI,2038,2.5
1360,Costa Rica,CRI,2039,2.5
1361,Costa Rica,CRI,2040,2.5
1362,Costa Rica,CRI,2041,2.5
1363,Costa Rica,CRI,2042,2.5
1364,Costa Rica,CRI,2043,2.5
1365,Costa Rica,CRI,2044,2.5
1366,Costa Rica,CRI,2045,2.5
1367,Costa Rica,CRI,2046,2.5
1368,Costa Rica,CRI,2047,2.5
1369,Costa Rica,CRI,2048,2.5
1370,Costa Rica,CRI,2049,2.5
1371,Costa Rica,CRI,2050,2.5
1372,Caribbean small states,CSS,2023,2.5
1373,Caribbean small states,CSS,2024,2.5
1374,Caribbean small states,CSS,2025,2.5
1375,Caribbean small states,CSS,2026,2.5
1376,Caribbean small states,CSS,2027,2.5
1377,Caribbean small states,CSS,2028,2.5
1378,Caribbean small states,CSS,2029,2.5
1379,Caribbean small states,CSS,2030,2.5
1380,Caribbean small states,CSS,2031,2.5
1381,Caribbean small states,CSS,2032,2.5
1382,Caribbean small states,CSS,2033,2.5
1383,Caribbean small states,CSS,2034,2.5
1384,Caribbean small states,CSS,2035,2.5
1385,Caribbean small states,CSS,2036,2.5
1386,Caribbean small states,CSS,2037,2.5
1387,Caribbean small states,CSS,2038,2.5
1388,Caribbean small states,CSS,2039,2.5
1389,Caribbean small states,CSS,2040,2.5
1390,Caribbean small states,CSS,2041,2.5
1391,Caribbean small states,CSS,2042,2.5
1392,Caribbean small states,CSS,2043,2.5
1393,Caribbean small states,CSS,2044,2.5
1394,Caribbean small states,CSS,2045,2.5
1395,Caribbean small states,CSS,2046,2.5
1396,Caribbean small states,CSS,2047,2.5
1397,Caribbean small states,CSS,2048,2.5
1398,Caribbean small states,CSS,2049,2.5
1399,Caribbean small states,CSS,2050,2.5
