,Nation,iso_code3,Year,fuelefficiency_trns_rail_passenger_natural_gas_km_per_litre
624,Bahrain,BHR,2031,0.00539956803
625,Bahrain,BHR,2032,0.00539956803
626,Bahrain,BHR,2033,0.00539956803
627,Bahrain,BHR,2034,0.00539956803
628,Bahrain,BHR,2035,0.00539956803
629,Bahrain,BHR,2036,0.00539956803
630,Bahrain,BHR,2037,0.00539956803
631,Bahrain,BHR,2038,0.00539956803
632,Bahrain,BHR,2039,0.00539956803
633,Bahrain,BHR,2040,0.00539956803
634,Bahrain,BHR,2041,0.00539956803
635,Bahrain,BHR,2042,0.00539956803
636,Bahrain,BHR,2043,0.00539956803
637,Bahrain,BHR,2044,0.00539956803
638,Bahrain,BHR,2045,0.00539956803
639,Bahrain,BHR,2046,0.00539956803
640,Bahrain,BHR,2047,0.00539956803
641,Bahrain,BHR,2048,0.00539956803
642,Bahrain,BHR,2049,0.00539956803
643,Bahrain,BHR,2050,0.00539956803
644,"Bahamas, The",BHS,2023,0.00539956803
645,"Bahamas, The",BHS,2024,0.00539956803
646,"Bahamas, The",BHS,2025,0.00539956803
647,"Bahamas, The",BHS,2026,0.00539956803
648,"Bahamas, The",BHS,2027,0.00539956803
649,"Bahamas, The",BHS,2028,0.00539956803
650,"Bahamas, The",BHS,2029,0.00539956803
651,"Bahamas, The",BHS,2030,0.00539956803
652,"Bahamas, The",BHS,2031,0.00539956803
653,"Bahamas, The",BHS,2032,0.00539956803
654,"Bahamas, The",BHS,2033,0.00539956803
655,"Bahamas, The",BHS,2034,0.00539956803
656,"Bahamas, The",BHS,2035,0.00539956803
657,"Bahamas, The",BHS,2036,0.00539956803
658,"Bahamas, The",BHS,2037,0.00539956803
659,"Bahamas, The",BHS,2038,0.00539956803
660,"Bahamas, The",BHS,2039,0.00539956803
661,"Bahamas, The",BHS,2040,0.00539956803
662,"Bahamas, The",BHS,2041,0.00539956803
663,"Bahamas, The",BHS,2042,0.00539956803
664,"Bahamas, The",BHS,2043,0.00539956803
665,"Bahamas, The",BHS,2044,0.00539956803
666,"Bahamas, The",BHS,2045,0.00539956803
667,"Bahamas, The",BHS,2046,0.00539956803
668,"Bahamas, The",BHS,2047,0.00539956803
669,"Bahamas, The",BHS,2048,0.00539956803
670,"Bahamas, The",BHS,2049,0.00539956803
671,"Bahamas, The",BHS,2050,0.00539956803
672,Bosnia and Herzegovina,BIH,2023,0.00539956803
673,Bosnia and Herzegovina,BIH,2024,0.00539956803
674,Bosnia and Herzegovina,BIH,2025,0.00539956803
675,Bosnia and Herzegovina,BIH,2026,0.00539956803
676,Bosnia and Herzegovina,BIH,2027,0.00539956803
677,Bosnia and Herzegovina,BIH,2028,0.00539956803
678,Bosnia and Herzegovina,BIH,2029,0.00539956803
679,Bosnia and Herzegovina,BIH,2030,0.00539956803
680,Bosnia and Herzegovina,BIH,2031,0.00539956803
681,Bosnia and Herzegovina,BIH,2032,0.00539956803
682,Bosnia and Herzegovina,BIH,2033,0.00539956803
683,Bosnia and Herzegovina,BIH,2034,0.00539956803
684,Bosnia and Herzegovina,BIH,2035,0.00539956803
685,Bosnia and Herzegovina,BIH,2036,0.00539956803
686,Bosnia and Herzegovina,BIH,2037,0.00539956803
687,Bosnia and Herzegovina,BIH,2038,0.00539956803
688,Bosnia and Herzegovina,BIH,2039,0.00539956803
689,Bosnia and Herzegovina,BIH,2040,0.00539956803
690,Bosnia and Herzegovina,BIH,2041,0.00539956803
691,Bosnia and Herzegovina,BIH,2042,0.00539956803
692,Bosnia and Herzegovina,BIH,2043,0.00539956803
693,Bosnia and Herzegovina,BIH,2044,0.00539956803
694,Bosnia and Herzegovina,BIH,2045,0.00539956803
695,Bosnia and Herzegovina,BIH,2046,0.00539956803
696,Bosnia and Herzegovina,BIH,2047,0.00539956803
697,Bosnia and Herzegovina,BIH,2048,0.00539956803
698,Bosnia and Herzegovina,BIH,2049,0.00539956803
699,Bosnia and Herzegovina,BIH,2050,0.00539956803
700,Belarus,BLR,2023,0.00539956803
701,Belarus,BLR,2024,0.00539956803
702,Belarus,BLR,2025,0.00539956803
703,Belarus,BLR,2026,0.00539956803
704,Belarus,BLR,2027,0.00539956803
705,Belarus,BLR,2028,0.00539956803
706,Belarus,BLR,2029,0.00539956803
707,Belarus,BLR,2030,0.00539956803
708,Belarus,BLR,2031,0.00539956803
709,Belarus,BLR,2032,0.00539956803
710,Belarus,BLR,2033,0.00539956803
711,Belarus,BLR,2034,0.00539956803
712,Belarus,BLR,2035,0.00539956803
713,Belarus,BLR,2036,0.00539956803
714,Belarus,BLR,2037,0.00539956803
715,Belarus,BLR,2038,0.00539956803
716,Belarus,BLR,2039,0.00539956803
717,Belarus,BLR,2040,0.00539956803
718,Belarus,BLR,2041,0.00539956803
719,Belarus,BLR,2042,0.00539956803
720,Belarus,BLR,2043,0.00539956803
721,Belarus,BLR,2044,0.00539956803
722,Belarus,BLR,2045,0.00539956803
723,Belarus,BLR,2046,0.00539956803
724,Belarus,BLR,2047,0.00539956803
725,Belarus,BLR,2048,0.00539956803
726,Belarus,BLR,2049,0.00539956803
727,Belarus,BLR,2050,0.00539956803
728,Belize,BLZ,2023,0.00539956803
729,Belize,BLZ,2024,0.00539956803
730,Belize,BLZ,2025,0.00539956803
731,Belize,BLZ,2026,0.00539956803
732,Belize,BLZ,2027,0.00539956803
733,Belize,BLZ,2028,0.00539956803
734,Belize,BLZ,2029,0.00539956803
735,Belize,BLZ,2030,0.00539956803
736,Belize,BLZ,2031,0.00539956803
737,Belize,BLZ,2032,0.00539956803
738,Belize,BLZ,2033,0.00539956803
739,Belize,BLZ,2034,0.00539956803
740,Belize,BLZ,2035,0.00539956803
741,Belize,BLZ,2036,0.00539956803
742,Belize,BLZ,2037,0.00539956803
743,Belize,BLZ,2038,0.00539956803
744,Belize,BLZ,2039,0.00539956803
745,Belize,BLZ,2040,0.00539956803
746,Belize,BLZ,2041,0.00539956803
747,Belize,BLZ,2042,0.00539956803
748,Belize,BLZ,2043,0.00539956803
749,Belize,BLZ,2044,0.00539956803
750,Belize,BLZ,2045,0.00539956803
751,Belize,BLZ,2046,0.00539956803
752,Belize,BLZ,2047,0.00539956803
753,Belize,BLZ,2048,0.00539956803
754,Belize,BLZ,2049,0.00539956803
755,Belize,BLZ,2050,0.00539956803
756,Bermuda,BMU,2023,0.00539956803
757,Bermuda,BMU,2024,0.00539956803
758,Bermuda,BMU,2025,0.00539956803
759,Bermuda,BMU,2026,0.00539956803
760,Bermuda,BMU,2027,0.00539956803
761,Bermuda,BMU,2028,0.00539956803
762,Bermuda,BMU,2029,0.00539956803
763,Bermuda,BMU,2030,0.00539956803
764,Bermuda,BMU,2031,0.00539956803
765,Bermuda,BMU,2032,0.00539956803
766,Bermuda,BMU,2033,0.00539956803
767,Bermuda,BMU,2034,0.00539956803
768,Bermuda,BMU,2035,0.00539956803
769,Bermuda,BMU,2036,0.00539956803
770,Bermuda,BMU,2037,0.00539956803
771,Bermuda,BMU,2038,0.00539956803
772,Bermuda,BMU,2039,0.00539956803
773,Bermuda,BMU,2040,0.00539956803
774,Bermuda,BMU,2041,0.00539956803
775,Bermuda,BMU,2042,0.00539956803
776,Bermuda,BMU,2043,0.00539956803
777,Bermuda,BMU,2044,0.00539956803
778,Bermuda,BMU,2045,0.00539956803
779,Bermuda,BMU,2046,0.00539956803
780,Bermuda,BMU,2047,0.00539956803
781,Bermuda,BMU,2048,0.00539956803
782,Bermuda,BMU,2049,0.00539956803
783,Bermuda,BMU,2050,0.00539956803
784,Bolivia,BOL,2023,0.00539956803
785,Bolivia,BOL,2024,0.00539956803
786,Bolivia,BOL,2025,0.00539956803
787,Bolivia,BOL,2026,0.00539956803
788,Bolivia,BOL,2027,0.00539956803
789,Bolivia,BOL,2028,0.00539956803
790,Bolivia,BOL,2029,0.00539956803
791,Bolivia,BOL,2030,0.00539956803
792,Bolivia,BOL,2031,0.00539956803
793,Bolivia,BOL,2032,0.00539956803
794,Bolivia,BOL,2033,0.00539956803
795,Bolivia,BOL,2034,0.00539956803
796,Bolivia,BOL,2035,0.00539956803
797,Bolivia,BOL,2036,0.00539956803
798,Bolivia,BOL,2037,0.00539956803
799,Bolivia,BOL,2038,0.00539956803
800,Bolivia,BOL,2039,0.00539956803
801,Bolivia,BOL,2040,0.00539956803
802,Bolivia,BOL,2041,0.00539956803
803,Bolivia,BOL,2042,0.00539956803
804,Bolivia,BOL,2043,0.00539956803
805,Bolivia,BOL,2044,0.00539956803
806,Bolivia,BOL,2045,0.00539956803
807,Bolivia,BOL,2046,0.00539956803
808,Bolivia,BOL,2047,0.00539956803
809,Bolivia,BOL,2048,0.00539956803
810,Bolivia,BOL,2049,0.00539956803
811,Bolivia,BOL,2050,0.00539956803
812,Brazil,BRA,2023,0.00539956803
813,Brazil,BRA,2024,0.00539956803
814,Brazil,BRA,2025,0.00539956803
815,Brazil,BRA,2026,0.00539956803
816,Brazil,BRA,2027,0.00539956803
817,Brazil,BRA,2028,0.00539956803
818,Brazil,BRA,2029,0.00539956803
819,Brazil,BRA,2030,0.00539956803
820,Brazil,BRA,2031,0.00539956803
821,Brazil,BRA,2032,0.00539956803
822,Brazil,BRA,2033,0.00539956803
823,Brazil,BRA,2034,0.00539956803
824,Brazil,BRA,2035,0.00539956803
825,Brazil,BRA,2036,0.00539956803
826,Brazil,BRA,2037,0.00539956803
827,Brazil,BRA,2038,0.00539956803
828,Brazil,BRA,2039,0.00539956803
829,Brazil,BRA,2040,0.00539956803
830,Brazil,BRA,2041,0.00539956803
831,Brazil,BRA,2042,0.00539956803
832,Brazil,BRA,2043,0.00539956803
833,Brazil,BRA,2044,0.00539956803
834,Brazil,BRA,2045,0.00539956803
835,Brazil,BRA,2046,0.00539956803
836,Brazil,BRA,2047,0.00539956803
837,Brazil,BRA,2048,0.00539956803
838,Brazil,BRA,2049,0.00539956803
839,Brazil,BRA,2050,0.00539956803
840,Barbados,BRB,2023,0.00539956803
841,Barbados,BRB,2024,0.00539956803
842,Barbados,BRB,2025,0.00539956803
843,Barbados,BRB,2026,0.00539956803
844,Barbados,BRB,2027,0.00539956803
845,Barbados,BRB,2028,0.00539956803
846,Barbados,BRB,2029,0.00539956803
847,Barbados,BRB,2030,0.00539956803
848,Barbados,BRB,2031,0.00539956803
849,Barbados,BRB,2032,0.00539956803
850,Barbados,BRB,2033,0.00539956803
851,Barbados,BRB,2034,0.00539956803
852,Barbados,BRB,2035,0.00539956803
853,Barbados,BRB,2036,0.00539956803
854,Barbados,BRB,2037,0.00539956803
855,Barbados,BRB,2038,0.00539956803
856,Barbados,BRB,2039,0.00539956803
857,Barbados,BRB,2040,0.00539956803
858,Barbados,BRB,2041,0.00539956803
859,Barbados,BRB,2042,0.00539956803
860,Barbados,BRB,2043,0.00539956803
861,Barbados,BRB,2044,0.00539956803
862,Barbados,BRB,2045,0.00539956803
863,Barbados,BRB,2046,0.00539956803
864,Barbados,BRB,2047,0.00539956803
865,Barbados,BRB,2048,0.00539956803
866,Barbados,BRB,2049,0.00539956803
867,Barbados,BRB,2050,0.00539956803
868,Brunei Darussalam,BRN,2023,0.00539956803
869,Brunei Darussalam,BRN,2024,0.00539956803
870,Brunei Darussalam,BRN,2025,0.00539956803
871,Brunei Darussalam,BRN,2026,0.00539956803
872,Brunei Darussalam,BRN,2027,0.00539956803
873,Brunei Darussalam,BRN,2028,0.00539956803
874,Brunei Darussalam,BRN,2029,0.00539956803
875,Brunei Darussalam,BRN,2030,0.00539956803
876,Brunei Darussalam,BRN,2031,0.00539956803
877,Brunei Darussalam,BRN,2032,0.00539956803
878,Brunei Darussalam,BRN,2033,0.00539956803
879,Brunei Darussalam,BRN,2034,0.00539956803
880,Brunei Darussalam,BRN,2035,0.00539956803
881,Brunei Darussalam,BRN,2036,0.00539956803
882,Brunei Darussalam,BRN,2037,0.00539956803
883,Brunei Darussalam,BRN,2038,0.00539956803
884,Brunei Darussalam,BRN,2039,0.00539956803
885,Brunei Darussalam,BRN,2040,0.00539956803
886,Brunei Darussalam,BRN,2041,0.00539956803
887,Brunei Darussalam,BRN,2042,0.00539956803
888,Brunei Darussalam,BRN,2043,0.00539956803
889,Brunei Darussalam,BRN,2044,0.00539956803
890,Brunei Darussalam,BRN,2045,0.00539956803
891,Brunei Darussalam,BRN,2046,0.00539956803
892,Brunei Darussalam,BRN,2047,0.00539956803
893,Brunei Darussalam,BRN,2048,0.00539956803
894,Brunei Darussalam,BRN,2049,0.00539956803
895,Brunei Darussalam,BRN,2050,0.00539956803
896,Bhutan,BTN,2023,0.00539956803
897,Bhutan,BTN,2024,0.00539956803
898,Bhutan,BTN,2025,0.00539956803
899,Bhutan,BTN,2026,0.00539956803
900,Bhutan,BTN,2027,0.00539956803
901,Bhutan,BTN,2028,0.00539956803
902,Bhutan,BTN,2029,0.00539956803
903,Bhutan,BTN,2030,0.00539956803
904,Bhutan,BTN,2031,0.00539956803
905,Bhutan,BTN,2032,0.00539956803
906,Bhutan,BTN,2033,0.00539956803
907,Bhutan,BTN,2034,0.00539956803
908,Bhutan,BTN,2035,0.00539956803
909,Bhutan,BTN,2036,0.00539956803
910,Bhutan,BTN,2037,0.00539956803
911,Bhutan,BTN,2038,0.00539956803
912,Bhutan,BTN,2039,0.00539956803
913,Bhutan,BTN,2040,0.00539956803
914,Bhutan,BTN,2041,0.00539956803
915,Bhutan,BTN,2042,0.00539956803
916,Bhutan,BTN,2043,0.00539956803
917,Bhutan,BTN,2044,0.00539956803
918,Bhutan,BTN,2045,0.00539956803
919,Bhutan,BTN,2046,0.00539956803
920,Bhutan,BTN,2047,0.00539956803
921,Bhutan,BTN,2048,0.00539956803
922,Bhutan,BTN,2049,0.00539956803
923,Bhutan,BTN,2050,0.00539956803
924,Botswana,BWA,2023,0.00539956803
925,Botswana,BWA,2024,0.00539956803
926,Botswana,BWA,2025,0.00539956803
927,Botswana,BWA,2026,0.00539956803
928,Botswana,BWA,2027,0.00539956803
929,Botswana,BWA,2028,0.00539956803
930,Botswana,BWA,2029,0.00539956803
931,Botswana,BWA,2030,0.00539956803
932,Botswana,BWA,2031,0.00539956803
933,Botswana,BWA,2032,0.00539956803
934,Botswana,BWA,2033,0.00539956803
935,Botswana,BWA,2034,0.00539956803
936,Botswana,BWA,2035,0.00539956803
937,Botswana,BWA,2036,0.00539956803
938,Botswana,BWA,2037,0.00539956803
939,Botswana,BWA,2038,0.00539956803
940,Botswana,BWA,2039,0.00539956803
941,Botswana,BWA,2040,0.00539956803
942,Botswana,BWA,2041,0.00539956803
943,Botswana,BWA,2042,0.00539956803
944,Botswana,BWA,2043,0.00539956803
945,Botswana,BWA,2044,0.00539956803
946,Botswana,BWA,2045,0.00539956803
947,Botswana,BWA,2046,0.00539956803
948,Botswana,BWA,2047,0.00539956803
949,Botswana,BWA,2048,0.00539956803
950,Botswana,BWA,2049,0.00539956803
951,Botswana,BWA,2050,0.00539956803
952,Central African Republic,CAF,2023,0.00539956803
953,Central African Republic,CAF,2024,0.00539956803
954,Central African Republic,CAF,2025,0.00539956803
955,Central African Republic,CAF,2026,0.00539956803
956,Central African Republic,CAF,2027,0.00539956803
957,Central African Republic,CAF,2028,0.00539956803
958,Central African Republic,CAF,2029,0.00539956803
959,Central African Republic,CAF,2030,0.00539956803
960,Central African Republic,CAF,2031,0.00539956803
961,Central African Republic,CAF,2032,0.00539956803
962,Central African Republic,CAF,2033,0.00539956803
963,Central African Republic,CAF,2034,0.00539956803
964,Central African Republic,CAF,2035,0.00539956803
965,Central African Republic,CAF,2036,0.00539956803
966,Central African Republic,CAF,2037,0.00539956803
967,Central African Republic,CAF,2038,0.00539956803
968,Central African Republic,CAF,2039,0.00539956803
969,Central African Republic,CAF,2040,0.00539956803
970,Central African Republic,CAF,2041,0.00539956803
971,Central African Republic,CAF,2042,0.00539956803
972,Central African Republic,CAF,2043,0.00539956803
973,Central African Republic,CAF,2044,0.00539956803
974,Central African Republic,CAF,2045,0.00539956803
975,Central African Republic,CAF,2046,0.00539956803
976,Central African Republic,CAF,2047,0.00539956803
977,Central African Republic,CAF,2048,0.00539956803
978,Central African Republic,CAF,2049,0.00539956803
979,Central African Republic,CAF,2050,0.00539956803
980,Canada,CAN,2023,0.00539956803
981,Canada,CAN,2024,0.00539956803
982,Canada,CAN,2025,0.00539956803
983,Canada,CAN,2026,0.00539956803
984,Canada,CAN,2027,0.00539956803
985,Canada,CAN,2028,0.00539956803
986,Canada,CAN,2029,0.00539956803
987,Canada,CAN,2030,0.00539956803
988,Canada,CAN,2031,0.00539956803
989,Canada,CAN,2032,0.00539956803
990,Canada,CAN,2033,0.00539956803
991,Canada,CAN,2034,0.00539956803
992,Canada,CAN,2035,0.00539956803
993,Canada,CAN,2036,0.00539956803
994,Canada,CAN,2037,0.00539956803
995,Canada,CAN,2038,0.00539956803
996,Canada,CAN,2039,0.00539956803
997,Canada,CAN,2040,0.00539956803
998,Canada,CAN,2041,0.00539956803
999,Canada,CAN,2042,0.00539956803
1000,Canada,CAN,2043,0.00539956803
1001,Canada,CAN,2044,0.00539956803
1002,Canada,CAN,2045,0.00539956803
1003,Canada,CAN,2046,0.00539956803
1004,Canada,CAN,2047,0.00539956803
1005,Canada,CAN,2048,0.00539956803
1006,Canada,CAN,2049,0.00539956803
1007,Canada,CAN,2050,0.00539956803
1008,Central Europe and the Baltics,CEB,2023,0.00539956803
1009,Central Europe and the Baltics,CEB,2024,0.00539956803
1010,Central Europe and the Baltics,CEB,2025,0.00539956803
1011,Central Europe and the Baltics,CEB,2026,0.00539956803
1012,Central Europe and the Baltics,CEB,2027,0.00539956803
1013,Central Europe and the Baltics,CEB,2028,0.00539956803
1014,Central Europe and the Baltics,CEB,2029,0.00539956803
1015,Central Europe and the Baltics,CEB,2030,0.00539956803
1016,Central Europe and the Baltics,CEB,2031,0.00539956803
1017,Central Europe and the Baltics,CEB,2032,0.00539956803
1018,Central Europe and the Baltics,CEB,2033,0.00539956803
1019,Central Europe and the Baltics,CEB,2034,0.00539956803
1020,Central Europe and the Baltics,CEB,2035,0.00539956803
1021,Central Europe and the Baltics,CEB,2036,0.00539956803
1022,Central Europe and the Baltics,CEB,2037,0.00539956803
1023,Central Europe and the Baltics,CEB,2038,0.00539956803
1024,Central Europe and the Baltics,CEB,2039,0.00539956803
1025,Central Europe and the Baltics,CEB,2040,0.00539956803
1026,Central Europe and the Baltics,CEB,2041,0.00539956803
1027,Central Europe and the Baltics,CEB,2042,0.00539956803
1028,Central Europe and the Baltics,CEB,2043,0.00539956803
1029,Central Europe and the Baltics,CEB,2044,0.00539956803
1030,Central Europe and the Baltics,CEB,2045,0.00539956803
1031,Central Europe and the Baltics,CEB,2046,0.00539956803
1032,Central Europe and the Baltics,CEB,2047,0.00539956803
1033,Central Europe and the Baltics,CEB,2048,0.00539956803
1034,Central Europe and the Baltics,CEB,2049,0.00539956803
1035,Central Europe and the Baltics,CEB,2050,0.00539956803
1036,Switzerland,CHE,2023,0.00539956803
1037,Switzerland,CHE,2024,0.00539956803
1038,Switzerland,CHE,2025,0.00539956803
1039,Switzerland,CHE,2026,0.00539956803
1040,Switzerland,CHE,2027,0.00539956803
1041,Switzerland,CHE,2028,0.00539956803
1042,Switzerland,CHE,2029,0.00539956803
1043,Switzerland,CHE,2030,0.00539956803
1044,Switzerland,CHE,2031,0.00539956803
1045,Switzerland,CHE,2032,0.00539956803
1046,Switzerland,CHE,2033,0.00539956803
1047,Switzerland,CHE,2034,0.00539956803
1048,Switzerland,CHE,2035,0.00539956803
1049,Switzerland,CHE,2036,0.00539956803
1050,Switzerland,CHE,2037,0.00539956803
1051,Switzerland,CHE,2038,0.00539956803
1052,Switzerland,CHE,2039,0.00539956803
1053,Switzerland,CHE,2040,0.00539956803
1054,Switzerland,CHE,2041,0.00539956803
1055,Switzerland,CHE,2042,0.00539956803
1056,Switzerland,CHE,2043,0.00539956803
1057,Switzerland,CHE,2044,0.00539956803
1058,Switzerland,CHE,2045,0.00539956803
1059,Switzerland,CHE,2046,0.00539956803
1060,Switzerland,CHE,2047,0.00539956803
1061,Switzerland,CHE,2048,0.00539956803
1062,Switzerland,CHE,2049,0.00539956803
1063,Switzerland,CHE,2050,0.00539956803
1064,Channel Islands,CHI,2023,0.00539956803
1065,Channel Islands,CHI,2024,0.00539956803
1066,Channel Islands,CHI,2025,0.00539956803
1067,Channel Islands,CHI,2026,0.00539956803
1068,Channel Islands,CHI,2027,0.00539956803
1069,Channel Islands,CHI,2028,0.00539956803
1070,Channel Islands,CHI,2029,0.00539956803
1071,Channel Islands,CHI,2030,0.00539956803
1072,Channel Islands,CHI,2031,0.00539956803
1073,Channel Islands,CHI,2032,0.00539956803
1074,Channel Islands,CHI,2033,0.00539956803
1075,Channel Islands,CHI,2034,0.00539956803
1076,Channel Islands,CHI,2035,0.00539956803
1077,Channel Islands,CHI,2036,0.00539956803
1078,Channel Islands,CHI,2037,0.00539956803
1079,Channel Islands,CHI,2038,0.00539956803
1080,Channel Islands,CHI,2039,0.00539956803
1081,Channel Islands,CHI,2040,0.00539956803
1082,Channel Islands,CHI,2041,0.00539956803
1083,Channel Islands,CHI,2042,0.00539956803
1084,Channel Islands,CHI,2043,0.00539956803
1085,Channel Islands,CHI,2044,0.00539956803
1086,Channel Islands,CHI,2045,0.00539956803
1087,Channel Islands,CHI,2046,0.00539956803
1088,Channel Islands,CHI,2047,0.00539956803
1089,Channel Islands,CHI,2048,0.00539956803
1090,Channel Islands,CHI,2049,0.00539956803
1091,Channel Islands,CHI,2050,0.00539956803
1092,Chile,CHL,2023,0.00539956803
1093,Chile,CHL,2024,0.00539956803
1094,Chile,CHL,2025,0.00539956803
1095,Chile,CHL,2026,0.00539956803
1096,Chile,CHL,2027,0.00539956803
1097,Chile,CHL,2028,0.00539956803
1098,Chile,CHL,2029,0.00539956803
1099,Chile,CHL,2030,0.00539956803
1100,Chile,CHL,2031,0.00539956803
1101,Chile,CHL,2032,0.00539956803
1102,Chile,CHL,2033,0.00539956803
1103,Chile,CHL,2034,0.00539956803
1104,Chile,CHL,2035,0.00539956803
1105,Chile,CHL,2036,0.00539956803
1106,Chile,CHL,2037,0.00539956803
1107,Chile,CHL,2038,0.00539956803
1108,Chile,CHL,2039,0.00539956803
1109,Chile,CHL,2040,0.00539956803
1110,Chile,CHL,2041,0.00539956803
1111,Chile,CHL,2042,0.00539956803
1112,Chile,CHL,2043,0.00539956803
1113,Chile,CHL,2044,0.00539956803
1114,Chile,CHL,2045,0.00539956803
1115,Chile,CHL,2046,0.00539956803
1116,Chile,CHL,2047,0.00539956803
1117,Chile,CHL,2048,0.00539956803
1118,Chile,CHL,2049,0.00539956803
1119,Chile,CHL,2050,0.00539956803
1120,China,CHN,2023,0.00539956803
1121,China,CHN,2024,0.00539956803
1122,China,CHN,2025,0.00539956803
1123,China,CHN,2026,0.00539956803
1124,China,CHN,2027,0.00539956803
1125,China,CHN,2028,0.00539956803
1126,China,CHN,2029,0.00539956803
1127,China,CHN,2030,0.00539956803
1128,China,CHN,2031,0.00539956803
1129,China,CHN,2032,0.00539956803
1130,China,CHN,2033,0.00539956803
1131,China,CHN,2034,0.00539956803
1132,China,CHN,2035,0.00539956803
1133,China,CHN,2036,0.00539956803
1134,China,CHN,2037,0.00539956803
1135,China,CHN,2038,0.00539956803
1136,China,CHN,2039,0.00539956803
1137,China,CHN,2040,0.00539956803
1138,China,CHN,2041,0.00539956803
1139,China,CHN,2042,0.00539956803
1140,China,CHN,2043,0.00539956803
1141,China,CHN,2044,0.00539956803
1142,China,CHN,2045,0.00539956803
1143,China,CHN,2046,0.00539956803
1144,China,CHN,2047,0.00539956803
1145,China,CHN,2048,0.00539956803
1146,China,CHN,2049,0.00539956803
1147,China,CHN,2050,0.00539956803
1148,Cote d'Ivoire,CIV,2023,0.00539956803
