,Country,ISO3,Year,frac_trns_fuelmix_rail_freight_electricity
710,Belarus,BLR,2033,0.0
711,Belarus,BLR,2034,0.0
712,Belarus,BLR,2035,0.0
713,Belarus,BLR,2036,0.0
714,Belarus,BLR,2037,0.0
715,Belarus,BLR,2038,0.0
716,Belarus,BLR,2039,0.0
717,Belarus,BLR,2040,0.0
718,Belarus,BLR,2041,0.0
719,Belarus,BLR,2042,0.0
720,Belarus,BLR,2043,0.0
721,Belarus,BLR,2044,0.0
722,Belarus,BLR,2045,0.0
723,Belarus,BLR,2046,0.0
724,Belarus,BLR,2047,0.0
725,Belarus,BLR,2048,0.0
726,Belarus,BLR,2049,0.0
727,Belarus,BLR,2050,0.0
728,Belize,BLZ,2023,0.0
729,Belize,BLZ,2024,0.0
730,Belize,BLZ,2025,0.0
731,Belize,BLZ,2026,0.0
732,Belize,BLZ,2027,0.0
733,Belize,BLZ,2028,0.0
734,Belize,BLZ,2029,0.0
735,Belize,BLZ,2030,0.0
736,Belize,BLZ,2031,0.0
737,Belize,BLZ,2032,0.0
738,Belize,BLZ,2033,0.0
739,Belize,BLZ,2034,0.0
740,Belize,BLZ,2035,0.0
741,Belize,BLZ,2036,0.0
742,Belize,BLZ,2037,0.0
743,Belize,BLZ,2038,0.0
744,Belize,BLZ,2039,0.0
745,Belize,BLZ,2040,0.0
746,Belize,BLZ,2041,0.0
747,Belize,BLZ,2042,0.0
748,Belize,BLZ,2043,0.0
749,Belize,BLZ,2044,0.0
750,Belize,BLZ,2045,0.0
751,Belize,BLZ,2046,0.0
752,Belize,BLZ,2047,0.0
753,Belize,BLZ,2048,0.0
754,Belize,BLZ,2049,0.0
755,Belize,BLZ,2050,0.0
756,Bermuda,BMU,2023,0.0
757,Bermuda,BMU,2024,0.0
758,Bermuda,BMU,2025,0.0
759,Bermuda,BMU,2026,0.0
760,Bermuda,BMU,2027,0.0
761,Bermuda,BMU,2028,0.0
762,Bermuda,BMU,2029,0.0
763,Bermuda,BMU,2030,0.0
764,Bermuda,BMU,2031,0.0
765,Bermuda,BMU,2032,0.0
766,Bermuda,BMU,2033,0.0
767,Bermuda,BMU,2034,0.0
768,Bermuda,BMU,2035,0.0
769,Bermuda,BMU,2036,0.0
770,Bermuda,BMU,2037,0.0
771,Bermuda,BMU,2038,0.0
772,Bermuda,BMU,2039,0.0
773,Bermuda,BMU,2040,0.0
774,Bermuda,BMU,2041,0.0
775,Bermuda,BMU,2042,0.0
776,Bermuda,BMU,2043,0.0
777,Bermuda,BMU,2044,0.0
778,Bermuda,BMU,2045,0.0
779,Bermuda,BMU,2046,0.0
780,Bermuda,BMU,2047,0.0
781,Bermuda,BMU,2048,0.0
782,Bermuda,BMU,2049,0.0
783,Bermuda,BMU,2050,0.0
784,Bolivia,BOL,2023,0.0
785,Bolivia,BOL,2024,0.0
786,Bolivia,BOL,2025,0.0
787,Bolivia,BOL,2026,0.0
788,Bolivia,BOL,2027,0.0
789,Bolivia,BOL,2028,0.0
790,Bolivia,BOL,2029,0.0
791,Bolivia,BOL,2030,0.0
792,Bolivia,BOL,2031,0.0
793,Bolivia,BOL,2032,0.0
794,Bolivia,BOL,2033,0.0
795,Bolivia,BOL,2034,0.0
796,Bolivia,BOL,2035,0.0
797,Bolivia,BOL,2036,0.0
798,Bolivia,BOL,2037,0.0
799,Bolivia,BOL,2038,0.0
800,Bolivia,BOL,2039,0.0
801,Bolivia,BOL,2040,0.0
802,Bolivia,BOL,2041,0.0
803,Bolivia,BOL,2042,0.0
804,Bolivia,BOL,2043,0.0
805,Bolivia,BOL,2044,0.0
806,Bolivia,BOL,2045,0.0
807,Bolivia,BOL,2046,0.0
808,Bolivia,BOL,2047,0.0
809,Bolivia,BOL,2048,0.0
810,Bolivia,BOL,2049,0.0
811,Bolivia,BOL,2050,0.0
812,Brazil,BRA,2023,0.0
813,Brazil,BRA,2024,0.0
814,Brazil,BRA,2025,0.0
815,Brazil,BRA,2026,0.0
816,Brazil,BRA,2027,0.0
817,Brazil,BRA,2028,0.0
818,Brazil,BRA,2029,0.0
819,Brazil,BRA,2030,0.0
820,Brazil,BRA,2031,0.0
821,Brazil,BRA,2032,0.0
822,Brazil,BRA,2033,0.0
823,Brazil,BRA,2034,0.0
824,Brazil,BRA,2035,0.0
825,Brazil,BRA,2036,0.0
826,Brazil,BRA,2037,0.0
827,Brazil,BRA,2038,0.0
828,Brazil,BRA,2039,0.0
829,Brazil,BRA,2040,0.0
830,Brazil,BRA,2041,0.0
831,Brazil,BRA,2042,0.0
832,Brazil,BRA,2043,0.0
833,Brazil,BRA,2044,0.0
834,Brazil,BRA,2045,0.0
835,Brazil,BRA,2046,0.0
836,Brazil,BRA,2047,0.0
837,Brazil,BRA,2048,0.0
838,Brazil,BRA,2049,0.0
839,Brazil,BRA,2050,0.0
840,Barbados,BRB,2023,0.0
841,Barbados,BRB,2024,0.0
842,Barbados,BRB,2025,0.0
843,Barbados,BRB,2026,0.0
844,Barbados,BRB,2027,0.0
845,Barbados,BRB,2028,0.0
846,Barbados,BRB,2029,0.0
847,Barbados,BRB,2030,0.0
848,Barbados,BRB,2031,0.0
849,Barbados,BRB,2032,0.0
850,Barbados,BRB,2033,0.0
851,Barbados,BRB,2034,0.0
852,Barbados,BRB,2035,0.0
853,Barbados,BRB,2036,0.0
854,Barbados,BRB,2037,0.0
855,Barbados,BRB,2038,0.0
856,Barbados,BRB,2039,0.0
857,Barbados,BRB,2040,0.0
858,Barbados,BRB,2041,0.0
859,Barbados,BRB,2042,0.0
860,Barbados,BRB,2043,0.0
861,Barbados,BRB,2044,0.0
862,Barbados,BRB,2045,0.0
863,Barbados,BRB,2046,0.0
864,Barbados,BRB,2047,0.0
865,Barbados,BRB,2048,0.0
866,Barbados,BRB,2049,0.0
867,Barbados,BRB,2050,0.0
868,Brunei Darussalam,BRN,2023,0.0
869,Brunei Darussalam,BRN,2024,0.0
870,Brunei Darussalam,BRN,2025,0.0
871,Brunei Darussalam,BRN,2026,0.0
872,Brunei Darussalam,BRN,2027,0.0
873,Brunei Darussalam,BRN,2028,0.0
874,Brunei Darussalam,BRN,2029,0.0
875,Brunei Darussalam,BRN,2030,0.0
876,Brunei Darussalam,BRN,2031,0.0
877,Brunei Darussalam,BRN,2032,0.0
878,Brunei Darussalam,BRN,2033,0.0
879,Brunei Darussalam,BRN,2034,0.0
880,Brunei Darussalam,BRN,2035,0.0
881,Brunei Darussalam,BRN,2036,0.0
882,Brunei Darussalam,BRN,2037,0.0
883,Brunei Darussalam,BRN,2038,0.0
884,Brunei Darussalam,BRN,2039,0.0
885,Brunei Darussalam,BRN,2040,0.0
886,Brunei Darussalam,BRN,2041,0.0
887,Brunei Darussalam,BRN,2042,0.0
888,Brunei Darussalam,BRN,2043,0.0
889,Brunei Darussalam,BRN,2044,0.0
890,Brunei Darussalam,BRN,2045,0.0
891,Brunei Darussalam,BRN,2046,0.0
892,Brunei Darussalam,BRN,2047,0.0
893,Brunei Darussalam,BRN,2048,0.0
894,Brunei Darussalam,BRN,2049,0.0
895,Brunei Darussalam,BRN,2050,0.0
896,Bhutan,BTN,2023,0.0
897,Bhutan,BTN,2024,0.0
898,Bhutan,BTN,2025,0.0
899,Bhutan,BTN,2026,0.0
900,Bhutan,BTN,2027,0.0
901,Bhutan,BTN,2028,0.0
902,Bhutan,BTN,2029,0.0
903,Bhutan,BTN,2030,0.0
904,Bhutan,BTN,2031,0.0
905,Bhutan,BTN,2032,0.0
906,Bhutan,BTN,2033,0.0
907,Bhutan,BTN,2034,0.0
908,Bhutan,BTN,2035,0.0
909,Bhutan,BTN,2036,0.0
910,Bhutan,BTN,2037,0.0
911,Bhutan,BTN,2038,0.0
912,Bhutan,BTN,2039,0.0
913,Bhutan,BTN,2040,0.0
914,Bhutan,BTN,2041,0.0
915,Bhutan,BTN,2042,0.0
916,Bhutan,BTN,2043,0.0
917,Bhutan,BTN,2044,0.0
918,Bhutan,BTN,2045,0.0
919,Bhutan,BTN,2046,0.0
920,Bhutan,BTN,2047,0.0
921,Bhutan,BTN,2048,0.0
922,Bhutan,BTN,2049,0.0
923,Bhutan,BTN,2050,0.0
924,Botswana,BWA,2023,0.0
925,Botswana,BWA,2024,0.0
926,Botswana,BWA,2025,0.0
927,Botswana,BWA,2026,0.0
928,Botswana,BWA,2027,0.0
929,Botswana,BWA,2028,0.0
930,Botswana,BWA,2029,0.0
931,Botswana,BWA,2030,0.0
932,Botswana,BWA,2031,0.0
933,Botswana,BWA,2032,0.0
934,Botswana,BWA,2033,0.0
935,Botswana,BWA,2034,0.0
936,Botswana,BWA,2035,0.0
937,Botswana,BWA,2036,0.0
938,Botswana,BWA,2037,0.0
939,Botswana,BWA,2038,0.0
940,Botswana,BWA,2039,0.0
941,Botswana,BWA,2040,0.0
942,Botswana,BWA,2041,0.0
943,Botswana,BWA,2042,0.0
944,Botswana,BWA,2043,0.0
945,Botswana,BWA,2044,0.0
946,Botswana,BWA,2045,0.0
947,Botswana,BWA,2046,0.0
948,Botswana,BWA,2047,0.0
949,Botswana,BWA,2048,0.0
950,Botswana,BWA,2049,0.0
951,Botswana,BWA,2050,0.0
952,Central African Republic,CAF,2023,0.0
953,Central African Republic,CAF,2024,0.0
954,Central African Republic,CAF,2025,0.0
955,Central African Republic,CAF,2026,0.0
956,Central African Republic,CAF,2027,0.0
957,Central African Republic,CAF,2028,0.0
958,Central African Republic,CAF,2029,0.0
959,Central African Republic,CAF,2030,0.0
960,Central African Republic,CAF,2031,0.0
961,Central African Republic,CAF,2032,0.0
962,Central African Republic,CAF,2033,0.0
963,Central African Republic,CAF,2034,0.0
964,Central African Republic,CAF,2035,0.0
965,Central African Republic,CAF,2036,0.0
966,Central African Republic,CAF,2037,0.0
967,Central African Republic,CAF,2038,0.0
968,Central African Republic,CAF,2039,0.0
969,Central African Republic,CAF,2040,0.0
970,Central African Republic,CAF,2041,0.0
971,Central African Republic,CAF,2042,0.0
972,Central African Republic,CAF,2043,0.0
973,Central African Republic,CAF,2044,0.0
974,Central African Republic,CAF,2045,0.0
975,Central African Republic,CAF,2046,0.0
976,Central African Republic,CAF,2047,0.0
977,Central African Republic,CAF,2048,0.0
978,Central African Republic,CAF,2049,0.0
979,Central African Republic,CAF,2050,0.0
980,Canada,CAN,2023,0.0
981,Canada,CAN,2024,0.0
982,Canada,CAN,2025,0.0
983,Canada,CAN,2026,0.0
984,Canada,CAN,2027,0.0
985,Canada,CAN,2028,0.0
986,Canada,CAN,2029,0.0
987,Canada,CAN,2030,0.0
988,Canada,CAN,2031,0.0
989,Canada,CAN,2032,0.0
990,Canada,CAN,2033,0.0
991,Canada,CAN,2034,0.0
992,Canada,CAN,2035,0.0
993,Canada,CAN,2036,0.0
994,Canada,CAN,2037,0.0
995,Canada,CAN,2038,0.0
996,Canada,CAN,2039,0.0
997,Canada,CAN,2040,0.0
998,Canada,CAN,2041,0.0
999,Canada,CAN,2042,0.0
1000,Canada,CAN,2043,0.0
1001,Canada,CAN,2044,0.0
1002,Canada,CAN,2045,0.0
1003,Canada,CAN,2046,0.0
1004,Canada,CAN,2047,0.0
1005,Canada,CAN,2048,0.0
1006,Canada,CAN,2049,0.0
1007,Canada,CAN,2050,0.0
1008,Central Europe and the Baltics,CEB,2023,0.0
1009,Central Europe and the Baltics,CEB,2024,0.0
1010,Central Europe and the Baltics,CEB,2025,0.0
1011,Central Europe and the Baltics,CEB,2026,0.0
1012,Central Europe and the Baltics,CEB,2027,0.0
1013,Central Europe and the Baltics,CEB,2028,0.0
1014,Central Europe and the Baltics,CEB,2029,0.0
1015,Central Europe and the Baltics,CEB,2030,0.0
1016,Central Europe and the Baltics,CEB,2031,0.0
1017,Central Europe and the Baltics,CEB,2032,0.0
1018,Central Europe and the Baltics,CEB,2033,0.0
1019,Central Europe and the Baltics,CEB,2034,0.0
1020,Central Europe and the Baltics,CEB,2035,0.0
1021,Central Europe and the Baltics,CEB,2036,0.0
1022,Central Europe and the Baltics,CEB,2037,0.0
1023,Central Europe and the Baltics,CEB,2038,0.0
1024,Central Europe and the Baltics,CEB,2039,0.0
1025,Central Europe and the Baltics,CEB,2040,0.0
1026,Central Europe and the Baltics,CEB,2041,0.0
1027,Central Europe and the Baltics,CEB,2042,0.0
1028,Central Europe and the Baltics,CEB,2043,0.0
1029,Central Europe and the Baltics,CEB,2044,0.0
1030,Central Europe and the Baltics,CEB,2045,0.0
1031,Central Europe and the Baltics,CEB,2046,0.0
1032,Central Europe and the Baltics,CEB,2047,0.0
1033,Central Europe and the Baltics,CEB,2048,0.0
1034,Central Europe and the Baltics,CEB,2049,0.0
1035,Central Europe and the Baltics,CEB,2050,0.0
1036,Switzerland,CHE,2023,0.0
1037,Switzerland,CHE,2024,0.0
1038,Switzerland,CHE,2025,0.0
1039,Switzerland,CHE,2026,0.0
1040,Switzerland,CHE,2027,0.0
1041,Switzerland,CHE,2028,0.0
1042,Switzerland,CHE,2029,0.0
1043,Switzerland,CHE,2030,0.0
1044,Switzerland,CHE,2031,0.0
1045,Switzerland,CHE,2032,0.0
1046,Switzerland,CHE,2033,0.0
1047,Switzerland,CHE,2034,0.0
1048,Switzerland,CHE,2035,0.0
1049,Switzerland,CHE,2036,0.0
1050,Switzerland,CHE,2037,0.0
1051,Switzerland,CHE,2038,0.0
1052,Switzerland,CHE,2039,0.0
1053,Switzerland,CHE,2040,0.0
1054,Switzerland,CHE,2041,0.0
1055,Switzerland,CHE,2042,0.0
1056,Switzerland,CHE,2043,0.0
1057,Switzerland,CHE,2044,0.0
1058,Switzerland,CHE,2045,0.0
1059,Switzerland,CHE,2046,0.0
1060,Switzerland,CHE,2047,0.0
1061,Switzerland,CHE,2048,0.0
1062,Switzerland,CHE,2049,0.0
1063,Switzerland,CHE,2050,0.0
1064,Channel Islands,CHI,2023,0.0
1065,Channel Islands,CHI,2024,0.0
1066,Channel Islands,CHI,2025,0.0
1067,Channel Islands,CHI,2026,0.0
1068,Channel Islands,CHI,2027,0.0
1069,Channel Islands,CHI,2028,0.0
1070,Channel Islands,CHI,2029,0.0
1071,Channel Islands,CHI,2030,0.0
1072,Channel Islands,CHI,2031,0.0
1073,Channel Islands,CHI,2032,0.0
1074,Channel Islands,CHI,2033,0.0
1075,Channel Islands,CHI,2034,0.0
1076,Channel Islands,CHI,2035,0.0
1077,Channel Islands,CHI,2036,0.0
1078,Channel Islands,CHI,2037,0.0
1079,Channel Islands,CHI,2038,0.0
1080,Channel Islands,CHI,2039,0.0
1081,Channel Islands,CHI,2040,0.0
1082,Channel Islands,CHI,2041,0.0
1083,Channel Islands,CHI,2042,0.0
1084,Channel Islands,CHI,2043,0.0
1085,Channel Islands,CHI,2044,0.0
1086,Channel Islands,CHI,2045,0.0
1087,Channel Islands,CHI,2046,0.0
1088,Channel Islands,CHI,2047,0.0
1089,Channel Islands,CHI,2048,0.0
1090,Channel Islands,CHI,2049,0.0
1091,Channel Islands,CHI,2050,0.0
1092,Chile,CHL,2023,0.0
1093,Chile,CHL,2024,0.0
1094,Chile,CHL,2025,0.0
1095,Chile,CHL,2026,0.0
1096,Chile,CHL,2027,0.0
1097,Chile,CHL,2028,0.0
1098,Chile,CHL,2029,0.0
1099,Chile,CHL,2030,0.0
1100,Chile,CHL,2031,0.0
1101,Chile,CHL,2032,0.0
1102,Chile,CHL,2033,0.0
1103,Chile,CHL,2034,0.0
1104,Chile,CHL,2035,0.0
1105,Chile,CHL,2036,0.0
1106,Chile,CHL,2037,0.0
1107,Chile,CHL,2038,0.0
1108,Chile,CHL,2039,0.0
1109,Chile,CHL,2040,0.0
1110,Chile,CHL,2041,0.0
1111,Chile,CHL,2042,0.0
1112,Chile,CHL,2043,0.0
1113,Chile,CHL,2044,0.0
1114,Chile,CHL,2045,0.0
1115,Chile,CHL,2046,0.0
1116,Chile,CHL,2047,0.0
1117,Chile,CHL,2048,0.0
1118,Chile,CHL,2049,0.0
1119,Chile,CHL,2050,0.0
1120,China,CHN,2023,0.0
1121,China,CHN,2024,0.0
1122,China,CHN,2025,0.0
1123,China,CHN,2026,0.0
1124,China,CHN,2027,0.0
1125,China,CHN,2028,0.0
1126,China,CHN,2029,0.0
1127,China,CHN,2030,0.0
1128,China,CHN,2031,0.0
1129,China,CHN,2032,0.0
1130,China,CHN,2033,0.0
1131,China,CHN,2034,0.0
1132,China,CHN,2035,0.0
1133,China,CHN,2036,0.0
1134,China,CHN,2037,0.0
1135,China,CHN,2038,0.0
1136,China,CHN,2039,0.0
1137,China,CHN,2040,0.0
1138,China,CHN,2041,0.0
1139,China,CHN,2042,0.0
1140,China,CHN,2043,0.0
1141,China,CHN,2044,0.0
1142,China,CHN,2045,0.0
1143,China,CHN,2046,0.0
1144,China,CHN,2047,0.0
1145,China,CHN,2048,0.0
1146,China,CHN,2049,0.0
1147,China,CHN,2050,0.0
1148,Cote d'Ivoire,CIV,2023,0.0
1149,Cote d'Ivoire,CIV,2024,0.0
1150,Cote d'Ivoire,CIV,2025,0.0
1151,Cote d'Ivoire,CIV,2026,0.0
1152,Cote d'Ivoire,CIV,2027,0.0
1153,Cote d'Ivoire,CIV,2028,0.0
1154,Cote d'Ivoire,CIV,2029,0.0
1155,Cote d'Ivoire,CIV,2030,0.0
1156,Cote d'Ivoire,CIV,2031,0.0
1157,Cote d'Ivoire,CIV,2032,0.0
1158,Cote d'Ivoire,CIV,2033,0.0
1159,Cote d'Ivoire,CIV,2034,0.0
1160,Cote d'Ivoire,CIV,2035,0.0
1161,Cote d'Ivoire,CIV,2036,0.0
1162,Cote d'Ivoire,CIV,2037,0.0
1163,Cote d'Ivoire,CIV,2038,0.0
1164,Cote d'Ivoire,CIV,2039,0.0
1165,Cote d'Ivoire,CIV,2040,0.0
1166,Cote d'Ivoire,CIV,2041,0.0
1167,Cote d'Ivoire,CIV,2042,0.0
1168,Cote d'Ivoire,CIV,2043,0.0
1169,Cote d'Ivoire,CIV,2044,0.0
1170,Cote d'Ivoire,CIV,2045,0.0
1171,Cote d'Ivoire,CIV,2046,0.0
1172,Cote d'Ivoire,CIV,2047,0.0
1173,Cote d'Ivoire,CIV,2048,0.0
1174,Cote d'Ivoire,CIV,2049,0.0
1175,Cote d'Ivoire,CIV,2050,0.0
1176,Cameroon,CMR,2023,0.0
1177,Cameroon,CMR,2024,0.0
1178,Cameroon,CMR,2025,0.0
1179,Cameroon,CMR,2026,0.0
1180,Cameroon,CMR,2027,0.0
1181,Cameroon,CMR,2028,0.0
1182,Cameroon,CMR,2029,0.0
1183,Cameroon,CMR,2030,0.0
1184,Cameroon,CMR,2031,0.0
1185,Cameroon,CMR,2032,0.0
1186,Cameroon,CMR,2033,0.0
1187,Cameroon,CMR,2034,0.0
1188,Cameroon,CMR,2035,0.0
1189,Cameroon,CMR,2036,0.0
1190,Cameroon,CMR,2037,0.0
1191,Cameroon,CMR,2038,0.0
1192,Cameroon,CMR,2039,0.0
1193,Cameroon,CMR,2040,0.0
1194,Cameroon,CMR,2041,0.0
1195,Cameroon,CMR,2042,0.0
1196,Cameroon,CMR,2043,0.0
1197,Cameroon,CMR,2044,0.0
1198,Cameroon,CMR,2045,0.0
1199,Cameroon,CMR,2046,0.0
1200,Cameroon,CMR,2047,0.0
1201,Cameroon,CMR,2048,0.0
1202,Cameroon,CMR,2049,0.0
1203,Cameroon,CMR,2050,0.0
1204,"Congo, Dem. Rep.",COD,2023,0.0
1205,"Congo, Dem. Rep.",COD,2024,0.0
1206,"Congo, Dem. Rep.",COD,2025,0.0
1207,"Congo, Dem. Rep.",COD,2026,0.0
1208,"Congo, Dem. Rep.",COD,2027,0.0
1209,"Congo, Dem. Rep.",COD,2028,0.0
1210,"Congo, Dem. Rep.",COD,2029,0.0
1211,"Congo, Dem. Rep.",COD,2030,0.0
1212,"Congo, Dem. Rep.",COD,2031,0.0
1213,"Congo, Dem. Rep.",COD,2032,0.0
1214,"Congo, Dem. Rep.",COD,2033,0.0
1215,"Congo, Dem. Rep.",COD,2034,0.0
1216,"Congo, Dem. Rep.",COD,2035,0.0
1217,"Congo, Dem. Rep.",COD,2036,0.0
1218,"Congo, Dem. Rep.",COD,2037,0.0
1219,"Congo, Dem. Rep.",COD,2038,0.0
1220,"Congo, Dem. Rep.",COD,2039,0.0
1221,"Congo, Dem. Rep.",COD,2040,0.0
1222,"Congo, Dem. Rep.",COD,2041,0.0
1223,"Congo, Dem. Rep.",COD,2042,0.0
1224,"Congo, Dem. Rep.",COD,2043,0.0
1225,"Congo, Dem. Rep.",COD,2044,0.0
1226,"Congo, Dem. Rep.",COD,2045,0.0
1227,"Congo, Dem. Rep.",COD,2046,0.0
1228,"Congo, Dem. Rep.",COD,2047,0.0
1229,"Congo, Dem. Rep.",COD,2048,0.0
1230,"Congo, Dem. Rep.",COD,2049,0.0
1231,"Congo, Dem. Rep.",COD,2050,0.0
1232,"Congo, Rep.",COG,2023,0.0
1233,"Congo, Rep.",COG,2024,0.0
1234,"Congo, Rep.",COG,2025,0.0
1235,"Congo, Rep.",COG,2026,0.0
1236,"Congo, Rep.",COG,2027,0.0
1237,"Congo, Rep.",COG,2028,0.0
1238,"Congo, Rep.",COG,2029,0.0
1239,"Congo, Rep.",COG,2030,0.0
1240,"Congo, Rep.",COG,2031,0.0
1241,"Congo, Rep.",COG,2032,0.0
1242,"Congo, Rep.",COG,2033,0.0
1243,"Congo, Rep.",COG,2034,0.0
1244,"Congo, Rep.",COG,2035,0.0
1245,"Congo, Rep.",COG,2036,0.0
1246,"Congo, Rep.",COG,2037,0.0
1247,"Congo, Rep.",COG,2038,0.0
1248,"Congo, Rep.",COG,2039,0.0
1249,"Congo, Rep.",COG,2040,0.0
1250,"Congo, Rep.",COG,2041,0.0
1251,"Congo, Rep.",COG,2042,0.0
1252,"Congo, Rep.",COG,2043,0.0
1253,"Congo, Rep.",COG,2044,0.0
1254,"Congo, Rep.",COG,2045,0.0
1255,"Congo, Rep.",COG,2046,0.0
1256,"Congo, Rep.",COG,2047,0.0
1257,"Congo, Rep.",COG,2048,0.0
1258,"Congo, Rep.",COG,2049,0.0
1259,"Congo, Rep.",COG,2050,0.0
1260,Colombia,COL,2023,0.0
1261,Colombia,COL,2024,0.0
1262,Colombia,COL,2025,0.0
1263,Colombia,COL,2026,0.0
1264,Colombia,COL,2027,0.0
1265,Colombia,COL,2028,0.0
1266,Colombia,COL,2029,0.0
1267,Colombia,COL,2030,0.0
1268,Colombia,COL,2031,0.0
1269,Colombia,COL,2032,0.0
1270,Colombia,COL,2033,0.0
1271,Colombia,COL,2034,0.0
1272,Colombia,COL,2035,0.0
1273,Colombia,COL,2036,0.0
1274,Colombia,COL,2037,0.0
1275,Colombia,COL,2038,0.0
1276,Colombia,COL,2039,0.0
1277,Colombia,COL,2040,0.0
1278,Colombia,COL,2041,0.0
1279,Colombia,COL,2042,0.0
1280,Colombia,COL,2043,0.0
1281,Colombia,COL,2044,0.0
1282,Colombia,COL,2045,0.0
1283,Colombia,COL,2046,0.0
1284,Colombia,COL,2047,0.0
1285,Colombia,COL,2048,0.0
1286,Colombia,COL,2049,0.0
1287,Colombia,COL,2050,0.0
1288,Comoros,COM,2023,0.0
1289,Comoros,COM,2024,0.0
1290,Comoros,COM,2025,0.0
1291,Comoros,COM,2026,0.0
1292,Comoros,COM,2027,0.0
1293,Comoros,COM,2028,0.0
1294,Comoros,COM,2029,0.0
1295,Comoros,COM,2030,0.0
1296,Comoros,COM,2031,0.0
1297,Comoros,COM,2032,0.0
1298,Comoros,COM,2033,0.0
1299,Comoros,COM,2034,0.0
1300,Comoros,COM,2035,0.0
1301,Comoros,COM,2036,0.0
1302,Comoros,COM,2037,0.0
1303,Comoros,COM,2038,0.0
1304,Comoros,COM,2039,0.0
1305,Comoros,COM,2040,0.0
1306,Comoros,COM,2041,0.0
1307,Comoros,COM,2042,0.0
1308,Comoros,COM,2043,0.0
1309,Comoros,COM,2044,0.0
1310,Comoros,COM,2045,0.0
1311,Comoros,COM,2046,0.0
1312,Comoros,COM,2047,0.0
1313,Comoros,COM,2048,0.0
1314,Comoros,COM,2049,0.0
1315,Comoros,COM,2050,0.0
1316,Cabo Verde,CPV,2023,0.0
1317,Cabo Verde,CPV,2024,0.0
1318,Cabo Verde,CPV,2025,0.0
1319,Cabo Verde,CPV,2026,0.0
1320,Cabo Verde,CPV,2027,0.0
1321,Cabo Verde,CPV,2028,0.0
1322,Cabo Verde,CPV,2029,0.0
1323,Cabo Verde,CPV,2030,0.0
1324,Cabo Verde,CPV,2031,0.0
1325,Cabo Verde,CPV,2032,0.0
1326,Cabo Verde,CPV,2033,0.0
1327,Cabo Verde,CPV,2034,0.0
1328,Cabo Verde,CPV,2035,0.0
1329,Cabo Verde,CPV,2036,0.0
1330,Cabo Verde,CPV,2037,0.0
1331,Cabo Verde,CPV,2038,0.0
1332,Cabo Verde,CPV,2039,0.0
1333,Cabo Verde,CPV,2040,0.0
1334,Cabo Verde,CPV,2041,0.0
1335,Cabo Verde,CPV,2042,0.0
1336,Cabo Verde,CPV,2043,0.0
1337,Cabo Verde,CPV,2044,0.0
1338,Cabo Verde,CPV,2045,0.0
1339,Cabo Verde,CPV,2046,0.0
1340,Cabo Verde,CPV,2047,0.0
1341,Cabo Verde,CPV,2048,0.0
1342,Cabo Verde,CPV,2049,0.0
1343,Cabo Verde,CPV,2050,0.0
1344,Costa Rica,CRI,2023,0.0
1345,Costa Rica,CRI,2024,0.0
1346,Costa Rica,CRI,2025,0.0
1347,Costa Rica,CRI,2026,0.0
1348,Costa Rica,CRI,2027,0.0
1349,Costa Rica,CRI,2028,0.0
1350,Costa Rica,CRI,2029,0.0
1351,Costa Rica,CRI,2030,0.0
1352,Costa Rica,CRI,2031,0.0
1353,Costa Rica,CRI,2032,0.0
1354,Costa Rica,CRI,2033,0.0
1355,Costa Rica,CRI,2034,0.0
1356,Costa Rica,CRI,2035,0.0
1357,Costa Rica,CRI,2036,0.0
1358,Costa Rica,CRI,2037,0.0
1359,Costa Rica,CRI,2038,0.0
1360,Costa Rica,CRI,2039,0.0
1361,Costa Rica,CRI,2040,0.0
1362,Costa Rica,CRI,2041,0.0
1363,Costa Rica,CRI,2042,0.0
1364,Costa Rica,CRI,2043,0.0
1365,Costa Rica,CRI,2044,0.0
1366,Costa Rica,CRI,2045,0.0
1367,Costa Rica,CRI,2046,0.0
1368,Costa Rica,CRI,2047,0.0
1369,Costa Rica,CRI,2048,0.0
1370,Costa Rica,CRI,2049,0.0
1371,Costa Rica,CRI,2050,0.0
1372,Caribbean small states,CSS,2023,0.0
1373,Caribbean small states,CSS,2024,0.0
1374,Caribbean small states,CSS,2025,0.0
1375,Caribbean small states,CSS,2026,0.0
1376,Caribbean small states,CSS,2027,0.0
1377,Caribbean small states,CSS,2028,0.0
1378,Caribbean small states,CSS,2029,0.0
1379,Caribbean small states,CSS,2030,0.0
1380,Caribbean small states,CSS,2031,0.0
1381,Caribbean small states,CSS,2032,0.0
1382,Caribbean small states,CSS,2033,0.0
1383,Caribbean small states,CSS,2034,0.0
1384,Caribbean small states,CSS,2035,0.0
1385,Caribbean small states,CSS,2036,0.0
1386,Caribbean small states,CSS,2037,0.0
1387,Caribbean small states,CSS,2038,0.0
1388,Caribbean small states,CSS,2039,0.0
1389,Caribbean small states,CSS,2040,0.0
1390,Caribbean small states,CSS,2041,0.0
1391,Caribbean small states,CSS,2042,0.0
1392,Caribbean small states,CSS,2043,0.0
1393,Caribbean small states,CSS,2044,0.0
1394,Caribbean small states,CSS,2045,0.0
1395,Caribbean small states,CSS,2046,0.0
1396,Caribbean small states,CSS,2047,0.0
1397,Caribbean small states,CSS,2048,0.0
1398,Caribbean small states,CSS,2049,0.0
1399,Caribbean small states,CSS,2050,0.0
1400,Cuba,CUB,2023,0.0
