,Nation,iso_code3,Year,fuelefficiency_trns_rail_freight_diesel_km_per_litre
709,Belarus,BLR,2032,8.8
710,Belarus,BLR,2033,8.8
711,Belarus,BLR,2034,8.8
712,Belarus,BLR,2035,8.8
713,Belarus,BLR,2036,8.8
714,Belarus,BLR,2037,8.8
715,Belarus,BLR,2038,8.8
716,Belarus,BLR,2039,8.8
717,Belarus,BLR,2040,8.8
718,Belarus,BLR,2041,8.8
719,Belarus,BLR,2042,8.8
720,Belarus,BLR,2043,8.8
721,Belarus,BLR,2044,8.8
722,Belarus,BLR,2045,8.8
723,Belarus,BLR,2046,8.8
724,Belarus,BLR,2047,8.8
725,Belarus,BLR,2048,8.8
726,Belarus,BLR,2049,8.8
727,Belarus,BLR,2050,8.8
728,Belize,BLZ,2023,8.8
729,Belize,BLZ,2024,8.8
730,Belize,BLZ,2025,8.8
731,Belize,BLZ,2026,8.8
732,Belize,BLZ,2027,8.8
733,Belize,BLZ,2028,8.8
734,Belize,BLZ,2029,8.8
735,Belize,BLZ,2030,8.8
736,Belize,BLZ,2031,8.8
737,Belize,BLZ,2032,8.8
738,Belize,BLZ,2033,8.8
739,Belize,BLZ,2034,8.8
740,Belize,BLZ,2035,8.8
741,Belize,BLZ,2036,8.8
742,Belize,BLZ,2037,8.8
743,Belize,BLZ,2038,8.8
744,Belize,BLZ,2039,8.8
745,Belize,BLZ,2040,8.8
746,Belize,BLZ,2041,8.8
747,Belize,BLZ,2042,8.8
748,Belize,BLZ,2043,8.8
749,Belize,BLZ,2044,8.8
750,Belize,BLZ,2045,8.8
751,Belize,BLZ,2046,8.8
752,Belize,BLZ,2047,8.8
753,Belize,BLZ,2048,8.8
754,Belize,BLZ,2049,8.8
755,Belize,BLZ,2050,8.8
756,Bermuda,BMU,2023,8.8
757,Bermuda,BMU,2024,8.8
758,Bermuda,BMU,2025,8.8
759,Bermuda,BMU,2026,8.8
760,Bermuda,BMU,2027,8.8
761,Bermuda,BMU,2028,8.8
762,Bermuda,BMU,2029,8.8
763,Bermuda,BMU,2030,8.8
764,Bermuda,BMU,2031,8.8
765,Bermuda,BMU,2032,8.8
766,Bermuda,BMU,2033,8.8
767,Bermuda,BMU,2034,8.8
768,Bermuda,BMU,2035,8.8
769,Bermuda,BMU,2036,8.8
770,Bermuda,BMU,2037,8.8
771,Bermuda,BMU,2038,8.8
772,Bermuda,BMU,2039,8.8
773,Bermuda,BMU,2040,8.8
774,Bermuda,BMU,2041,8.8
775,Bermuda,BMU,2042,8.8
776,Bermuda,BMU,2043,8.8
777,Bermuda,BMU,2044,8.8
778,Bermuda,BMU,2045,8.8
779,Bermuda,BMU,2046,8.8
780,Bermuda,BMU,2047,8.8
781,Bermuda,BMU,2048,8.8
782,Bermuda,BMU,2049,8.8
783,Bermuda,BMU,2050,8.8
784,Bolivia,BOL,2023,8.8
785,Bolivia,BOL,2024,8.8
786,Bolivia,BOL,2025,8.8
787,Bolivia,BOL,2026,8.8
788,Bolivia,BOL,2027,8.8
789,Bolivia,BOL,2028,8.8
790,Bolivia,BOL,2029,8.8
791,Bolivia,BOL,2030,8.8
792,Bolivia,BOL,2031,8.8
793,Bolivia,BOL,2032,8.8
794,Bolivia,BOL,2033,8.8
795,Bolivia,BOL,2034,8.8
796,Bolivia,BOL,2035,8.8
797,Bolivia,BOL,2036,8.8
798,Bolivia,BOL,2037,8.8
799,Bolivia,BOL,2038,8.8
800,Bolivia,BOL,2039,8.8
801,Bolivia,BOL,2040,8.8
802,Bolivia,BOL,2041,8.8
803,Bolivia,BOL,2042,8.8
804,Bolivia,BOL,2043,8.8
805,Bolivia,BOL,2044,8.8
806,Bolivia,BOL,2045,8.8
807,Bolivia,BOL,2046,8.8
808,Bolivia,BOL,2047,8.8
809,Bolivia,BOL,2048,8.8
810,Bolivia,BOL,2049,8.8
811,Bolivia,BOL,2050,8.8
812,Brazil,BRA,2023,8.8
813,Brazil,BRA,2024,8.8
814,Brazil,BRA,2025,8.8
815,Brazil,BRA,2026,8.8
816,Brazil,BRA,2027,8.8
817,Brazil,BRA,2028,8.8
818,Brazil,BRA,2029,8.8
819,Brazil,BRA,2030,8.8
820,Brazil,BRA,2031,8.8
821,Brazil,BRA,2032,8.8
822,Brazil,BRA,2033,8.8
823,Brazil,BRA,2034,8.8
824,Brazil,BRA,2035,8.8
825,Brazil,BRA,2036,8.8
826,Brazil,BRA,2037,8.8
827,Brazil,BRA,2038,8.8
828,Brazil,BRA,2039,8.8
829,Brazil,BRA,2040,8.8
830,Brazil,BRA,2041,8.8
831,Brazil,BRA,2042,8.8
832,Brazil,BRA,2043,8.8
833,Brazil,BRA,2044,8.8
834,Brazil,BRA,2045,8.8
835,Brazil,BRA,2046,8.8
836,Brazil,BRA,2047,8.8
837,Brazil,BRA,2048,8.8
838,Brazil,BRA,2049,8.8
839,Brazil,BRA,2050,8.8
840,Barbados,BRB,2023,8.8
841,Barbados,BRB,2024,8.8
842,Barbados,BRB,2025,8.8
843,Barbados,BRB,2026,8.8
844,Barbados,BRB,2027,8.8
845,Barbados,BRB,2028,8.8
846,Barbados,BRB,2029,8.8
847,Barbados,BRB,2030,8.8
848,Barbados,BRB,2031,8.8
849,Barbados,BRB,2032,8.8
850,Barbados,BRB,2033,8.8
851,Barbados,BRB,2034,8.8
852,Barbados,BRB,2035,8.8
853,Barbados,BRB,2036,8.8
854,Barbados,BRB,2037,8.8
855,Barbados,BRB,2038,8.8
856,Barbados,BRB,2039,8.8
857,Barbados,BRB,2040,8.8
858,Barbados,BRB,2041,8.8
859,Barbados,BRB,2042,8.8
860,Barbados,BRB,2043,8.8
861,Barbados,BRB,2044,8.8
862,Barbados,BRB,2045,8.8
863,Barbados,BRB,2046,8.8
864,Barbados,BRB,2047,8.8
865,Barbados,BRB,2048,8.8
866,Barbados,BRB,2049,8.8
867,Barbados,BRB,2050,8.8
868,Brunei Darussalam,BRN,2023,8.8
869,Brunei Darussalam,BRN,2024,8.8
870,Brunei Darussalam,BRN,2025,8.8
871,Brunei Darussalam,BRN,2026,8.8
872,Brunei Darussalam,BRN,2027,8.8
873,Brunei Darussalam,BRN,2028,8.8
874,Brunei Darussalam,BRN,2029,8.8
875,Brunei Darussalam,BRN,2030,8.8
876,Brunei Darussalam,BRN,2031,8.8
877,Brunei Darussalam,BRN,2032,8.8
878,Brunei Darussalam,BRN,2033,8.8
879,Brunei Darussalam,BRN,2034,8.8
880,Brunei Darussalam,BRN,2035,8.8
881,Brunei Darussalam,BRN,2036,8.8
882,Brunei Darussalam,BRN,2037,8.8
883,Brunei Darussalam,BRN,2038,8.8
884,Brunei Darussalam,BRN,2039,8.8
885,Brunei Darussalam,BRN,2040,8.8
886,Brunei Darussalam,BRN,2041,8.8
887,Brunei Darussalam,BRN,2042,8.8
888,Brunei Darussalam,BRN,2043,8.8
889,Brunei Darussalam,BRN,2044,8.8
890,Brunei Darussalam,BRN,2045,8.8
891,Brunei Darussalam,BRN,2046,8.8
892,Brunei Darussalam,BRN,2047,8.8
893,Brunei Darussalam,BRN,2048,8.8
894,Brunei Darussalam,BRN,2049,8.8
895,Brunei Darussalam,BRN,2050,8.8
896,Bhutan,BTN,2023,8.8
897,Bhutan,BTN,2024,8.8
898,Bhutan,BTN,2025,8.8
899,Bhutan,BTN,2026,8.8
900,Bhutan,BTN,2027,8.8
901,Bhutan,BTN,2028,8.8
902,Bhutan,BTN,2029,8.8
903,Bhutan,BTN,2030,8.8
904,Bhutan,BTN,2031,8.8
905,Bhutan,BTN,2032,8.8
906,Bhutan,BTN,2033,8.8
907,Bhutan,BTN,2034,8.8
908,Bhutan,BTN,2035,8.8
909,Bhutan,BTN,2036,8.8
910,Bhutan,BTN,2037,8.8
911,Bhutan,BTN,2038,8.8
912,Bhutan,BTN,2039,8.8
913,Bhutan,BTN,2040,8.8
914,Bhutan,BTN,2041,8.8
915,Bhutan,BTN,2042,8.8
916,Bhutan,BTN,2043,8.8
917,Bhutan,BTN,2044,8.8
918,Bhutan,BTN,2045,8.8
919,Bhutan,BTN,2046,8.8
920,Bhutan,BTN,2047,8.8
921,Bhutan,BTN,2048,8.8
922,Bhutan,BTN,2049,8.8
923,Bhutan,BTN,2050,8.8
924,Botswana,BWA,2023,8.8
925,Botswana,BWA,2024,8.8
926,Botswana,BWA,2025,8.8
927,Botswana,BWA,2026,8.8
928,Botswana,BWA,2027,8.8
929,Botswana,BWA,2028,8.8
930,Botswana,BWA,2029,8.8
931,Botswana,BWA,2030,8.8
932,Botswana,BWA,2031,8.8
933,Botswana,BWA,2032,8.8
934,Botswana,BWA,2033,8.8
935,Botswana,BWA,2034,8.8
936,Botswana,BWA,2035,8.8
937,Botswana,BWA,2036,8.8
938,Botswana,BWA,2037,8.8
939,Botswana,BWA,2038,8.8
940,Botswana,BWA,2039,8.8
941,Botswana,BWA,2040,8.8
942,Botswana,BWA,2041,8.8
943,Botswana,BWA,2042,8.8
944,Botswana,BWA,2043,8.8
945,Botswana,BWA,2044,8.8
946,Botswana,BWA,2045,8.8
947,Botswana,BWA,2046,8.8
948,Botswana,BWA,2047,8.8
949,Botswana,BWA,2048,8.8
950,Botswana,BWA,2049,8.8
951,Botswana,BWA,2050,8.8
952,Central African Republic,CAF,2023,8.8
953,Central African Republic,CAF,2024,8.8
954,Central African Republic,CAF,2025,8.8
955,Central African Republic,CAF,2026,8.8
956,Central African Republic,CAF,2027,8.8
957,Central African Republic,CAF,2028,8.8
958,Central African Republic,CAF,2029,8.8
959,Central African Republic,CAF,2030,8.8
960,Central African Republic,CAF,2031,8.8
961,Central African Republic,CAF,2032,8.8
962,Central African Republic,CAF,2033,8.8
963,Central African Republic,CAF,2034,8.8
964,Central African Republic,CAF,2035,8.8
965,Central African Republic,CAF,2036,8.8
966,Central African Republic,CAF,2037,8.8
967,Central African Republic,CAF,2038,8.8
968,Central African Republic,CAF,2039,8.8
969,Central African Republic,CAF,2040,8.8
970,Central African Republic,CAF,2041,8.8
971,Central African Republic,CAF,2042,8.8
972,Central African Republic,CAF,2043,8.8
973,Central African Republic,CAF,2044,8.8
974,Central African Republic,CAF,2045,8.8
975,Central African Republic,CAF,2046,8.8
976,Central African Republic,CAF,2047,8.8
977,Central African Republic,CAF,2048,8.8
978,Central African Republic,CAF,2049,8.8
979,Central African Republic,CAF,2050,8.8
980,Canada,CAN,2023,8.8
981,Canada,CAN,2024,8.8
982,Canada,CAN,2025,8.8
983,Canada,CAN,2026,8.8
984,Canada,CAN,2027,8.8
985,Canada,CAN,2028,8.8
986,Canada,CAN,2029,8.8
987,Canada,CAN,2030,8.8
988,Canada,CAN,2031,8.8
989,Canada,CAN,2032,8.8
990,Canada,CAN,2033,8.8
991,Canada,CAN,2034,8.8
992,Canada,CAN,2035,8.8
993,Canada,CAN,2036,8.8
994,Canada,CAN,2037,8.8
995,Canada,CAN,2038,8.8
996,Canada,CAN,2039,8.8
997,Canada,CAN,2040,8.8
998,Canada,CAN,2041,8.8
999,Canada,CAN,2042,8.8
1000,Canada,CAN,2043,8.8
1001,Canada,CAN,2044,8.8
1002,Canada,CAN,2045,8.8
1003,Canada,CAN,2046,8.8
1004,Canada,CAN,2047,8.8
1005,Canada,CAN,2048,8.8
1006,Canada,CAN,2049,8.8
1007,Canada,CAN,2050,8.8
1008,Central Europe and the Baltics,CEB,2023,8.8
1009,Central Europe and the Baltics,CEB,2024,8.8
1010,Central Europe and the Baltics,CEB,2025,8.8
1011,Central Europe and the Baltics,CEB,2026,8.8
1012,Central Europe and the Baltics,CEB,2027,8.8
1013,Central Europe and the Baltics,CEB,2028,8.8
1014,Central Europe and the Baltics,CEB,2029,8.8
1015,Central Europe and the Baltics,CEB,2030,8.8
1016,Central Europe and the Baltics,CEB,2031,8.8
1017,Central Europe and the Baltics,CEB,2032,8.8
1018,Central Europe and the Baltics,CEB,2033,8.8
1019,Central Europe and the Baltics,CEB,2034,8.8
1020,Central Europe and the Baltics,CEB,2035,8.8
1021,Central Europe and the Baltics,CEB,2036,8.8
1022,Central Europe and the Baltics,CEB,2037,8.8
1023,Central Europe and the Baltics,CEB,2038,8.8
1024,Central Europe and the Baltics,CEB,2039,8.8
1025,Central Europe and the Baltics,CEB,2040,8.8
1026,Central Europe and the Baltics,CEB,2041,8.8
1027,Central Europe and the Baltics,CEB,2042,8.8
1028,Central Europe and the Baltics,CEB,2043,8.8
1029,Central Europe and the Baltics,CEB,2044,8.8
1030,Central Europe and the Baltics,CEB,2045,8.8
1031,Central Europe and the Baltics,CEB,2046,8.8
1032,Central Europe and the Baltics,CEB,2047,8.8
1033,Central Europe and the Baltics,CEB,2048,8.8
1034,Central Europe and the Baltics,CEB,2049,8.8
1035,Central Europe and the Baltics,CEB,2050,8.8
1036,Switzerland,CHE,2023,8.8
1037,Switzerland,CHE,2024,8.8
1038,Switzerland,CHE,2025,8.8
1039,Switzerland,CHE,2026,8.8
1040,Switzerland,CHE,2027,8.8
1041,Switzerland,CHE,2028,8.8
1042,Switzerland,CHE,2029,8.8
1043,Switzerland,CHE,2030,8.8
1044,Switzerland,CHE,2031,8.8
1045,Switzerland,CHE,2032,8.8
1046,Switzerland,CHE,2033,8.8
1047,Switzerland,CHE,2034,8.8
1048,Switzerland,CHE,2035,8.8
1049,Switzerland,CHE,2036,8.8
1050,Switzerland,CHE,2037,8.8
1051,Switzerland,CHE,2038,8.8
1052,Switzerland,CHE,2039,8.8
1053,Switzerland,CHE,2040,8.8
1054,Switzerland,CHE,2041,8.8
1055,Switzerland,CHE,2042,8.8
1056,Switzerland,CHE,2043,8.8
1057,Switzerland,CHE,2044,8.8
1058,Switzerland,CHE,2045,8.8
1059,Switzerland,CHE,2046,8.8
1060,Switzerland,CHE,2047,8.8
1061,Switzerland,CHE,2048,8.8
1062,Switzerland,CHE,2049,8.8
1063,Switzerland,CHE,2050,8.8
1064,Channel Islands,CHI,2023,8.8
1065,Channel Islands,CHI,2024,8.8
1066,Channel Islands,CHI,2025,8.8
1067,Channel Islands,CHI,2026,8.8
1068,Channel Islands,CHI,2027,8.8
1069,Channel Islands,CHI,2028,8.8
1070,Channel Islands,CHI,2029,8.8
1071,Channel Islands,CHI,2030,8.8
1072,Channel Islands,CHI,2031,8.8
1073,Channel Islands,CHI,2032,8.8
1074,Channel Islands,CHI,2033,8.8
1075,Channel Islands,CHI,2034,8.8
1076,Channel Islands,CHI,2035,8.8
1077,Channel Islands,CHI,2036,8.8
1078,Channel Islands,CHI,2037,8.8
1079,Channel Islands,CHI,2038,8.8
1080,Channel Islands,CHI,2039,8.8
1081,Channel Islands,CHI,2040,8.8
1082,Channel Islands,CHI,2041,8.8
1083,Channel Islands,CHI,2042,8.8
1084,Channel Islands,CHI,2043,8.8
1085,Channel Islands,CHI,2044,8.8
1086,Channel Islands,CHI,2045,8.8
1087,Channel Islands,CHI,2046,8.8
1088,Channel Islands,CHI,2047,8.8
1089,Channel Islands,CHI,2048,8.8
1090,Channel Islands,CHI,2049,8.8
1091,Channel Islands,CHI,2050,8.8
1092,Chile,CHL,2023,8.8
1093,Chile,CHL,2024,8.8
1094,Chile,CHL,2025,8.8
1095,Chile,CHL,2026,8.8
1096,Chile,CHL,2027,8.8
1097,Chile,CHL,2028,8.8
1098,Chile,CHL,2029,8.8
1099,Chile,CHL,2030,8.8
1100,Chile,CHL,2031,8.8
1101,Chile,CHL,2032,8.8
1102,Chile,CHL,2033,8.8
1103,Chile,CHL,2034,8.8
1104,Chile,CHL,2035,8.8
1105,Chile,CHL,2036,8.8
1106,Chile,CHL,2037,8.8
1107,Chile,CHL,2038,8.8
1108,Chile,CHL,2039,8.8
1109,Chile,CHL,2040,8.8
1110,Chile,CHL,2041,8.8
1111,Chile,CHL,2042,8.8
1112,Chile,CHL,2043,8.8
1113,Chile,CHL,2044,8.8
1114,Chile,CHL,2045,8.8
1115,Chile,CHL,2046,8.8
1116,Chile,CHL,2047,8.8
1117,Chile,CHL,2048,8.8
1118,Chile,CHL,2049,8.8
1119,Chile,CHL,2050,8.8
1120,China,CHN,2023,8.8
1121,China,CHN,2024,8.8
1122,China,CHN,2025,8.8
1123,China,CHN,2026,8.8
1124,China,CHN,2027,8.8
1125,China,CHN,2028,8.8
1126,China,CHN,2029,8.8
1127,China,CHN,2030,8.8
1128,China,CHN,2031,8.8
1129,China,CHN,2032,8.8
1130,China,CHN,2033,8.8
1131,China,CHN,2034,8.8
1132,China,CHN,2035,8.8
1133,China,CHN,2036,8.8
1134,China,CHN,2037,8.8
1135,China,CHN,2038,8.8
1136,China,CHN,2039,8.8
1137,China,CHN,2040,8.8
1138,China,CHN,2041,8.8
1139,China,CHN,2042,8.8
1140,China,CHN,2043,8.8
1141,China,CHN,2044,8.8
1142,China,CHN,2045,8.8
1143,China,CHN,2046,8.8
1144,China,CHN,2047,8.8
1145,China,CHN,2048,8.8
1146,China,CHN,2049,8.8
1147,China,CHN,2050,8.8
1148,Cote d'Ivoire,CIV,2023,8.8
1149,Cote d'Ivoire,CIV,2024,8.8
1150,Cote d'Ivoire,CIV,2025,8.8
1151,Cote d'Ivoire,CIV,2026,8.8
1152,Cote d'Ivoire,CIV,2027,8.8
1153,Cote d'Ivoire,CIV,2028,8.8
1154,Cote d'Ivoire,CIV,2029,8.8
1155,Cote d'Ivoire,CIV,2030,8.8
1156,Cote d'Ivoire,CIV,2031,8.8
1157,Cote d'Ivoire,CIV,2032,8.8
1158,Cote d'Ivoire,CIV,2033,8.8
1159,Cote d'Ivoire,CIV,2034,8.8
1160,Cote d'Ivoire,CIV,2035,8.8
1161,Cote d'Ivoire,CIV,2036,8.8
1162,Cote d'Ivoire,CIV,2037,8.8
1163,Cote d'Ivoire,CIV,2038,8.8
1164,Cote d'Ivoire,CIV,2039,8.8
1165,Cote d'Ivoire,CIV,2040,8.8
1166,Cote d'Ivoire,CIV,2041,8.8
1167,Cote d'Ivoire,CIV,2042,8.8
1168,Cote d'Ivoire,CIV,2043,8.8
1169,Cote d'Ivoire,CIV,2044,8.8
1170,Cote d'Ivoire,CIV,2045,8.8
1171,Cote d'Ivoire,CIV,2046,8.8
1172,Cote d'Ivoire,CIV,2047,8.8
1173,Cote d'Ivoire,CIV,2048,8.8
1174,Cote d'Ivoire,CIV,2049,8.8
1175,Cote d'Ivoire,CIV,2050,8.8
1176,Cameroon,CMR,2023,8.8
1177,Cameroon,CMR,2024,8.8
1178,Cameroon,CMR,2025,8.8
1179,Cameroon,CMR,2026,8.8
1180,Cameroon,CMR,2027,8.8
1181,Cameroon,CMR,2028,8.8
1182,Cameroon,CMR,2029,8.8
1183,Cameroon,CMR,2030,8.8
1184,Cameroon,CMR,2031,8.8
1185,Cameroon,CMR,2032,8.8
1186,Cameroon,CMR,2033,8.8
1187,Cameroon,CMR,2034,8.8
1188,Cameroon,CMR,2035,8.8
1189,Cameroon,CMR,2036,8.8
1190,Cameroon,CMR,2037,8.8
1191,Cameroon,CMR,2038,8.8
1192,Cameroon,CMR,2039,8.8
1193,Cameroon,CMR,2040,8.8
1194,Cameroon,CMR,2041,8.8
1195,Cameroon,CMR,2042,8.8
1196,Cameroon,CMR,2043,8.8
1197,Cameroon,CMR,2044,8.8
1198,Cameroon,CMR,2045,8.8
1199,Cameroon,CMR,2046,8.8
1200,Cameroon,CMR,2047,8.8
1201,Cameroon,CMR,2048,8.8
1202,Cameroon,CMR,2049,8.8
1203,Cameroon,CMR,2050,8.8
1204,"Congo, Dem. Rep.",COD,2023,8.8
1205,"Congo, Dem. Rep.",COD,2024,8.8
1206,"Congo, Dem. Rep.",COD,2025,8.8
1207,"Congo, Dem. Rep.",COD,2026,8.8
1208,"Congo, Dem. Rep.",COD,2027,8.8
1209,"Congo, Dem. Rep.",COD,2028,8.8
1210,"Congo, Dem. Rep.",COD,2029,8.8
1211,"Congo, Dem. Rep.",COD,2030,8.8
1212,"Congo, Dem. Rep.",COD,2031,8.8
1213,"Congo, Dem. Rep.",COD,2032,8.8
1214,"Congo, Dem. Rep.",COD,2033,8.8
1215,"Congo, Dem. Rep.",COD,2034,8.8
1216,"Congo, Dem. Rep.",COD,2035,8.8
1217,"Congo, Dem. Rep.",COD,2036,8.8
1218,"Congo, Dem. Rep.",COD,2037,8.8
1219,"Congo, Dem. Rep.",COD,2038,8.8
1220,"Congo, Dem. Rep.",COD,2039,8.8
1221,"Congo, Dem. Rep.",COD,2040,8.8
1222,"Congo, Dem. Rep.",COD,2041,8.8
1223,"Congo, Dem. Rep.",COD,2042,8.8
1224,"Congo, Dem. Rep.",COD,2043,8.8
1225,"Congo, Dem. Rep.",COD,2044,8.8
1226,"Congo, Dem. Rep.",COD,2045,8.8
1227,"Congo, Dem. Rep.",COD,2046,8.8
1228,"Congo, Dem. Rep.",COD,2047,8.8
1229,"Congo, Dem. Rep.",COD,2048,8.8
1230,"Congo, Dem. Rep.",COD,2049,8.8
1231,"Congo, Dem. Rep.",COD,2050,8.8
1232,"Congo, Rep.",COG,2023,8.8
1233,"Congo, Rep.",COG,2024,8.8
1234,"Congo, Rep.",COG,2025,8.8
1235,"Congo, Rep.",COG,2026,8.8
1236,"Congo, Rep.",COG,2027,8.8
1237,"Congo, Rep.",COG,2028,8.8
1238,"Congo, Rep.",COG,2029,8.8
1239,"Congo, Rep.",COG,2030,8.8
1240,"Congo, Rep.",COG,2031,8.8
1241,"Congo, Rep.",COG,2032,8.8
1242,"Congo, Rep.",COG,2033,8.8
1243,"Congo, Rep.",COG,2034,8.8
1244,"Congo, Rep.",COG,2035,8.8
1245,"Congo, Rep.",COG,2036,8.8
1246,"Congo, Rep.",COG,2037,8.8
1247,"Congo, Rep.",COG,2038,8.8
1248,"Congo, Rep.",COG,2039,8.8
1249,"Congo, Rep.",COG,2040,8.8
1250,"Congo, Rep.",COG,2041,8.8
1251,"Congo, Rep.",COG,2042,8.8
1252,"Congo, Rep.",COG,2043,8.8
1253,"Congo, Rep.",COG,2044,8.8
1254,"Congo, Rep.",COG,2045,8.8
1255,"Congo, Rep.",COG,2046,8.8
1256,"Congo, Rep.",COG,2047,8.8
1257,"Congo, Rep.",COG,2048,8.8
1258,"Congo, Rep.",COG,2049,8.8
1259,"Congo, Rep.",COG,2050,8.8
1260,Colombia,COL,2023,8.8
1261,Colombia,COL,2024,8.8
1262,Colombia,COL,2025,8.8
1263,Colombia,COL,2026,8.8
1264,Colombia,COL,2027,8.8
1265,Colombia,COL,2028,8.8
1266,Colombia,COL,2029,8.8
1267,Colombia,COL,2030,8.8
1268,Colombia,COL,2031,8.8
1269,Colombia,COL,2032,8.8
1270,Colombia,COL,2033,8.8
1271,Colombia,COL,2034,8.8
1272,Colombia,COL,2035,8.8
1273,Colombia,COL,2036,8.8
1274,Colombia,COL,2037,8.8
1275,Colombia,COL,2038,8.8
1276,Colombia,COL,2039,8.8
1277,Colombia,COL,2040,8.8
1278,Colombia,COL,2041,8.8
1279,Colombia,COL,2042,8.8
1280,Colombia,COL,2043,8.8
1281,Colombia,COL,2044,8.8
1282,Colombia,COL,2045,8.8
1283,Colombia,COL,2046,8.8
1284,Colombia,COL,2047,8.8
1285,Colombia,COL,2048,8.8
1286,Colombia,COL,2049,8.8
1287,Colombia,COL,2050,8.8
1288,Comoros,COM,2023,8.8
1289,Comoros,COM,2024,8.8
1290,Comoros,COM,2025,8.8
1291,Comoros,COM,2026,8.8
1292,Comoros,COM,2027,8.8
1293,Comoros,COM,2028,8.8
1294,Comoros,COM,2029,8.8
1295,Comoros,COM,2030,8.8
1296,Comoros,COM,2031,8.8
1297,Comoros,COM,2032,8.8
1298,Comoros,COM,2033,8.8
1299,Comoros,COM,2034,8.8
1300,Comoros,COM,2035,8.8
1301,Comoros,COM,2036,8.8
1302,Comoros,COM,2037,8.8
1303,Comoros,COM,2038,8.8
1304,Comoros,COM,2039,8.8
1305,Comoros,COM,2040,8.8
1306,Comoros,COM,2041,8.8
1307,Comoros,COM,2042,8.8
1308,Comoros,COM,2043,8.8
1309,Comoros,COM,2044,8.8
1310,Comoros,COM,2045,8.8
1311,Comoros,COM,2046,8.8
1312,Comoros,COM,2047,8.8
1313,Comoros,COM,2048,8.8
1314,Comoros,COM,2049,8.8
1315,Comoros,COM,2050,8.8
1316,Cabo Verde,CPV,2023,8.8
1317,Cabo Verde,CPV,2024,8.8
1318,Cabo Verde,CPV,2025,8.8
1319,Cabo Verde,CPV,2026,8.8
1320,Cabo Verde,CPV,2027,8.8
1321,Cabo Verde,CPV,2028,8.8
1322,Cabo Verde,CPV,2029,8.8
1323,Cabo Verde,CPV,2030,8.8
1324,Cabo Verde,CPV,2031,8.8
1325,Cabo Verde,CPV,2032,8.8
1326,Cabo Verde,CPV,2033,8.8
1327,Cabo Verde,CPV,2034,8.8
1328,Cabo Verde,CPV,2035,8.8
1329,Cabo Verde,CPV,2036,8.8
1330,Cabo Verde,CPV,2037,8.8
1331,Cabo Verde,CPV,2038,8.8
1332,Cabo Verde,CPV,2039,8.8
1333,Cabo Verde,CPV,2040,8.8
1334,Cabo Verde,CPV,2041,8.8
1335,Cabo Verde,CPV,2042,8.8
1336,Cabo Verde,CPV,2043,8.8
1337,Cabo Verde,CPV,2044,8.8
1338,Cabo Verde,CPV,2045,8.8
1339,Cabo Verde,CPV,2046,8.8
1340,Cabo Verde,CPV,2047,8.8
1341,Cabo Verde,CPV,2048,8.8
1342,Cabo Verde,CPV,2049,8.8
1343,Cabo Verde,CPV,2050,8.8
1344,Costa Rica,CRI,2023,8.8
1345,Costa Rica,CRI,2024,8.8
1346,Costa Rica,CRI,2025,8.8
1347,Costa Rica,CRI,2026,8.8
1348,Costa Rica,CRI,2027,8.8
1349,Costa Rica,CRI,2028,8.8
1350,Costa Rica,CRI,2029,8.8
1351,Costa Rica,CRI,2030,8.8
1352,Costa Rica,CRI,2031,8.8
1353,Costa Rica,CRI,2032,8.8
1354,Costa Rica,CRI,2033,8.8
1355,Costa Rica,CRI,2034,8.8
1356,Costa Rica,CRI,2035,8.8
1357,Costa Rica,CRI,2036,8.8
1358,Costa Rica,CRI,2037,8.8
1359,Costa Rica,CRI,2038,8.8
1360,Costa Rica,CRI,2039,8.8
1361,Costa Rica,CRI,2040,8.8
1362,Costa Rica,CRI,2041,8.8
1363,Costa Rica,CRI,2042,8.8
1364,Costa Rica,CRI,2043,8.8
1365,Costa Rica,CRI,2044,8.8
1366,Costa Rica,CRI,2045,8.8
1367,Costa Rica,CRI,2046,8.8
1368,Costa Rica,CRI,2047,8.8
1369,Costa Rica,CRI,2048,8.8
1370,Costa Rica,CRI,2049,8.8
1371,Costa Rica,CRI,2050,8.8
1372,Caribbean small states,CSS,2023,8.8
1373,Caribbean small states,CSS,2024,8.8
1374,Caribbean small states,CSS,2025,8.8
1375,Caribbean small states,CSS,2026,8.8
1376,Caribbean small states,CSS,2027,8.8
1377,Caribbean small states,CSS,2028,8.8
1378,Caribbean small states,CSS,2029,8.8
1379,Caribbean small states,CSS,2030,8.8
1380,Caribbean small states,CSS,2031,8.8
1381,Caribbean small states,CSS,2032,8.8
1382,Caribbean small states,CSS,2033,8.8
1383,Caribbean small states,CSS,2034,8.8
1384,Caribbean small states,CSS,2035,8.8
1385,Caribbean small states,CSS,2036,8.8
1386,Caribbean small states,CSS,2037,8.8
1387,Caribbean small states,CSS,2038,8.8
1388,Caribbean small states,CSS,2039,8.8
1389,Caribbean small states,CSS,2040,8.8
1390,Caribbean small states,CSS,2041,8.8
1391,Caribbean small states,CSS,2042,8.8
1392,Caribbean small states,CSS,2043,8.8
1393,Caribbean small states,CSS,2044,8.8
1394,Caribbean small states,CSS,2045,8.8
1395,Caribbean small states,CSS,2046,8.8
1396,Caribbean small states,CSS,2047,8.8
1397,Caribbean small states,CSS,2048,8.8
1398,Caribbean small states,CSS,2049,8.8
1399,Caribbean small states,CSS,2050,8.8
