"Value","LOCATION","TIME","INDICATOR","SUBJECT","MEASURE","FREQUENCY"
11063,"CHE",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
12024,"CHE",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
4118.699224,"CHL",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
4089.738747,"CHL",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
3981.463012,"CHL",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
4103.932874,"CHL",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
4085.724617,"CHL",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
4076.755917,"CHL",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
3760.2204401392,"CHL",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
3816.070253512,"CHL",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
3079.8397523271,"CHL",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
3585.4572606123,"CHL",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
103631.669204183,"CHL",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2946579,"CHN",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2918709,"CHN",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2917390,"CHN",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2753020,"CHN",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2375430,"CHN",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2379230,"CHN",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2696220,"CHN",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2882100,"CHN",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
3018200,"CHN",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
3912958.01673033,"CHN",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
3969331.07060041,"CHN",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
8581.89672664997,"CMR",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
11742.6204881755,"CMR",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
14945.3654573939,"CMR",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
18193.9368028633,"CMR",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
21491.8069517494,"CMR",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
24777.7904333375,"CMR",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
28120.1820080247,"CMR",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
31524.4440351216,"CMR",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
34987.4821851579,"CMR",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
38512.4183639321,"CMR",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
34738.6381375304,"CMR",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
205295.166474809,"COL",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
209320.265562783,"COL",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
213337.003535416,"COL",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
217539.530610003,"COL",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
222057.700294925,"COL",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
226482.173082283,"COL",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
231259.276073044,"COL",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
236119.57718412,"COL",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
240677.285144315,"COL",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
244659.378026353,"COL",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
255050.196173799,"COL",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"COM",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"COM",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"COM",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"COM",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"COM",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"COM",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"COM",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"COM",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"COM",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"COM",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"COM",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"CPV",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"CPV",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"CPV",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"CPV",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"CPV",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"CPV",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"CPV",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"CPV",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"CPV",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"CPV",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"CPV",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
1107.80754465359,"CRI",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
1107.80754465359,"CRI",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
1107.80754465359,"CRI",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
1107.80754465359,"CRI",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
1107.80754465359,"CRI",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
1107.80754465359,"CRI",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
1107.80754465359,"CRI",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
1107.80754465359,"CRI",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
1107.80754465359,"CRI",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
19.4768917241636,"CRI",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2196.13819758301,"CRI",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
34175.9125326853,"CUB",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
34908.8235518607,"CUB",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
35605.4257404746,"CUB",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
36271.7799336121,"CUB",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
36901.1495433133,"CUB",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
37039.1141067741,"CUB",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
37164.49193906,"CUB",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
37280.9286519169,"CUB",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
37394.2126805267,"CUB",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
37510.596854827,"CUB",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
36860.3291831946,"CUB",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"CYP",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"CYP",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"CYP",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"CYP",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"CYP",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"CYP",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"CYP",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"CYP",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"CYP",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"CYP",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"CYP",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
113317,"DEU",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
110065,"DEU",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
112613,"DEU",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
112629,"DEU",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
116632,"DEU",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
128866,"DEU",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
131204,"DEU",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
129991,"DEU",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
129161,"DEU",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
108406,"DEU",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
123067,"DEU",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"DJI",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"DJI",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"DJI",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"DJI",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"DJI",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"DJI",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"DJI",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"DJI",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"DJI",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"DJI",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"DJI",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2614,"DNK",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2278,"DNK",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2448,"DNK",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2453,"DNK",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2603,"DNK",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2575,"DNK",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2653,"DNK",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2592,"DNK",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
34069.9600701092,"DNK",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
34554.2129664281,"DNK",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
34996.4507207228,"DNK",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
23246.5648712378,"DOM",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
25640.7970791184,"DOM",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
27972.2868431817,"DOM",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
30247.3326754958,"DOM",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
32470.1595859507,"DOM",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
34683.8498436184,"DOM",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
36843.4622738544,"DOM",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
38935.5720783952,"DOM",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
40958.7651882159,"DOM",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
42912.2483705448,"DOM",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
46039.8462976924,"DOM",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
128225.79564899,"DZA",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
133695.97642995,"DZA",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
139259.633864283,"DZA",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
144907.037911998,"DZA",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
150613.473629205,"DZA",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
155770.891902301,"DZA",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
160998.745914261,"DZA",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
166255.560734874,"DZA",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
171475.707700067,"DZA",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
176612.576564156,"DZA",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
168229.098841792,"DZA",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
32545.9942971674,"ECU",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
33849.1779112333,"ECU",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
35156.2947868314,"ECU",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
36488.8774284238,"ECU",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
37864.1926417527,"ECU",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
38780.8677049703,"ECU",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
39747.310702361,"ECU",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
40755.1428532812,"ECU",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
41762.0924942285,"ECU",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
42740.4053770668,"ECU",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
39889.2974233178,"ECU",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
9593,"ESP",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
9390,"ESP",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
9366,"ESP",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
10303,"ESP",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
10812,"ESP",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
10644,"ESP",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
10507,"ESP",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
10792,"ESP",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
10459,"ESP",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
8969.6,"ESP",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
10299,"ESP",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
6271,"EST",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
5129,"EST",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
4722,"EST",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
3256,"EST",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
3114,"EST",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2339,"EST",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2325,"EST",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2594,"EST",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2155,"EST",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
1729,"EST",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2128,"EST",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"ETH",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"ETH",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"ETH",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"ETH",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"ETH",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"ETH",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"ETH",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"ETH",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"ETH",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"ETH",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"ETH",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
9395,"FIN",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
9275,"FIN",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
9470,"FIN",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
9596,"FIN",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
8468,"FIN",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
9455,"FIN",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
10362,"FIN",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
11175,"FIN",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
10270,"FIN",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
10138,"FIN",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
10749,"FIN",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"FJI",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"FJI",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"FJI",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"FJI",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"FJI",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"FJI",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"FJI",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"FJI",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"FJI",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"FJI",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"FJI",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
34202,"FRA",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
32539,"FRA",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
32230,"FRA",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
32596,"FRA",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
36328.056893,"FRA",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
34699.8,"FRA",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
35464.9,"FRA",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
33835.6,"FRA",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
33893.1,"FRA",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
31281.8,"FRA",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
35751.3,"FRA",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"GAB",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"GAB",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"GAB",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"GAB",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"GAB",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"GAB",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"GAB",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"GAB",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"GAB",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"GAB",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"GAB",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
20973.823473378,"GBR",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
21466.803050594,"GBR",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
22401.431120115,"GBR",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
22143.367020006,"GBR",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
19342.444761281,"GBR",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
17053.216554029,"GBR",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
17166.930314851,"GBR",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
17205.693315326,"GBR",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
16884.335172455,"GBR",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
15212.12270599,"GBR",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
363052.895246748,"GBR",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
6055,"GEO",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
5976,"GEO",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
5526,"GEO",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
4988,"GEO",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
4261.2,"GEO",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
3424.2,"GEO",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2963.2,"GEO",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2598.2,"GEO",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2935.1,"GEO",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2925.6,"GEO",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
3322.145,"GEO",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
13506.7715450612,"GHA",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
17589.6797437142,"GHA",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
21642.7157987781,"GHA",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
25683.4742079993,"GHA",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
29726.3096358931,"GHA",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
33759.5931456287,"GHA",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
37807.991642631,"GHA",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
41875.7791862435,"GHA",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
45962.9573040228,"GHA",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
50074.2033955701,"GHA",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
52204.6549378216,"GHA",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"GIN",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"GIN",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"GIN",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"GIN",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"GIN",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"GIN",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"GIN",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"GIN",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"GIN",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"GIN",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"GIN",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"GNB",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"GNB",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"GNB",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"GNB",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"GNB",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"GNB",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"GNB",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"GNB",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"GNB",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"GNB",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"GNB",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"GNQ",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"GNQ",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"GNQ",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"GNQ",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"GNQ",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"GNQ",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"GNQ",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"GNQ",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"GNQ",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"GNQ",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"GNQ",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
352,"GRC",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
283,"GRC",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
238,"GRC",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
343,"GRC",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
