"SUBJECT","LOCATION","TIME","Value","INDICATOR","MEASURE","FREQUENCY"
"COAST","BIH",2021,10654.6983201333,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","PYF",2011,8663.56516610322,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","ARM",2021,9503.65972478234,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","SVN",2018,2222.1,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","SGP",2015,38073.184639722,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","ARE",2013,45862.2239011292,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","SAU",2018,183260.976064574,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","CHN",2021,5521336.56530166,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","STP",2011,8363.84484426428,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","MNG",2015,8562.9527227311,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","HTI",2014,7476.53945906245,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","SGP",2017,41498.9049575656,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","GIN",2011,7854.94711240126,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","BRN",2019,4209.31928070646,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","NAM",2011,8710.08477872869,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","ITA",2018,58984,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","ARE",2016,54615.6502827749,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","ISR",2020,41489.413077755,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","ISL",2011,43,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","GBR",2016,29100,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","BRA",2012,598854.361386474,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","CYP",2018,9594.20799727719,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","CUB",2019,19254.4843456002,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","BEN",2021,7683.08620671503,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","PAN",2014,12313.7856353267,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","CYP",2019,9776.94710167126,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","HTI",2018,7314.37887520415,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","BRA",2014,646413.983391208,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","CHL",2017,10005,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","ARE",2019,55108.9962806693,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","TLS",2016,8377.31921446833,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","CHL",2018,13658,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","MDG",2017,6728.07065757756,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","ETH",2013,18223.3636842605,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","ETH",2014,19606.2286855173,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","CAF",2021,7927.9822274097,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","SLB",2012,8416.52671406348,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","SWE",2015,7220.91,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","ECU",2017,15389.5525284692,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","HND",2013,8560.99631207087,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","PAN",2018,13795.7440441995,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","LBR",2017,7797.58270145586,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","JAM",2014,8971.58586347056,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","BLR",2020,29142,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","ECU",2019,14587.991643329,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","DEU",2013,148326.665965538,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","MDG",2021,6457.11245411852,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","TLS",2021,8357.05996819944,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","DEU",2015,151459.415965538,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","ARG",2013,124830.510905792,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","BTN",2017,8532.98921832739,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","BRA",2020,662955.652678207,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","ISL",2019,36,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","TON",2011,8405.06997844137,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","HUN",2014,15444.3,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","CHN",2013,4870500,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","JAM",2018,8979.19598912008,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","URY",2018,11274.6048994236,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","DOM",2015,17774.8870777311,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","CRI",2020,12527.8587889699,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","PER",2012,52783.7022819362,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","HUN",2016,16333.955608875,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","OMN",2015,22289.4798032366,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","CAN",2017,173499.185866768,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","BLZ",2015,8455.47434509142,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","BFA",2020,7834.74727432268,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","JAM",2020,8975.20873057425,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","SWZ",2012,8574.22544339338,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","FIN",2011,3966,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","MOZ",2019,6730.12701575435,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","TJK",2018,8608.15497946464,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","CUB",2012,17046.4313780613,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","ARG",2019,149936.798149318,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","PER",2015,63769.9950702577,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","BRB",2014,8645.78441829454,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","HUN",2019,15925.777400265,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","BEL",2015,74120.0319282651,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","CHN",2018,5192700,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","BGD",2012,76744.6472225311,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","ALB",2012,974.4,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","DJI",2011,8283.09889059676,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","MDV",2019,8440.69820768029,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","TGO",2013,7854.10189759142,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","GTM",2015,12190.6300503111,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","MDV",2020,8442.73569743477,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","MRT",2012,8193.62378365918,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","MAR",2012,23485.5265159354,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","NIC",2015,8088.30342597948,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","MDV",2021,8470.30065844832,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","PER",2019,68895.6965720819,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","GNB",2020,8228.02070100017,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","DJI",2014,8286.51388312894,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","ARM",2013,813,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","KWT",2021,14376.4349872109,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","TON",2021,8409.47172964728,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","PAK",2012,125866.965463718,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","PRY",2015,8618.28216360786,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","AZE",2012,5062,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","BRB",2021,8653.43080322791,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","GNQ",2011,9171.46287665331,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","IDN",2015,379541.475715896,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","JOR",2018,8201.74940230933,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","BEL",2021,7399.65196867206,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","ARM",2015,729.3,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","DJI",2017,8294.72675477717,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","GNQ",2012,9192.9375920255,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","BWA",2020,9656.81788023484,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","BOL",2015,8426.28609767299,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","CPV",2012,8380.16310367519,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","TKM",2017,11446.4803518425,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","SYR",2012,10333.6420637904,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","LKA",2012,22660.3176563986,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","MEX",2015,180076.755193294,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","BRN",2013,4232.25673538623,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","MRT",2019,8103.06904225375,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","NLD",2011,25450.4185036591,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","CMR",2017,9587.83833241888,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","GNQ",2015,9263.93022512947,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","MRT",2020,8083.09307514857,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","GBR",2011,41600,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","BIH",2020,1457.4,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","UZB",2012,11529.9117105134,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","GNQ",2016,9196.25445779014,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","SGP",2014,34946.8921834533,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","SYR",2015,13041.3470726075,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","LKA",2015,27204.7956815359,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","DNK",2012,6723.39040976082,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","AUS",2011,113357,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","CHL",2012,32176.2968949872,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","BGR",2014,9641.4,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","MEX",2020,190443.388690407,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","PHL",2018,107235.069532398,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","BRN",2018,4210.15870950739,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","BGR",2015,11061.3,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","AFG",2018,7820.78800861576,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","GIN",2012,7843.57774007329,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","PHL",2020,117588.260494064,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","MKD",2011,2838.3,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","BLR",2014,30438.15,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","GIN",2013,7830.87701907889,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","HTI",2016,7413.68666011949,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","JPN",2017,180934,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","AUS",2014,105404,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","GRC",2011,6233.4,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","PNG",2011,8908.22985210834,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","BGR",2018,9480,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","MUS",2016,8999.80671830813,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","LKA",2021,32288.7327643157,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","JPN",2018,179089,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","BTN",2011,8483.55739191236,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","KHM",2017,9774.22618011584,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","FJI",2021,8427.86296715911,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","IND",2016,1381573.53089031,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","AUS",2017,107829.77,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","DNK",2019,10598.5750551519,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","PNG",2013,8995.43208027579,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","BRA",2016,668773.877123361,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","AUS",2018,201131.39056,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","LSO",2013,8358.34826058911,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","COL",2017,113749.329413679,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","CHL",2020,9009.8772842607,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","FRA",2012,62946.5065551,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","COL",2018,115726.502659231,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","IND",2019,1913002.59770862,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","ARG",2011,116348.57371674,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","BHR",2012,9978.66254801899,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","MKD",2018,3285,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","LSO",2015,8356.83034626762,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","GRC",2017,8632.8,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","PAN",2020,14366.6282482396,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","GRC",2018,8906.1,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","HND",2015,8601.49251695752,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","IND",2021,2113139.00159337,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","TCD",2016,8330.65282946034,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","FRA",2016,58752.85026405,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","DOM",2013,15997.2896311115,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","MKD",2021,3553.95100155,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","AUT",2012,13594.8402878414,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","LBR",2021,7590.02470155877,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","BLZ",2014,8453.61296468242,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","FRA",2017,61974.76297545,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","MWI",2014,8312.04719861866,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","IRL",2013,4032.21411618301,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","MDV",2014,8434.52065336686,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","SWZ",2011,8564.8966453067,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","AUT",2014,14266.3427204529,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","ABW",2011,9508.08292930034,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","IRL",2014,4222.71411618301,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","LSO",2020,8342.13288002387,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","MWI",2016,8320.57589028958,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","BHR",2018,11323.0242764297,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","CHN",2016,5807500,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","GNB",2015,8253.67193950465,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","ZAF",2016,133886.44942968,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","RWA",2015,8505.2079317629,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","MLI",2014,7384.21469942426,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","FRA",2021,63557.53286355,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","ABW",2014,12602.9144545835,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","BHR",2021,11426.5613179825,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","MLI",2016,7278.58878980043,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","DOM",2019,21565.6775834522,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","GAB",2011,8935.71270557844,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","NPL",2011,8497.51991509599,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","NCL",2017,4255.18891409909,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","SEN",2015,7662.97397112281,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","DOM",2020,22529.5180003856,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","IRL",2018,4744.32794793752,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","PER",2018,67606.7724069488,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","BIH",2012,1038,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","GAB",2014,9043.82849069291,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","BIH",2013,1194.6,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","IRL",2020,4639.00125417253,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","RWA",2020,8666.84110280829,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","SRB",2012,1707.9,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","NIC",2017,8050.13105154752,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","DZA",2012,54586.5658729104,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","AZE",2011,5186,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","GTM",2018,13127.0027372342,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","BEL",2020,68761.8544609693,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","BIH",2015,1407.3,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","LTU",2018,18191.85,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","NPL",2016,8689.4711069158,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","KEN",2015,10641.8651190613,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","SWZ",2020,8611.09769186975,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","DZA",2014,61416.6683540072,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","SAU",2012,154166.482653999,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","GTM",2021,13662.6940499453,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","JOR",2019,8192.05670850613,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","IRQ",2013,29666.0509620099,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","GHA",2016,12294.1887929803,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","BIH",2017,1623.03,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","SRB",2016,2421.75,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","AFG",2011,7886.06715899868,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","GAB",2019,9091.61623127481,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","LTU",2021,21716.4,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","PRI",2012,20943.0688625689,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","GUY",2012,8473.85138806151,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","LUX",2011,3781.65107680859,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","CPV",2014,8385.02605527625,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","IRQ",2016,36969.5724509775,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","CAF",2012,8028.18784238213,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","TKM",2020,13197.9734541514,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","CMR",2018,10340.9837496383,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","THA",2012,133179.337123135,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","DNK",2011,6772.14040976082,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","CPV",2016,8388.40684604956,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","LUX",2013,3279.01256178322,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","DZA",2020,71346.1318964843,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","MLT",2017,8768.10016646659,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","THA",2013,138871.331179278,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","NZL",2013,7951.7762076,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","AFG",2016,7932.25508898059,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","MYS",2020,124908.704247964,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","CAF",2015,8025.8852791542,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","MLT",2018,8784.34235445369,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","BEN",2018,7639.70340127632,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","COL",2011,91604.7053710088,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","CAF",2016,8021.74634557041,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","AZE",2021,3093,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","ECU",2012,15245.9690844827,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","KHM",2013,9505.7053597862,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","BRN",2020,4208.72414059447,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","CPV",2021,8401.05298552662,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","AFG",2019,7762.69172321727,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","BLR",2015,28678.35,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","CAF",2018,8007.63822902531,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","PRI",2019,21301.8628836027,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","BLR",2016,28808.7,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","NZL",2017,8999.5242438,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","LUX",2019,3357.52125819141,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","AFG",2021,7545.89645304369,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","MMR",2011,11262.0026110964,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","STP",2016,8361.33785775484,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","AGO",2011,15653.2349176201,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","NAM",2015,8804.03529269976,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","MMR",2012,11600.390952884,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","HND",2011,8518.85746160245,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","LUX",2021,4592.42421808013,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","KHM",2018,9846.36425076139,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","GBR",2020,23700,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","CRI",2014,11294.7173997253,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","BTN",2014,8510.17992387768,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","ISL",2016,23,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","CRI",2015,11659.9136779303,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","CAN",2012,217106.863597287,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","GBR",2021,471084.066084661,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","SDN",2016,9840.04910421453,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","AGO",2014,23562.1941585314,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","HND",2014,8581.49652227711,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","MMR",2016,13009.3316893224,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","BHR",2013,10352.9391243406,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","GEO",2012,991.95,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","BFA",2016,7954.96899629779,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","AGO",2016,26426.2954527178,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","BLZ",2011,8447.96804525287,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","PRT",2015,10614.45,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","CRI",2018,12169.8719150855,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","HND",2016,8602.73285387781,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","NAM",2021,8730.65234651799,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","KWT",2012,7239.31229895802,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","TON",2012,8405.74116955781,"FREIGHTTRANSP","MLN_TONNEKM","A"
"COAST","BDI",2021,8135.55863079581,"FREIGHTTRANSP","MLN_TONNEKM","A"
