Year,Nation,iso_code3,pij_lndu_settlements_to_croplands
2025,Mali,MLI,0.00020983957219249656
2026,Mali,MLI,0.00023606951871655863
2027,Mali,MLI,0.00026229946524062073
2028,Mali,MLI,0.0002885294117646829
2029,Mali,MLI,0.0003147593582887449
2030,Mali,MLI,0.00034098930481280687
2031,Mali,MLI,0.00036721925133686897
2032,Mali,MLI,0.0003934491978609311
2033,Mali,MLI,0.0004196791443849932
2034,Mali,MLI,0.00044590909090905516
2035,Mali,MLI,0.00047213903743311726
2036,Mali,MLI,0.0004983689839571794
2037,Mali,MLI,0.0005245989304812415
2038,Mali,MLI,0.0005508288770053035
2039,Mali,MLI,0.0005770588235293658
2040,Mali,MLI,0.0006032887700534277
2041,Mali,MLI,0.0006295187165774898
2042,Mali,MLI,0.0006557486631015518
2043,Mali,MLI,0.0006819786096256137
2044,Mali,MLI,0.000708208556149676
2045,Mali,MLI,0.0007344385026737379
2046,Mali,MLI,0.0007606684491978001
2047,Mali,MLI,0.0007868983957218622
2048,Mali,MLI,0.0008131283422459242
2049,Mali,MLI,0.0008393582887699862
2050,Mali,MLI,0.0008655882352940484
2021,Marshall Islands,MHL,0.002494242424242324
2022,Marshall Islands,MHL,0.0024928030303029303
2023,Marshall Islands,MHL,0.0024913636363635364
2024,Marshall Islands,MHL,0.0024899242424241425
2025,Marshall Islands,MHL,0.0024884848484847486
2026,Marshall Islands,MHL,0.002487045454545355
2027,Marshall Islands,MHL,0.002485606060605961
2028,Marshall Islands,MHL,0.0024841666666665678
2029,Marshall Islands,MHL,0.002482727272727173
2030,Marshall Islands,MHL,0.0024812878787877795
2031,Marshall Islands,MHL,0.0024798484848483856
2032,Marshall Islands,MHL,0.002478409090908992
2033,Marshall Islands,MHL,0.0024769696969695982
2034,Marshall Islands,MHL,0.002475530303030204
2035,Marshall Islands,MHL,0.00247409090909081
2036,Marshall Islands,MHL,0.002472651515151416
2037,Marshall Islands,MHL,0.0024712121212120217
2038,Marshall Islands,MHL,0.0024697727272726287
2039,Marshall Islands,MHL,0.0024683333333332344
2040,Marshall Islands,MHL,0.0024668939393938404
2041,Marshall Islands,MHL,0.0024654545454544465
2042,Marshall Islands,MHL,0.002464015151515053
2043,Marshall Islands,MHL,0.002462575757575659
2044,Marshall Islands,MHL,0.002461136363636265
2045,Marshall Islands,MHL,0.0024596969696968713
2046,Marshall Islands,MHL,0.002458257575757477
2047,Marshall Islands,MHL,0.0024568181818180835
2048,Marshall Islands,MHL,0.0024553787878786896
2049,Marshall Islands,MHL,0.002453939393939296
2050,Marshall Islands,MHL,0.002452499999999902
2021,Martinique,MTQ,0.011945394703656692
2022,Martinique,MTQ,0.011579104549208744
2023,Martinique,MTQ,0.011212814394760792
2024,Martinique,MTQ,0.01084652424031284
2025,Martinique,MTQ,0.010480234085864888
2026,Martinique,MTQ,0.010113943931416935
2027,Martinique,MTQ,0.009747653776968984
2028,Martinique,MTQ,0.009381363622521031
2029,Martinique,MTQ,0.00901507346807308
2030,Martinique,MTQ,0.00864878331362513
2031,Martinique,MTQ,0.008282493159177177
2032,Martinique,MTQ,0.007916203004729226
2033,Martinique,MTQ,0.007549912850281273
2034,Martinique,MTQ,0.007183622695833322
2035,Martinique,MTQ,0.00681733254138537
2036,Martinique,MTQ,0.0064510423869374185
2037,Martinique,MTQ,0.006084752232489468
2038,Martinique,MTQ,0.005718462078041516
2039,Martinique,MTQ,0.005352171923593564
2040,Martinique,MTQ,0.004985881769145614
2041,Martinique,MTQ,0.00461959161469766
2042,Martinique,MTQ,0.004253301460249709
2043,Martinique,MTQ,0.003887011305801757
2044,Martinique,MTQ,0.0035207211513538046
2045,Martinique,MTQ,0.0031544309969058545
2046,Martinique,MTQ,0.0027881408424579018
2047,Martinique,MTQ,0.0024218506880099512
2048,Martinique,MTQ,0.002055560533561998
2049,Martinique,MTQ,0.001689270379114047
2050,Martinique,MTQ,0.0013229802246660968
2021,Mauritania,MRT,0.0023105368983956194
2022,Mauritania,MRT,0.002288171122994549
2023,Mauritania,MRT,0.002265805347593479
2024,Mauritania,MRT,0.0022434395721924088
2025,Mauritania,MRT,0.0022210737967913387
2026,Mauritania,MRT,0.0021987080213902686
2027,Mauritania,MRT,0.0021763422459891986
2028,Mauritania,MRT,0.002153976470588128
2029,Mauritania,MRT,0.002131610695187058
2030,Mauritania,MRT,0.002109244919785988
2031,Mauritania,MRT,0.002086879144384918
2032,Mauritania,MRT,0.002064513368983848
2033,Mauritania,MRT,0.0020421475935827773
2034,Mauritania,MRT,0.0020197818181817073
2035,Mauritania,MRT,0.001997416042780637
2036,Mauritania,MRT,0.0019750502673795667
2037,Mauritania,MRT,0.0019526844919784969
2038,Mauritania,MRT,0.0019303187165774266
2039,Mauritania,MRT,0.0019079529411763566
2040,Mauritania,MRT,0.0018855871657752863
2041,Mauritania,MRT,0.001863221390374216
2042,Mauritania,MRT,0.0018408556149731462
2043,Mauritania,MRT,0.001818489839572076
2044,Mauritania,MRT,0.0017961240641710054
2045,Mauritania,MRT,0.0017737582887699351
2046,Mauritania,MRT,0.0017513925133688653
2047,Mauritania,MRT,0.0017290267379677952
2048,Mauritania,MRT,0.001706660962566725
2049,Mauritania,MRT,0.0016842951871656547
2050,Mauritania,MRT,0.0016619294117645846
2021,Mauritius,MUS,0.0003723065895541276
2022,Mauritius,MUS,0.0004653832369426595
2023,Mauritius,MUS,0.0005584598843311915
2024,Mauritius,MUS,0.0006515365317197232
2025,Mauritius,MUS,0.0007446131791082552
2026,Mauritius,MUS,0.0008376898264967871
2027,Mauritius,MUS,0.000930766473885319
2028,Mauritius,MUS,0.001023843121273851
2029,Mauritius,MUS,0.001116919768662383
2030,Mauritius,MUS,0.001209996416050915
2031,Mauritius,MUS,0.0013030730634394467
2032,Mauritius,MUS,0.0013961497108279785
2033,Mauritius,MUS,0.0014892263582165105
2034,Mauritius,MUS,0.0015823030056050427
2035,Mauritius,MUS,0.0016753796529935742
2036,Mauritius,MUS,0.0017684563003821062
2037,Mauritius,MUS,0.001861532947770638
2038,Mauritius,MUS,0.0019546095951591697
2039,Mauritius,MUS,0.002047686242547702
2040,Mauritius,MUS,0.0021407628899362337
2041,Mauritius,MUS,0.002233839537324766
2042,Mauritius,MUS,0.0023269161847132977
2043,Mauritius,MUS,0.002419992832101829
2044,Mauritius,MUS,0.0025130694794903608
2045,Mauritius,MUS,0.002606146126878893
2046,Mauritius,MUS,0.002699222774267425
2047,Mauritius,MUS,0.002792299421655957
2048,Mauritius,MUS,0.002885376069044489
2049,Mauritius,MUS,0.002978452716433021
2050,Mauritius,MUS,0.003071529363821553
2021,Mayotte,MYT,0.002251019283746462
2022,Mayotte,MYT,0.002188774104683102
2023,Mayotte,MYT,0.002126528925619743
2024,Mayotte,MYT,0.002064283746556384
2025,Mayotte,MYT,0.0020020385674930237
2026,Mayotte,MYT,0.001939793388429665
2027,Mayotte,MYT,0.001877548209366305
2028,Mayotte,MYT,0.0018153030303029454
2029,Mayotte,MYT,0.0017530578512395866
2030,Mayotte,MYT,0.0016908126721762267
2031,Mayotte,MYT,0.0016285674931128676
2032,Mayotte,MYT,0.001566322314049508
2033,Mayotte,MYT,0.0015040771349861485
2034,Mayotte,MYT,0.001441831955922789
2035,Mayotte,MYT,0.0013795867768594296
2036,Mayotte,MYT,0.00131734159779607
2037,Mayotte,MYT,0.0012550964187327106
2038,Mayotte,MYT,0.0011928512396693512
2039,Mayotte,MYT,0.0011306060606059915
2040,Mayotte,MYT,0.0010683608815426325
2041,Mayotte,MYT,0.0010061157024792726
2042,Mayotte,MYT,0.0009438705234159132
2043,Mayotte,MYT,0.0008816253443525539
2044,Mayotte,MYT,0.0008193801652891943
2045,Mayotte,MYT,0.000757134986225835
2046,Mayotte,MYT,0.0006948898071624755
2047,Mayotte,MYT,0.000632644628099116
2048,Mayotte,MYT,0.0005703994490357567
2049,Mayotte,MYT,0.0005081542699723972
2050,Mayotte,MYT,0.0004459090909090374
2021,Mexico,MEX,1.6515151515140946e-05
2022,Mexico,MEX,2.064393939392618e-05
2023,Mexico,MEX,2.477272727271142e-05
2024,Mexico,MEX,2.8901515151496656e-05
2025,Mexico,MEX,3.303030303028189e-05
2026,Mexico,MEX,3.7159090909067134e-05
2027,Mexico,MEX,4.128787878785236e-05
2028,Mexico,MEX,4.5416666666637605e-05
2029,Mexico,MEX,4.954545454542284e-05
2030,Mexico,MEX,5.367424242420808e-05
2031,Mexico,MEX,5.780303030299331e-05
2032,Mexico,MEX,6.193181818177854e-05
2033,Mexico,MEX,6.606060606056378e-05
2034,Mexico,MEX,7.018939393934904e-05
2035,Mexico,MEX,7.431818181813425e-05
2036,Mexico,MEX,7.84469696969195e-05
2037,Mexico,MEX,8.257575757570473e-05
2038,Mexico,MEX,8.670454545448997e-05
2039,Mexico,MEX,9.083333333327521e-05
2040,Mexico,MEX,9.496212121206044e-05
2041,Mexico,MEX,9.909090909084568e-05
2042,Mexico,MEX,0.00010321969696963092
2043,Mexico,MEX,0.00010734848484841617
2044,Mexico,MEX,0.0001114772727272014
2045,Mexico,MEX,0.00011560606060598662
2046,Mexico,MEX,0.00011973484848477185
2047,Mexico,MEX,0.00012386363636355708
2048,Mexico,MEX,0.0001279924242423423
2049,Mexico,MEX,0.00013212121212112757
2050,Mexico,MEX,0.00013624999999991278
2021,Montenegro,MNE,0.0017728478492890997
2022,Montenegro,MNE,0.0017718247625093492
2023,Montenegro,MNE,0.0017708016757295992
2024,Montenegro,MNE,0.0017697785889498488
2025,Montenegro,MNE,0.0017687555021700988
2026,Montenegro,MNE,0.0017677324153903488
2027,Montenegro,MNE,0.0017667093286105988
2028,Montenegro,MNE,0.0017656862418308484
2029,Montenegro,MNE,0.0017646631550510983
2030,Montenegro,MNE,0.0017636400682713483
2031,Montenegro,MNE,0.0017626169814915983
2032,Montenegro,MNE,0.0017615938947118481
2033,Montenegro,MNE,0.001760570807932098
2034,Montenegro,MNE,0.001759547721152348
2035,Montenegro,MNE,0.001758524634372598
2036,Montenegro,MNE,0.0017575015475928474
2037,Montenegro,MNE,0.0017564784608130974
2038,Montenegro,MNE,0.0017554553740333474
2039,Montenegro,MNE,0.0017544322872535974
2040,Montenegro,MNE,0.0017534092004738472
2041,Montenegro,MNE,0.0017523861136940972
2042,Montenegro,MNE,0.001751363026914347
2043,Montenegro,MNE,0.001750339940134597
2044,Montenegro,MNE,0.0017493168533548467
2045,Montenegro,MNE,0.0017482937665750967
2046,Montenegro,MNE,0.0017472706797953465
2047,Montenegro,MNE,0.0017462475930155965
2048,Montenegro,MNE,0.0017452245062358465
2049,Montenegro,MNE,0.001744201419456096
2050,Montenegro,MNE,0.001743178332676346
2021,Montserrat,MSR,1.8579545454533567e-05
2022,Montserrat,MSR,2.3224431818166958e-05
2023,Montserrat,MSR,2.786931818180035e-05
2024,Montserrat,MSR,3.251420454543374e-05
2025,Montserrat,MSR,3.7159090909067134e-05
2026,Montserrat,MSR,4.180397727270053e-05
2027,Montserrat,MSR,4.6448863636333916e-05
2028,Montserrat,MSR,5.109374999996731e-05
2029,Montserrat,MSR,5.57386363636007e-05
2030,Montserrat,MSR,6.038352272723409e-05
2031,Montserrat,MSR,6.502840909086748e-05
2032,Montserrat,MSR,6.967329545450088e-05
2033,Montserrat,MSR,7.431818181813427e-05
2034,Montserrat,MSR,7.896306818176767e-05
2035,Montserrat,MSR,8.360795454540106e-05
2036,Montserrat,MSR,8.825284090903443e-05
2037,Montserrat,MSR,9.289772727266783e-05
2038,Montserrat,MSR,9.754261363630125e-05
2039,Montserrat,MSR,0.00010218749999993462
2040,Montserrat,MSR,0.00010683238636356801
2041,Montserrat,MSR,0.0001114772727272014
2042,Montserrat,MSR,0.0001161221590908348
2043,Montserrat,MSR,0.00012076704545446818
2044,Montserrat,MSR,0.00012541193181810157
2045,Montserrat,MSR,0.00013005681818173496
2046,Montserrat,MSR,0.00013470170454536837
2047,Montserrat,MSR,0.00013934659090900176
2048,Montserrat,MSR,0.00014399147727263515
2049,Montserrat,MSR,0.00014863636363626854
2050,Montserrat,MSR,0.00015328124999990192
2021,Morocco,MAR,0.0006106571378043588
2022,Morocco,MAR,0.0007633214222554486
2023,Morocco,MAR,0.000915985706706538
2024,Morocco,MAR,0.0010686499911576278
2025,Morocco,MAR,0.0012213142756087175
2026,Morocco,MAR,0.0013739785600598072
2027,Morocco,MAR,0.0015266428445108971
2028,Morocco,MAR,0.0016793071289619866
2029,Morocco,MAR,0.0018319714134130765
2030,Morocco,MAR,0.001984635697864166
2031,Morocco,MAR,0.0021372999823152557
2032,Morocco,MAR,0.002289964266766345
2033,Morocco,MAR,0.002442628551217435
2034,Morocco,MAR,0.002595292835668525
2035,Morocco,MAR,0.0027479571201196144
2036,Morocco,MAR,0.0029006214045707037
2037,Morocco,MAR,0.0030532856890217942
2038,Morocco,MAR,0.0032059499734728835
2039,Morocco,MAR,0.003358614257923973
2040,Morocco,MAR,0.003511278542375063
2041,Morocco,MAR,0.003663942826826153
2042,Morocco,MAR,0.0038166071112772414
2043,Morocco,MAR,0.003969271395728332
2044,Morocco,MAR,0.004121935680179422
2045,Morocco,MAR,0.004274599964630511
2046,Morocco,MAR,0.004427264249081601
2047,Morocco,MAR,0.004579928533532691
2048,Morocco,MAR,0.0047325928179837795
2049,Morocco,MAR,0.00488525710243487
2050,Morocco,MAR,0.00503792138688596
2021,Mozambique,MOZ,0.002462950558213621
2022,Mozambique,MOZ,0.0024536881977670517
2023,Mozambique,MOZ,0.0024444258373204817
2024,Mozambique,MOZ,0.002435163476873912
2025,Mozambique,MOZ,0.0024259011164273424
2026,Mozambique,MOZ,0.0024166387559807732
2027,Mozambique,MOZ,0.002407376395534203
2028,Mozambique,MOZ,0.0023981140350876336
2029,Mozambique,MOZ,0.002388851674641064
2030,Mozambique,MOZ,0.0023795893141944947
2031,Mozambique,MOZ,0.002370326953747925
2032,Mozambique,MOZ,0.002361064593301355
2033,Mozambique,MOZ,0.002351802232854785
2034,Mozambique,MOZ,0.002342539872408216
2035,Mozambique,MOZ,0.0023332775119616453
2036,Mozambique,MOZ,0.002324015151515076
2037,Mozambique,MOZ,0.0023147527910685065
2038,Mozambique,MOZ,0.0023054904306219373
2039,Mozambique,MOZ,0.0022962280701753672
2040,Mozambique,MOZ,0.0022869657097287976
2041,Mozambique,MOZ,0.002277703349282228
2042,Mozambique,MOZ,0.002268440988835659
2043,Mozambique,MOZ,0.002259178628389089
2044,Mozambique,MOZ,0.002249916267942519
2045,Mozambique,MOZ,0.002240653907495949
2046,Mozambique,MOZ,0.00223139154704938
2047,Mozambique,MOZ,0.0022221291866028102
2048,Mozambique,MOZ,0.0022128668261562397
2049,Mozambique,MOZ,0.00220360446570967
2050,Mozambique,MOZ,0.0021943421052631014
2021,Namibia,NAM,3.4973262032082764e-05
2022,Namibia,NAM,4.3716577540103455e-05
2023,Namibia,NAM,5.245989304812415e-05
2024,Namibia,NAM,6.120320855614484e-05
2025,Namibia,NAM,6.994652406416553e-05
2026,Namibia,NAM,7.868983957218622e-05
2027,Namibia,NAM,8.743315508020691e-05
2028,Namibia,NAM,9.617647058822759e-05
2029,Namibia,NAM,0.00010491978609624828
2030,Namibia,NAM,0.00011366310160426897
2031,Namibia,NAM,0.00012240641711228967
2032,Namibia,NAM,0.00013114973262031034
2033,Namibia,NAM,0.00013989304812833106
2034,Namibia,NAM,0.00014863636363635175
2035,Namibia,NAM,0.00015737967914437244
2036,Namibia,NAM,0.0001661229946523931
2037,Namibia,NAM,0.00017486631016041382
2038,Namibia,NAM,0.00018360962566843448
2039,Namibia,NAM,0.00019235294117645518
2040,Namibia,NAM,0.0002010962566844759
2041,Namibia,NAM,0.00020983957219249656
2042,Namibia,NAM,0.00021858288770051728
2043,Namibia,NAM,0.000227326203208538
2044,Namibia,NAM,0.00023606951871655863
2045,Namibia,NAM,0.0002448128342245793
2046,Namibia,NAM,0.0002535561497326001
2047,Namibia,NAM,0.00026229946524062073
2048,Namibia,NAM,0.0002710427807486414
2049,Namibia,NAM,0.0002797860962566621
2050,Namibia,NAM,0.0002885294117646829
2021,Nepal,NPL,0.0
2022,Nepal,NPL,0.0
2023,Nepal,NPL,0.0
2024,Nepal,NPL,0.0
2025,Nepal,NPL,0.0
2026,Nepal,NPL,0.0
2027,Nepal,NPL,0.0
2028,Nepal,NPL,0.0
2029,Nepal,NPL,0.0
2030,Nepal,NPL,0.0
2031,Nepal,NPL,0.0
2032,Nepal,NPL,0.0
2033,Nepal,NPL,0.0
2034,Nepal,NPL,0.0
2035,Nepal,NPL,0.0
2036,Nepal,NPL,0.0
2037,Nepal,NPL,0.0
2038,Nepal,NPL,0.0
2039,Nepal,NPL,0.0
2040,Nepal,NPL,0.0
2041,Nepal,NPL,0.0
2042,Nepal,NPL,0.0
2043,Nepal,NPL,0.0
2044,Nepal,NPL,0.0
2045,Nepal,NPL,0.0
2046,Nepal,NPL,0.0
2047,Nepal,NPL,0.0
2048,Nepal,NPL,0.0
2049,Nepal,NPL,0.0
2050,Nepal,NPL,0.0
2021,Netherlands,NLD,0.003268467611457309
2022,Netherlands,NLD,0.003266581422518611
2023,Netherlands,NLD,0.003264695233579913
2024,Netherlands,NLD,0.003262809044641215
2025,Netherlands,NLD,0.0032609228557025174
2026,Netherlands,NLD,0.0032590366667638194
2027,Netherlands,NLD,0.003257150477825121
2028,Netherlands,NLD,0.003255264288886424
2029,Netherlands,NLD,0.0032533780999477262
2030,Netherlands,NLD,0.003251491911009028
2031,Netherlands,NLD,0.00324960572207033
2032,Netherlands,NLD,0.003247719533131632
2033,Netherlands,NLD,0.003245833344192934
2034,Netherlands,NLD,0.003243947155254237
2035,Netherlands,NLD,0.0032420609663155386
2036,Netherlands,NLD,0.003240174777376841
2037,Netherlands,NLD,0.003238288588438143
2038,Netherlands,NLD,0.003236402399499445
2039,Netherlands,NLD,0.003234516210560747
2040,Netherlands,NLD,0.003232630021622049
2041,Netherlands,NLD,0.0032307438326833514
2042,Netherlands,NLD,0.003228857643744653
2043,Netherlands,NLD,0.003226971454805956
2044,Netherlands,NLD,0.003225085265867258
2045,Netherlands,NLD,0.0032231990769285603
2046,Netherlands,NLD,0.0032213128879898627
2047,Netherlands,NLD,0.0032194266990511642
2048,Netherlands,NLD,0.0032175405101124662
2049,Netherlands,NLD,0.003215654321173769
2050,Netherlands,NLD,0.00321376813223507
2021,New Caledonia,NCL,2.1272429516110805e-32
2022,New Caledonia,NCL,2.659053689513851e-32
2023,New Caledonia,NCL,3.19086442741662e-32
2024,New Caledonia,NCL,3.722675165319391e-32
2025,New Caledonia,NCL,4.254485903222161e-32
2026,New Caledonia,NCL,4.786296641124932e-32
2027,New Caledonia,NCL,5.3181073790277e-32
2028,New Caledonia,NCL,5.849918116930473e-32
2029,New Caledonia,NCL,6.381728854833241e-32
2030,New Caledonia,NCL,6.913539592736011e-32
2031,New Caledonia,NCL,7.445350330638781e-32
2032,New Caledonia,NCL,7.977161068541552e-32
2033,New Caledonia,NCL,8.508971806444322e-32
2034,New Caledonia,NCL,9.040782544347091e-32
2035,New Caledonia,NCL,9.572593282249863e-32
2036,New Caledonia,NCL,1.0104404020152634e-31
2037,New Caledonia,NCL,1.0636214758055403e-31
2038,New Caledonia,NCL,1.116802549595817e-31
2039,New Caledonia,NCL,1.1699836233860946e-31
2040,New Caledonia,NCL,1.2231646971763713e-31
2041,New Caledonia,NCL,1.2763457709666482e-31
2042,New Caledonia,NCL,1.329526844756925e-31
2043,New Caledonia,NCL,1.3827079185472022e-31
2044,New Caledonia,NCL,1.4358889923374796e-31
2045,New Caledonia,NCL,1.4890700661277563e-31
2046,New Caledonia,NCL,1.5422511399180336e-31
2047,New Caledonia,NCL,1.5954322137083103e-31
2048,New Caledonia,NCL,1.6486132874985877e-31
2049,New Caledonia,NCL,1.7017943612888644e-31
2050,New Caledonia,NCL,1.7549754350791409e-31
2021,New Zealand,NZL,0.0003515498203674232
2022,New Zealand,NZL,0.00043943727545927896
2023,New Zealand,NZL,0.0005273247305511348
2024,New Zealand,NZL,0.0006152121856429905
2025,New Zealand,NZL,0.0007030996407348464
2026,New Zealand,NZL,0.0007909870958267022
2027,New Zealand,NZL,0.0008788745509185579
2028,New Zealand,NZL,0.0009667620060104137
2029,New Zealand,NZL,0.0010546494611022696
2030,New Zealand,NZL,0.0011425369161941251
2031,New Zealand,NZL,0.001230424371285981
2032,New Zealand,NZL,0.001318311826377837
2033,New Zealand,NZL,0.0014061992814696927
2034,New Zealand,NZL,0.0014940867365615485
2035,New Zealand,NZL,0.0015819741916534044
2036,New Zealand,NZL,0.00166986164674526
2037,New Zealand,NZL,0.001757749101837116
2038,New Zealand,NZL,0.0018456365569289718
2039,New Zealand,NZL,0.0019335240120208273
2040,New Zealand,NZL,0.0020214114671126835
2041,New Zealand,NZL,0.002109298922204539
2042,New Zealand,NZL,0.002197186377296395
2043,New Zealand,NZL,0.002285073832388251
2044,New Zealand,NZL,0.002372961287480107
2045,New Zealand,NZL,0.002460848742571962
2046,New Zealand,NZL,0.0025487361976638183
2047,New Zealand,NZL,0.002636623652755674
2048,New Zealand,NZL,0.0027245111078475297
2049,New Zealand,NZL,0.002812398562939385
2050,New Zealand,NZL,0.002900286018031241
2021,Nicaragua,NIC,0.0
2022,Nicaragua,NIC,0.0
2023,Nicaragua,NIC,0.0
2024,Nicaragua,NIC,0.0
2025,Nicaragua,NIC,0.0
2026,Nicaragua,NIC,0.0
2027,Nicaragua,NIC,0.0
2028,Nicaragua,NIC,0.0
2029,Nicaragua,NIC,0.0
2030,Nicaragua,NIC,0.0
2031,Nicaragua,NIC,0.0
2032,Nicaragua,NIC,0.0
2033,Nicaragua,NIC,0.0
2034,Nicaragua,NIC,0.0
2035,Nicaragua,NIC,0.0
2036,Nicaragua,NIC,0.0
2037,Nicaragua,NIC,0.0
2038,Nicaragua,NIC,0.0
2039,Nicaragua,NIC,0.0
2040,Nicaragua,NIC,0.0
2041,Nicaragua,NIC,0.0
2042,Nicaragua,NIC,0.0
2043,Nicaragua,NIC,0.0
2044,Nicaragua,NIC,0.0
2045,Nicaragua,NIC,0.0
2046,Nicaragua,NIC,0.0
2047,Nicaragua,NIC,0.0
2048,Nicaragua,NIC,0.0
2049,Nicaragua,NIC,0.0
2050,Nicaragua,NIC,0.0
2021,Niger,NER,0.002452068490961019
2022,Niger,NER,0.0024650856137012987
2023,Niger,NER,0.0024781027364415785
2024,Niger,NER,0.0024911198591818584
2025,Niger,NER,0.0025041369819221388
2026,Niger,NER,0.0025171541046624182
2027,Niger,NER,0.0025301712274026977
2028,Niger,NER,0.002543188350142977
2029,Niger,NER,0.002556205472883257
2030,Niger,NER,0.002569222595623537
2031,Niger,NER,0.0025822397183638173
2032,Niger,NER,0.0025952568411040967
2033,Niger,NER,0.002608273963844377
2034,Niger,NER,0.0026212910865846557
2035,Niger,NER,0.002634308209324936
2036,Niger,NER,0.002647325332065216
2037,Niger,NER,0.0026603424548054962
2038,Niger,NER,0.002673359577545775
2039,Niger,NER,0.002686376700286055
2040,Niger,NER,0.002699393823026335
2041,Niger,NER,0.0027124109457666145
2042,Niger,NER,0.0027254280685068944
2043,Niger,NER,0.0027384451912471747
2044,Niger,NER,0.0027514623139874538
2045,Niger,NER,0.0027644794367277336
2046,Niger,NER,0.0027774965594680127
2047,Niger,NER,0.002790513682208293
2048,Niger,NER,0.002803530804948573
2049,Niger,NER,0.0028165479276888532
2050,Niger,NER,0.0028295650504291327
2021,Nigeria,NGA,0.0024785964912279732
2022,Nigeria,NGA,0.002473245614034991
2023,Nigeria,NGA,0.002467894736842009
2024,Nigeria,NGA,0.0024625438596490275
2025,Nigeria,NGA,0.0024571929824560453
2026,Nigeria,NGA,0.002451842105263064
2027,Nigeria,NGA,0.002446491228070082
2028,Nigeria,NGA,0.0024411403508771004
2029,Nigeria,NGA,0.002435789473684119
2030,Nigeria,NGA,0.002430438596491137
2031,Nigeria,NGA,0.002425087719298155
2032,Nigeria,NGA,0.002419736842105173
2033,Nigeria,NGA,0.002414385964912192
2034,Nigeria,NGA,0.0024090350877192107
2035,Nigeria,NGA,0.0024036842105262285
2036,Nigeria,NGA,0.0023983333333332467
2037,Nigeria,NGA,0.002392982456140265
2038,Nigeria,NGA,0.0023876315789472828
2039,Nigeria,NGA,0.002382280701754301
2040,Nigeria,NGA,0.00237692982456132
2041,Nigeria,NGA,0.002371578947368338
2042,Nigeria,NGA,0.0023662280701753557
2043,Nigeria,NGA,0.002360877192982375
2044,Nigeria,NGA,0.002355526315789393
2045,Nigeria,NGA,0.002350175438596411
2046,Nigeria,NGA,0.002344824561403429
2047,Nigeria,NGA,0.0023394736842104477
2048,Nigeria,NGA,0.0023341228070174647
2049,Nigeria,NGA,0.0023287719298244838
2050,Nigeria,NGA,0.002323421052631502
2021,Northern Mariana Islands,MNP,1.3555021499324115e-19
2022,Northern Mariana Islands,MNP,1.354719907773235e-19
2023,Northern Mariana Islands,MNP,1.353937665614059e-19
2024,Northern Mariana Islands,MNP,1.3531554234548828e-19
2025,Northern Mariana Islands,MNP,1.3523731812957067e-19
2026,Northern Mariana Islands,MNP,1.3515909391365303e-19
2027,Northern Mariana Islands,MNP,1.3508086969773544e-19
2028,Northern Mariana Islands,MNP,1.3500264548181785e-19
2029,Northern Mariana Islands,MNP,1.349244212659002e-19
2030,Northern Mariana Islands,MNP,1.348461970499826e-19
2031,Northern Mariana Islands,MNP,1.3476797283406499e-19
2032,Northern Mariana Islands,MNP,1.3468974861814733e-19
2033,Northern Mariana Islands,MNP,1.3461152440222974e-19
2034,Northern Mariana Islands,MNP,1.3453330018631212e-19
2035,Northern Mariana Islands,MNP,1.3445507597039449e-19
2036,Northern Mariana Islands,MNP,1.343768517544769e-19
2037,Northern Mariana Islands,MNP,1.3429862753855928e-19
2038,Northern Mariana Islands,MNP,1.3422040332264167e-19
2039,Northern Mariana Islands,MNP,1.3414217910672403e-19
2040,Northern Mariana Islands,MNP,1.3406395489080644e-19
2041,Northern Mariana Islands,MNP,1.3398573067488885e-19
2042,Northern Mariana Islands,MNP,1.339075064589712e-19
2043,Northern Mariana Islands,MNP,1.3382928224305358e-19
2044,Northern Mariana Islands,MNP,1.3375105802713599e-19
2045,Northern Mariana Islands,MNP,1.3367283381121835e-19
2046,Northern Mariana Islands,MNP,1.3359460959530074e-19
2047,Northern Mariana Islands,MNP,1.3351638537938312e-19
2048,Northern Mariana Islands,MNP,1.334381611634655e-19
2049,Northern Mariana Islands,MNP,1.333599369475479e-19
2050,Northern Mariana Islands,MNP,1.3328171273163026e-19
2021,Oman,OMN,9.014210183563826e-22
2022,Oman,OMN,9.009008203443313e-22
2023,Oman,OMN,9.003806223322801e-22
2024,Oman,OMN,8.998604243202292e-22
2025,Oman,OMN,8.993402263081781e-22
2026,Oman,OMN,8.988200282961266e-22
2027,Oman,OMN,8.982998302840757e-22
2028,Oman,OMN,8.977796322720246e-22
2029,Oman,OMN,8.972594342599735e-22
2030,Oman,OMN,8.967392362479222e-22
2031,Oman,OMN,8.962190382358712e-22
2032,Oman,OMN,8.956988402238201e-22
2033,Oman,OMN,8.951786422117688e-22
2034,Oman,OMN,8.946584441997179e-22
2035,Oman,OMN,8.941382461876668e-22
2036,Oman,OMN,8.936180481756157e-22
2037,Oman,OMN,8.930978501635644e-22
2038,Oman,OMN,8.925776521515132e-22
2039,Oman,OMN,8.920574541394623e-22
2040,Oman,OMN,8.915372561274112e-22
2041,Oman,OMN,8.910170581153599e-22
2042,Oman,OMN,8.904968601033086e-22
2043,Oman,OMN,8.899766620912577e-22
2044,Oman,OMN,8.894564640792066e-22
2045,Oman,OMN,8.889362660671553e-22
2046,Oman,OMN,8.884160680551041e-22
2047,Oman,OMN,8.878958700430532e-22
